ATM_long,ATM_lat,PS_x,PS_y,ATM_elev,dist_along
336.38551,79.09244699999999,432108.4350555196,-1103432.1148426712,804.7133,300806.26633067726
336.385448,79.09161800000001,432140.2734690994,-1103516.9343429613,805.5797,300896.86452165665
336.386954,79.092282,432142.81927553593,-1103438.0130559602,804.2613,300975.8268587062
336.388459,79.092946,432145.34200258116,-1103359.1000117287,802.881,301054.78021646646
336.387046,79.092323,432142.9572616064,-1103433.1474013252,804.1853,301128.86599712353
336.387012,79.09150600000001,432174.85903519863,-1103516.533864712,804.8165,301218.14659655315
336.38852,79.09217,432177.4414993574,-1103437.5972929837,803.6069,301297.1254005285
336.390027,79.092834,432180.0008786384,-1103358.6689645497,802.2802,301376.09521407576
336.388583,79.092198,432177.53894482943,-1103434.2731108067,803.5541,301451.73943427356
336.388574,79.091394,432209.4063822458,-1103516.147409549,804.0376,301539.59690044477
336.390084,79.092058,432212.0255068471,-1103437.1955508105,802.8744,301618.59219025326
336.391594,79.092722,432214.6407983153,-1103358.2443923226,801.6175,301697.58665319876
336.39011800000003,79.092073,432212.08248325845,-1103435.4128485662,802.8463,301774.7975048645
336.390132,79.09128100000001,432243.91684478236,-1103515.8918174969,803.136,301861.3439722319
336.39164700000003,79.091945,432246.6304137666,-1103436.9020360273,802.0184,301940.3803501426
336.393163,79.09261,432249.3195332852,-1103357.8036643192,800.8609,302019.5244198551
336.391654,79.091948,432246.64565254195,-1103436.5439858225,802.0143,302098.31012838567
336.391696,79.09116800000001,432278.54317369725,-1103515.5898985448,802.1462,302183.54925187933
336.393213,79.091833,432281.25354299403,-1103436.4830762215,801.0862,302262.70249211503
336.39473,79.092499,432283.92019200465,-1103357.2752111391,800.0156,302341.9552328112
336.393189,79.091823,432281.1899354699,-1103437.6816102085,801.1013,302422.40797242924
336.393258,79.091054,432313.1711491294,-1103515.4037502431,801.1328,302506.4527764251
336.394778,79.09172099999999,432315.8577144283,-1103436.0705954575,800.1411,302585.8314075632
336.396298,79.092388,432318.5404031284,-1103356.7381472604,799.1024,302665.20920140756
336.394724,79.091697,432315.77445321594,-1103438.9199231884,800.1755,302747.43751024094
336.39481800000004,79.090941,432347.7210537277,-1103515.1298828616,800.089,302830.0725103175
336.396343,79.09160899999999,432350.4621866407,-1103435.65704959,799.0813,302909.59260235634
336.397868,79.092277,432353.19942379073,-1103356.1849248696,798.1042,302989.11185206857
336.396259,79.091572,432350.31948323164,-1103440.0554336787,799.135,303073.0317919251
336.39637700000003,79.090826,432382.3317359666,-1103515.0659887067,799.0504,303154.5877094956
336.397907,79.091495,432385.12743759906,-1103435.4534707966,797.9907,303234.24929971073
336.39943700000003,79.092164,432387.9192242622,-1103355.8416633988,797.0713,303313.91004255135
336.397794,79.09144599999999,432384.90475346916,-1103441.2916306283,798.0608,303399.41316491354
336.397933,79.090712,432416.8450873706,-1103514.921928576,797.9668,303479.67277932575
336.39946499999996,79.09138,432419.7173200149,-1103435.3958484456,796.9337,303559.25071057095
336.400996,79.092047,432422.606254055,-1103355.979764165,795.9777,303638.71932313195
336.39932799999997,79.09132,432419.4711425671,-1103442.5343161544,797.0113,303725.3306352924
336.399478,79.090593,432451.3462467134,-1103515.3685439096,796.8917,303804.83438990207
336.401011,79.09125999999999,432454.27578597073,-1103435.9364394965,795.8714,303884.3204981963
336.402544,79.091926,432457.24128916685,-1103356.6067803244,794.8315,303963.7055662731
336.40086099999996,79.09119399999999,432454.0186504265,-1103443.7834920478,795.9661,304050.9418228833
336.401004,79.090463,432485.92041814316,-1103517.076670157,795.8188,304130.8768761503
336.40254100000004,79.091131,432488.8853481092,-1103437.5124018493,794.8009,304210.4963687451
336.40407700000003,79.091799,432491.8270918404,-1103357.956389702,793.7345,304290.10675076256
336.402394,79.091068,432488.56653570407,-1103445.0316117457,794.8992,304377.2429976423
336.402511,79.090328,432520.32843038515,-1103519.4358684763,794.7685,304458.14300613035
336.40405899999996,79.090999,432523.3838378331,-1103439.4831087051,793.6885,304538.15412604314
336.405606,79.09167099999999,432526.3761302798,-1103359.4368742933,792.631,304618.2562699446
336.40392599999996,79.090941,432523.1354186027,-1103446.3879629143,793.7726,304705.2677291012
336.404016,79.090189,432554.85786379187,-1103522.2160773152,793.7583,304787.4639362057
336.405573,79.090864,432557.9253477519,-1103441.788175931,792.5867,304867.95031256165
336.40713,79.091539,432560.9888090288,-1103361.360996992,791.5112,304948.4358137843
336.40546,79.090815,432557.7033201156,-1103447.6264201703,792.6654,305034.76377955155
336.40551600000003,79.090048,432589.37120596983,-1103525.2364627707,792.7646,305118.58605407877
336.407079,79.090726,432592.4328666678,-1103444.457802107,791.5423,305199.42271522235
336.408642,79.091403,432595.5303588103,-1103363.7816058896,790.4356,305280.1583522961
336.406991,79.090688,432592.2537070171,-1103448.9882070818,791.6121,305365.42793264985
336.407011,79.089907,432623.78870302235,-1103528.2935542346,791.834,305450.7730793195
336.40858,79.090586,432626.9243066536,-1103447.3676045956,790.5524,305531.7597531313
336.410148,79.091264,432630.0764646426,-1103366.5516710477,789.4131,305612.63713696145
336.408523,79.090561,432626.8237354138,-1103450.3413872812,790.5967,305696.4899651423
336.408508,79.089766,432658.2451759038,-1103531.3345015254,790.9421,305783.3645383927
336.410082,79.090446,432661.4354560756,-1103450.2688090268,789.5697,305864.49298215844
336.411656,79.091125,432664.6615310536,-1103369.305582726,788.3973,305945.52045634354
336.410055,79.090434,432661.39414647757,-1103451.6935103047,789.5903,306027.9731483111
336.41000499999996,79.089625,432692.7021042871,-1103534.3744048402,790.0783,306116.38309426396
336.411582,79.090305,432695.94843103184,-1103453.285802976,788.6052,306197.53665234754
336.413159,79.090986,432699.15075597033,-1103372.0962014678,787.3903,306278.78938324365
336.411585,79.090307,432695.92642240244,-1103453.0596800717,788.5998,306359.81704021705
336.411505,79.089485,432727.177376659,-1103537.288872926,789.2834,306449.65678126103
336.41308399999997,79.090165,432730.4604843276,-1103456.1849117326,787.7168,306530.82716574473
336.414664,79.090845,432733.7587374778,-1103375.0741304245,786.4644,306612.0049787126
336.413118,79.09018,432730.51685757696,-1103454.4021373198,787.6834,306691.3992005632
336.413005,79.08934599999999,432761.61320421187,-1103540.1005627578,788.5778,306782.5649995044
336.414587,79.090025,432764.99224722415,-1103459.0754193512,786.9345,306863.6605714904
336.416168,79.090705,432768.308016898,-1103377.9568287781,785.5959,306944.8469007897
336.414649,79.090052,432765.1090556097,-1103455.8603738847,786.8737,307022.81609787093
336.414506,79.089207,432796.0687372549,-1103542.9036553057,787.9064,307115.20134955173
336.416089,79.08988599999999,432799.4653010714,-1103461.8707011293,786.2283,307196.3054573905
336.41767200000004,79.090565,432802.85774708167,-1103380.8384767747,784.7893,307277.4086637006
336.416179,79.089925,432799.64248179336,-1103457.2233757304,786.1355,307353.8612026993
336.416016,79.089069,432830.658159351,-1103545.535983576,787.3088,307447.46189157944
336.417598,79.089748,432834.0337103819,-1103464.5103268968,785.5688,307528.5578309664
336.41918,79.090427,432837.40514644724,-1103383.4854002555,784.095,307609.65286976885
336.41771,79.08979699999999,432834.2354529395,-1103458.6794976506,785.4548,307684.91374433186
336.417524,79.088933,432865.12969433767,-1103547.9789089158,786.8386,307779.406278449
336.419106,79.089611,432868.543394963,-1103467.0547269096,784.976,307860.4024301188
336.42068900000004,79.090288,432872.01215270883,-1103386.2254447397,783.4467,307941.30610825773
336.419242,79.089669,432868.8480709816,-1103460.1270064048,784.8368,308015.27537369763
336.419033,79.088796,432899.6608254874,-1103550.5149601875,786.4237,308110.7709653721
336.420616,79.089474,432903.0920328619,-1103469.5829666348,784.456,308191.7756613129
336.422198,79.090151,432906.5397817484,-1103388.7609825514,782.8229,308272.67114996066
336.420772,79.089541,432903.42255885585,-1103461.5885669363,784.2841,308345.56541671674
336.420552,79.088662,432934.26527196675,-1103552.6692172217,786.0233,308441.7265201237
336.422132,79.089338,432937.7167497558,-1103471.9630913646,783.9894,308522.50641520775
336.42371099999997,79.09001500000001,432941.1049628404,-1103391.1635199576,782.2873,308603.3769953186
336.422304,79.089412,432938.075864366,-1103463.13568425,783.7965,308675.41287436854
336.42206699999997,79.088528,432968.79309542256,-1103554.8526449075,785.7065,308772.1369621443
336.423646,79.08920400000001,432972.2235500529,-1103474.153822366,783.6278,308852.90866497747
336.425225,79.08987900000001,432975.68983172247,-1103393.557447418,781.837,308933.5795442546
336.423835,79.08928399999999,432972.6703896124,-1103464.5875716924,783.4071,309004.6738167741
336.423581,79.088394,433003.30207747855,-1103557.042578456,785.4906,309102.0710886927
336.425161,79.089069,433006.78994569904,-1103476.4376699922,783.3624,309182.75142392487
336.426742,79.089743,433010.3329042716,-1103395.9276481892,781.4736,309263.33936450013
336.425366,79.089156,433007.26530261844,-1103466.0384008782,783.0976,309333.51719449303
336.42509900000005,79.08825999999999,433037.8885216976,-1103559.2012299716,785.3595,309431.58397924434
336.426679,79.088934,433041.4145440115,-1103478.6977901026,783.1537,309512.1646013821
336.42825899999997,79.089609,433044.8965624257,-1103398.0933469941,781.203,309592.84421901294
336.426897,79.089028,433041.8606033486,-1103467.488171789,782.8589,309662.30542225507
336.42661699999996,79.088126,433072.4753853827,-1103561.3588263574,785.2918,309761.04226779955
336.428195,79.0888,433075.96112619835,-1103480.8702480756,783.0611,309841.60628968815
336.429774,79.089473,433079.50197401695,-1103400.4765512012,781.011,309922.0779250661
336.428428,79.088899,433076.4962144208,-1103469.038606401,782.7351,309990.70583486947
336.428138,79.087994,433107.04060657386,-1103563.2892454662,785.3115,310089.7822844233
336.429715,79.088666,433110.5851653062,-1103483.0114165277,782.9761,310170.1383278531
336.431292,79.089338,433114.1256619232,-1103402.7343020814,780.8881,310250.49347840436
336.42996,79.088771,433111.11155242904,-1103470.4787004415,782.6134,310318.30489606556
336.429656,79.08785999999999,433141.62830380857,-1103565.4447317896,785.4534,310418.0536766334
336.431233,79.088532,433145.1711050587,-1103485.1666470496,782.9883,310498.4098981114
336.43281,79.089203,433148.7497746193,-1103404.9909957908,780.8941,310578.6653772427
336.431493,79.08864200000001,433145.7864654406,-1103472.0118950196,782.6,310645.7517554034
336.43118300000003,79.087727,433176.34984078805,-1103567.4293994773,785.6411,310745.9446696717
336.432755,79.088398,433179.83450212225,-1103487.2905807581,783.1563,310826.1592140531
336.434326,79.08906800000001,433183.3357958929,-1103407.2617532588,780.994,310906.26459645026
336.433025,79.088513,433180.4425123636,-1103473.5515871593,782.7532,310972.61754038
336.432704,79.087594,433210.9562268166,-1103569.4583688958,785.8423,311073.2614550136
336.434274,79.088263,433214.4804733109,-1103489.5378555397,783.3446,311153.2596347957
336.43584300000003,79.088933,433217.9414998653,-1103409.5238948537,781.1777,311233.34841434367
336.434558,79.088385,433215.07827806915,-1103474.9809387845,782.9114,311298.86804986786
336.434231,79.087461,433245.6785926961,-1103571.4409121538,786.0793,311400.0654100986
336.43579500000004,79.08812900000001,433249.12545263604,-1103491.6672316038,783.5881,311479.9135218605
336.43735899999996,79.088797,433252.5683087945,-1103411.894257893,781.4716,311559.76075470657
336.43609100000003,79.088256,433249.7543677056,-1103476.5109463593,783.1354,311624.438685199
336.43575899999996,79.087329,433280.38069830503,-1103573.3131120375,786.3864,311725.97011583
336.437319,79.08799599999999,433283.78869176435,-1103493.671146194,783.9146,311805.68496477825
336.438879,79.088662,433287.23263925995,-1103414.1316001185,781.8678,311885.2990349182
336.43762599999997,79.088127,433284.46936905384,-1103478.024766528,783.47,311949.2519267689
336.437283,79.087198,433314.966230455,-1103575.1127837058,786.751,312051.0170565277
336.43883999999997,79.087862,433318.4345074423,-1103495.7984037772,784.2956,312130.4072310377
336.440397,79.088527,433321.8588780173,-1103416.3830084368,782.3353,312209.89642106317
336.43915899999996,79.087998,433319.1462448377,-1103479.5526470211,783.8514,312273.12427582394
336.438811,79.087067,433349.6292101814,-1103576.8811455574,787.1262,312375.11470578413
336.440363,79.08772900000001,433353.07931798435,-1103497.807761728,784.7644,312454.26332089567
336.441914,79.088391,433356.5062297071,-1103418.742635636,782.8326,312533.40267828456
336.440693,79.087869,433353.84277299803,-1103481.0719010974,784.3041,312595.7888252614
336.440346,79.086936,433384.427421067,-1103578.5954983593,787.48,312697.99583441636
336.441891,79.08759599999999,433387.8208411709,-1103499.778240218,785.2767,312776.8861093614
336.44343599999996,79.088256,433391.2103536121,-1103420.9616724974,783.3933,312855.7755265341
336.442229,79.08774,433388.57821298647,-1103482.574962863,784.8331,312917.44501424034
336.441875,79.086807,433419.0305759718,-1103580.1507431099,787.8409,313019.6623283421
336.443418,79.08746500000001,433422.46362035064,-1103501.551794471,785.7713,313098.33621550194
336.444961,79.088122,433425.93272542086,-1103423.0552424532,783.9179,313176.9093875689
336.443763,79.087612,433423.2355772544,-1103483.9903757994,785.3385,313237.90418311855
336.443416,79.086679,433453.8253077789,-1103581.512435375,788.159,313340.11124607135
336.444953,79.087335,433457.2209290296,-1103503.1620559967,786.2292,313418.5351722189
336.44649,79.087991,433460.61268613965,-1103424.8123587267,784.4191,313496.95824968076
336.44529900000003,79.08748299999999,433457.9718006122,-1103485.4913065268,785.8092,313557.69463895843
336.444954,79.086552,433488.52269179997,-1103582.7940435007,788.4399,313659.6808124084
336.446488,79.08720600000001,433491.9386813359,-1103504.6695402635,786.6306,313737.87996195984
336.44802200000004,79.08785999999999,433495.3508256774,-1103426.5457148792,784.9513,313816.0782664279
336.446835,79.087354,433492.70841699647,-1103486.9911705726,786.2435,313876.58145177894
336.446496,79.086426,433523.2575478014,-1103583.9426112212,788.7373,313978.2319866363
336.44802799999997,79.087078,433526.7131681075,-1103506.036418065,787.0611,314056.2147811733
336.44955899999997,79.087731,433530.1057407112,-1103428.0367574617,785.4223,314134.2881863961
336.448372,79.087225,433527.4646858878,-1103488.482401439,786.6914,314194.7915007385
336.448046,79.086299,433558.1868277985,-1103585.131283836,789.0755,314296.2057821399
336.44957,79.086951,433561.4866019424,-1103507.2853846601,787.4625,314374.1215862357
336.451095,79.087602,433564.84179027664,-1103429.5342992758,785.8642,314451.9450310785
336.449909,79.08709499999999,433562.26130869234,-1103490.0742716903,787.0958,314512.5399743094
336.449588,79.086173,433592.922440302,-1103586.277710181,789.3734,314613.5112898847
336.451109,79.086823,433596.2426015112,-1103508.6576910056,787.8247,314691.20228580595
336.45263,79.08747199999999,433599.59893996577,-1103431.1400474752,786.3016,314768.7925562419
336.451446,79.086967,433596.97840268596,-1103491.4616593556,787.4797,314829.1710629763
336.451132,79.086046,433627.73691515793,-1103587.5096389332,789.5717,314930.0239284311
336.452649,79.08669499999999,433631.0182485415,-1103510.0213607599,788.1143,315007.58165147045
336.454165,79.087343,433634.3165195243,-1103432.6430237489,786.6912,315085.0302513936
336.452983,79.086838,433631.73585053236,-1103492.9496863638,787.7978,315145.39210530976
336.452678,79.08591899999999,433662.5902948215,-1103588.7253576824,789.6901,315246.01504478644
336.45419,79.086566,433665.85351160355,-1103511.478096493,788.2891,315323.3312005692
336.455701,79.087213,433669.09372162115,-1103434.2390687885,786.95,315400.63816249184
336.454522,79.086708,433666.5721796312,-1103494.5232117232,787.9984,315460.9750174263
336.45421400000004,79.085791,433697.29141267104,-1103590.1174006439,789.7371,315561.383783149
336.455725,79.086437,433700.57360815414,-1103512.9791763725,788.4497,315638.59180378757
336.457237,79.087082,433703.91129592585,-1103435.9357471606,787.1125,315715.7074970309
336.45606000000004,79.08658,433701.30970386404,-1103495.8998278365,788.1503,315775.7279873036
336.455759,79.085663,433732.16626960674,-1103591.4402483704,789.7998,315876.12768653233
336.457266,79.08630699999999,433735.4496312312,-1103514.5354722878,788.5671,315953.102520393
336.458773,79.086952,433738.6892973204,-1103437.5296533844,787.2836,316030.17645620374
336.45760099999995,79.086451,433736.1453691011,-1103497.3543684946,788.2775,316090.0552346549
336.457306,79.085534,433767.12001106824,-1103592.848581465,789.8291,316190.4473317334
336.45880800000003,79.086178,433770.30533606233,-1103515.9814211964,788.6018,316267.3804625879
336.46031,79.086822,433773.48695559386,-1103439.114919922,787.4303,316344.3127816807
336.459142,79.086321,433771.02140470536,-1103498.909537241,788.3342,316404.1582092547
336.45884700000005,79.085406,433801.91860084457,-1103594.1995605575,789.8038,316504.33218428266
336.460347,79.086049,433805.1036539028,-1103517.4490099347,788.6211,316581.14879436075
336.46184700000003,79.086692,433808.28501212545,-1103440.6991163106,787.5047,316657.9645948933
336.46068199999996,79.08619300000001,433805.79861891665,-1103500.2678023945,788.3597,316717.5851493435
336.460392,79.085279,433836.75464399095,-1103595.417480947,789.7492,316817.6438162197
336.461889,79.08592,433839.96014472505,-1103518.8928123368,788.7116,316894.23559215455
336.463386,79.086562,433843.1219842825,-1103442.2670985525,787.498,316970.92651236244
336.462223,79.08606400000001,433840.6354631201,-1103501.719124865,788.4566,317030.4305140779
336.461934,79.085151,433871.5732674603,-1103596.7587443825,789.686,317130.3788858276
336.46342999999996,79.085792,433874.75778348435,-1103520.2414149945,788.7149,317206.96245351015
336.464926,79.086433,433877.9386258712,-1103443.7247386316,787.4154,317283.5452160609
336.463763,79.08593499999999,433875.45344049047,-1103503.1769469213,788.4677,317343.04934379074
336.463482,79.085024,433906.4678618002,-1103597.9517989133,789.6574,317442.76978752867
336.464977,79.085665,433909.63138243544,-1103521.441810812,788.577,317519.345150029
336.466472,79.08630600000001,433912.791232117,-1103444.9324759413,787.2429,317595.9197082869
336.465306,79.085806,433910.329590076,-1103504.6109777086,788.325,317655.64895786135
336.465031,79.084898,433941.3421119027,-1103599.0345052695,789.5795,317755.0349682808
336.46652400000005,79.085538,433944.5053635352,-1103522.6411305405,788.3869,317831.49380598695
336.468017,79.086179,433947.62496168894,-1103446.1467122308,787.013,317908.05180965207
336.46684700000003,79.085677,433945.16761300043,-1103506.0590805963,788.105,317968.01455179875
336.466576,79.084772,433976.13969287754,-1103600.1464324102,789.4967,318067.0685749542
336.468071,79.085413,433979.29974026966,-1103523.6359843202,788.2055,318143.6442536417
336.469567,79.086053,433982.5153713756,-1103447.220308989,786.7486,318220.12755717733
336.468388,79.085548,433980.0060287615,-1103507.506110452,787.889,318280.4655606113
336.468128,79.084647,434011.03248729586,-1103601.1025684814,789.4636,318379.0705203486
336.469621,79.085287,434014.19226449047,-1103524.7087351356,787.9755,318455.52967261424
336.471114,79.085926,434017.38837994135,-1103448.4172459268,786.3494,318531.8880806626
336.46993,79.08541899999999,434014.86409718683,-1103508.9444922693,787.617,318592.4679416168
336.469677,79.084521,434045.907864618,-1103602.1820470497,789.3931,318690.73775955575
336.47117099999997,79.085161,434049.0851653697,-1103525.780408264,787.6865,318767.2054367091
336.472665,79.0858,434052.29880448856,-1103449.481112535,785.8539,318843.5723798527
336.471473,79.08529,434049.74181832204,-1103510.3742241978,787.303,318904.5191535673
336.47123,79.084396,434080.8206656635,-1103603.1284516572,789.277,319002.3416533497
336.472721,79.08503499999999,434083.97844287695,-1103526.8510036904,787.3922,319078.6844370641
336.474212,79.085674,434087.1325703109,-1103450.574205262,785.437,319155.02642091556
336.473015,79.085161,434084.6006723792,-1103511.8104568084,787.0081,319216.31499253056
336.472785,79.08426999999999,434115.81236262666,-1103604.1603152875,789.1896,319313.7966111528
336.47427400000004,79.084909,434118.92987756606,-1103527.897790977,787.1197,319390.122828887
336.47576200000003,79.085548,434122.02448919555,-1103451.6434933774,785.1151,319466.4398946296
336.474559,79.085032,434119.49843907304,-1103513.2304614605,786.736,319528.07864515955
336.474334,79.08414499999999,434150.648862639,-1103605.134868445,789.1345,319625.1186828323
336.47582400000005,79.084784,434153.7839012404,-1103528.8645395006,786.9192,319701.45341637044
336.47731400000004,79.08542299999999,434156.9152927517,-1103452.5948603905,784.7715,319777.78735092346
336.47610099999997,79.084903,434154.3580786575,-1103514.6645441765,786.5206,319839.9096898139
336.475884,79.08402,434185.504995194,-1103606.1007691766,789.1231,319936.50530903134
336.477374,79.08465799999999,434188.6783057289,-1103529.9319009318,786.7535,320012.74025108194
336.478864,79.085297,434191.807961985,-1103453.66199292,784.4129,320089.0743431797
336.477644,79.084774,434189.23737092235,-1103516.0899744912,786.336,320151.5552268278
336.477439,79.083895,434220.4578066241,-1103607.027701331,789.1472,320247.7029557049
336.478926,79.084533,434223.57159464684,-1103530.8813398334,786.6413,320323.9129553453
336.480412,79.085171,434226.662489866,-1103454.743205075,784.1138,320400.11380309484
336.479187,79.084645,434224.11705589446,-1103517.5143292,786.2127,320462.93651600997
336.478985,79.08376899999999,434255.27764755615,-1103608.1234519093,789.0688,320558.7540279317
336.480472,79.084406,434258.42972362635,-1103532.0785489008,786.5295,320634.8642299885
336.48195899999996,79.085043,434261.578171022,-1103456.0342917547,783.8185,320710.9736365418
336.480728,79.08451600000001,434258.9586134636,-1103518.9527667786,786.0761,320773.946619488
336.480534,79.083642,434290.1956650935,-1103609.297076621,788.9676,320869.5387097227
336.482019,79.084278,434293.34751274716,-1103533.3687884111,786.3359,320945.5323877106
336.483504,79.084914,434296.4957422395,-1103457.4411440892,783.4958,321021.5252723855
336.482272,79.08438699999999,434293.85834376677,-1103520.3673915758,785.8662,321084.50676564703
336.48206899999997,79.08351,434325.04449264024,-1103611.0841754249,788.8989,321180.43439854536
336.483556,79.084147,434328.19314845273,-1103535.038806988,786.082,321256.5449240602
336.485043,79.084784,434331.33817561565,-1103458.9940845938,783.0522,321332.6546540548
336.483814,79.08425799999999,434328.71994655003,-1103521.7961004209,785.5818,321395.51122344396
336.483608,79.083378,434359.97077548027,-1103612.8398778685,788.6942,321491.76912556513
336.485096,79.084016,434363.09696842404,-1103536.6850097592,785.6832,321567.9881325062
336.486584,79.084654,434366.21952488174,-1103460.5307899578,782.4179,321644.20634261623
336.48535699999996,79.084128,434363.641225978,-1103523.3178367764,785.1252,321707.04630500823
336.485138,79.083246,434394.72411173006,-1103614.6627376839,788.3394,321803.534836495
336.486632,79.083885,434397.9241502474,-1103538.3604629484,785.1332,321879.9041849033
336.48812599999997,79.084523,434401.16056000715,-1103462.160519296,781.8131,321956.1728269573
336.486901,79.084,434398.502110081,-1103524.62754963,784.5237,322018.69640038954
336.486675,79.083113,434429.65271477745,-1103616.5331379338,787.9901,322115.73761500703
336.48816800000003,79.083752,434432.8317932022,-1103540.2382070082,784.6637,322192.0987505707
336.48966,79.084391,434435.9879575788,-1103463.951508648,781.4167,322268.45071007585
336.488443,79.08386999999999,434433.40491992375,-1103526.1547141236,784.0493,322330.70752379904
336.488208,79.08298,434464.5046848003,-1103618.4327926144,787.6037,322428.08534029406
336.489702,79.083619,434467.701329274,-1103542.1300411914,784.2738,322504.4550228299
336.491196,79.084259,434470.8542817673,-1103465.726261019,781.2323,322580.92383172637
336.489987,79.083741,434468.3066158202,-1103527.5639562826,783.6794,322642.8139856871
336.489739,79.08284599999999,434499.3585768564,-1103620.448222323,787.0844,322740.7512674652
336.49123399999996,79.083486,434502.53275823203,-1103544.035969129,783.9235,322817.22942032985
336.492729,79.084126,434505.70327411185,-1103467.624368417,780.8592,322893.7067692268
336.491529,79.083612,434503.1701837858,-1103528.98728848,783.3087,322955.1219506174
336.49127200000004,79.082712,434534.25141167,-1103622.4474121719,786.574,323053.61478003813
336.492767,79.083352,434537.42389857775,-1103546.0349201285,783.5282,323130.0931012374
336.494263,79.083993,434540.5719393599,-1103469.5138196377,780.3447,323206.6789287846
336.49307200000004,79.083483,434538.05340435466,-1103530.4019619876,782.8926,323267.6191363441
336.49280699999997,79.08257900000001,434569.1431520948,-1103624.3286803877,786.0464,323366.5575052611
336.494302,79.08322,434572.2738993076,-1103547.8142736151,783.022,323443.13593578734
336.49579700000004,79.083861,434575.40097582655,-1103471.3005218003,779.8384,323519.7135619215
336.494615,79.083354,434572.93701730506,-1103531.8155596878,782.3895,323580.27874087874
336.494344,79.082447,434604.03379009815,-1103626.0920264495,785.4745,323679.55140309356
336.495838,79.083088,434607.14356895315,-1103549.584969352,782.4426,323756.1216356272
336.497332,79.08373,434610.20963451586,-1103472.9768926601,779.2298,323832.79104394926
336.496156,79.083225,434607.78250202676,-1103533.2432522357,781.7878,323893.10625818756
336.495886,79.082316,434638.9811034378,-1103627.714692194,784.8867,323992.5959847818
336.49737799999997,79.08295799999999,434642.0105985636,-1103551.1208979948,781.7993,324069.2496679976
336.498871,79.08359899999999,434645.0957331052,-1103474.6218492656,778.5421,324145.81090173643
336.4977,79.083096,434642.68615990615,-1103534.6471135332,781.128,324205.8845098634
336.497423,79.082186,434673.79246463237,-1103629.2725365292,784.3138,324305.49160233623
336.498918,79.082828,434676.8780257929,-1103552.6557523003,781.0845,324382.17049325973
336.500413,79.08346999999999,434679.9599110802,-1103476.039625602,777.7566,324458.8485793545
336.499242,79.08296700000001,434677.5516894418,-1103536.0650708536,780.382,324518.92231412354
336.498966,79.08205600000001,434708.7197952068,-1103630.783787534,783.6346,324618.6373386012
336.50046299999997,79.0827,434711.76205207105,-1103553.9482510241,780.351,324695.53307969007
336.501959,79.083343,434714.82141147146,-1103477.2226353104,776.8999,324772.3196656709
336.500785,79.082838,434712.4368715444,-1103537.4743663424,779.5993,324832.6185638617
336.50051099999996,79.081928,434743.6059454646,-1103632.0754394047,782.7957,324932.22214910627
336.502011,79.082573,434746.6641935275,-1103555.1152385604,779.4802,325009.2430903834
336.503511,79.083217,434749.7587929224,-1103478.25737232,775.9558,325086.16323175386
336.50232900000003,79.082709,434747.3417062538,-1103538.874998149,778.7508,325146.82902828796
336.502055,79.0818,434778.47322048387,-1103633.3736033004,781.9001,325246.3235384572
336.503558,79.08244599999999,434781.5474557037,-1103556.2887366782,778.5048,325323.4696827831
336.505062,79.08309200000001,434784.63723202393,-1103479.1969478005,774.9606,325400.62336467893
336.503872,79.082581,434782.1876158227,-1103540.1804708226,777.7819,325461.65606656676
336.503602,79.081672,434813.3986683999,-1103634.6479253243,780.9477,325561.14591410407
336.505106,79.082319,434816.4503599271,-1103557.453569227,777.6119,325638.40056726144
336.50660899999997,79.082966,434819.4790659154,-1103480.2674706287,773.9993,325715.6460647145
336.50541400000003,79.082452,434817.0547113283,-1103541.594127964,776.8844,325777.02062292135
336.505144,79.081544,434848.22819272726,-1103635.9591162538,779.9685,325876.40139046445
336.506653,79.082193,434851.2943228426,-1103558.5232450499,776.6986,325953.89794072957
336.508161,79.082841,434854.3775079529,-1103481.1973034767,772.9798,326031.28532517044
336.506956,79.082323,434851.9221989058,-1103543.006710355,775.9929,326093.1434800181
336.506687,79.081416,434883.07736572396,-1103637.2616443364,779.047,326192.4140043408
336.508201,79.082066,434886.1979869485,-1103559.6859235966,775.73,326270.05246597633
336.50971499999997,79.082716,434889.31483919645,-1103482.1108773963,771.8533,326347.6901022162
336.50849900000003,79.082194,434886.80933900585,-1103544.410627769,775.005,326410.04021390586
336.50823399999996,79.081289,434917.96390901983,-1103638.4310679522,778.1407,326509.087931724
336.50975,79.08194,434921.0812256731,-1103560.7382671053,774.7349,326586.84324643976
336.51126600000003,79.082592,434924.15469257033,-1103482.9444778117,770.7016,326664.69772512553
336.510042,79.082066,434921.65680321865,-1103545.711803038,773.9951,326727.5147337081
336.509782,79.081161,434952.9101632153,-1103639.6934899702,777.2174,326826.5567954279
336.511299,79.08181400000001,434955.9648401679,-1103561.7895336363,773.6949,326904.5206169335
336.512817,79.082466,434959.0750564194,-1103483.9803313743,769.6404,326982.39195570315
336.511585,79.081937,434956.54472465214,-1103547.1135694734,772.9514,327045.5758803337
336.511326,79.081034,434987.7396851825,-1103640.883534387,776.305,327144.3986099175
336.512845,79.081687,434990.8311209317,-1103562.9641634736,772.6714,327222.37928277004
336.514364,79.082341,434993.878682692,-1103484.943810773,768.6835,327300.45913336024
336.513126,79.081808,434991.39451696514,-1103548.5294439255,771.9561,327364.0932737469
336.51286899999997,79.080906,435022.5903990237,-1103642.1817626366,775.3695,327462.80467054277
