dist_along,ATM_elev,idx_ATM,z_ATL06,t_ATL06,idx_ATL06,gt_ATL06
77854.99932366531,278.1659,1817.0,258.37122999999997,2018-11-28 14:04:55,551427.0,gt1r
81275.30590323755,275.02055,1923.0,252.58961500000004,2018-11-28 14:04:55,555344.0,gt2l
81371.24257593173,274.81105,1926.0,250.984285,2018-11-28 14:04:55,559292.0,gt2r
84845.20239431427,152.32025,2031.0,118.04413799999999,2018-11-28 14:04:55,563185.0,gt3l
84912.84595461928,148.33445,2033.0,117.36287000000002,2018-11-28 14:04:55,567095.0,gt3r
66345.52456470909,423.5294,1496.0,,2018-12-02 13:56:37,375040.0,gt3r
127486.93809308836,27.7577,3280.0,50.990098,2018-12-10 02:50:30,64512.0,gt1l
127420.79896680625,27.7577,3278.0,50.810495,2018-12-10 02:50:30,65897.0,gt1r
124218.38469647813,40.43485,3180.0,64.78059,2018-12-10 02:50:30,68112.0,gt2l
124153.30184889164,40.94605,3178.0,62.64925600000001,2018-12-10 02:50:30,70343.0,gt2r
120931.50264698756,45.51825,3080.0,68.868525,2018-12-10 02:50:30,73406.0,gt3l
120833.06312449426,45.40625,3077.0,68.96925999999999,2018-12-10 02:50:30,76477.0,gt3r
110916.63405715648,27.0861,2799.0,28.6404585,2018-12-14 02:42:09,232149.0,gt1l
110817.08451427943,27.08625,2796.0,28.7282735,2018-12-14 02:42:09,236063.0,gt1r
107630.52994006297,27.0537,2699.0,28.8712145,2018-12-14 02:42:09,239995.0,gt2l
107565.17105678636,27.053,2697.0,29.1999315,2018-12-14 02:42:09,243939.0,gt2r
104337.46869381443,27.05885,2616.0,28.5337885,2018-12-14 02:42:09,247852.0,gt3l
104271.12913348904,27.0585,2614.0,28.393418500000006,2018-12-14 02:42:09,251772.0,gt3r
94598.50385927393,103.72775,2318.0,82.499975,2018-12-18 02:33:52,282215.0,gt1l
94532.09847800172,104.3722,2316.0,80.07982000000001,2018-12-18 02:33:52,286085.0,gt1r
91419.45740778848,128.9251,2224.0,102.258875,2018-12-18 02:33:52,289972.0,gt2l
91351.44257502725,129.4407,2222.0,106.71296,2018-12-18 02:33:52,293904.0,gt2r
88218.13185529047,138.2013,2130.0,114.06348999999999,2018-12-18 02:33:52,297830.0,gt3l
88149.91935328525,138.2013,2128.0,114.1559525,2018-12-18 02:33:52,301761.0,gt3r
117145.36688241815,27.2711,2988.0,27.5615855,2018-12-19 12:57:40,78969.0,gt1l
117211.45768173078,27.27765,2990.0,27.5827895,2018-12-19 12:57:40,82916.0,gt1r
120734.6554681062,45.5343,3074.0,46.454076,2018-12-19 12:57:40,86862.0,gt2l
120734.6554681062,45.5343,3074.0,46.25047650000001,2018-12-19 12:57:40,90829.0,gt2r
123566.08462847573,42.10445,3160.0,41.024231,2018-12-19 12:57:40,94707.0,gt3l
123664.20130541106,41.87945,3163.0,41.109725,2018-12-19 12:57:40,98539.0,gt3r
78542.75837284612,294.1262000000001,1838.0,274.34193999999997,2018-12-22 02:25:33,524771.0,gt1l
78477.5609128207,292.37435,1836.0,273.302075,2018-12-22 02:25:33,528733.0,gt1r
75329.36382753249,265.24585,1741.0,250.11621,2018-12-22 02:25:33,532656.0,gt2l
75262.54211613376,265.3729,1739.0,251.251685,2018-12-22 02:25:33,536624.0,gt2r
72106.37152770643,276.8268,1644.0,264.08408999999995,2018-12-22 02:25:33,540515.0,gt3l
72006.79300959429,280.9602,1641.0,266.85311,2018-12-22 02:25:33,544463.0,gt3r
100653.13212202417,27.02515,2503.0,30.1513235,2018-12-23 12:49:22,207117.0,gt1l
100718.02073524297,27.02715,2505.0,29.640878499999996,2018-12-23 12:49:22,211041.0,gt1r
104105.45509818233,27.0585,2609.0,28.843839000000003,2018-12-23 12:49:22,214928.0,gt2l
104171.68169085123,27.0585,2611.0,28.693964,2018-12-23 12:49:22,218807.0,gt2r
107368.96793027288,27.0475,2691.0,29.401428999999997,2018-12-23 12:49:22,222719.0,gt3l
107434.3523235495,27.0495,2693.0,30.749334,2018-12-23 12:49:22,226641.0,gt3r
62440.10778828704,493.6872,1370.0,480.44798,2018-12-26 02:17:13,129273.0,gt1l
62375.79312765181,496.851,1368.0,486.092725,2018-12-26 02:17:13,132905.0,gt1r
59263.99029560488,549.0708500000002,1271.0,539.16952,2018-12-26 02:17:13,136473.0,gt2l
59166.87555457524,549.26845,1268.0,540.213215,2018-12-26 02:17:13,139247.0,gt2r
83731.35049768188,219.418,1998.0,193.458825,2018-12-27 12:41:01,182556.0,gt1l
83798.6404253148,218.90255,2000.0,194.08638,2018-12-27 12:41:01,186485.0,gt1r
87124.39858547696,131.95365,2098.0,104.219642,2018-12-27 12:41:01,190415.0,gt2l
87192.89529248017,132.7129,2100.0,105.453778,2018-12-27 12:41:01,194368.0,gt2r
90500.8903173664,132.44425,2197.0,100.6493975,2018-12-27 12:41:01,198300.0,gt3l
90568.87727088248,132.38729999999998,2199.0,100.9178025,2018-12-27 12:41:01,202237.0,gt3r
62600.70517445898,485.5363,1375.0,472.54747,2018-12-31 12:32:45,502473.0,gt1l
62664.81194595032,481.655,1377.0,470.55201500000004,2018-12-31 12:32:45,505437.0,gt1r
66161.51528798316,423.5294,1490.0,421.65021500000006,2018-12-31 12:32:45,508370.0,gt2l
66253.41268373064,423.5294,1493.0,424.1428,2018-12-31 12:32:45,512132.0,gt2r
69782.2863702548,318.64465,1587.0,313.61586,2018-12-31 12:32:45,515854.0,gt3l
69782.2863702548,318.64465,1587.0,312.908905,2018-12-31 12:32:45,519831.0,gt3r
119238.20173756582,43.4811,3052.0,38.36893,2019-01-12 01:18:14,459564.0,gt1l
119108.39302751485,43.102,3048.0,37.532403,2019-01-12 01:18:14,462354.0,gt1r
115954.83147881375,27.2267,2952.0,28.034341,2019-01-12 01:18:14,465921.0,gt2l
112638.37188557738,27.10625,2851.0,27.965261500000004,2019-01-12 01:18:14,472754.0,gt3l
112506.57383869859,27.10165,2847.0,28.8805145,2019-01-12 01:18:14,475920.0,gt3r
102696.98724889672,27.22505,2566.0,28.789461,2019-01-16 01:09:49,19999.0,gt1l
102632.0540284826,27.14045,2564.0,29.2245195,2019-01-16 01:09:49,23921.0,gt1r
99515.58578884641,27.03075,2468.0,61.209326,2019-01-16 01:09:49,27840.0,gt2l
99450.33337481237,27.03355,2466.0,49.3556805,2019-01-16 01:09:49,31756.0,gt2r
96307.01017982406,90.10635,2370.0,69.13707,2019-01-16 01:09:49,35604.0,gt3l
96208.91067835313,90.80875,2367.0,69.2725605,2019-01-16 01:09:49,39474.0,gt3r
119821.91984310314,45.51825,3070.0,43.563355,2019-01-17 11:33:37,376953.0,gt1l
119919.32658794092,45.5343,3073.0,44.831475,2019-01-17 11:33:37,380913.0,gt1r
123041.6360050341,43.79705,3144.0,41.992216,2019-01-17 11:33:37,384876.0,gt2l
123107.36914083915,43.63605,3146.0,41.7487065,2019-01-17 11:33:37,388837.0,gt2r
126300.08907372276,27.788,3244.0,30.4337505,2019-01-17 11:33:37,391946.0,gt3l
126365.60836508946,27.788,3246.0,29.776622000000003,2019-01-17 11:33:37,395032.0,gt3r
86611.37813036908,130.02795,2083.0,104.86074,2019-01-20 01:01:33,258436.0,gt1l
86508.89529507769,130.02795,2080.0,102.46082,2019-01-20 01:01:33,262374.0,gt1r
83396.0107023062,236.2344,1988.0,209.038945,2019-01-20 01:01:33,266320.0,gt2l
83329.21995641466,238.7681,1986.0,217.572105,2019-01-20 01:01:33,270273.0,gt2r
80222.55545228183,299.7309,1890.0,274.96199,2019-01-20 01:01:33,274196.0,gt3l
80126.4582480792,299.7309,1887.0,275.334535,2019-01-20 01:01:33,278178.0,gt3r
70490.59491212196,314.6328,1595.0,307.05158,2019-01-24 00:53:21,696449.0,gt1l
70425.53527635477,315.6443,1593.0,308.95228,2019-01-24 00:53:21,700374.0,gt1r
67279.29259079689,423.5294,1526.0,421.45525,2019-01-24 00:53:21,704254.0,gt2l
67216.56422035601,423.5294,1524.0,423.91679500000004,2019-01-24 00:53:21,708214.0,gt2r
64083.165748636486,438.71375,1422.0,425.139725,2019-01-24 00:53:21,712147.0,gt3l
64021.15144707581,440.52565,1420.0,427.9716,2019-01-24 00:53:21,716129.0,gt3r
86543.03637624787,130.02795,2081.0,106.41805,2019-01-25 11:17:11,478670.0,gt1l
86645.52830750277,130.02795,2084.0,107.7719875,2019-01-25 11:17:11,482607.0,gt1r
89922.26734436881,134.83710000000002,2180.0,105.863505,2019-01-25 11:17:11,486528.0,gt2l
89990.3915448433,134.3767,2182.0,104.379257,2019-01-25 11:17:11,490460.0,gt2r
93289.10054921416,119.61655,2279.0,89.775385,2019-01-25 11:17:11,494318.0,gt3l
93356.83771840461,118.6245,2281.0,91.361065,2019-01-25 11:17:11,498192.0,gt3r
68777.51710698578,347.00585,1555.0,289.020675,2019-01-29 11:08:55,305906.0,gt1l
68777.51710698578,347.00585,1555.0,279.05762999999996,2019-01-29 11:08:55,309882.0,gt1r
72106.37152770643,276.8268,1644.0,262.456975,2019-01-29 11:08:55,313828.0,gt2l
72172.78972239446,274.28695,1646.0,258.379055,2019-01-29 11:08:55,317800.0,gt2r
75897.32347738565,264.01635,1758.0,245.460955,2019-01-29 11:08:55,321704.0,gt3l
75997.50410400481,264.01635,1761.0,244.61589,2019-01-29 11:08:55,325681.0,gt3r
124705.58492094591,39.28505,3195.0,36.828631,2019-02-09 23:54:28,633447.0,gt1l
124640.68358572276,39.44135,3193.0,37.7397685,2019-02-09 23:54:28,635527.0,gt1r
121425.52043149385,45.614,3095.0,45.42964,2019-02-09 23:54:28,638427.0,gt2l
121359.5318222542,45.614,3093.0,45.324902,2019-02-09 23:54:28,641333.0,gt2r
118164.36081161186,40.06585,3019.0,40.5981125,2019-02-09 23:54:28,645057.0,gt3l
118098.94385678894,39.76175,3017.0,39.578097,2019-02-09 23:54:28,648792.0,gt3r
108153.35724538144,27.06205,2715.0,28.418760499999998,2019-02-13 23:46:06,409992.0,gt1l
108088.01303411103,27.0584,2713.0,28.504448000000004,2019-02-13 23:46:06,413583.0,gt1r
104835.60704014561,27.07685,2631.0,27.8280065,2019-02-13 23:46:06,417329.0,gt2l
104769.18250341596,27.07685,2629.0,27.948964500000002,2019-02-13 23:46:06,421050.0,gt2r
101658.70746596636,27.03075,2534.0,30.119713,2019-02-13 23:46:06,424890.0,gt3l
101593.79643813985,27.02715,2532.0,31.139245000000006,2019-02-13 23:46:06,428679.0,gt3r
125289.79523214528,38.493,3213.0,35.50140550000001,2019-02-15 10:09:55,1576.0,gt1l
125354.74992622394,38.2233,3215.0,34.084644999999995,2019-02-15 10:09:55,4931.0,gt1r
91929.7715984954,124.9981,2239.0,95.87926,2019-02-17 23:37:46,146166.0,gt1l
91861.69277383355,125.58635,2237.0,96.905113,2019-02-17 23:37:46,150060.0,gt1r
88729.73875040129,138.2013,2145.0,111.23991000000001,2019-02-17 23:37:46,153999.0,gt2l
88661.51037498549,138.2013,2143.0,112.087285,2019-02-17 23:37:46,157948.0,gt2r
85556.00106397766,130.02795,2052.0,100.608815,2019-02-17 23:37:46,161878.0,gt3l
