ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along,slope_NS,slope_EW
78.93340699999999,341.056171,528158.7267313814,-1080196.8210730173,27.8785,36318.71503154787,-0.0003854,-0.0003798
78.93333299999999,341.054691,528134.3768009341,-1080217.729959557,27.911,36350.81021263663,0.0,-0.002506
78.933258,341.053207,528109.9987347976,-1080238.7733752576,28.1156,36383.014489571564,0.0030656999999999998,-0.010420100000000002
78.933184,341.051725,528085.6096374762,-1080259.699622296,28.3671,36415.150697861696,0.018553200000000002,0.007790699999999999
78.93311,341.05024,528061.163247995,-1080280.6529804582,28.193,36447.34804522044,0.0074197,-0.0026589
78.933037,341.04875499999997,528036.6681285963,-1080301.5075976998,28.5465,36479.518309979176,0.0267224,-0.0134756
78.932965,341.04727,528012.1242869084,-1080322.2634702323,28.1083,36511.66183824511,0.0039503,0.005171899999999999
78.93289200000001,341.04578399999997,527987.6088627388,-1080343.1262148917,27.9552,36543.852832901066,-0.0010947,0.0003742
78.93281999999999,341.04429700000003,527963.0258647526,-1080363.8994261224,27.9411,36576.03745803215,0.0006249,0.0007292
78.932749,341.042811,527938.4130120353,-1080384.5646703106,27.9536,36608.17536145224,0.0012919000000000001,-0.0005327999999999999
78.932677,341.04132400000003,527913.8285725204,-1080405.3367856715,27.9275,36640.36038037146,-0.0008116,-0.0003158
78.932606,341.03983700000003,527889.1954271157,-1080426.0101456943,27.9329,36672.519044323184,0.00017309999999999998,-0.0010176
78.93253399999999,341.03834900000004,527864.5906884046,-1080446.7903776397,28.0148,36704.72480788725,0.0005372,-0.0044957999999999994
78.932463,341.036859,527839.8995327612,-1080467.490275916,28.1174,36736.944971692785,-0.0008529,-0.0012512
78.932393,341.035371,527815.1973979764,-1080488.0729856868,28.1691,36769.09840703705,-0.0011103,-0.0010865
78.932322,341.033883,527790.5425240026,-1080508.7533547352,30.8833,36801.27822174505,0.07112510000000001,-0.14126789999999997
78.93225100000001,341.032394,527765.8680734548,-1080529.4423839878,33.8397,36833.47860126534,0.130225,-0.09427039999999999
78.93218,341.030904,527741.1740452677,-1080550.1400721318,34.5466,36865.699546667485,0.13792020000000002,-0.006242
78.93211,341.02941400000003,527716.4313320239,-1080570.7389908738,31.8348,36897.89453559444,0.1077922,0.12270550000000001
78.932039,341.027923,527691.7170081246,-1080591.4447820627,28.1036,36930.136241420274,0.0020771,0.0036478
78.931969,341.026432,527666.9540035757,-1080612.0518004221,27.9972,36962.352007746,-0.00040300000000000004,0.0014324000000000001
78.931899,341.024941,527642.1902842438,-1080632.6582625145,27.9783,36994.567967690025,0.0,0.0010773
78.931828,341.02345,527617.4738058037,-1080653.3623899417,27.9771,37026.81025667516,0.00041160000000000003,-0.0007673
78.931758,341.021958,527592.689793076,-1080673.976948921,28.064,37059.04699548046,-0.0017593,-0.0032637
78.931688,341.020466,527567.9050648892,-1080694.5909506986,28.2141,37091.28392803576,-0.005502399999999999,-0.0015405
78.931618,341.018972,527543.08189717,-1080715.22280998,28.2591,37123.56183492297,-0.0078709,0.0084814
78.93154799999999,341.017479,527518.2768749733,-1080735.8449033522,28.027,37155.81954502824,-0.0023294,0.0041214
78.931478,341.015986,527493.4711366285,-1080756.4664385852,27.9239,37188.077449023935,-0.000268,0.0018216999999999999
78.931409,341.014492,527468.5978786948,-1080776.9983925382,27.8989,37220.33020229194,-0.0008697,0.0003135
78.93134,341.01299900000004,527443.7427725091,-1080797.520579287,27.9254,37252.56273946259,-0.0005224,-0.0014861
78.93127,341.011504,527418.8971628762,-1080818.1588474137,27.9425,37284.86200306562,-0.0003461,0.000393
78.931201,341.01000899999997,527394.002903039,-1080838.6983226044,27.9152,37317.135741831866,-0.0010767,0.0014164000000000002
78.93113199999999,341.008513,527369.0890662408,-1080859.2464396143,27.9117,37349.430081531864,-0.00025059999999999997,-0.0008609999999999999
78.931064,341.007018,527344.1454536886,-1080879.6865538303,27.9576,37381.67883462896,0.0002546,-0.0020813000000000003
78.930995,341.00552000000005,527319.1924630565,-1080900.2519500977,28.0428,37414.01437645402,0.0004547,-0.0035650999999999994
78.930926,341.004025,527294.2953547782,-1080920.7891721106,28.1375,37446.28887859782,-0.0003105,-0.0023986
78.930858,341.002527,527269.2930163208,-1080941.255199996,28.1679,37478.59948406639,-0.0005773,0.0004454
78.93079,341.00102999999996,527244.3088348298,-1080961.711457968,28.1552,37510.889851283064,-0.0004979,0.0002796
78.93072099999999,340.999531,527219.3341260359,-1080982.2837942664,28.108,37543.24656774373,-0.0012144999999999999,0.0028105
78.930653,340.99803199999997,527194.3107898704,-1081002.7573213317,28.0441,37575.57817245709,-0.0019201,0.0011742
78.930585,340.996533,527169.2867436605,-1081023.2302796927,28.0489,37607.90996660422,-0.0010684000000000002,-0.0020747
78.930516,340.99503500000003,527144.3287622284,-1081043.7917145255,28.063,37640.24684090509,0.0002242,0.0
78.930449,340.993534,527119.2176530096,-1081064.183690168,28.7659,37672.594954865555,0.0275699,-0.0539925
78.93038100000001,340.992034,527094.1726078755,-1081084.664141364,30.9239,37704.947747124585,0.0598371,-0.09723989999999999
78.930313,340.990532,527069.0891143412,-1081105.1624210698,33.0957,37737.34159096549,0.0371244,-0.052711
78.930245,340.989034,527044.0803854833,-1081125.623334715,33.8321,37769.65390295764,0.0086993,0.0027435
78.930178,340.987531,527018.9287053653,-1081146.0314195417,33.9451,37802.0436689194,0.006421,-0.013175399999999999
78.93011,340.98602999999997,526993.8619490293,-1081166.5187871123,34.5395,37834.417647716946,0.0034411999999999997,-0.0253666
78.93004300000001,340.98452799999995,526968.7277219782,-1081186.9165269164,34.9106,37866.78734278147,0.0008493,0.0026844
78.929975,340.983024,526943.602933224,-1081207.4303421853,34.4997,37899.22299641796,-0.0029984,0.0234274
78.929908,340.98152200000004,526918.4672890238,-1081227.8269342168,32.7393,37931.59306864309,-0.0417149,0.084243
78.92984100000001,340.98001800000003,526893.2931952248,-1081248.2413441748,30.3599,37964.004226174635,-0.05339580000000001,0.0827963
78.929774,340.978515,526868.1372647961,-1081268.6459826564,28.1628,37996.395121613015,-0.00048090000000000003,0.0019956
78.92970600000001,340.977012,526843.0285029662,-1081289.1483068946,28.1121,38028.81109329055,0.0003516,0.0006723
78.92964,340.975508,526817.8044087384,-1081309.4627291774,28.0937,38061.198292649206,0.000502,0.0006253
78.929574,340.974002,526792.5418658394,-1081329.7949614895,28.0777,38093.626609665596,0.0002528,0.0003464
78.929506,340.97249700000003,526767.3932284635,-1081350.313948898,28.0706,38126.0840095328,0.0006695000000000001,0.0
78.92944,340.970991,526742.1292716865,-1081370.6450235965,28.088,38158.512702235676,-0.0002029,-0.0013655
78.929374,340.96948399999997,526716.8457365537,-1081390.9847109083,28.1287,38190.96204781855,-0.0015007999999999998,-0.0009236000000000001
78.92930799999999,340.96797799999996,526691.5803703963,-1081411.31462448,28.1238,38223.39111060027,-0.0005554,0.0011593
78.929242,340.966468,526666.2388015732,-1081431.6807259137,28.064,38255.90223481992,0.00011719999999999999,0.0019812000000000002
78.929177,340.96495899999996,526640.8675447564,-1081451.9387808482,28.0231,38288.36897876184,-0.0004127,0.0006808
78.929112,340.96345,526615.4955865089,-1081472.1962501656,28.0032,38320.83590544822,-0.0004987,0.0013425999999999998
78.929048,340.961941,526590.0750764384,-1081492.3548603558,27.9961,38353.2792699015,-0.0005947,0.0001306
78.928984,340.960429,526564.5972422662,-1081512.5404532016,27.9968,38385.78431862691,0.0,0.0008189
78.928919,340.958917,526539.1665549855,-1081532.8237312017,27.9869,38418.31324762862,0.0,0.00022370000000000002
78.92885600000001,340.957403,526513.6017256042,-1081552.9282450012,27.9814,38450.83634674925,0.0004545,0.0002016
78.928793,340.955889,526488.0362016882,-1081573.0321635408,27.9952,38483.35962385569,0.00036899999999999997,-0.0013642
78.92873,340.95437599999997,526462.4888606096,-1081593.12629829,28.0343,38515.86256045387,-0.0001796,-0.0012819
78.928668,340.95286,526436.8363577314,-1081613.1491216586,28.0535,38548.404293037886,-0.0003801,0.0
78.928606,340.951344,526411.1831641465,-1081633.1713453582,28.0415,38580.946201140825,0.0,0.0001961
78.928545,340.949826,526385.443693382,-1081653.1130599992,28.0534,38613.5067960073,-0.0003275,-0.0006491
78.928484,340.94831,526359.7412932497,-1081673.0357971597,28.0699,38646.02646434089,0.0,-0.00011420000000000001
78.92842399999999,340.94678999999996,526333.9148667624,-1081692.8963908372,28.0716,38678.606327543894,0.000167,-0.0005626
78.928364,340.945271,526308.1066366822,-1081712.747190243,28.1827,38711.16579585845,-0.0011017999999999998,-0.0056882
78.92830500000001,340.94375099999996,526282.2310252142,-1081732.5082786295,32.6442,38743.72417240056,-0.1225203,-0.12093599999999999
78.928246,340.94223,526256.3358558029,-1081752.277940864,36.6949,38776.30329675505,-0.1215971,-0.060286400000000004
78.928188,340.940706,526230.3355524092,-1081771.9762531118,38.6561,38808.92291174326,-0.0645227,-0.024604
78.92813000000001,340.939184,526204.3723353506,-1081791.6555800783,39.379,38841.50150210382,-0.050513300000000004,-0.0036755000000000004
78.928074,340.937661,526178.2939455312,-1081811.1468872633,35.98,38874.05904303295,0.09177,0.071411
78.92801700000001,340.93613500000004,526152.2060532367,-1081830.7634173678,31.7743,38906.69930004346,0.15952750000000002,0.0958474
78.927961,340.93460899999997,526126.0696859136,-1081850.2810292628,29.0529,38939.319031356456,0.08124210000000001,0.0718541
78.92790600000001,340.93308199999996,526099.8659692283,-1081869.708901247,28.101,38971.939224151065,0.0037743000000000004,0.0026336
78.927852,340.93155299999995,526073.5760275031,-1081889.0562097975,28.0548,39004.5809058489,0.0013981,0.0
78.927798,340.930025,526047.3043109172,-1081908.3937048544,28.0436,39037.202092330226,0.0014922000000000002,0.0006361
78.927745,340.928496,526020.9652609645,-1081927.6414477488,28.009,39069.824495045796,0.00042889999999999996,0.0015585999999999998
78.927693,340.926965,525994.5400009772,-1081946.8086135676,28.014,39102.46916706009,0.0,-0.0010829000000000001
78.927642,340.925433,525968.047420698,-1081965.8860157921,28.0142,39135.11582210296,0.0,0.0021293
78.927591,340.9239,525941.535312274,-1081984.971954632,27.976,39167.783312892534,-0.0004763999999999999,0.0008376
78.927541,340.922366,525914.9558920921,-1082003.9681219147,27.9681,39200.453175895535,-0.00032769999999999994,-0.00013419999999999998
78.927492,340.92083199999996,525888.3280519197,-1082022.865333885,27.9658,39233.10507465344,-0.000241,0.0
78.927444,340.919296,525861.6140292779,-1082041.6819426948,27.9696,39265.78081141343,-0.0003813,0.0001801
78.927396,340.917759,525834.8804903586,-1082060.507074737,27.9796,39298.477412147426,-0.0004178999999999999,-0.0004113
78.92734899999999,340.916221,525808.0796620928,-1082079.2424166764,28.0159,39331.177525806466,0.0002524,-0.0019868999999999998
78.92730300000001,340.91468199999997,525781.2115514195,-1082097.8879632154,28.0344,39363.881528266334,0.0002465,0.0008634000000000001
78.927258,340.913142,525754.2761652936,-1082116.4437090629,27.9805,39396.58979525963,-0.0010496,0.0033248000000000006
78.927213,340.91160299999996,525727.3590484961,-1082134.989613355,27.9554,39429.27743424902,-0.0010359000000000002,-0.0007803999999999999
78.92716899999999,340.910063,525700.3746661821,-1082153.4457108097,27.9329,39461.96970278654,-0.0005122000000000001,0.0031949
78.927126,340.908521,525673.3041378553,-1082171.8211708525,27.8602,39494.68775645234,-0.0024553,0.0022799
78.927083,340.906979,525646.2330013656,-1082190.1959579033,27.8027,39527.405935344315,-0.0022286,0.0021685
78.927041,340.905435,525619.0757269012,-1082208.4900985532,28.8005,39560.15029575117,0.0509371,-0.0731964
78.927,340.90389,525591.8512089222,-1082226.6944127535,31.1437,39592.90043215831,0.1310326,-0.11663879999999999
78.926959,340.902346,525564.6449802351,-1082244.8888730549,34.4134,39625.62988777606,0.12945610000000002,-0.1160287
78.926918,340.900801,525537.419263693,-1082263.0918255805,38.025,39658.380263680454,0.024853099999999996,-0.019388
78.926879,340.899255,525510.0785723161,-1082281.106616618,38.5582,39691.12237877859,0.011354099999999999,-0.011746
78.926839,340.89770899999996,525482.7850318801,-1082299.2190478307,39.0109,39723.8790195398,-0.0024618,-0.0078794
78.9268,340.896163,525455.4431590014,-1082317.2324656416,39.241,39756.621365725536,-0.00788,0.0
78.926761,340.894617,525428.1006967234,-1082335.2451961632,39.0844,39789.36382599147,-0.0101274,0.0111642
78.926723,340.893067,525400.6343501345,-1082353.1955879529,38.7398,39822.175664713875,-0.0152533,0.0145855
78.926686,340.891521,525373.1952509696,-1082371.0102754193,38.0741,39854.89060400024,-0.024849200000000002,0.031770400000000004
78.926648,340.889971,525345.727735172,-1082388.9592803207,36.3571,39887.70266277501,-0.048224199999999995,0.0875414
78.926612,340.888423,525318.201967057,-1082406.6925839726,31.0975,39920.44618074018,-0.00044619999999999995,0.15833229999999998
78.926575,340.88687400000003,525290.7044542251,-1082424.532695108,27.984,39953.22395945173,-0.000251,-0.0025685
78.926539,340.885325,525263.1586416872,-1082442.2737729978,28.0322,39985.9885383909,-0.0009163,-0.0015225999999999998
78.92650400000001,340.88377599999995,525235.5645374296,-1082459.9158137373,28.0414,40018.74027408898,-0.0013142000000000002,0.0009388999999999999
78.926468,340.882225,525207.9797915029,-1082477.6738274072,28.0007,40051.54675602987,-0.00011320000000000001,0.0016875
78.92643299999999,340.880674,525180.3467579713,-1082495.3327993725,27.9536,40084.34041140755,-0.0004298,0.0026046999999999997
78.926399,340.87912400000005,525152.6843382469,-1082512.883560076,27.9334,40117.10073293034,0.0001418,0.0
78.926364,340.87757200000004,525125.0312717798,-1082530.5502910952,27.9536,40149.91544715953,0.0013435,-0.0006478
78.92633000000001,340.87602200000003,525097.3677185028,-1082548.09964355,27.9546,40182.67597144562,0.0004261,0.0025616999999999997
78.92629699999999,340.874469,525069.5992165741,-1082565.5774374031,27.9163,40215.48699059058,-0.0007736,0.0003616
78.926264,340.872918,525041.8679423177,-1082583.0361940018,27.8952,40248.2563627825,-0.001008,0.0008839000000000001
78.926231,340.871367,525014.1361076864,-1082600.494242691,27.8588,40281.02583204966,-0.00024900000000000004,0.0009086000000000001
78.926199,340.869815,524986.3371249065,-1082617.862395433,27.8368,40313.80442526644,0.0002311,-0.00010740000000000001
78.926167,340.868262,524958.5186909548,-1082635.238998918,27.8821,40346.603992583754,-0.0021548,-0.0016605
78.926136,340.86670899999996,524930.652013572,-1082652.5165365525,27.8809,40379.39217666064,-0.0019929,0.0018832
78.926105,340.865158,524902.8225776281,-1082669.7750365112,27.8681,40412.138677630785,-0.0002681,-0.0013572
78.926075,340.863607,524874.9449101435,-1082686.9344673404,27.9261,40444.87413869,-0.00012849999999999998,-0.0010494999999999999
78.926045,340.862053,524847.0100081014,-1082704.1206633053,27.9859,40477.67237162791,0.0,-0.00029130000000000003
78.926015,340.860499,524819.0745599762,-1082721.3061405385,27.9341,40510.47069307408,-0.0005853,0.004645799999999999
78.925987,340.858947,524791.081012671,-1082738.2758606798,27.8685,40543.206149270736,-0.0006364,-0.001312
78.92595899999999,340.857392,524763.0302382356,-1082755.2723353542,27.9689,40576.004412910515,-0.0008662000000000001,-0.003993699999999999
78.925931,340.855841,524735.054519606,-1082772.2314516585,27.9756,40608.71912609376,-0.0008734999999999999,0.0040878
78.925904,340.854288,524706.992805019,-1082789.1097989127,27.8953,40641.4657050234,-0.001092,-0.0001371
78.925878,340.852734,524678.8639992403,-1082805.8982128978,27.8948,40674.223613361275,-0.0011220000000000002,-0.0001491
78.925852,340.851179,524650.7157699969,-1082822.6950545544,27.8974,40707.00251967583,-0.0003906,-0.0006029
78.925827,340.849626,524622.5571558496,-1082839.3744856042,27.9071,40739.730351422506,0.00022050000000000002,-0.0003467
78.925802,340.848072,524594.3791236053,-1082856.0623417008,27.9233,40772.47918410798,0.00045599999999999997,-0.0007911000000000001
78.92577800000001,340.846517,524566.1340198221,-1082872.6602511415,27.9607,40805.240082836914,0.0004987,-0.0010676
78.92575500000001,340.844963,524537.8596516196,-1082889.1498987158,27.9639,40837.97154131918,0.0008234,0.0005719
78.925732,340.843408,524509.5658745952,-1082905.6479636433,27.9373,40870.724006335695,0.0007862,0.0007062
78.925709,340.841855,524481.3093895727,-1082922.1269826493,27.9293,40903.434662294065,0.0004367,0.0
78.925687,340.8403,524452.9669530034,-1082938.5251970107,27.9466,40936.179053339336,0.00025830000000000004,-0.001153
78.92566500000001,340.838746,524424.6429138264,-1082954.913517741,27.9795,40968.90256555397,0.0,-0.0012635
78.92564300000001,340.837191,524396.2994700916,-1082971.3102511948,27.9942,41001.647086785786,-0.0002959,0.00041319999999999996
78.925623,340.835638,524367.8980582238,-1082987.491181463,27.9937,41034.33443449758,0.0,0.0001077
78.925602,340.83408399999996,524339.524883752,-1083003.7788998203,27.9904,41067.05028385064,0.0,0.0005635
78.92558100000001,340.832529,524311.1323092637,-1083020.0750267757,27.9866,41099.787144418224,-0.0004978,-0.0001193
78.925561,340.830974,524282.69161055854,-1083036.2720271996,27.9797,41132.5165832397,0.00029989999999999997,0.0005372999999999999
78.92554100000001,340.829419,524254.25041890534,-1083052.4682816544,27.9874,41165.24608126546,-0.00025499999999999996,-0.0006686
78.925521,340.827865,524225.82763744297,-1083068.6546406616,27.9699,41197.95468447572,-0.0010107,0.0020628
78.925501,340.82631200000003,524197.42326703464,-1083084.8311056911,27.9169,41230.642392855894,-0.00030910000000000003,0.0006032
78.92548199999999,340.824757,524168.932982267,-1083100.9267352915,27.8894,41263.36494804911,-0.0006622,0.0005847000000000001
78.925462,340.823202,524140.4898225457,-1083117.120005918,27.8617,41296.094679922666,-0.0003232,0.0009366
78.925442,340.82164700000004,524112.0461699765,-1083133.3125305017,27.8938,41328.82447099859,0.0010969,-0.0028588
78.925423,340.82009500000004,524083.6111309089,-1083149.3784758425,27.9835,41361.484324740886,-0.0003623,-0.0017189
78.925403,340.81854,524055.1664962171,-1083165.5695084918,27.9829,41394.21423126382,-0.0014815999999999998,0.0023033000000000003
78.925384,340.816984,524026.65486174444,-1083181.6705462227,27.9191,41426.95803550698,-0.0004249,0.0016111
78.925364,340.81543,523998.22814925085,-1083197.8509393977,27.8815,41459.66710315634,0.0,0.0011722000000000002
78.925345,340.813877,523969.7722536517,-1083213.92304504,27.8892,41492.348146195545,-0.0006815,-0.0010724999999999999
78.925326,340.812322,523941.27805992175,-1083230.012692948,27.9258,41525.071163264925,-0.0016849,-0.0008449
78.925306,340.810767,523912.8309700543,-1083246.1999921245,27.9463,41557.801356917735,-0.0013456,-0.0007099999999999999
78.925287,340.809211,523884.31689243653,-1083262.2972873491,27.976,41590.54544853658,-0.0006086,-0.0011469000000000002
78.925267,340.807658,523855.90663314355,-1083278.4648063784,27.9637,41623.233848690994,-0.00024730000000000005,0.0020155
78.925248,340.806102,523827.3915779248,-1083294.560604858,27.9368,41655.97805585541,-0.0002048,0.0001815
78.925229,340.804548,523798.9138495264,-1083310.6373695175,27.9338,41688.68040098003,0.0,0.000886
78.92520999999999,340.802992,523770.39781917766,-1083326.7316694013,27.875,41721.42472072559,-0.0001392,0.0022896
78.92519,340.80143799999996,523741.9666920313,-1083342.905345191,27.8343,41754.1343031039,-0.0010553,-0.0007698
78.925172,340.799881,523713.3832032315,-1083358.9088791714,27.8477,41786.89294977663,-0.0006527,-0.0011047000000000001
78.92515300000001,340.798326,523684.8846182304,-1083374.9917900285,27.8797,41819.61647905916,-0.0002343,-0.0016947
78.925134,340.79677000000004,523656.3666372966,-1083391.083091546,27.8751,41852.36102396465,-0.0010881999999999999,0.0014669000000000001
78.925115,340.795211,523627.79144155537,-1083407.2010602728,27.8708,41885.168503714325,-0.0006948,-0.0017757
78.925096,340.793656,523599.2913936262,-1083423.2817219978,27.9828,41917.89220175535,-0.0005897000000000001,-0.0048868
78.925077,340.7921,523570.7719489737,-1083439.3707728453,28.0628,41950.63691553425,-0.0035317,0.0015918
78.92505899999999,340.790543,523542.1855502622,-1083455.3697944735,28.0544,41983.39589726981,-0.0043364,-0.0006129999999999999
78.92504,340.788985,523513.6273123742,-1083471.4756177461,28.0613,42016.18263993446,-0.0028949,0.0009705
78.925022,340.78742900000003,523485.0588554015,-1083487.463996575,27.9683,42048.92076742174,-0.001068,0.0038667000000000003
78.925003,340.78587200000004,523456.51855395024,-1083503.5591796087,27.8999,42081.68666011246,0.0005411000000000001,0.0
78.92498499999999,340.784314,523427.91130752524,-1083519.5643251962,27.8953,42114.46682535453,0.00020150000000000002,0.0010536
78.92496700000001,340.782756,523399.30357774877,-1083535.5687162012,27.8688,42147.2470439994,-0.00106,0.0011675999999999998
78.924948,340.781197,523370.7239935657,-1083551.6799117685,27.8511,42180.05501947312,-0.000433,0.0004335
78.92493,340.779641,523342.15311783366,-1083567.6645262858,27.8302,42212.79341957702,0.0,0.0006963999999999999
78.924912,340.778082,523313.5250236134,-1083583.6757888128,27.806,42245.5947656834,0.00012150000000000001,0.00025340000000000003
78.92489300000001,340.776522,523284.92506562517,-1083599.793857244,27.7813,42278.42386446611,0.0003854,0.0007686
78.924875,340.774963,523256.29600080475,-1083615.8036092843,27.8904,42311.225320422855,-0.0011734000000000002,-0.0067355
78.92485699999999,340.773404,523227.66645219096,-1083631.8126056609,28.0749,42344.02682982126,-0.0044196999999999995,-0.0033558999999999998
78.924838,340.771844,523199.06503099215,-1083647.9284102893,28.0154,42376.856091972804,-0.0045978,0.0066173000000000004
78.924819,340.770285,523170.4820336307,-1083664.034329771,27.8485,42409.664450366894,-0.0015595999999999997,0.0021605
78.924801,340.768723,523141.79428676673,-1083680.0684528027,27.7815,42442.52901976201,-0.0001933,0.001848
78.924782,340.767163,523113.1913990166,-1083696.1819932966,27.7659,42475.358448250714,0.0004008,-0.000633
78.924763,340.765601,523084.5501929623,-1083712.3130387398,27.7829,42508.229853930075,0.0003613,-0.00018130000000000002
78.92474399999999,340.764039,523055.90849619353,-1083728.4433280302,27.8059,42541.10131611817,0.0001547,-0.0013993
78.924725,340.762478,523027.28522363707,-1083744.563732602,27.8171,42573.95187433867,0.0002268,0.0003233
78.924706,340.760915,522998.6236305837,-1083760.701638084,27.8288,42606.84441011356,0.0008507999999999999,-0.0012656
78.924686,340.759352,522970.00904927414,-1083776.9372291344,27.8609,42639.744086104045,0.0,-0.0010782
78.924666,340.75779,522941.4128871558,-1083793.1629385173,27.8575,42672.62286547431,-0.0008897,0.0009400000000000001
78.924646,340.756225,522912.7594809294,-1083809.4152739185,27.8382,42705.56457299484,-0.00010490000000000002,0.0002918
78.924627,340.754663,522884.1148311118,-1083825.5410278572,27.8342,42738.436383155895,0.0,0.00029079999999999997
78.924607,340.753097,522855.4415165138,-1083841.8009757,27.8224,42771.399163285634,0.0001484,0.0
78.924586,340.751531,522826.81519325916,-1083858.1586151323,27.8034,42804.36943399853,-0.00023930000000000002,0.0003964
78.924566,340.74996600000003,522798.1597967933,-1083874.4079243576,27.8016,42837.31137985655,-0.0006897,-0.00041260000000000005
78.924545,340.748403,522769.5892218272,-1083890.7366806453,27.8323,42870.218917531,-0.0005419,-0.0011467
78.924524,340.746836,522740.9424740727,-1083907.1011790123,27.8404,42903.21032495351,-0.0006042999999999999,0.0008017999999999999
78.924502,340.745269,522712.34270104225,-1083923.5633757142,27.805,42936.20958157611,-0.0001719,0.001173
78.924482,340.743702,522683.6474664144,-1083939.827907326,27.7993,42969.193691066845,-0.00045489999999999994,-0.0005326
78.924461,340.74213399999996,522654.9802879425,-1083956.1992592935,27.7933,43002.20623848118,-0.0008961,0.0008005000000000001
78.924439,340.740566,522626.36007560167,-1083972.6683124555,27.7729,43035.22663015797,-0.0006281,0.0003194
78.924417,340.73899900000004,522597.7582725046,-1083989.1274899757,27.7492,43068.22614023073,0.0,0.0008227
78.92439499999999,340.737429,522569.09920166654,-1084005.6132755463,27.757,43101.288557976324,0.00031800000000000003,-0.0008526
78.924373,340.735859,522540.43961978215,-1084022.09830449,27.771,43134.35104144421,0.0002041,0.000314
78.924351,340.73429,522511.7984469143,-1084038.5734572464,27.7504,43167.392643124374,-0.0001881,0.000373
78.924329,340.732719,522483.118922954,-1084055.066092452,27.7606,43200.47620566854,0.0,-0.0008919
78.924306,340.731149,522454.5052625787,-1084071.647317638,27.7833,43233.54701740242,0.0003945,0.00018700000000000002
78.924284,340.72958,522425.86255491985,-1084088.1202031912,27.7799,43266.58881911605,0.0,0.0003676
78.924261,340.728007,522397.1911012429,-1084104.7272720572,27.7632,43299.72259330901,-0.0001862,0.0006156000000000001
78.924238,340.726434,522368.51912950666,-1084121.333583816,27.7382,43332.856436332004,-0.0004287,0.0008320000000000001
78.924215,340.72486200000003,522339.86556151323,-1084137.9300218988,27.7251,43365.96940532895,-0.0006307999999999999,0.0006414
78.924192,340.723291,522311.2303981471,-1084154.516587791,27.7028,43399.0615002929,0.0,0.0007257
78.92416899999999,340.721718,522282.55687322904,-1084171.1206296328,27.6876,43432.19554979956,0.0007468,-0.00037549999999999997
78.924146,340.720147,522253.92067562684,-1084187.7056842004,27.7211,43465.28778224345,0.0007972000000000001,-0.0016922
78.924122,340.718575,522225.3124712222,-1084204.397574772,27.7458,43498.40950578117,0.0001508,-0.00010070000000000001
78.924099,340.717001,522196.61846737284,-1084221.0084619075,27.7305,43531.56470791204,-0.0006275,0.0003698
78.924075,340.71542900000003,522168.0092195908,-1084237.6988429732,27.7353,43564.686571971484,-0.0004635,-0.0007821000000000001
78.924051,340.71385699999996,522139.399449087,-1084254.3884704174,27.7576,43597.80850779211,-0.0005237,-0.0003094
78.924027,340.712285,522110.78915588814,-1084271.0773442185,27.7651,43630.93051536524,-0.0005245,0.0
78.924003,340.710712,522082.1594156148,-1084287.7745764158,27.7776,43664.07353259616,0.0,-0.001021
78.923979,340.709142,522053.5859261508,-1084304.4437192795,27.7949,43697.15380804786,0.0006605000000000001,-0.0003995
78.92395400000001,340.707569,522025.00255431875,-1084321.2379293924,27.8059,43730.305801028735,0.000133,-0.000181
78.92393,340.705998,521996.409093088,-1084337.91467922,27.8079,43763.407160667964,-0.000231,0.00048810000000000005
78.923905,340.704428,521967.88144402887,-1084354.6800546485,27.798,43796.49650297184,-0.0004742,0.00020069999999999997
78.92388100000001,340.702857,521939.28693637473,-1084371.3553008153,27.785,43829.59800902073,-0.0006606,0.00078
78.923856,340.701286,521910.73930997844,-1084388.128285218,27.7571,43862.7084300183,-0.0004633,0.0009765
78.923831,340.699716,521882.21008266596,-1084404.8914108921,27.7342,43895.79799322806,-0.0007639999999999999,0.0006722000000000001
78.923807,340.698145,521853.6140040316,-1084421.5644018517,27.7128,43928.89972038545,-0.0003407,0.0011609
78.92378199999999,340.696575,521825.0837256381,-1084438.3260273424,27.7092,43961.98942987793,-0.0005778,-0.0005707999999999999
78.923757,340.695004,521796.533993222,-1084455.0960106829,27.7159,43995.100146606404,-0.0015951,0.0003443
78.923732,340.693435,521768.0215887411,-1084471.8470306543,27.7185,44028.169072796496,-0.0003503,-0.0010222999999999999
78.923707,340.691865,521739.4897302736,-1084488.6064084468,27.7442,44061.25900618416,0.0010719000000000002,-0.0007861000000000001
78.923682,340.690295,521710.9573451525,-1084505.3650369712,27.7603,44094.34901420345,0.00037400000000000004,-0.0002988
78.92365699999999,340.688726,521682.44336188125,-1084522.1138111402,27.7756,44127.41816414956,-0.0005201,-0.000567
78.923632,340.68715699999996,521653.9288525833,-1084538.8618370048,27.7673,44160.487388677284,-0.00022430000000000003,0.0005261
78.92360699999999,340.685587,521625.39488821104,-1084555.6182186324,27.7555,44193.57762059015,-0.0002712,-0.0006337000000000001
78.923582,340.68401800000004,521596.8793266229,-1084572.3647473454,27.7649,44226.64699428584,-0.0005403,-0.0007618999999999999
78.923556,340.682448,521568.3916802884,-1084589.2181374114,27.7553,44259.74658265778,-0.0008134,0.0009602
78.92353100000001,340.680879,521539.8750637912,-1084605.9631702101,27.7169,44292.81610850684,-0.0012605000000000001,0.0013632
