dist_along,ATM_elev,idx_ATM,z_ATL06,t_ATL06,idx_ATL06,gt_ATL06,slope_ATM,slope_ATL06
98889.31847255123,49.9205,2642.0,67.44445999999999,2018-11-15 04:06:22,350510.0,gt3r,,
127480.01009580775,,3468.0,,2018-11-16 14:30:09,167107.0,gt1l,,
89235.72018335247,110.4327,2383.0,108.45317699999998,2018-11-19 03:57:57,354084.0,gt1l,-0.014370863935372343,-0.015507467176356421
89173.11434392305,111.3324,2381.0,109.424035,2018-11-19 03:57:57,357790.0,gt1r,,
86032.04805772018,113.21015,2284.0,101.5763375,2018-11-19 03:57:57,361696.0,gt2l,-0.0,0.018450502310185368
85966.17724945882,113.21015,2282.0,100.360988,2018-11-19 03:57:57,365646.0,gt2r,,
82848.75431979059,246.54205,2185.0,241.195565,2018-11-19 03:57:57,369579.0,gt3l,-0.03724239191036209,-0.04796670663763479
82786.2435657659,248.8701,2183.0,244.194,2018-11-19 03:57:57,373511.0,gt3r,,
111755.2620614862,28.4746,3021.0,27.419909500000006,2018-11-20 14:21:44,104434.0,gt1l,0.0,-0.0005984645346656293
111848.62766088838,28.4746,3024.0,27.3640335,2018-11-20 14:21:44,108392.0,gt1r,,
114997.34620806473,28.3836,3100.0,27.6324815,2018-11-20 14:21:44,112374.0,gt2l,-3.496951685632956e-05,0.09211450210887982
115061.68796060435,28.38135,3102.0,33.559290000000004,2018-11-20 14:21:44,116326.0,gt2r,,
118193.004274936,39.7181,3195.0,40.1042195,2018-11-20 14:21:44,120305.0,gt3l,0.002503970423815509,0.003413472468548629
118255.68472775095,39.87505,3197.0,40.3181775,2018-11-20 14:21:44,124263.0,gt3r,,
73145.18882668464,254.37675,1939.0,245.73254000000003,2018-11-23 03:49:31,43123.0,gt1l,-0.014081212137246422,-0.020320348034328656
73077.1513601184,255.3348,1937.0,247.115085,2018-11-23 03:49:31,47071.0,gt1r,,
69947.59827043438,303.1535,1844.0,307.90455,2018-11-23 03:49:31,50989.0,gt2l,-0.003308149779163165,-0.024503062835186176
69881.89689216879,303.37085,1842.0,309.51443499999993,2018-11-23 03:49:31,54929.0,gt2r,,
66750.73827905896,400.5033,1748.0,430.28115999999994,2018-11-23 03:49:31,58825.0,gt3l,,
66750.73827905896,400.5033,1748.0,429.459575,2018-11-23 03:49:31,62801.0,gt3r,,
95021.78518878242,81.7053,2543.0,76.0026125,2018-11-24 14:13:17,594529.0,gt1l,0.005188276689075393,-0.054892758234315414
95117.25041349624,82.20060000000002,2546.0,70.76226299999998,2018-11-24 14:13:17,598416.0,gt1r,,
98420.00467600056,60.09975,2627.0,29.201879499999997,2018-11-24 14:13:17,602281.0,gt2l,-0.04858207090782713,-0.00024083447167949358
98513.57932020676,55.553700000000006,2630.0,29.1793435,2018-11-24 14:13:17,606192.0,gt2r,,
101715.23036984367,35.44945,2731.0,30.026967,2018-11-24 14:13:17,610111.0,gt3l,0.0,-0.017379017796282478
101778.08547551217,35.44945,2733.0,28.934607,2018-11-24 14:13:17,614013.0,gt3r,,
56862.93684580815,571.2483,1513.0,,2018-11-27 03:41:06,178852.0,gt1r,,
77787.88816762308,260.5695,2048.0,256.94791000000004,2018-11-28 14:04:55,547442.0,gt1l,0.031116587442474208,0.014481055858821677
77886.17658069711,263.6279,2051.0,258.37122999999997,2018-11-28 14:04:55,551425.0,gt1r,,
81301.47591474657,256.94735000000003,2158.0,252.58961500000004,2018-11-28 14:04:55,555342.0,gt2l,-0.03325849184809454,-0.026019569053096804
81363.17293965594,254.8954,2160.0,250.984285,2018-11-28 14:04:55,559291.0,gt2r,,
84818.90022909742,137.46975,2247.0,118.04413799999999,2018-11-28 14:04:55,563186.0,gt3l,-0.031756665539241315,-0.006967953885338316
84916.67182908367,134.36485,2250.0,117.36287000000002,2018-11-28 14:04:55,567096.0,gt3r,,
66750.73827905896,400.5033,1748.0,,2018-12-02 13:56:37,375040.0,gt3r,,
127480.01009580775,,3468.0,50.989828,2018-12-10 02:50:30,64514.0,gt1l,,0.0028334151608867403
127416.24852549715,,3466.0,50.80916500000001,2018-12-10 02:50:30,65899.0,gt1r,,
124253.07510180725,39.41110000000001,3366.0,64.77767300000001,2018-12-10 02:50:30,68113.0,gt2l,-0.011058121287161951,0.022543262617362732
124158.6603298141,40.45515,3363.0,62.64925600000001,2018-12-10 02:50:30,70344.0,gt2r,,
120942.87141280885,45.45605000000001,3260.0,68.79187999999999,2018-12-10 02:50:30,73404.0,gt3l,0.004460221018002265,-0.002848439258949436
120880.5987140168,45.1783,3258.0,68.96925999999999,2018-12-10 02:50:30,76475.0,gt3r,,
110921.67814234992,28.51005,2994.0,28.6404585,2018-12-14 02:42:09,232148.0,gt1l,-0.00014131922647013452,-0.0012662689999399913
110860.11539383148,28.51875,2992.0,28.7184135,2018-12-14 02:42:09,236061.0,gt1r,,
107618.40456231855,28.4136,2889.0,28.899082,2018-12-14 02:42:09,239998.0,gt2l,-0.0,-0.0034860311267158424
107521.83012343304,28.4136,2886.0,29.2357435,2018-12-14 02:42:09,243944.0,gt2r,,
104356.04583634039,29.1374,2813.0,28.539873,2018-12-14 02:42:09,247849.0,gt3l,-0.0020069704516057114,0.0013227063485360664
104259.43255543988,29.3313,2810.0,28.412082,2018-12-14 02:42:09,251769.0,gt3r,,
94606.23146442896,81.7053,2530.0,82.499975,2018-12-18 02:33:52,282216.0,gt1l,-0.0,0.028104895126936556
94542.0870514412,81.7053,2528.0,80.697203,2018-12-18 02:33:52,286087.0,gt1r,,
91406.81201579364,103.19375,2429.0,102.337405,2018-12-18 02:33:52,289971.0,gt2l,-0.005595932905048143,-0.07044105927027586
91344.69547403052,103.54135,2427.0,106.71296,2018-12-18 02:33:52,293903.0,gt2r,,
88224.95764407859,115.09435,2351.0,113.73002749999999,2018-12-18 02:33:52,297833.0,gt3l,-0.0,0.0005761763949164209
88129.04083719863,115.09435,2348.0,113.6747625,2018-12-18 02:33:52,301764.0,gt3r,,
117157.79854979506,28.29,3162.0,27.5615855,2018-12-19 12:57:40,78968.0,gt1l,6.631885967850713e-05,0.00022499601609964873
117252.04021845914,28.29625,3165.0,27.5827895,2018-12-19 12:57:40,82915.0,gt1r,,
120724.8109833851,45.1783,3253.0,46.431328,2018-12-19 12:57:40,86864.0,gt2l,,
120724.8109833851,45.1783,3253.0,46.25047650000001,2018-12-19 12:57:40,90831.0,gt2r,,
123624.1538482616,41.4474,3346.0,40.87226149999999,2018-12-19 12:57:40,94703.0,gt3l,-0.0029079703173761984,0.0019689929941347625
123686.92959219172,41.26485,3348.0,40.9958665,2018-12-19 12:57:40,98535.0,gt3r,,
78569.72526440368,277.62715000000003,2072.0,274.020525,2018-12-22 02:25:33,524774.0,gt1l,0.007253398334273144,0.011048832611554213
78472.50187096783,276.92195000000004,2069.0,272.94632,2018-12-22 02:25:33,528736.0,gt1r,,
75320.90276942406,251.8006,1974.0,249.87349500000002,2018-12-22 02:25:33,532649.0,gt2l,-0.0,-0.007063711225571142
75219.48016349894,251.8006,1971.0,250.589915,2018-12-22 02:25:33,536616.0,gt2r,,
72126.13183438563,272.4449,1909.0,270.768725,2018-12-22 02:25:33,540530.0,gt3l,-0.046868135972709425,-0.01581811883972989
72024.46361351218,277.20989999999995,1906.0,272.376925,2018-12-22 02:25:33,544478.0,gt3r,,
100635.9410391766,29.766,2697.0,30.358602500000003,2018-12-23 12:49:22,207121.0,gt1l,0.0,-0.010591220573047072
100699.85704350595,29.766,2699.0,29.681654,2018-12-23 12:49:22,211045.0,gt1r,,
104099.03512941947,29.6757,2805.0,28.8619635,2018-12-23 12:49:22,214932.0,gt2l,-0.0030592813302026743,-0.0006936791579731451
104163.06977640207,29.4798,2807.0,28.817544,2018-12-23 12:49:22,218811.0,gt2r,,
107392.61148126268,28.39185,2882.0,29.9270925,2018-12-23 12:49:22,222715.0,gt3l,0.0005219412926233506,0.012715904929140787
107457.27392601843,28.425600000000006,2884.0,30.749334,2018-12-23 12:49:22,226637.0,gt3r,,
62451.459609688776,485.75325,1649.0,482.61852000000005,2018-12-26 02:17:13,129278.0,gt1l,-0.0633910362095412,-0.06840157036544028
62378.70090000695,490.3655,1647.0,487.59533,2018-12-26 02:17:13,132910.0,gt1r,,
59279.85094420586,542.68165,1561.0,539.463375,2018-12-26 02:17:13,136474.0,gt2l,-0.010814851823474456,-0.010449450142311205
59173.87168358277,543.8278,1558.0,540.5708,2018-12-26 02:17:13,139248.0,gt2r,,
83664.76405249491,203.70565,2211.0,200.98009,2018-12-27 12:41:01,182562.0,gt1l,-0.10626000996809198,-0.04599333392744286
83759.53582978934,193.6352,2214.0,196.62122,2018-12-27 12:41:01,186488.0,gt1r,,
87120.79580734459,114.7491,2317.0,104.29491,2018-12-27 12:41:01,190413.0,gt2l,0.0015728824399563457,0.01221419681222514
87219.53173067546,114.9044,2320.0,105.50088999999998,2018-12-27 12:41:01,194364.0,gt2r,,
90477.7664949321,107.32635,2399.0,100.6493975,2018-12-27 12:41:01,198302.0,gt3l,-0.004857282155771232,0.00289457996674003
90570.49324737428,106.87595,2402.0,100.9178025,2018-12-27 12:41:01,202238.0,gt3r,,
62633.26001122997,474.6402,1654.0,472.54747,2018-12-31 12:32:45,502468.0,gt1l,-0.04878435410883024,-0.018306391606862513
62742.26319672131,469.32255,1657.0,470.55201500000004,2018-12-31 12:32:45,505431.0,gt1r,,
65977.17661711872,401.3239,1747.0,418.29587999999995,2018-12-31 12:32:45,508377.0,gt2l,,
65977.17661711872,401.3239,1747.0,419.847595,2018-12-31 12:32:45,512142.0,gt2r,,
69849.08594282767,303.47955,1841.0,311.867665,2018-12-31 12:32:45,515852.0,gt3l,-0.003559010652657496,-0.023089986410043357
69914.70811224311,303.246,1843.0,310.35245,2018-12-31 12:32:45,519828.0,gt3r,,
119258.0227360175,42.1005,3229.0,38.36893,2019-01-12 01:18:14,459562.0,gt1l,0.00133454938635709,0.006682948784921632
119132.84939907867,41.93345,3225.0,37.532403,2019-01-12 01:18:14,462354.0,gt1r,,
115956.594777149,28.30005,3124.0,28.034341,2019-01-12 01:18:14,465921.0,gt2l,,
112350.59164340814,28.48295,3040.0,27.970069,2019-01-12 01:18:14,472760.0,gt3l,,
112350.59164340814,28.48295,3040.0,28.8805145,2019-01-12 01:18:14,475920.0,gt3r,,
102715.05440843706,32.2119,2761.0,28.789461,2019-01-16 01:09:49,19993.0,gt1l,-0.0,-0.006983254540225605
102652.75415896256,32.2119,2759.0,29.2245195,2019-01-16 01:09:49,23915.0,gt1r,,
99520.16947981642,52.0594,2662.0,61.209326,2019-01-16 01:09:49,27843.0,gt2l,-0.020320195629110607,0.12482814856868082
99425.20976411193,53.989,2659.0,49.3556805,2019-01-16 01:09:49,31758.0,gt2r,,
96311.33901821374,74.03265,2583.0,69.0620325,2019-01-16 01:09:49,35601.0,gt3l,-0.0041996616841668685,-0.0022437415938187633
96217.51003158712,74.4267,2580.0,69.2725605,2019-01-16 01:09:49,39471.0,gt3r,,
119851.8226216502,44.0658,3248.0,43.3018795,2019-01-17 11:33:37,376956.0,gt1l,0.009708523797277177,0.0226727273549064
119914.24199792756,44.6718,3250.0,44.717097,2019-01-17 11:33:37,380916.0,gt1r,,
123091.38737295568,43.16880000000001,3329.0,41.93594900000001,2019-01-17 11:33:37,384871.0,gt2l,-0.0034766003082714013,-0.004253546982862003
123153.9772540767,42.9512,3331.0,41.66972,2019-01-17 11:33:37,388832.0,gt2r,,
126303.81221689847,,3431.0,30.543832,2019-01-17 11:33:37,391947.0,gt3l,,-0.008074662500314406
126398.82671440473,,3434.0,29.776622000000003,2019-01-17 11:33:37,395032.0,gt3r,,
86592.68112238972,113.21015,2301.0,105.11004799999999,2019-01-20 01:01:33,258438.0,gt1l,-0.0,0.04011127823700691
86526.63416212218,113.21015,2299.0,102.46082,2019-01-20 01:01:33,262376.0,gt1r,,
83412.96267564189,218.1813,2203.0,210.662575,2019-01-20 01:01:33,266315.0,gt2l,-0.051866179201886554,-0.12020890314444896
83318.7924461174,223.06555,2200.0,221.982675,2019-01-20 01:01:33,270267.0,gt2r,,
80237.52235562791,278.56125,2124.0,274.96199,2019-01-20 01:01:33,274199.0,gt3l,-0.0,-0.0039041597566471602
80142.09977478559,278.56125,2121.0,275.334535,2019-01-20 01:01:33,278181.0,gt3r,,
70509.57022790058,302.4377,1861.0,306.05781,2019-01-24 00:53:21,696456.0,gt1l,-0.0,-0.030928035484200173
70443.09461870612,302.4377,1859.0,308.11377000000005,2019-01-24 00:53:21,700379.0,gt1r,,
67303.15042536659,391.9978,1764.0,418.04051,2019-01-24 00:53:21,704250.0,gt2l,-0.016038682256563682,-0.041013880331597086
67234.72834539485,393.0952,1762.0,420.84676500000006,2019-01-24 00:53:21,708210.0,gt2r,,
64117.081248554365,429.5077,1695.0,425.139725,2019-01-24 00:53:21,712147.0,gt3l,-0.026021114562990326,-0.03930579746796567
64045.033988800686,431.38245,1693.0,427.9716,2019-01-24 00:53:21,716129.0,gt3r,,
86559.66508795056,113.21015,2300.0,106.41805,2019-01-25 11:17:11,478668.0,gt1l,0.0,0.013566792662412688
86658.71355382142,113.21015,2303.0,107.76182,2019-01-25 11:17:11,482605.0,gt1r,,
89547.84591391348,108.43875,2393.0,107.4915025,2019-01-25 11:17:11,486535.0,gt2l,,
90323.1069241382,108.07925,2394.0,103.939293,2019-01-25 11:17:11,490454.0,gt2r,,
93323.60636602053,89.58165,2490.0,89.488095,2019-01-25 11:17:11,494311.0,gt3l,-0.004023044655907991,0.01699483033356145
93419.32988711902,89.19655,2493.0,91.1149,2019-01-25 11:17:11,498185.0,gt3r,,
68640.25733447567,316.45335,1804.0,289.564045,2019-01-29 11:08:55,305913.0,gt1l,-0.017640112446308906,-0.10498610404180628
68738.76294237861,314.7157,1807.0,279.222325,2019-01-29 11:08:55,309886.0,gt1r,,
72261.70901318653,266.6714,1913.0,265.44606,2019-01-29 11:08:55,313812.0,gt2l,-0.004104497609681947,-0.06355623221642889
72329.52486459387,266.39305,1915.0,261.13594,2019-01-29 11:08:55,317784.0,gt2r,,
75826.59826956945,251.80785,1989.0,245.460955,2019-01-29 11:08:55,321711.0,gt3l,1.6861714189861686e-05,-0.008381908530505284
75927.41838672111,251.80955,1992.0,244.61589,2019-01-29 11:08:55,325688.0,gt3r,,
124757.21212163295,38.6001,3382.0,36.92313,2019-02-09 23:54:28,633445.0,gt1l,-0.0010291474480656735,-0.008645615578003144
124662.61926209375,38.69745,3379.0,37.7409435,2019-02-09 23:54:28,635526.0,gt1r,,
121440.66819464914,45.64595,3276.0,45.42964,2019-02-09 23:54:28,638427.0,gt2l,-0.0,0.0016847941989169034
121378.50155134794,45.64595,3274.0,45.324902,2019-02-09 23:54:28,641333.0,gt2r,,
118193.004274936,39.7181,3195.0,41.009399,2019-02-09 23:54:28,645055.0,gt3l,0.0010964086479170365,0.022650031176010957
118130.34515588352,39.6494,3193.0,39.590168,2019-02-09 23:54:28,648791.0,gt3r,,
108162.58416308444,28.4182,2906.0,28.418760499999998,2019-02-13 23:46:06,409993.0,gt1l,-0.0,-0.0025198663555544083
108098.77284243818,28.4182,2904.0,28.5795565,2019-02-13 23:46:06,413585.0,gt1r,,
104647.8058682899,28.83545,2822.0,27.8449765,2019-02-13 23:46:06,417327.0,gt2l,,
104647.8058682899,28.83545,2822.0,27.948964500000002,2019-02-13 23:46:06,421048.0,gt2r,,
101683.78395614868,35.44945,2730.0,30.402657,2019-02-13 23:46:06,424883.0,gt3l,-0.0,-0.00776788345365077
101589.36428515641,35.44945,2727.0,31.136097999999997,2019-02-13 23:46:06,428672.0,gt3r,,
125293.54953674375,37.6992,3399.0,35.672745000000006,2019-02-15 10:09:55,1578.0,gt1l,-0.004821233997576067,-0.015135821638571214
125388.18298540635,37.24295,3402.0,34.240390000000005,2019-02-15 10:09:55,4933.0,gt1r,,
91936.4243084302,100.35345,2446.0,95.87926,2019-02-17 23:37:46,146167.0,gt1l,-0.0036200145304435888,-0.010949735415300308
91842.73683918171,100.6926,2443.0,96.905113,2019-02-17 23:37:46,150060.0,gt1r,,
88732.70739924703,114.7491,2367.0,110.407547,2019-02-17 23:37:46,154002.0,gt2l,-0.0027227400592424486,-0.024804921774134313
88669.53574265934,114.9211,2365.0,111.974515,2019-02-17 23:37:46,157951.0,gt2r,,
85538.5749893125,113.21015,2269.0,100.608815,2019-02-17 23:37:46,161878.0,gt3l,-0.0021258304585357996,0.03415566393720726
85472.88301494114,113.3498,2267.0,98.365062,2019-02-17 23:37:46,165795.0,gt3r,,
109083.82689761207,28.50625,2935.0,28.824031,2019-02-19 10:01:34,570844.0,gt1l,-0.0003906768634976249,-0.0005549193149372862
109147.05050337892,28.48155,2937.0,28.788946999999997,2019-02-19 10:01:34,574757.0,gt1r,,
112287.44970017836,28.48195,3038.0,28.198229500000004,2019-02-19 10:01:34,578724.0,gt2l,1.5837333297749447e-05,9.909419444416065e-05
112350.59164340814,28.48295,3040.0,28.204486499999998,2019-02-19 10:01:34,582688.0,gt2r,,
115510.52278978904,28.33815,3116.0,28.312929500000006,2019-02-19 10:01:34,586660.0,gt3l,,
115510.52278978904,28.33815,3116.0,28.3031635,2019-02-19 10:01:34,590577.0,gt3r,,
92280.61417473348,99.0755,2457.0,93.011637,2019-02-23 09:53:16,671951.0,gt1l,-0.0023891977976658652,-0.07070731841207413
92374.76711603443,98.85055,2460.0,86.35433499999999,2019-02-23 09:53:16,675849.0,gt1r,,
95622.54802751157,79.0329,2562.0,82.40315000000002,2019-02-23 09:53:16,679719.0,gt2l,-0.00828061643517226,-0.025832432187515724
95685.3090555182,78.5132,2564.0,80.78188,2019-02-23 09:53:16,683577.0,gt2r,,
98983.56738291091,49.9205,2645.0,32.3798965,2019-02-23 09:53:16,687443.0,gt3l,0.0,0.027129462554703304
99078.00838021537,49.9205,2648.0,34.942029999999995,2019-02-23 09:53:16,691352.0,gt3r,,0.0
