ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along,slope_NS,slope_EW,geometry
79.150302,335.66378599999996,415944.31738589297,-1102872.3488582098,883.1842,18036.512688908148,-0.0063589,-0.009239,POINT (415944.317385893 -1102872.34885821)
79.15019000000001,335.66521800000004,415976.20023372624,-1102873.4030598458,883.0373,18068.41296049083,-0.005455699999999999,-0.0061677,POINT (415976.2002337262 -1102873.403059846)
79.15007800000001,335.666651,416008.1026436334,-1102874.4490980208,882.8962,18100.332514901045,-0.0038374000000000004,-0.0068962,POINT (416008.1026436334 -1102874.449098021)
79.149967,335.66808599999996,416040.0052989411,-1102875.377476926,882.756,18132.248675432587,-0.0048218,-0.0055706,POINT (416040.0052989411 -1102875.377476926)
79.149855,335.669519,416071.90833289054,-1102876.4217071547,882.5889,18164.16879435388,-0.0033729,-0.0092499,POINT (416071.9083328905 -1102876.421707155)
79.149743,335.670953,416103.83092892804,-1102877.457771089,882.3164,18196.108198954615,-0.0017311,-0.011115100000000001,POINT (416103.830928928 -1102877.457771089)
79.149631,335.67238599999996,416135.73458936,-1102878.5001929211,882.0158,18228.02888491583,-0.0025656,-0.0108933,POINT (416135.73458936 -1102878.500192921)
79.149519,335.673819,416167.63856299,-1102879.5417108128,881.764,18259.94985440145,-0.0048146000000000005,-0.0091406,POINT (416167.63856299 -1102879.541710813)
79.149407,335.675253,416199.5620986868,-1102880.5750606938,881.587,18291.890110245167,-0.005222,-0.007041800000000001,POINT (416199.5620986868 -1102880.575060694)
79.149295,335.676685,416231.4474497349,-1102881.6220347078,881.4175,18323.792645662365,-0.004524800000000001,-0.008247299999999999,POINT (416231.4474497349 -1102881.622034708)
79.149183,335.67811800000004,416263.3523627979,-1102882.6608406832,881.2351,18355.714465714034,-0.0065215,-0.007913,POINT (416263.3523627979 -1102882.660840683)
79.14907,335.67955,416295.27692602715,-1102883.8082336565,881.0249,18387.659641375067,-0.0062896,-0.011591500000000001,POINT (416295.2769260271 -1102883.808233656)
79.148957,335.680983,416327.2210563886,-1102884.9474555529,880.758,18419.624079287805,-0.0057375,-0.0102494,POINT (416327.2210563886 -1102884.947455553)
79.148845,335.682415,416359.107664778,-1102885.9908149783,880.5387,18451.527752955142,-0.0075265,-0.010146200000000001,POINT (416359.107664778 -1102885.990814978)
79.148733,335.683847,416390.9945861526,-1102887.0332714706,880.2516,18483.43170992427,-0.0060438,-0.015053700000000001,POINT (416390.9945861526 -1102887.033271471)
79.14862,335.685278,416422.90116772446,-1102888.1843144551,879.9043,18515.35904691866,-0.0054002,-0.012610799999999998,POINT (416422.9011677245 -1102888.184314455)
79.14850799999999,335.686712,416454.8272156265,-1102889.2104276314,879.558,18547.30158036379,-0.004003199999999999,-0.014180400000000001,POINT (416454.8272156265 -1102889.210427631)
79.148395,335.68814199999997,416486.715181638,-1102890.3669314568,879.2816,18579.21051136204,-0.004974899999999999,-0.008937299999999999,POINT (416486.715181638 -1102890.366931457)
79.14828299999999,335.689573,416518.58411070943,-1102891.4130443486,879.0462,18611.0966053897,-0.005100899999999999,-0.0113049,POINT (416518.5841107094 -1102891.413044349)
79.14817,335.69100499999996,416550.51120822073,-1102892.5532028747,878.7399,18643.044054692593,-0.005956100000000001,-0.0132815,POINT (416550.5112082207 -1102892.553202875)
79.14805799999999,335.692436,416582.38076548843,-1102893.5975104568,878.4028,18674.930717402334,-0.0066089,-0.0143256,POINT (416582.3807654884 -1102893.597510457)
79.14794499999999,335.693868,416614.30849630537,-1102894.7358606372,877.9824,18706.878735122566,-0.0046021000000000005,-0.019000599999999996,POINT (416614.3084963054 -1102894.735860637)
79.147832,335.6953,416646.2365450252,-1102895.873305871,877.5274,18738.82703831249,-0.0043318,-0.0153009,POINT (416646.2365450252 -1102895.873305871)
79.147719,335.69673,416678.1264132563,-1102897.0243909522,877.1533,18770.737674355354,-0.0049004,-0.013871600000000001,POINT (416678.1264132563 -1102897.024390952)
79.147607,335.698162,416710.01647835283,-1102898.0578143867,876.8321,18802.644479520666,-0.0044158,-0.011985899999999999,POINT (416710.0164783528 -1102898.057814387)
79.147494,335.699594,416741.9454780338,-1102899.1925467483,876.5082,18834.59363660125,-0.001704,-0.0134314,POINT (416741.9454780338 -1102899.192546748)
79.14738100000001,335.70102599999996,416773.8747955187,-1102900.326374102,876.1565,18866.543079155377,-0.0012376,-0.0125295,POINT (416773.8747955187 -1102900.326374102)
79.14726800000001,335.702456,416805.7659322598,-1102901.4738457003,875.9922,18898.454852746137,0.0031550000000000003,-0.0013702999999999999,POINT (416805.7659322598 -1102901.4738457)
79.14715600000001,335.703888,416837.65725567937,-1102902.5036549196,875.6543,18930.362798723283,0.0057154,-0.016612599999999998,POINT (416837.6572556794 -1102902.50365492)
79.14704300000001,335.705317,416869.5297759234,-1102903.656596461,875.1431,18962.25616513238,-0.0029159000000000003,-0.015380200000000002,POINT (416869.5297759234 -1102903.656596461)
79.14693,335.706748,416901.44111239485,-1102904.7940836705,874.7942,18994.187768169893,-0.0045303,-0.0102985,POINT (416901.4411123949 -1102904.79408367)
79.14681800000001,335.70817999999997,416933.3333786035,-1102905.821183699,874.4314,19026.096569124995,-0.0037164999999999998,-0.0168922,POINT (416933.3333786035 -1102905.821183699)
79.14670500000001,335.709611,416965.24534778605,-1102906.956863343,873.9415,19058.02874013421,-0.0026186,-0.017556099999999998,POINT (416965.2453477861 -1102906.956863343)
79.146592,335.711042,416997.15763455513,-1102908.0916389895,873.4782,19089.961196391123,0.0001567,-0.0118009,POINT (416997.1576345551 -1102908.09163899)
79.146479,335.712473,417029.0702388862,-1102909.2255106203,873.1665,19121.8939378968,0.0003315,-0.0080426,POINT (417029.0702388862 -1102909.22551062)
79.146367,335.71390299999996,417060.9252638643,-1102910.2635547447,872.9187,19153.765871505486,0.0023779,-0.0072197,POINT (417060.9252638643 -1102910.263554745)
79.146254,335.715336,417092.8769995353,-1102911.3810605172,872.6128,19185.737143478036,0.0036100999999999998,-0.0112325,POINT (417092.8769995353 -1102911.381060517)
79.146141,335.716765,417124.7520549548,-1102912.5267808035,872.1764,19217.63278319527,0.0009689,-0.0161932,POINT (417124.7520549548 -1102912.526780803)
79.146028,335.718194,417156.62742775644,-1102913.6715992403,871.7421,19249.528707707585,-0.0007384,-0.0125,POINT (417156.6274277564 -1102913.67159924)
79.145915,335.719627,417188.580115893,-1102914.7863905607,871.3906,19281.500836802148,-0.0006545,-0.0111289,POINT (417188.580115893 -1102914.786390561)
79.145802,335.721057,417220.47537297866,-1102915.9221211604,871.0633,19313.416308106152,-0.0019166,-0.011409200000000001,POINT (417220.4753729787 -1102915.92212116)
79.145689,335.722487,417252.370947411,-1102917.0569487528,870.7924,19345.332064434853,-0.0026475,-0.0088521,POINT (417252.370947411 -1102917.056948753)
79.145577,335.723915,417284.1896746771,-1102918.1032433538,870.5369,19377.167989695892,-0.0025570999999999997,-0.0100571,POINT (417284.1896746771 -1102918.103243354)
79.145463,335.725347,417316.1630482157,-1102919.323894855,870.205,19409.164655233497,-0.0016087,-0.012895400000000001,POINT (417316.1630482157 -1102919.323894855)
79.145349,335.726777,417348.0982450385,-1102920.55820738,869.8366,19441.12369657581,-0.0017514,-0.012888399999999998,POINT (417348.0982450385 -1102920.55820738)
79.145236,335.728206,417379.9758415501,-1102921.6967065015,869.5308,19473.021617191545,-0.0032731,-0.0102734,POINT (417379.9758415501 -1102921.696706502)
79.145123,335.72963500000003,417411.85375524283,-1102922.834303652,869.2575,19504.91982260624,-0.0036561,-0.0112594,POINT (417411.8537552428 -1102922.834303652)
79.14501,335.731064,417443.7319860926,-1102923.970998819,868.9415,19536.81831282149,-0.0045332,-0.0123448,POINT (417443.7319860926 -1102923.970998819)
79.144897,335.73249300000003,417475.6105340737,-1102925.1067919864,868.6062,19568.71708783724,-0.0040015,-0.013521600000000002,POINT (417475.6105340737 -1102925.106791986)
79.14478299999999,335.733923,417507.5473321331,-1102926.3365855704,868.2362,19600.677555020073,-0.0024565999999999998,-0.014328799999999997,POINT (417507.5473321331 -1102926.33658557)
79.144669,335.73535,417539.4267032765,-1102927.587336431,867.9002,19632.581452622322,-0.0037604999999999995,-0.0112251,POINT (417539.4267032765 -1102927.587336431)
79.14455600000001,335.736781,417571.3447070656,-1102928.7058461804,867.6076,19664.51904849208,-0.0032909999999999997,-0.0107929,POINT (417571.3447070656 -1102928.70584618)
79.144442,335.73821,417603.2632193998,-1102929.9402152211,867.367,19696.461419984433,-0.0033466999999999998,-0.0076816,POINT (417603.2632193998 -1102929.940215221)
79.144328,335.739638,417635.1628040698,-1102931.1809693994,867.1808,19728.38512548757,-0.003597,-0.0078206,POINT (417635.1628040698 -1102931.180969399)
79.144215,335.741067,417667.04326453403,-1102932.3113464639,867.0058,19760.28561939783,-0.005720899999999999,-0.0078908,POINT (417667.043264534 -1102932.311346464)
79.144101,335.742493,417698.9049910989,-1102933.5648757194,866.8239,19792.171995097953,-0.0061962,-0.0086417,POINT (417698.9049910989 -1102933.564875719)
79.143987,335.74392,417730.7862894192,-1102934.810213524,866.6575,19824.077606655108,-0.0044426000000000005,-0.0061995,POINT (417730.7862894192 -1102934.810213524)
79.143873,335.74535,417762.7256592665,-1102936.0327755224,866.5564,19856.040366299465,-0.0048302,-0.0044179,POINT (417762.7256592665 -1102936.032775522)
79.14376,335.746778,417794.5881451054,-1102937.166835349,866.4357,19887.92302766145,-0.006795699999999999,-0.008878200000000001,POINT (417794.5881451054 -1102937.166835349)
79.14364499999999,335.748204,417826.4898655864,-1102938.518938718,866.2544,19919.85338865483,-0.009579299999999999,-0.0096852,POINT (417826.4898655864 -1102938.518938718)
79.143532,335.749633,417858.3722400271,-1102939.643902637,866.1849,19951.75560399794,-0.0117531,-0.0033539,POINT (417858.3722400271 -1102939.643902637)
79.143417,335.751061,417890.3131091829,-1102940.979613835,866.2767,19983.724389505565,-0.012856600000000001,-0.0009224,POINT (417890.3131091829 -1102940.979613835)
79.143303,335.75248799999997,417922.19633883605,-1102942.2195372551,866.2899,20015.631720061432,-0.017253599999999997,-0.0097104,POINT (417922.196338836 -1102942.219537255)
79.14319,335.753914,417954.0219212439,-1102943.3636773902,866.175,20047.477861935284,-0.0205637,-0.014438,POINT (417954.0219212439 -1102943.36367739)
79.143075,335.75534300000004,417985.9830134747,-1102944.689383169,866.1712,20079.4664366518,-0.0228972,-0.0039732,POINT (417985.9830134747 -1102944.689383169)
79.142962,335.75677,418017.82848427666,-1102945.8244261309,866.3659,20111.332128753584,-0.0236208,-0.0026766,POINT (418017.8284842767 -1102945.824426131)
79.142848,335.75819900000005,418049.75149848306,-1102947.0461495838,866.5391,20143.278512652512,-0.0261403,-0.0070932,POINT (418049.7514984831 -1102947.046149584)
79.14273399999999,335.75962599999997,418081.6363342937,-1102948.2815626592,866.6963,20175.187273207226,-0.02974,-0.007022100000000001,POINT (418081.6363342937 -1102948.281562659)
79.14262,335.761053,418113.52149176237,-1102949.5160737631,866.9302,20207.096320270208,-0.031639799999999996,-0.0042365,POINT (418113.5214917624 -1102949.516073763)
79.14250600000001,335.76248,418145.4069708549,-1102950.7496828802,867.1976,20239.00565383289,-0.0314958,-0.0046248999999999995,POINT (418145.4069708549 -1102950.74968288)
79.142392,335.763908,418177.31202169915,-1102951.975091427,867.4613,20270.934228738148,-0.0318995,-0.0043357,POINT (418177.3120216992 -1102951.975091427)
79.142278,335.765337,418209.23664432927,-1102953.1922977166,867.6962,20302.88204746223,-0.0311853,-0.0065193,POINT (418209.2366443293 -1102953.192297717)
79.14216400000001,335.766764,418241.1230882266,-1102954.4231991156,867.9713,20334.792240546434,-0.033401099999999996,-0.0026155,POINT (418241.1230882266 -1102954.423199116)
79.14205,335.768191,418273.00985365093,-1102955.6531984701,868.2988,20366.702720136043,-0.032247700000000004,-0.0034340000000000004,POINT (418273.0098536509 -1102955.65319847)
79.141936,335.769619,418304.91619080707,-1102956.8749949648,868.5872,20398.632441985683,-0.0309305,-0.0042668,POINT (418304.9161908071 -1102956.874994965)
79.141823,335.771048,418336.8033500667,-1102957.9864222056,868.8571,20430.53896476961,-0.0311862,-0.0043866999999999995,POINT (418336.8033500667 -1102957.986422206)
79.14170899999999,335.772477,418368.72957797936,-1102959.1991107834,869.1061,20462.488215814315,-0.0307038,-0.0049066000000000005,POINT (418368.7295779794 -1102959.199110783)
79.14159599999999,335.77390499999996,418400.5981223351,-1102960.3160346833,869.3607,20494.376327052698,-0.030485400000000003,-0.0030304999999999998,POINT (418400.5981223351 -1102960.316034683)
79.141482,335.775333,418432.50574036,-1102961.534219104,869.6479,20526.307190825963,-0.0303616,-0.0030747,POINT (418432.50574036 -1102961.534219104)
79.141368,335.77676,418464.3944294759,-1102962.7588038538,869.8832,20558.21938444123,-0.028573,-0.006587100000000001,POINT (418464.3944294759 -1102962.758803854)
79.141254,335.778189,418496.3219406494,-1102963.9678781738,870.0008,20590.169780846398,-0.025837,-0.008069400000000001,POINT (418496.3219406494 -1102963.967878174)
79.141141,335.77961600000003,418528.1725075007,-1102965.0884984685,870.0669,20622.040055375994,-0.0245359,-0.0084158,POINT (418528.1725075007 -1102965.088498469)
79.14102700000001,335.781044,418560.08140848187,-1102966.3030712963,870.0886,20653.97206359629,-0.0230516,-0.0092219,POINT (418560.0814084819 -1102966.303071296)
79.140914,335.78247400000004,418591.9903615163,-1102967.3999720714,870.0967,20685.899864570743,-0.0224722,-0.0090523,POINT (418591.9903615163 -1102967.399972071)
79.1408,335.783902,418623.8999026019,-1102968.612738094,870.1052,20717.83244376064,-0.021815099999999997,-0.009067799999999999,POINT (418623.8999026019 -1102968.612738094)
79.140686,335.785331,418655.82901541295,-1102969.8172938493,870.0945,20749.784269991203,-0.0209832,-0.009738600000000002,POINT (418655.8290154129 -1102969.817293849)
79.140573,335.78675899999996,418687.7004212745,-1102970.9260983332,870.01,20781.674957644133,-0.0209478,-0.013283600000000001,POINT (418687.7004212745 -1102970.926098333)
79.140458,335.788187,418719.6497038755,-1102972.238308004,869.898,20813.651176196923,-0.0213088,-0.0124759,POINT (418719.6497038755 -1102972.238308004)
79.140345,335.78961499999997,418751.52174704405,-1102973.3453076207,869.7881,20845.54243807053,-0.021156499999999998,-0.0129533,POINT (418751.5217470441 -1102973.345307621)
79.140231,335.791042,418783.413641159,-1102974.5608663158,869.6364,20877.457489271823,-0.0214261,-0.0149805,POINT (418783.413641159 -1102974.560866316)
79.140117,335.792471,418815.3443574916,-1102975.7609032919,869.4544,20909.410747857684,-0.0214678,-0.0148346,POINT (418815.3443574916 -1102975.760903292)
79.14000300000001,335.793899,418847.2561444036,-1102976.967345983,869.2501,20941.345331742315,-0.0198292,-0.0159447,POINT (418847.2561444036 -1102976.967345983)
79.139889,335.795326,418879.14900180994,-1102978.180196048,869.005,20973.26124248949,-0.018861199999999998,-0.0166935,POINT (418879.1490018099 -1102978.180196048)
79.139775,335.79675299999997,418911.04218024365,-1102979.3921437585,868.7534,21005.17743975447,-0.0199035,-0.0161373,POINT (418911.0421802436 -1102979.392143758)
79.139661,335.79818,418942.93567967624,-1102980.6031891026,868.5334,21037.093923534525,-0.020268500000000002,-0.015313,POINT (418942.9356796762 -1102980.603189103)
79.139547,335.79960800000003,418974.8487507517,-1102981.806019577,868.3187,21069.02965441104,-0.0201614,-0.0159173,POINT (418974.8487507517 -1102981.806019577)
79.139432,335.801035,419006.78169541346,-1102983.1174043857,868.0815,21100.989514937766,-0.020378900000000002,-0.0168565,POINT (419006.7816954135 -1102983.117404386)
79.139318,335.802461,419038.65690956387,-1102984.3330546399,867.8403,21132.88790177276,-0.0207729,-0.0165903,POINT (419038.6569095639 -1102984.33305464)
79.139204,335.803889,419070.57094602974,-1102985.5331752568,867.6183,21164.824495408273,-0.022541299999999997,-0.017177599999999998,POINT (419070.5709460297 -1102985.533175257)
79.139089,335.805314,419102.46636209707,-1102986.8564784292,867.3841,21196.74735081618,-0.0234252,-0.018700599999999998,POINT (419102.4663620971 -1102986.856478429)
79.138974,335.806741,419134.4006055703,-1102988.164248926,867.1329,21228.708360967295,-0.0232501,-0.0183007,POINT (419134.4006055703 -1102988.164248926)
79.13886,335.80816699999997,419166.2771081465,-1102989.3762908226,866.9054,21260.60789798668,-0.0238912,-0.0167468,POINT (419166.2771081465 -1102989.376290823)
79.138745,335.809592,419198.173499238,-1102990.6968868477,866.7019,21292.531615478867,-0.024956,-0.0171169,POINT (419198.173499238 -1102990.696886848)
79.13863,335.811019,419230.1087178022,-1102992.001946809,866.5365,21324.493489113684,-0.026179900000000002,-0.016222,POINT (419230.1087178022 -1102992.001946809)
79.13851600000001,335.812445,419261.9861876752,-1102993.2112826367,866.3979,21356.393890030413,-0.0267753,-0.0157478,POINT (419261.9861876752 -1102993.211282637)
79.1384,335.813871,419293.94163068256,-1102994.6239895902,866.2554,21388.380544727836,-0.027721499999999996,-0.0164371,POINT (419293.9416306826 -1102994.62398959)
79.138285,335.815296,419325.8393248593,-1102995.9409746085,866.1038,21420.305415022525,-0.030168200000000003,-0.017711900000000003,POINT (419325.8393248593 -1102995.940974609)
79.13817,335.816721,419357.73734472063,-1102997.2570573918,865.9731,21452.230573518063,-0.0320184,-0.0172905,POINT (419357.7373447206 -1102997.257057392)
79.13805500000001,335.818149,419389.6934431121,-1102998.5502787342,865.8996,21484.21282868939,-0.0324793,-0.015103700000000001,POINT (419389.6934431121 -1102998.550278734)
79.137941,335.819572,419421.51477595867,-1102999.777063426,865.9675,21516.05780042456,-0.0347241,-0.009500399999999999,POINT (419421.5147759587 -1102999.777063426)
79.137826,335.82099700000003,419453.4137702001,-1103001.090439807,866.1754,21547.983821021135,-0.03906269999999999,-0.0095579,POINT (419453.4137702001 -1103001.090439807)
79.137711,335.822424,419485.3515920727,-1103002.3882710938,866.3313,21579.948001473862,-0.0398001,-0.014492700000000002,POINT (419485.3515920727 -1103002.388271094)
79.137596,335.823849,419517.2512375041,-1103003.6998417552,866.4271,21611.874598477785,-0.038441,-0.0122348,POINT (419517.2512375041 -1103003.699841755)
79.13748100000001,335.82527400000004,419549.15120846935,-1103005.0105100896,866.5993,21643.801483685475,-0.0380342,-0.0090141,POINT (419549.1512084694 -1103005.01051009)
79.137366,335.826699,419581.051504945,-1103006.320276085,866.8796,21675.728657099284,-0.039052300000000005,-0.0059054,POINT (419581.051504945 -1103006.320276085)
79.137251,335.828125,419612.97137801873,-1103007.6218160954,867.1772,21707.67505444614,-0.036062800000000006,-0.0065,POINT (419612.9713780187 -1103007.621816095)
79.137136,335.829551,419644.8915765975,-1103008.9224526207,867.3186,21739.621740231687,-0.0326495,-0.0134013,POINT (419644.8915765975 -1103008.922452621)
79.13702099999999,335.83097599999996,419676.7928494964,-1103010.2295103872,867.2726,21771.54977826371,-0.0312845,-0.0171368,POINT (419676.7928494964 -1103010.229510387)
79.136907,335.832401,419708.6555884534,-1103011.4335417952,867.1416,21803.435258116973,-0.026496699999999998,-0.0159855,POINT (419708.6555884534 -1103011.433541795)
79.136792,335.833827,419740.57676080096,-1103012.7314698321,866.9611,21835.382806712,-0.021736900000000003,-0.016406900000000002,POINT (419740.576760801 -1103012.731469832)
79.136677,335.835252,419772.47900732665,-1103014.0358207338,866.6401,21867.31170685999,-0.015711000000000003,-0.0203364,POINT (419772.4790073266 -1103014.035820734)
79.136562,335.836677,419804.38157918624,-1103015.3392691875,866.2502,21899.240895216855,-0.013438299999999999,-0.0172532,POINT (419804.3815791862 -1103015.339269188)
79.136447,335.838102,419836.28447635175,-1103016.6418151758,865.8987,21931.170371780125,-0.0140387,-0.017930500000000002,POINT (419836.2844763517 -1103016.641815176)
79.136333,335.839527,419868.1488267173,-1103017.8413394734,865.5049,21963.057292025864,-0.013549,-0.0199689,POINT (419868.1488267173 -1103017.841339473)
79.136218,335.840952,419900.0523718801,-1103019.1420814355,865.0242,21994.98734250512,-0.010229700000000001,-0.0218773,POINT (419900.0523718801 -1103019.142081436)
79.136103,335.842378,419931.97549361567,-1103020.43459169,864.4717,22026.936619243446,-0.007267,-0.0220237,POINT (419931.9754936157 -1103020.43459169)
79.135989,335.843803,419963.84080951253,-1103021.6314116942,863.8475,22058.824402724418,-0.004636199999999999,-0.025244700000000002,POINT (419963.8408095125 -1103021.631411694)
79.135874,335.84522799999996,419995.74532777583,-1103022.929446471,863.142,22090.755315331087,-0.0032935000000000004,-0.025072900000000002,POINT (419995.7453277758 -1103022.929446471)
79.135759,335.846652,420027.6309197931,-1103024.2339095564,862.4458,22122.66757946626,-0.0024760000000000003,-0.0232754,POINT (420027.6309197931 -1103024.233909556)
79.135644,335.848077,420059.53608832275,-1103025.5301397627,861.7912,22154.599068495954,-0.0029734,-0.0226916,POINT (420059.5360883228 -1103025.530139763)
79.13553,335.84950299999997,420091.4219434973,-1103026.7160228272,861.1291,22186.506968440262,-0.0036950000000000004,-0.0246959,POINT (420091.4219434973 -1103026.716022827)
79.13541500000001,335.85092599999996,420123.289256753,-1103028.0251133053,860.4421,22218.401158695153,-0.0037126999999999993,-0.0246787,POINT (420123.289256753 -1103028.025113305)
79.1353,335.852351,420155.1953979642,-1103029.3186372106,859.7602,22250.333509862645,-0.0032163000000000005,-0.0242297,POINT (420155.1953979642 -1103029.318637211)
79.13518499999999,335.853776,420187.1018642079,-1103030.6112584823,859.1181,22282.2661492448,-0.005185100000000001,-0.022180900000000003,POINT (420187.1018642079 -1103030.611258482)
