ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along,slope_NS,slope_EW
79.208579,334.89776800000004,398995.61174408207,-1102347.380652704,889.9812,1079.70722553806,0.006253100000000001,0.0020663
79.208464,334.899362,399030.55600230844,-1102348.094072665,889.9568,1114.6587655761218,0.006829399999999999,0.00179
79.208349,334.90095499999995,399065.4813702062,-1102348.813368637,889.969,1149.5915397214847,0.006456900000000001,0.0037657
79.20823299999999,334.902549,399100.46351968567,-1102349.6273406795,890.0036,1184.5831577562092,0.0072413,0.0033053000000000006
79.208118,334.904142,399135.3895888814,-1102350.3444594138,890.0217,1219.516588288352,0.0075453000000000004,0.0034766999999999997
79.208003,334.905737,399170.35448655026,-1102351.04655664,890.0592,1254.4885343238388,0.007051000000000001,0.0039704
79.207888,334.90733,399205.28125406214,-1102351.761498467,890.0994,1289.4226184057889,0.0074025,0.0041085
79.207773,334.908924,399240.22761034616,-1102352.468384367,890.1586,1324.3761233116697,0.006534100000000001,0.0048363
79.207657,334.91051699999997,399275.192283068,-1102353.283874229,890.2234,1359.3503046782475,0.0061113999999999995,0.0035147
79.207542,334.912111,399310.1393403439,-1102353.988581481,890.2473,1394.3044664412328,0.0069604,0.0033154000000000005
79.207427,334.913705,399345.0867466395,-1102354.6921995871,890.2857,1429.2589552120776,0.006831,0.004756300000000001
79.207312,334.915298,399380.0152621871,-1102355.401699022,890.3409,1464.1946760119495,0.0073744,0.0039394
79.207197,334.916892,399414.9633664057,-1102356.1031393863,890.3939,1499.1498187960588,0.0073923,0.0046809
79.207082,334.91848500000003,399449.89257978875,-1102356.8104622597,890.4302,1534.0861931529753,0.0073541,0.0033736999999999994
79.206967,334.92008,399484.8606215673,-1102357.5027524773,890.4466,1569.0610871709887,0.0063152,0.0029527
79.206852,334.921672,399519.77129288035,-1102358.2148710408,890.4555,1603.9790207349467,0.0058021,0.0018153
79.20673599999999,334.923265,399554.73878270737,-1102359.021645512,890.4346,1638.9558163264512,0.0057417,0.0015894
79.206621,334.92485899999997,399589.6886340103,-1102359.7176404756,890.4414,1673.9125970004206,0.0049878,0.0029656
79.206506,334.926452,399624.61959424726,-1102360.4195209034,890.4492,1708.850608094486,0.006187399999999999,0.0015067
79.206391,334.928045,399659.5509031782,-1102361.1203132353,890.4416,1743.788945970286,0.006678,0.0032361999999999994
79.206276,334.929637,399694.46332092345,-1102361.826993434,890.4459,1778.7085151216913,0.007469,0.0025213
79.206161,334.93122999999997,399729.3953271262,-1102362.5256101233,890.4515,1813.6475065585926,0.0064249,0.0029599
79.206046,334.93282200000004,399764.3084420538,-1102363.2301158598,890.4658,1848.5677288127538,0.005425899999999999,0.0019837
79.205931,334.934415,399799.24114539556,-1102363.9265568275,890.4454,1883.5073738136018,0.0057047,0.0008904999999999999
79.205816,334.93600499999997,399834.1164775885,-1102364.6428448719,890.4175,1918.3900609825882,0.0061963999999999995,0.0021522
79.205701,334.937598,399869.04987791285,-1102365.337111266,890.4075,1953.3303595509885,0.006688500000000001,0.0026529
79.205586,334.939189,399903.9451468639,-1102366.044248713,890.3958,1988.2327926829735,0.0067301,0.00201
79.205471,334.94077999999996,399938.8407641914,-1102366.7503003473,890.373,2023.1355521380694,0.0065195999999999995,0.0013842000000000001
79.20535600000001,334.94237000000004,399973.71748992114,-1102367.4622470096,890.33,2058.019543676836,0.0056848,0.001062
79.205241,334.943961,400008.61380389,-1102368.1661275732,890.2862,2092.922955780266,0.0059504,0.0011164999999999999
79.205126,334.94555,400043.47198620386,-1102368.8828864207,890.2363,2127.788506363487,0.006400100000000001,0.0008661
79.205011,334.947139,400078.3305167103,-1102369.5985618192,890.1674,2162.6543828094327,0.006524600000000001,0.0
79.20489599999999,334.948729,400113.2086353707,-1102370.3061704536,890.0757,2197.5396787271916,0.0060428999999999995,-0.000927
79.20478100000001,334.950317,400148.0486221737,-1102371.0266621816,889.971,2232.3871146266106,0.0060828,-0.0009619
79.204666,334.95190499999995,400182.8889570472,-1102371.7460716208,889.874,2267.2348761621374,0.0061087,-0.0002
79.204551,334.953492,400217.71039992786,-1102372.4713838655,889.8139,2302.0638721589185,0.0057548,0.0011114
79.204436,334.95507799999996,400252.5129507448,-1102373.2026007208,889.7672,2336.8741037216796,0.006916599999999999,0.0005786000000000001
79.204321,334.956664,400287.3158494818,-1102373.9327376608,889.6766,2371.6846604602674,0.007327299999999999,-0.0009367000000000001
79.204205,334.958249,400322.1371488515,-1102374.7714755356,889.5716,2406.5160596716037,0.0061098,-0.0002634
79.20409000000001,334.959835,400356.94074616267,-1102375.4994521795,889.4379,2441.3272695872347,0.0068303,-0.0028159
79.203975,334.961419,400391.70621110575,-1102376.2403251592,889.2737,2476.1006278587656,0.0058349,-0.0024495999999999997
79.20385999999999,334.963002,400426.4527836793,-1102376.9871093351,889.1309,2510.855224565024,0.0058284999999999995,-0.0015497999999999998
79.203745,334.964587,400461.23818417086,-1102377.7188384081,889.01,2545.648320357067,0.0068422,-0.0006443999999999999
79.20363,334.96616800000004,400495.94697182265,-1102378.4774485608,888.8789,2580.365397273489,0.007413500000000001,-0.0024368000000000003
79.203515,334.967749,400530.6561070316,-1102379.234984733,888.7091,2615.0827982131796,0.0066787999999999995,-0.0028365
79.2034,334.969331,400565.3848299288,-1102379.98445572,888.526,2649.8196072322867,0.0066051999999999994,-0.00324
79.203285,334.970911,400600.07541999815,-1102380.74683506,888.3418,2684.518573522607,0.006626000000000001,-0.0033658
79.20316899999999,334.972491,400634.803675902,-1102381.6108264017,888.1473,2719.2575752233397,0.0065174,-0.003742
79.20305400000001,334.97407000000004,400669.4757234449,-1102382.3780520589,887.9458,2753.938110340668,0.0066443,-0.0034946999999999995
79.202939,334.975648,400704.12887811195,-1102383.151199674,887.7455,2788.599888794953,0.0063807,-0.003621
79.202823,334.977225,400738.80046673986,-1102384.0329528388,887.5319,2823.2826877971506,0.0047158,-0.004801
79.202708,334.978801,400773.41583827214,-1102384.8179487393,887.2678,2857.906959123505,0.0053085,-0.0068961
79.20259300000001,334.980378,400808.05079722946,-1102385.594881138,886.9642,2892.5506310698747,0.0066801000000000004,-0.0065028
79.202477,334.981952,400842.6657179213,-1102386.494411082,886.662,2927.1772377274874,0.0066383,-0.0061842
79.202362,334.983526,400877.243653089,-1102387.2901955394,886.3632,2961.764328865144,0.0059538,-0.0065281
79.202246,334.98509900000005,400911.84003601613,-1102388.1945882707,886.0839,2996.37253075219,0.0062328999999999996,-0.0057937
79.20213100000001,334.986673,400946.4186679856,-1102388.9882408623,885.7913,3030.9602695235435,0.007986199999999999,-0.0063372
79.202015,334.988245,400980.99651293975,-1102389.8974993285,885.4649,3065.5500673349197,0.0075998,-0.0067648
79.2019,334.989817,401015.5373608755,-1102390.7030186723,885.127,3100.1003066616654,0.0058763999999999995,-0.008275399999999999
79.201784,334.99138700000003,401050.0774272557,-1102391.624146663,884.7488,3134.6526533594165,0.0056023,-0.0098101
79.201669,334.992956,401084.5612504742,-1102392.4485401642,884.3917,3169.146329423438,0.0063408,-0.0070959000000000005
79.201553,334.994527,401119.1212591333,-1102393.3605428955,884.0643,3203.718369390702,0.0079597,-0.007453399999999999
79.201437,334.996095,401153.623898909,-1102394.292485741,883.6824,3238.2335931182415,0.0079273,-0.009617299999999999
79.201321,334.997665,401188.1653717547,-1102395.2093638345,883.3004,3272.7872327497666,0.006698300000000001,-0.008515
79.201205,334.999233,401222.6687159621,-1102396.1391841655,882.9292,3307.303103408693,0.007434899999999999,-0.0092506
79.201089,335.00080099999997,401257.17241232126,-1102397.0679438151,882.5549,3341.819297534532,0.0072878,-0.0074911000000000005
79.200973,335.002369,401291.67646079994,-1102397.9956427645,882.1744,3376.3358151276966,0.0080726,-0.009203200000000002
79.200857,335.003935,401326.14238038455,-1102398.9362899195,881.7971,3410.814568438738,0.0071365,-0.008154
79.20074,335.005503,401360.68451067153,-1102399.9645323225,881.4048,3445.3719995817196,0.008464,-0.0103715
79.200624,335.007069,401395.1511370512,-1102400.9030605901,880.9538,3479.851401683595,0.00855,-0.0105202
79.200508,335.008635,401429.61811535375,-1102401.8405304942,880.5046,3514.3311267859103,0.008207899999999999,-0.0103089
79.200391,335.010201,401464.122831688,-1102402.8796027075,880.0753,3548.851484842709,0.008387,-0.0094906
79.200275,335.011767,401498.5905165623,-1102403.8149548147,879.6806,3583.331858740905,0.007956900000000001,-0.008748
79.200158,335.013334,401533.1151856205,-1102404.8448991177,879.2823,3617.8718870970947,0.0072697000000000005,-0.010069700000000001
79.20004200000001,335.0149,401567.5835769485,-1102405.7781327541,878.8093,3652.3529097872715,0.0074827,-0.012780799999999998
79.199925,335.01646600000004,401602.0897174347,-1102406.8129646182,878.3151,3686.87456398057,0.0073156,-0.011854
79.199809,335.018031,401636.5395744281,-1102407.7510901927,877.8575,3721.3371919485407,0.0075289,-0.0104979
79.19969300000001,335.019598,401671.028264412,-1102408.6741375097,877.4186,3755.8382318336685,0.0073697,-0.0101572
79.19957600000001,335.021162,401705.4969898951,-1102409.7198120337,876.9529,3790.3228149345277,0.0070145,-0.012119
79.19945899999999,335.022729,401740.02379465965,-1102410.7433933686,876.4518,3824.8647889081803,0.0069253,-0.012541
79.199343,335.024293,401774.45582309423,-1102411.6842981316,875.9412,3859.309670732531,0.0080257,-0.012428
79.199226,335.02586,401808.9833394926,-1102412.7057587265,875.4513,3893.8522932500073,0.0075765,-0.0111148
79.19910899999999,335.027425,401843.4727315912,-1102413.7401845045,874.9661,3928.3571944094488,0.006999299999999999,-0.0127685
79.198992,335.02898999999996,401877.9624807877,-1102414.773550869,874.4891,3962.862420762586,0.006659399999999999,-0.0111869
79.198875,335.030554,401912.4333462657,-1102415.8128724995,874.0022,3997.348950832351,0.0076729,-0.0127962
79.198758,335.03211899999997,401946.92380954477,-1102416.8441205865,873.4944,4031.854827575625,0.007206100000000001,-0.0118787
79.19864100000001,335.033684,401981.4146298273,-1102417.8743092034,873.0387,4066.361029515989,0.0054778,-0.0114456
79.198524,335.035249,402015.90580707975,-1102418.9034383327,872.5846,4100.867556652515,0.0045882,-0.0126794
79.198406,335.036813,402050.4155343464,-1102420.0411687065,872.1019,4135.3960333988725,0.0043367,-0.0129655
79.19829,335.038377,402084.8507506128,-1102420.9725534688,871.5897,4169.843843153444,0.0052853,-0.0142534
79.198172,335.03994,402119.34195630933,-1102422.1151834824,871.0747,4204.353970272148,0.0058286,-0.012829499999999999
79.19805500000001,335.04150400000003,402153.8153229438,-1102423.1470947878,870.5931,4238.842777848748,0.00621,-0.0116691
79.197938,335.043069,402188.3082872868,-1102424.1709282096,870.1346,4273.3509337548885,0.0062369999999999995,-0.0115728
79.19782099999999,335.04463300000003,402222.7823674574,-1102425.2007221417,869.6687,4307.840391262263,0.0064508,-0.0120054
79.197703,335.046196,402257.2750141516,-1102426.3391159994,869.2006,4342.351818595034,0.006016399999999999,-0.011417700000000001
79.197586,335.047761,402291.76905148715,-1102427.359771367,868.7307,4376.860952879837,0.0049302,-0.013082
79.197469,335.049325,402326.24420449743,-1102428.3863889966,868.2629,4411.351388058881,0.0038441,-0.012253
79.197352,335.050887,402360.6812320757,-1102429.4259931934,867.8509,4445.8041041391925,0.0042706,-0.010412600000000001
79.197234,335.05245099999996,402395.19456026296,-1102430.55312868,867.4143,4480.335832404199,0.0054399999999999995,-0.012546799999999999
79.197117,335.054014,402429.6515447296,-1102431.5835947627,866.9597,4514.808221919317,0.0036390999999999997,-0.0117485
79.197,335.055577,402464.10888567823,-1102432.6130035224,866.5428,4549.2809361676145,0.0021639,-0.011847700000000001
79.196883,335.05714,402498.56658307655,-1102433.6413549397,866.1069,4583.753975149283,0.0027139,-0.0126645
79.196765,335.058703,402533.06211013714,-1102434.7712785972,865.6576,4618.268002944651,0.0032693000000000006,-0.012376
79.196648,335.060265,402567.5012820114,-1102435.8045403985,865.2262,4652.722671559145,0.0030188000000000003,-0.0120292
79.19653100000001,335.061827,402601.94081020285,-1102436.8367460025,864.8359,4687.177664672763,0.0016677,-0.0101127
79.196413,335.063391,402636.45665868354,-1102437.9564673237,864.458,4721.7116706984025,0.00193,-0.0115804
79.19629599999999,335.064953,402670.8969022564,-1102438.986558277,864.0676,4756.167315587601,0.002654,-0.0110954
79.196178,335.06651600000004,402705.3942305325,-1102440.1111890287,863.692,4790.682970767783,0.0031593000000000003,-0.0103052
79.196061,335.06807799999996,402739.83518933714,-1102441.1391658532,863.3297,4825.139267430854,0.0032138000000000006,-0.0097712
79.195944,335.069641,402774.2957455496,-1102442.1590566502,862.9989,4859.614912627287,0.0025252,-0.0081687
79.195826,335.071202,402808.7556710841,-1102443.294572193,862.6652,4894.093541709526,0.0023016,-0.009707299999999999
79.195709,335.072766,402843.23618363956,-1102444.305317209,862.3523,4928.588865328455,0.0011562999999999999,-0.0079962
79.195592,335.074327,402877.6593284243,-1102445.3360980977,862.073,4963.027439719864,0.0016321999999999999,-0.008117000000000001
79.195474,335.07589,402912.15881594905,-1102446.4543781085,861.7932,4997.545046671271,0.0010357,-0.007452899999999999
79.195357,335.077453,402946.6211582082,-1102447.4689809617,861.4823,5032.022321113065,0.0014638,-0.0095981
79.19524,335.07901499999997,402981.0646151112,-1102448.4895595568,861.186,5066.480894851694,0.0006461,-0.0073969
79.195123,335.080578,403015.5276693264,-1102449.5020477837,860.9662,5100.9588187777135,0.0,-0.0062244
79.195006,335.08214,403049.97183808417,-1102450.5205129182,860.7655,5135.418041529302,0.00017130000000000002,-0.0053438999999999995
79.194889,335.083702,403084.41636271484,-1102451.5379215956,860.5355,5169.877588790544,0.0011748,-0.0081525
79.194771,335.085264,403118.8987641202,-1102452.6568863404,860.2558,5204.378140797422,0.00035239999999999995,-0.009082
79.194654,335.086826,403153.3440032007,-1102453.6721810428,860.0096,5238.838339848608,-0.0008891,-0.0061755
79.194537,335.088389,403187.8088395195,-1102454.679382277,859.8203,5273.317890263424,-0.0011227000000000001,-0.0060462
79.19442099999999,335.089951,403222.21726078406,-1102455.5899538007,859.6409,5307.738357930479,-0.0011972999999999999,-0.0060241999999999995
79.194303,335.091512,403256.6818549624,-1102456.7117259928,859.4716,5342.221203299252,-0.001111,-0.0054193999999999996
79.194186,335.093075,403291.1477584667,-1102457.7157557707,859.2949,5376.701727949633,-0.0010933,-0.006367
79.19407,335.09463700000003,403325.55723835516,-1102458.6231605983,859.115,5411.1231702453115,-0.0008623,-0.0054852
79.19395300000001,335.096199,403360.0046088179,-1102459.6321163415,858.9548,5445.5853135839125,-0.0006057,-0.005358
79.193836,335.097762,403394.47157642985,-1102460.6329748998,858.772,5480.066809697265,-0.0009252,-0.006887399999999999
79.19372,335.09932200000003,403428.84362869995,-1102461.5512955922,858.5809,5514.451127200348,-0.0026405,-0.0061632
79.193603,335.100886,403463.3305461969,-1102462.5429994843,858.413,5548.952300442009,-0.0026736,-0.006217
79.193487,335.10244900000004,403497.7610258459,-1102463.438085157,858.2611,5583.394412851394,-0.0019573,-0.0049365
79.19337,335.104011,403532.21016833023,-1102464.4417583959,858.1642,5617.8581732074135,-0.0016120999999999998,-0.0030296
79.19325400000001,335.105572,403566.60286719154,-1102465.3488189958,858.0381,5652.262831233567,-0.0008958999999999999,-0.005957100000000001
79.193138,335.107135,403601.03439913865,-1102466.2407377386,857.9139,5686.705913431134,-0.0028543,-0.0034199
79.193022,335.108697,403635.44703918713,-1102467.1386453004,857.7967,5721.130265757591,-0.0018226,-0.0054872
79.19290600000001,335.110259,403669.8600289549,-1102468.035498097,857.6621,5755.554940188833,-0.0024058000000000005,-0.0037169000000000004
79.19279,335.111822,403704.29261012387,-1102468.9242501454,857.5622,5789.998989401429,-0.0029251999999999998,-0.004557899999999999
79.192674,335.113384,403738.7062992518,-1102469.8189927603,857.4582,5824.424308045443,-0.0034630000000000004,-0.0044344
79.19255799999999,335.114946,403773.12033800373,-1102470.7126805554,857.3755,5858.849948796103,-0.0032566,-0.0035319
79.19244300000001,335.11650699999996,403807.47790756304,-1102471.5097688353,857.3101,5893.216763250576,-0.0029801,-0.0029345
79.192327,335.118068,403841.8734008754,-1102472.4083969144,857.2469,5927.623993488234,-0.0029904,-0.0027941999999999997
79.192211,335.11963,403876.2884854722,-1102473.298922351,857.1587,5962.050597784289,-0.0032143999999999996,-0.0045835
79.19209599999999,335.121191,403910.6470923328,-1102474.092853034,857.0789,5996.418376172308,-0.0037632,-0.0029785999999999997
79.19198100000001,335.122752,403945.00604302157,-1102474.885732013,857.034,6030.786474017702,-0.0028753,-0.0022829
79.191865,335.124313,403979.40292854497,-1102475.7801467006,856.9863,6065.194986210807,-0.0031436,-0.0029369
79.19175,335.125874,404013.76256960176,-1102476.570921225,856.9345,6099.56372575564,-0.0031785,-0.0026118
79.19163499999999,335.127434,404048.10331253003,-1102477.3676959665,856.8869,6133.91371083357,-0.0029935,-0.0025375
79.19152,335.12899500000003,404082.46364100993,-1102478.156367562,856.8567,6168.283089299472,-0.0029275,-0.0021141
79.191405,335.13055499999996,404116.80507127236,-1102478.951040538,856.7918,6202.633712839782,-0.0018280000000000002,-0.0036668
79.191291,335.132116,404151.12848201004,-1102479.6350267413,856.7184,6236.963938032658,-0.0034595999999999997,-0.0029111999999999996
79.191176,335.133677,404185.48983859224,-1102480.4205445207,856.6191,6271.33427210655,-0.0035784,-0.0058612
79.191061,335.135237,404219.8322968252,-1102481.21206542,856.5294,6305.68585056833,-0.0042527,-0.0018981999999999998
79.190947,335.136798,404254.15672707325,-1102481.8929007137,856.5033,6340.017032437747,-0.0037203,-0.002441
79.190833,335.138359,404288.48149522895,-1102482.57268614,856.4983,6374.3485313442625,-0.0046061999999999995,-0.0013395999999999998
79.190718,335.13992,404322.84422030963,-1102483.3539990422,856.4916,6408.720137719616,-0.0042271999999999995,-0.0029908
79.19060400000001,335.141481,404357.16966699035,-1102484.0316836697,856.4779,6443.052273486048,-0.0056032,-0.0017367
79.19049,335.14304300000003,404391.51469347556,-1102484.7012604126,856.4958,6477.403826249857,-0.0054329999999999995,-0.00161
79.190376,335.14460499999996,404425.86005776713,-1102485.3697860166,856.5122,6511.755696283437,-0.0049228,-0.0008210000000000001
79.190262,335.146167,404460.2057598328,-1102486.0372604628,856.5394,6546.107883586731,-0.0053276,-0.0009257
79.190148,335.14772999999997,404494.57104166434,-1102486.696623974,856.5513,6580.4794904098135,-0.0047001000000000005,-0.0019301
79.190034,335.149291,404528.89817716193,-1102487.3690558162,856.5525,6614.813211385731,-0.0054895000000000005,-0.0019199000000000002
79.189921,335.150855,404563.24573778245,-1102487.9166844503,856.5396,6649.165137353587,-0.005451,-0.0029478
79.189807,335.152418,404597.612029905,-1102488.5728923404,856.5443,6683.537693892914,-0.004693,-0.00032599999999999996
79.189693,335.153984,404632.03638586536,-1102489.2068613023,856.5276,6717.967887036846,-0.003885,-0.0038096
79.18958,335.155548,404666.38494825625,-1102489.7513324372,856.4623,6752.320764458364,-0.0055359,-0.0039244
79.18946600000001,335.15711400000004,404700.80997670355,-1102490.3831914617,856.3942,6786.751591189999,-0.0056006,-0.004749100000000001
79.189353,335.158679,404735.1784479527,-1102490.9184930858,856.3638,6821.124230946563,-0.0068312,-0.0016365
79.18924,335.16024500000003,404769.56649324886,-1102491.4456772488,856.3767,6855.516316990164,-0.0069194999999999994,-0.0026831999999999997
79.189126,335.161814,404804.0502551495,-1102492.0531750494,856.3517,6890.005429596855,-0.0072383,-0.0037165999999999996
79.189014,335.16337999999996,404838.40130595764,-1102492.475685923,856.3203,6924.359078705247,-0.0071361,-0.0038244999999999998
79.188901,335.16494900000004,404872.8480733648,-1102492.9785067937,856.3148,6958.809515765354,-0.0072467,-0.0022960000000000003
79.188788,335.166518,404907.2951726548,-1102493.4802698928,856.3336,6993.260269250596,-0.0067529,-0.0018673
79.188675,335.168087,404941.74260379747,-1102493.9809752007,856.3548,7027.711339163367,-0.0070434,-0.0020604
79.188562,335.169658,404976.22885107854,-1102494.4664863616,856.3718,7062.201003885121,-0.006684899999999999,-0.0021446
79.18845,335.171229,405010.6777549551,-1102494.8483801312,856.3878,7096.652024496211,-0.0063522,-0.0013052
79.188337,335.172801,405045.1839052049,-1102495.324702453,856.4278,7131.161462162103,-0.006457300000000001,-0.0013345
79.188225,335.174374,405079.6719485398,-1102495.690338198,856.4446,7165.65144364324,-0.0065881,-0.0027101
79.188112,335.175946,405114.17875949596,-1102496.1645379707,856.4646,7200.161512721541,-0.0064209,-0.0009119
79.188,335.177521,405148.70594223274,-1102496.5139096018,856.5266,7234.690463013664,-0.0052313,-0.0001855
79.187888,335.179095,405183.214208847,-1102496.869289906,856.5878,7269.200559505605,-0.0054653,-0.00010859999999999998
79.187775,335.18067,405217.77973586594,-1102497.3190869687,856.6244,7303.769012978288,-0.0040314999999999995,-0.0005409
79.187663,335.182247,405252.3463839796,-1102497.6511228352,856.6733,7338.337255768892,-0.0033986,0.0005981
79.187551,335.183823,405286.89411588036,-1102497.9891667205,856.7399,7372.886641482032,-0.0045464,0.0
79.187439,335.18540099999996,405321.4806581858,-1102498.3119978348,856.7868,7407.474690408981,-0.0047921000000000005,-0.0007082000000000001
79.187327,335.186979,405356.06752644386,-1102498.6337621328,856.8107,7442.063055333692,-0.0038089,-0.0008349000000000001
79.187216,335.188556,405390.59777206235,-1102498.8589890373,856.8427,7476.594035476624,-0.0033964,0.0
79.187104,335.190134,405425.18528928416,-1102499.1786212774,856.8752,7511.183029569222,-0.0031985,-0.0005928
79.184546,335.22655,406222.45568169147,-1102503.5253177462,857.0099,8308.465270923878,-0.0029987,-0.0024828000000000003
79.184435,335.228136,406257.16712132667,-1102503.6600404778,856.985,8343.176972002366,-0.0035554000000000002,-0.0016374000000000002
79.184324,335.22972200000004,406291.8788804142,-1102503.7936882891,856.9747,8377.888988375476,-0.0038018,-0.0014374000000000001
79.184212,335.23130699999996,406326.60949959914,-1102504.0358711942,856.9674,8412.620451942832,-0.0036056999999999994,-0.0021199
79.184101,335.232893,406361.32190034096,-1102504.167368695,856.9636,8447.333101753142,-0.003186,-0.0011324000000000002
79.18399000000001,335.23447999999996,406396.053862769,-1102504.2906982752,856.9399,8482.065283145717,-0.0020462,-0.0022565000000000003
79.183878,335.236065,406430.78545139416,-1102504.5296539706,856.9073,8516.797693776894,-0.0029361,-0.0017404
79.183766,335.23765099999997,406465.53660732706,-1102504.7604396567,856.8736,8551.549616036038,-0.0027798000000000002,-0.0025173
79.183655,335.239237,406500.25029098935,-1102504.8876351104,856.8308,8586.263532727899,-0.0030453000000000004,-0.0029765
79.183544,335.24082400000003,406534.98353621626,-1102505.0066601476,856.8013,8620.996981893677,-0.0032159999999999997,-0.0014217000000000001
79.183432,335.242409,406569.7164188619,-1102505.2413119683,856.7858,8655.730657172166,-0.0034652999999999997,-0.0010704
79.18332,335.24399500000004,406604.468868697,-1102505.4677912802,856.7929,8690.483844974462,-0.0035830999999999997,-0.0009113
79.18320899999999,335.245581,406639.1838347491,-1102505.590684405,856.8226,8725.199028550503,-0.0031723000000000003,-0.0005267000000000001
79.183097,335.247167,406673.9369313345,-1102505.8150104238,856.8052,8759.952849123736,-0.0022619,-0.0022590999999999996
79.182985,335.248754,406708.70959503355,-1102506.0311608496,856.7727,8794.726184622854,-0.0021389,-0.0008952999999999999
79.182874,335.250339,406743.4062815944,-1102506.1579249336,856.781,8829.423102748766,-0.0025178,-0.00042780000000000004
79.182762,335.25192599999997,406778.1795918527,-1102506.3719207488,856.7593,8864.1970714686,-0.0016965999999999997,-0.0023958
79.18265,335.253512,406812.93398439995,-1102506.591938337,856.7195,8898.952160435065,-0.0016241,-0.0015045
79.182539,335.2551,406847.68936064333,-1102506.6941741365,856.7098,8933.70768704563,-0.0024747,-0.0010634
79.182427,335.256685,406882.4251571788,-1102506.9191384448,856.6907,8968.444212057379,-0.0033219,-0.0017847999999999998
79.182315,335.25827200000003,406917.1997630195,-1102507.1288225807,856.6747,9003.219450069726,-0.0033067,-0.001296
79.182204,335.259859,406951.9368591803,-1102507.2349284186,856.6545,9037.95670828236,-0.0026879,-0.0021815000000000003
79.182092,335.26144500000004,406986.6928688098,-1102507.4495597742,856.6037,9072.71338062,-0.0028378,-0.0023780999999999997
79.18198000000001,335.263031,407021.4492028876,-1102507.663113783,856.5469,9107.4703707636,-0.002618,-0.0025863
