dist_along,ATM_elev,idx_ATM,z_ATL06,t_ATL06,idx_ATL06,gt_ATL06,slope_ATM,slope_ATL06
66654.49722872133,444.3903,1506.0,430.5259,2018-11-23 03:49:31,62804.0,gt3r,,
95027.94786503869,91.1715,2331.0,72.92184,2018-11-24 14:13:17,594528.0,gt1l,-0.02907255661416664,-0.07706156761135384
95126.69047092981,88.3008,2334.0,65.31258000000001,2018-11-24 14:13:17,598414.0,gt1r,,
98401.58285999011,91.6657,2434.0,29.004215000000002,2018-11-24 14:13:17,602286.0,gt2l,0.012920679032995102,-0.0095239288702552
98467.48496914595,92.5172,2436.0,28.376568,2018-11-24 14:13:17,606198.0,gt2r,,
101756.03963428516,86.1517,2537.0,33.222409999999996,2018-11-24 14:13:17,610105.0,gt3l,-0.04693773165078009,-0.07883608471005332
101820.94690382828,83.1051,2539.0,28.105375,2018-11-24 14:13:17,614007.0,gt3r,,
56887.35883001335,573.4126,1198.0,554.505,2018-11-27 03:41:06,178852.0,gt1r,,
77789.16581822785,276.9222,1815.0,257.12247,2018-11-28 14:04:55,547443.0,gt1l,0.02539284500941639,-0.006131680172849017
77854.99932366531,278.5939,1817.0,256.7188,2018-11-28 14:04:55,551427.0,gt1r,,
81275.30590323755,271.8402,1923.0,252.12225,2018-11-28 14:04:55,555344.0,gt2l,-0.01355685957700371,-0.03744094827480823
81371.24257593173,270.5396,1926.0,248.53028999999998,2018-11-28 14:04:55,559292.0,gt2r,,
84845.20239431427,151.3191,2031.0,110.70931999999999,2018-11-28 14:04:55,563185.0,gt3l,-0.06605359002177474,-0.021741611372445548
84912.84595461928,146.851,2033.0,109.23863999999999,2018-11-28 14:04:55,567095.0,gt3r,,
66345.52456470909,438.8864,1496.0,405.06237999999996,2018-12-02 13:56:37,375040.0,gt3r,,
127486.93809308836,27.7553,3280.0,50.854614,2018-12-10 02:50:30,64512.0,gt1l,0.0013108730773095359,0.0005981935689812514
127420.79896680625,27.6686,3278.0,50.81505,2018-12-10 02:50:30,65897.0,gt1r,,
124218.38469647813,41.3555,3180.0,64.76229000000001,2018-12-10 02:50:30,68112.0,gt2l,0.0021188378369086723,0.026390056116055726
124153.30184889164,41.2176,3178.0,63.04475,2018-12-10 02:50:30,70343.0,gt2r,,
120931.50264698756,46.5384,3080.0,69.28069,2018-12-10 02:50:30,73406.0,gt3l,0.00392118927665756,0.003038820104195251
120833.06312449426,46.1524,3077.0,68.98155,2018-12-10 02:50:30,76477.0,gt3r,,
110916.63405715648,27.0913,2799.0,28.242078999999997,2018-12-14 02:42:09,232149.0,gt1l,-2.4108598900972018e-05,-0.0022121347184083312
110817.08451427943,27.0937,2796.0,28.462296000000002,2018-12-14 02:42:09,236063.0,gt1r,,
107630.52994006297,27.0339,2699.0,45.36201,2018-12-14 02:42:09,239995.0,gt2l,-0.0005875253381775731,0.259264191040179
107565.17105678636,27.0723,2697.0,28.416791999999997,2018-12-14 02:42:09,243939.0,gt2r,,
104337.46869381443,42.9101,2616.0,42.101818,2018-12-14 02:42:09,247852.0,gt3l,-0.0949403337783294,0.20089548279534764
104271.12913348904,49.2084,2614.0,28.7745,2018-12-14 02:42:09,251772.0,gt3r,,
94598.50385927393,105.9829,2318.0,35.181244,2018-12-18 02:33:52,282215.0,gt1l,-0.005621532364519532,0.08712200561403786
94532.09847800172,106.3562,2316.0,29.395874,2018-12-18 02:33:52,286085.0,gt1r,,
91419.45740778849,117.4874,2224.0,108.45198,2018-12-18 02:33:52,289972.0,gt2l,-0.05569961501337245,-0.046594542268814806
91351.44257502725,121.2758,2222.0,111.6211,2018-12-18 02:33:52,293904.0,gt2r,,
88218.13185529047,148.6617,2130.0,112.22618999999999,2018-12-18 02:33:52,297830.0,gt3l,0.03154260490013079,-0.05774396018634004
88149.91935328525,146.5101,2128.0,116.16505,2018-12-18 02:33:52,301761.0,gt3r,,
117145.36688241815,27.2417,2988.0,27.567062,2018-12-19 12:57:40,78969.0,gt1l,-0.0012407173290810702,0.0010993663377606377
117211.45768173078,27.1597,2990.0,27.63972,2018-12-19 12:57:40,82916.0,gt1r,,
120734.6554681062,47.3871,3074.0,45.759235,2018-12-19 12:57:40,86862.0,gt2l,,
120734.6554681062,47.3871,3074.0,46.66486,2018-12-19 12:57:40,90829.0,gt2r,,
123566.08462847573,38.8194,3160.0,39.764626,2018-12-19 12:57:40,94707.0,gt3l,0.03422455901368651,0.0159286071319977
123664.20130541106,42.1774,3163.0,41.327488,2018-12-19 12:57:40,98539.0,gt3r,,
78542.75837284612,294.7692,1838.0,274.3881,2018-12-22 02:25:33,524771.0,gt1l,0.03218530291183033,-0.025326753517026866
78477.5609128207,292.6708,1836.0,276.03934,2018-12-22 02:25:33,528733.0,gt1r,,
75329.36382753249,265.161,1741.0,247.62357999999998,2018-12-22 02:25:33,532656.0,gt2l,-0.006666994763747138,-0.010752193934584582
75262.54211613376,265.6065,1739.0,248.34206,2018-12-22 02:25:33,536624.0,gt2r,,
72106.37152770643,276.0404,1644.0,257.89943999999997,2018-12-22 02:25:33,540515.0,gt3l,-0.043496329149245234,-0.02752481209765797
72006.79300959429,280.3717,1641.0,260.64032000000003,2018-12-22 02:25:33,544463.0,gt3r,,
100653.13212202417,27.0261,2503.0,29.659965999999997,2018-12-23 12:49:22,207117.0,gt1l,-5.8561892626439564e-05,0.00286025530202297
100718.02073524297,27.0223,2505.0,29.845564000000003,2018-12-23 12:49:22,211041.0,gt1r,,
104105.45509818233,63.5001,2609.0,28.613932000000002,2018-12-23 12:49:22,214928.0,gt2l,-0.02013541609587018,-0.0022817722294048676
104171.68169085123,62.1666,2611.0,28.462818,2018-12-23 12:49:22,218807.0,gt2r,,
107368.96793027288,27.0246,2691.0,62.072669999999995,2018-12-23 12:49:22,222719.0,gt3l,2.9058922240983632e-05,0.04459626913817012
107434.3523235495,27.0265,2693.0,64.98857,2018-12-23 12:49:22,226641.0,gt3r,,
62440.10778828704,492.8309,1370.0,480.72308,2018-12-26 02:17:13,129273.0,gt1l,-0.051366204336165025,-0.08622170971952457
62375.793127651814,496.1345,1368.0,486.2684,2018-12-26 02:17:13,132905.0,gt1r,,
59263.990295604875,550.6854,1271.0,539.2763,2018-12-26 02:17:13,136473.0,gt2l,-0.011447283782188596,-0.011164422501719099
59166.875554575236,551.7971,1268.0,540.3605299999999,2018-12-26 02:17:13,139247.0,gt2r,,
83731.35049768188,219.3782,1998.0,193.43743999999998,2018-12-27 12:41:01,182556.0,gt1l,-0.014137331298518352,0.006204346098831723
83798.6404253148,218.4269,2000.0,193.85493,2018-12-27 12:41:01,186485.0,gt1r,,
87124.39858547696,129.7951,2098.0,108.00078,2018-12-27 12:41:01,190415.0,gt2l,0.018627172835332537,0.06489552847834577
87192.89529248017,131.071,2100.0,112.44591000000001,2018-12-27 12:41:01,194368.0,gt2r,,
90500.8903173664,131.9668,2197.0,99.8002,2018-12-27 12:41:01,198300.0,gt3l,0.0038095544307440677,0.0032879102304108655
90568.87727088248,132.2258,2199.0,100.023735,2018-12-27 12:41:01,202237.0,gt3r,,
62600.70517445898,484.5558,1375.0,469.96957000000003,2018-12-31 12:32:45,502473.0,gt1l,-0.060198008887735265,-0.04649976797540798
62664.81194595032,480.6967,1377.0,466.98862,2018-12-31 12:32:45,505437.0,gt1r,,
66161.51528798316,432.7544,1490.0,421.4308,2018-12-31 12:32:45,508370.0,gt2l,0.03445146594468955,0.027132433729150123
66253.41268373064,435.9204,1493.0,423.9242,2018-12-31 12:32:45,512132.0,gt2r,,
69782.2863702548,328.9371,1587.0,314.17828,2018-12-31 12:32:45,515854.0,gt3l,,
69782.2863702548,328.9371,1587.0,313.44266,2018-12-31 12:32:45,519831.0,gt3r,,
119238.20173756582,39.6815,3052.0,39.423912,2019-01-12 01:18:14,459564.0,gt1l,,
119108.39302751483,38.7357,3048.0,38.176186,2019-01-12 01:18:14,462354.0,gt1r,,
115954.83147881376,27.2313,2952.0,28.016,2019-01-12 01:18:14,465921.0,gt2l,,
112638.37188557738,27.1209,2851.0,27.97975,2019-01-12 01:18:14,472754.0,gt3l,,
112506.57383869859,27.0899,2847.0,27.999259999999996,2019-01-12 01:18:14,475920.0,gt3r,,
102696.98724889672,27.004,2566.0,36.660946,2019-01-16 01:09:49,19999.0,gt1l,0.0007684818292047379,-0.03475179554638469
102632.0540284826,26.9541,2564.0,38.917491999999996,2019-01-16 01:09:49,23921.0,gt1r,,
99515.58578884641,27.0033,2468.0,82.93924,2019-01-16 01:09:49,27840.0,gt2l,0.0002865794358235406,0.04490454557698798
99450.33337481237,26.9846,2466.0,80.00910999999999,2019-01-16 01:09:49,31756.0,gt2r,,
96307.01017982406,62.8143,2370.0,67.95651,2019-01-16 01:09:49,35604.0,gt3l,-0.10180785682136424,0.01871635403309391
96208.91067835313,72.8016,2367.0,66.12044499999999,2019-01-16 01:09:49,39474.0,gt3r,,
119821.91984310314,44.6581,3070.0,43.52493,2019-01-17 11:33:37,376953.0,gt1l,0.02428476594654291,0.014572337904977618
119919.32658794092,47.0236,3073.0,44.944373999999996,2019-01-17 11:33:37,380913.0,gt1r,,
123041.6360050341,44.7536,3144.0,41.827507000000004,2019-01-17 11:33:37,384876.0,gt2l,-0.016834736186663073,-0.008789524384072918
123107.36914083915,43.647,3146.0,41.249744,2019-01-17 11:33:37,388837.0,gt2r,,
126300.08907372276,27.7416,3244.0,27.835860999999998,2019-01-17 11:33:37,391946.0,gt3l,0.0002472554214503525,9.166765810064939e-05
126365.60836508946,27.7578,3246.0,27.841866999999997,2019-01-17 11:33:37,395032.0,gt3r,,
86611.37813036908,130.8373,2083.0,109.95471,2019-01-20 01:01:33,258436.0,gt1l,,
86508.89529507769,127.9096,2080.0,107.37252,2019-01-20 01:01:33,262374.0,gt1r,,
83396.0107023062,235.0716,1988.0,204.02078,2019-01-20 01:01:33,266320.0,gt2l,-0.04613363661192674,-0.06742805369044715
83329.21995641466,238.1529,1986.0,208.52435,2019-01-20 01:01:33,270273.0,gt2r,,
80222.55545228183,300.7114,1890.0,281.13412,2019-01-20 01:01:33,274196.0,gt3l,0.004810753901073371,-0.030799543280772806
80126.4582480792,300.2491,1887.0,284.09387000000004,2019-01-20 01:01:33,278178.0,gt3r,,
70490.59491212196,322.6698,1595.0,309.07327000000004,2019-01-24 00:53:21,696449.0,gt1l,-0.0013971796633669268,0.00722214310700119
70425.53527635477,322.7607,1593.0,308.6034,2019-01-24 00:53:21,700374.0,gt1r,,
67279.29259079689,432.7955,1526.0,421.8472,2019-01-24 00:53:21,704254.0,gt2l,-0.05274646825264727,-0.03840893654763252
67216.56422035601,436.1042,1524.0,424.25653,2019-01-24 00:53:21,708214.0,gt2r,,
64083.165748636486,438.2743,1422.0,425.27617999999995,2019-01-24 00:53:21,712147.0,gt3l,-0.029054588291011662,-0.048229520041821544
64021.15144707581,440.0761,1420.0,428.2671,2019-01-24 00:53:21,716129.0,gt3r,,
86543.03637624787,128.3811,2081.0,111.38233999999999,2019-01-25 11:17:11,478670.0,gt1l,,
86645.52830750277,130.129,2084.0,110.26565,2019-01-25 11:17:11,482607.0,gt1r,,
89922.26734436881,136.93200000000002,2180.0,104.083176,2019-01-25 11:17:11,486528.0,gt2l,-0.020878043193075003,0.01460999164860319
89990.3915448433,135.5097,2182.0,105.07847,2019-01-25 11:17:11,490460.0,gt2r,,
93289.10054921416,120.8763,2279.0,91.81841999999999,2019-01-25 11:17:11,494318.0,gt3l,0.03434598799749979,-0.0027496868001125516
93356.83771840461,123.2028,2281.0,91.632164,2019-01-25 11:17:11,498192.0,gt3r,,
68777.51710698578,303.1031,1555.0,286.3748,2019-01-29 11:08:55,305906.0,gt1l,,
68777.51710698578,303.1031,1555.0,278.8611,2019-01-29 11:08:55,309882.0,gt1r,,
72106.37152770643,276.0404,1644.0,256.83513999999997,2019-01-29 11:08:55,313828.0,gt2l,-0.03396509059898697,-0.04380682151429265
72172.78972239446,273.7845,1646.0,253.92557000000002,2019-01-29 11:08:55,317800.0,gt2r,,
75897.32347738565,261.5344,1758.0,241.52292999999997,2019-01-29 11:08:55,321704.0,gt3l,,
75997.50410400481,260.654,1761.0,241.64752000000001,2019-01-29 11:08:55,325681.0,gt3r,,
124705.58492094591,38.5506,3195.0,36.615715,2019-02-09 23:54:28,633447.0,gt1l,-0.004452913010283005,-0.01631257656501997
124640.68358572274,38.8396,3193.0,37.674423,2019-02-09 23:54:28,635527.0,gt1r,,
121425.52043149386,45.5479,3095.0,46.470333000000004,2019-02-09 23:54:28,638427.0,gt2l,0.008083213241587728,0.024163155101647793
121359.5318222542,45.0145,3093.0,44.875840000000004,2019-02-09 23:54:28,641333.0,gt2r,,
118164.36081161186,43.2367,3019.0,40.508045,2019-02-09 23:54:28,645057.0,gt3l,0.011373198309430137,0.006702161560208421
118098.94385678894,42.4927,3017.0,40.06961,2019-02-09 23:54:28,648792.0,gt3r,,
108153.35724538144,27.0787,2715.0,41.566573999999996,2019-02-13 23:46:06,409992.0,gt1l,0.0003076018458134756,0.20999290883191546
108088.01303411103,27.0586,2713.0,27.844753000000004,2019-02-13 23:46:06,413583.0,gt1r,,
104835.60704014561,26.9487,2631.0,27.723475,2019-02-13 23:46:06,417329.0,gt2l,-0.0013970741019646783,0.0029525234146262087
104769.18250341596,27.0415,2629.0,27.527355,2019-02-13 23:46:06,421050.0,gt2r,,
101658.70746596636,84.9071,2534.0,29.075803999999998,2019-02-13 23:46:06,424890.0,gt3l,0.10068242976319763,-0.011439597012461528
101593.79643813985,78.3717,2532.0,29.81836,2019-02-13 23:46:06,428679.0,gt3r,,
125289.79523214529,36.8164,3213.0,35.544117,2019-02-15 10:09:55,1576.0,gt1l,-0.01174510958478555,-0.02886644339714024
125354.74992622394,36.0535,3215.0,33.669106,2019-02-15 10:09:55,4931.0,gt1r,,
91929.7715984954,130.4038,2239.0,103.2928,2019-02-17 23:37:46,146166.0,gt1l,0.010946134920828231,-0.03768998675792345
91861.69277383355,129.6586,2237.0,105.85869,2019-02-17 23:37:46,150060.0,gt1r,,
88729.73875040129,141.2648,2145.0,110.371124,2019-02-17 23:37:46,153999.0,gt2l,-0.042416369763509196,-0.012883583914215204
88661.51037498549,144.1588,2143.0,111.25015,2019-02-17 23:37:46,157948.0,gt2r,,
85556.00106397766,118.1004,2052.0,101.94785999999999,2019-02-17 23:37:46,161878.0,gt3l,,
85454.32105670591,115.1481,2049.0,103.995186,2019-02-17 23:37:46,165795.0,gt3r,,
109036.35594818852,27.1519,2742.0,28.619457,2019-02-19 10:01:34,570845.0,gt1l,-0.0008803690591361452,0.018177740375134213
109134.72378506477,27.0653,2745.0,30.407562,2019-02-19 10:01:34,574757.0,gt1r,,
112275.63637322662,27.0694,2840.0,28.144627000000003,2019-02-19 10:01:34,578726.0,gt2l,-0.0002634435992352046,0.0003921827328153816
112341.68466610796,27.052,2842.0,28.17053,2019-02-19 10:01:34,582689.0,gt2r,,
115492.85002432186,27.0823,2938.0,28.287823,2019-02-19 10:01:34,586663.0,gt3l,0.00284249065399948,0.00018898010817798474
115591.70698964015,27.3633,2941.0,28.306504999999998,2019-02-19 10:01:34,590579.0,gt3r,,
92270.36451119916,125.6959,2249.0,93.38721,2019-02-23 09:53:16,671953.0,gt1l,-0.024463179575250443,-0.06905434560519966
92338.4791238101,124.0296,2251.0,88.6836,2019-02-23 09:53:16,675852.0,gt1r,,
95651.9966642558,94.9117,2350.0,85.12034,2019-02-23 09:53:16,679715.0,gt2l,0.011930057160215493,-0.07931902216624158
95717.5789149938,95.6941,2352.0,79.91842,2019-02-23 09:53:16,683572.0,gt2r,,
98960.11443048828,27.5389,2451.0,41.69096,2019-02-23 09:53:16,687446.0,gt3l,-0.009273666938426368,-0.209907343499703
99025.59014834957,26.9317,2453.0,27.947126,2019-02-23 09:53:16,691356.0,gt3r,,0
