# Filename: 20180418_134700_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134700.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49625.00, 78.918394, 340.010962, 30.9113, 0.0669051, -0.1261938, 297.41, 1053, 2, -85, 2
49625.00, 78.919481, 340.010454, 31.5301, -0.0729041, -0.0794762, 248.65, 1498, 2, -207, 3
49625.00, 78.917630, 340.011320, 28.2459, -0.0010515, 0.0032315, 13.01, 784, 14, 0, 0
49625.25, 78.917374, 340.012985, 28.5191, 0.0002825, 0.0099858, 23.66, 1886, 19, 32, 1
49625.25, 78.918462, 340.012493, 28.3170, 0.0024164, -0.0015768, 16.28, 893, 97, -90, 2
49625.25, 78.919551, 340.012001, 28.2542, -0.0026649, -0.0018317, 29.51, 1352, 191, -212, 3
49625.25, 78.917656, 340.012857, 28.4426, -0.0092176, 0.0083093, 20.96, 793, 3, 0, 0
49625.50, 78.917433, 340.014504, 28.6345, -0.0043620, 0.0027870, 27.73, 1892, 8, 28, 1
49625.50, 78.918522, 340.014029, 28.2777, 0.0008072, -0.0008430, 10.47, 932, 17, -94, 2
49625.50, 78.919611, 340.013554, 28.1947, -0.0001275, 0.0018551, 15.72, 1494, 62, -215, 3
49625.50, 78.917681, 340.014396, 28.5095, -0.0156088, -0.0030440, 18.97, 787, 10, 0, 0
49625.75, 78.917491, 340.016025, 28.6341, -0.0094434, 0.0055512, 22.00, 1810, 68, 24, 1
49625.75, 78.918580, 340.015568, 28.2509, -0.0001747, -0.0001571, 8.76, 943, 17, -98, 2
49625.75, 78.919668, 340.015111, 28.2290, 0.0003315, 0.0004561, 12.44, 1527, 6, -219, 3
49625.75, 78.917706, 340.015935, 28.4300, -0.0140891, -0.0008780, 21.43, 808, 5, 0, 0
49626.00, 78.917546, 340.017548, 28.9939, -0.0201086, 0.0292125, 75.46, 1904, 0, 20, 1
49626.00, 78.918634, 340.017106, 28.2505, -0.0004910, 0.0003049, 7.98, 953, 5, -101, 2
49626.00, 78.919722, 340.016663, 28.2593, 0.0007127, 0.0018055, 12.98, 1515, 7, -222, 3
49626.00, 78.917729, 340.017474, 28.4090, -0.0119783, 0.0007969, 23.76, 837, 10, 0, 0
49626.25, 78.917599, 340.019075, 29.0525, -0.0286379, -0.0093532, 94.06, 1857, 0, 17, 1
49626.25, 78.918687, 340.018652, 28.3152, -0.0001870, 0.0037220, 11.43, 857, 84, -104, 2
49626.25, 78.919776, 340.018229, 28.3282, 0.0022798, 0.0032561, 12.72, 1510, 11, -226, 3
49626.25, 78.917752, 340.019016, 28.4036, -0.0112590, 0.0012369, 23.61, 834, 17, 0, 0
49626.50, 78.917653, 340.020601, 28.4937, -0.0092867, -0.0073076, 21.44, 1665, 169, 13, 1
49626.50, 78.918740, 340.020197, 29.3348, -0.0084516, 0.0391168, 112.02, 955, 2, -108, 2
49626.50, 78.919827, 340.019793, 28.4252, 0.0029323, 0.0018453, 11.76, 1515, 10, -229, 3
49626.50, 78.917774, 340.020557, 28.3321, -0.0089191, -0.0026885, 18.21, 846, 24, 0, 0
49626.75, 78.917699, 340.022132, 28.3926, -0.0047982, 0.0006633, 12.08, 1846, 26, 11, 1
49626.75, 78.918788, 340.021745, 29.6511, -0.0193203, -0.0235085, 121.14, 952, 0, -111, 2
49626.75, 78.919878, 340.021357, 28.4611, 0.0023604, -0.0013473, 10.87, 1499, 11, -232, 3
49626.75, 78.917794, 340.022099, 28.3142, -0.0042263, 0.0037784, 10.13, 864, 38, 0, 0
49627.00, 78.917746, 340.023664, 28.4545, -0.0030500, 0.0020791, 9.77, 1865, 38, 8, 1
49627.00, 78.918836, 340.023294, 28.6171, -0.0059566, -0.0073309, 39.51, 859, 90, -114, 2
49627.00, 78.919926, 340.022923, 28.4213, 0.0010802, -0.0030203, 10.40, 1474, 19, -235, 3
49627.00, 78.917814, 340.023641, 28.4102, -0.0040472, 0.0024203, 8.49, 917, 16, 0, 0
49627.25, 78.917792, 340.025198, 28.4734, -0.0021520, -0.0026938, 13.40, 1825, 118, 5, 1
49627.25, 78.918881, 340.024847, 28.4543, -0.0049944, 0.0011151, 19.82, 854, 67, -117, 2
49627.25, 78.919970, 340.024495, 28.3692, 0.0008826, -0.0006521, 11.03, 1485, 11, -238, 3
49627.25, 78.917833, 340.025185, 28.4477, -0.0034943, -0.0003139, 10.70, 933, 35, 0, 0
49627.50, 78.917834, 340.026733, 28.3927, -0.0012347, -0.0046366, 12.92, 1688, 136, 2, 1
49627.50, 78.918920, 340.026404, 28.6893, -0.0095692, 0.0126158, 38.50, 749, 48, -119, 2
49627.50, 78.920006, 340.026074, 28.3614, 0.0002529, -0.0003398, 12.31, 1390, 13, -240, 3
49627.50, 78.917851, 340.026728, 28.3805, -0.0035482, -0.0047361, 11.03, 894, 30, 0, 0
49627.75, 78.917871, 340.028271, 28.2713, -0.0015722, -0.0014919, 8.98, 1618, 82, -0, 1
49627.75, 78.918954, 340.027961, 29.1995, -0.0214168, 0.0093002, 70.33, 843, 17, -121, 2
49627.75, 78.920036, 340.027652, 28.3351, 0.0002296, -0.0008431, 13.44, 1296, 16, -242, 3
49627.75, 78.917868, 340.028272, 28.2791, -0.0021773, -0.0015392, 10.52, 804, 28, 0, 0
49628.00, 78.917902, 340.029812, 28.2877, 0.0000000, 0.0004847, 12.68, 1507, 164, -2, 1
49628.00, 78.918981, 340.029522, 28.9015, -0.0151233, -0.0211726, 64.12, 936, 18, -122, 2
49628.00, 78.920060, 340.029231, 28.3481, 0.0009537, 0.0023364, 17.86, 1277, 6, -243, 3
49628.00, 78.917883, 340.029817, 28.3532, 0.0012690, 0.0043611, 15.40, 754, 91, 0, 0
49628.25, 78.917924, 340.031354, 28.4597, 0.0023134, 0.0019608, 30.25, 1513, 177, -3, 1
49628.25, 78.919002, 340.031091, 28.4014, 0.0008494, -0.0031862, 25.72, 878, 64, -123, 2
49628.25, 78.920079, 340.030829, 28.3907, 0.0008502, 0.0001453, 19.11, 1262, 17, -243, 3
49628.25, 78.917898, 340.031360, 28.8187, 0.0025940, 0.0049134, 67.18, 949, 16, 0, 0
49628.50, 78.917943, 340.032898, 28.2951, 0.0000000, -0.0035854, 15.17, 1527, 201, -4, 1
49628.50, 78.919018, 340.032656, 28.3232, 0.0019848, -0.0008470, 13.25, 896, 63, -123, 2
49628.50, 78.920094, 340.032413, 28.3828, 0.0011601, 0.0003172, 15.35, 1268, 17, -243, 3
49628.50, 78.917911, 340.032905, 28.4953, -0.0003386, -0.0130270, 33.13, 951, 75, 0, 0
49628.75, 78.917955, 340.034443, 28.3468, 0.0000000, 0.0065894, 16.67, 1697, 29, -4, 1
49628.75, 78.919031, 340.034225, 28.3718, -0.0010689, 0.0044502, 16.34, 952, 19, -123, 2
49628.75, 78.920107, 340.034007, 28.3822, 0.0020189, -0.0005635, 17.20, 1313, 11, -243, 3
49628.75, 78.917923, 340.034450, 28.3117, 0.0000000, 0.0032927, 14.91, 902, 31, 0, 0
49629.00, 78.917966, 340.035988, 28.5899, -0.0005376, 0.0088860, 31.00, 1514, 161, -3, 1
49629.00, 78.919041, 340.035797, 28.4657, -0.0031674, 0.0005365, 18.39, 885, 13, -123, 2
49629.00, 78.920116, 340.035605, 28.3092, 0.0010300, -0.0048815, 16.79, 1302, 4, -243, 3
49629.00, 78.917935, 340.035994, 28.5562, 0.0000000, 0.0108459, 35.65, 758, 77, 0, 0
49629.25, 78.917975, 340.037534, 32.0489, -0.0297378, 0.2092871, 125.94, 1721, 27, -3, 1
49629.25, 78.919051, 340.037361, 29.9206, -0.0338682, 0.0830920, 207.90, 736, 15, -123, 2
49629.25, 78.920126, 340.037189, 28.2467, -0.0010446, -0.0018925, 14.44, 1300, 38, -243, 3
49629.25, 78.917944, 340.037539, 31.9867, -0.0384290, 0.1976588, 95.61, 908, 22, 0, 0
49629.50, 78.917988, 340.039078, 37.2069, -0.0373441, 0.0956808, 113.31, 1878, 16, -4, 1
49629.50, 78.919061, 340.038925, 35.1071, -0.0183923, 0.2018660, 291.04, 791, 0, -123, 2
49629.50, 78.920135, 340.038772, 28.2489, -0.0032815, -0.0018820, 16.70, 1341, 173, -243, 3
49629.50, 78.917953, 340.039083, 37.3221, -0.0471653, 0.1199060, 75.53, 995, 27, 0, 0
49629.75, 78.917994, 340.040623, 39.2847, 0.0001863, -0.0303096, 59.95, 1793, 112, -4, 1
49629.75, 78.919068, 340.040496, 38.9200, 0.0137132, -0.0250829, 89.62, 935, 21, -123, 2
49629.75, 78.920142, 340.040368, 31.5803, -0.0814607, 0.0181791, 267.74, 1583, 0, -243, 3
49629.75, 78.917960, 340.040628, 39.3326, -0.0029161, -0.0207708, 51.01, 968, 66, 0, 0
49630.00, 78.918001, 340.042167, 38.5053, 0.0077059, -0.0253114, 24.29, 1913, 5, -4, 1
49630.00, 78.919074, 340.042054, 38.1170, -0.0134446, -0.0237124, 66.21, 998, 0, -123, 2
49630.00, 78.920147, 340.041942, 30.7717, -0.0521613, -0.0303665, 244.49, 1572, 0, -243, 3
49630.00, 78.917966, 340.042171, 38.5093, 0.0057075, -0.0306211, 14.16, 1028, 13, 0, 0
49630.25, 78.918004, 340.043713, 37.3394, 0.0028615, -0.0414433, 32.54, 1938, 0, -4, 1
49630.25, 78.919078, 340.043630, 36.9597, -0.0193356, -0.0484231, 55.72, 968, 43, -123, 2
49630.25, 78.920152, 340.043548, 30.5546, 0.0219524, 0.0884298, 352.68, 1533, 0, -243, 3
49630.25, 78.917972, 340.043715, 37.3193, 0.0002550, -0.0426022, 25.45, 1047, 0, 0, 0
49630.50, 78.917997, 340.045258, 33.8871, 0.0058688, -0.1688869, 112.11, 2013, 0, -2, 1
49630.50, 78.919075, 340.045197, 33.1498, -0.0346254, -0.1595756, 113.65, 996, 9, -122, 2
49630.50, 78.920153, 340.045135, 31.5762, 0.0862686, 0.0374298, 311.48, 1493, 0, -242, 3
49630.50, 78.917976, 340.045259, 33.8899, 0.0027723, -0.1650304, 110.86, 1097, 0, 0, 0
49630.75, 78.917963, 340.046803, 29.7578, 0.0049675, -0.0859507, 140.02, 2010, 6, 2, 1
49630.75, 78.919044, 340.046758, 29.3543, -0.0160282, -0.0749088, 143.90, 984, 0, -119, 2
49630.75, 78.920125, 340.046712, 30.2277, 0.0740450, -0.0913696, 131.47, 1508, 29, -239, 3
49630.75, 78.917978, 340.046803, 29.7671, 0.0072959, -0.0959587, 141.10, 1063, 2, 0, 0
49631.00, 78.917917, 340.048347, 28.5300, 0.0035038, -0.0026839, 60.36, 1732, 241, 7, 1
49631.00, 78.919017, 340.048324, 28.1286, 0.0018506, 0.0025550, 21.16, 901, 93, -115, 2
49631.00, 78.920118, 340.048300, 28.8223, 0.0259171, -0.0472654, 100.07, 1548, 0, -238, 3
49631.00, 78.917980, 340.048346, 29.5471, 0.0353613, 0.0539249, 156.60, 909, 74, 0, 0
49631.25, 78.917861, 340.049889, 29.8155, 0.0352987, -0.0023283, 148.18, 1800, 190, 13, 1
49631.25, 78.918978, 340.049882, 28.2017, 0.0018964, 0.0028952, 19.03, 925, 94, -111, 2
49631.25, 78.920096, 340.049875, 28.1719, -0.0002051, 0.0005798, 16.37, 1406, 158, -235, 3
49631.25, 78.917981, 340.049888, 32.2795, 0.1193913, -0.0023729, 393.83, 938, 5, 0, 0
49631.50, 78.917808, 340.051428, 28.3942, -0.0017396, 0.0043269, 33.43, 1750, 235, 19, 1
49631.50, 78.918932, 340.051440, 28.3043, -0.0005434, 0.0031903, 19.58, 1020, 36, -106, 2
49631.50, 78.920057, 340.051453, 28.1877, 0.0001915, 0.0012341, 13.04, 1568, 30, -231, 3
49631.50, 78.917981, 340.051430, 29.0005, 0.0191055, -0.0339603, 106.21, 809, 105, 0, 0
49631.75, 78.917756, 340.052967, 29.5677, -0.0592867, 0.0972495, 295.84, 1926, 0, 25, 1
49631.75, 78.918874, 340.052994, 28.4182, -0.0009657, 0.0028092, 26.89, 1042, 0, -100, 2
49631.75, 78.919993, 340.053022, 28.2314, 0.0013997, 0.0033313, 13.88, 1516, 48, -224, 3
49631.75, 78.917980, 340.052972, 28.2592, -0.0012850, 0.0003782, 20.72, 847, 14, 0, 0
49632.00, 78.917702, 340.054502, 32.5610, -0.1219793, 0.1050130, 262.78, 1870, 0, 31, 1
49632.00, 78.918811, 340.054546, 28.4490, 0.0002617, 0.0001548, 29.65, 1005, 5, -93, 2
49632.00, 78.919920, 340.054589, 28.3857, 0.0044814, 0.0072749, 29.40, 1549, 41, -216, 3
49632.00, 78.917978, 340.054513, 28.5133, -0.0075442, 0.0148903, 26.67, 704, 90, 0, 0
49632.25, 78.917655, 340.056037, 37.6799, -0.0760233, 0.1198652, 254.27, 1871, 0, 36, 1
49632.25, 78.918751, 340.056098, 31.0046, -0.0521444, 0.1595458, 337.30, 959, 0, -86, 2
49632.25, 78.919848, 340.056159, 28.3906, 0.0049778, -0.0072065, 28.32, 1594, 25, -208, 3
49632.25, 78.917975, 340.056055, 34.5752, -0.0677511, 0.2403950, 220.14, 803, 0, 0, 0
49632.50, 78.917611, 340.057569, 41.1204, -0.0127871, -0.0047355, 72.12, 1833, 39, 40, 1
49632.50, 78.918698, 340.057646, 36.0569, -0.1054956, 0.1224254, 377.07, 973, 0, -81, 2
49632.50, 78.919786, 340.057724, 28.3296, 0.0003889, 0.0005316, 15.57, 1626, 9, -202, 3
49632.50, 78.917972, 340.057594, 40.4540, 0.0014947, 0.0218496, 81.26, 746, 58, 0, 0
49632.75, 78.917569, 340.059102, 40.6329, 0.0031895, -0.0538059, 43.38, 1804, 82, 44, 1
49632.75, 78.918651, 340.059192, 36.4135, -0.1090256, -0.1276329, 301.21, 973, 0, -76, 2
49632.75, 78.919733, 340.059283, 28.4056, 0.0012604, 0.0039233, 20.85, 1488, 143, -196, 3
49632.75, 78.917967, 340.059135, 40.5388, 0.0077033, -0.0202739, 55.09, 778, 0, 0, 0
49633.00, 78.917532, 340.060634, 39.0746, 0.0082183, -0.0467231, 44.40, 1830, 94, 48, 1
49633.00, 78.918608, 340.060738, 32.5580, -0.0831313, -0.1331967, 315.42, 963, 0, -72, 2
49633.00, 78.919684, 340.060842, 29.2241, 0.0112268, 0.0321311, 112.55, 1554, 23, -192, 3
49633.00, 78.917962, 340.060675, 38.0786, -0.0370577, -0.1244182, 209.93, 775, 0, 0, 0
49633.25, 78.917489, 340.062163, 34.6556, -0.0102734, -0.1872461, 195.16, 1930, 0, 52, 1
49633.25, 78.918564, 340.062283, 28.7961, -0.0004630, -0.0184025, 63.24, 877, 124, -68, 2
49633.25, 78.919638, 340.062404, 29.0252, 0.0147044, -0.0270313, 98.13, 1516, 52, -187, 3
49633.25, 78.917956, 340.062215, 32.6393, -0.0554489, -0.2076418, 202.45, 753, 0, 0, 0
49633.50, 78.917450, 340.063692, 29.9385, -0.0045744, -0.1226350, 200.40, 1924, 0, 56, 1
49633.50, 78.918525, 340.063826, 28.3222, -0.0046004, -0.0047554, 22.41, 952, 39, -64, 2
49633.50, 78.919600, 340.063961, 28.4186, 0.0053753, -0.0036730, 30.09, 1525, 78, -184, 3
49633.50, 78.917949, 340.063754, 28.5124, 0.0027480, -0.0081818, 23.41, 654, 60, 0, 0
49633.75, 78.917388, 340.065218, 28.1896, 0.0002764, 0.0017753, 10.73, 1909, 66, 62, 1
49633.75, 78.918474, 340.065366, 28.3026, -0.0042708, 0.0032387, 17.72, 978, 1, -59, 2
49633.75, 78.919560, 340.065514, 28.3515, 0.0007729, -0.0002746, 17.14, 1523, 68, -180, 3
49633.75, 78.917942, 340.065293, 28.3895, 0.0069478, 0.0005122, 9.41, 701, 16, 0, 0
49634.00, 78.917308, 340.066738, 28.2504, 0.0000000, 0.0025870, 11.00, 1934, 56, 70, 1
49634.00, 78.918411, 340.066904, 28.3569, -0.0019917, -0.0006336, 14.86, 1007, 8, -53, 2
49634.00, 78.919514, 340.067070, 28.3860, -0.0005862, 0.0017317, 12.14, 1538, 9, -176, 3
49634.00, 78.917934, 340.066832, 28.3850, 0.0056748, -0.0005615, 10.83, 728, 14, 0, 0
49634.25, 78.917221, 340.068259, 28.3476, 0.0020985, 0.0014328, 16.12, 1815, 146, 78, 1
49634.25, 78.918341, 340.068436, 28.3588, -0.0005307, 0.0008810, 12.84, 1014, 9, -46, 2
49634.25, 78.919460, 340.068613, 28.4533, -0.0004407, 0.0021487, 13.38, 1503, 29, -171, 3
49634.25, 78.917925, 340.068370, 28.3726, 0.0008911, 0.0007025, 14.32, 700, 25, 0, 0
49634.50, 78.917123, 340.069773, 28.4049, -0.0009436, 0.0031096, 32.96, 1671, 246, 88, 1
49634.50, 78.918253, 340.069965, 28.4312, 0.0000000, 0.0020498, 15.06, 958, 56, -38, 2
49634.50, 78.919383, 340.070157, 28.4610, -0.0004144, -0.0006263, 15.33, 1512, 42, -163, 3
49634.50, 78.917916, 340.069908, 28.4292, -0.0002957, 0.0010883, 19.32, 635, 51, 0, 0
49634.75, 78.917016, 340.071288, 29.0177, -0.0283076, 0.0075557, 123.11, 1812, 48, 99, 1
49634.75, 78.918154, 340.071489, 28.4504, 0.0005037, -0.0021113, 18.39, 937, 72, -28, 2
49634.75, 78.919293, 340.071691, 28.4470, 0.0000000, 0.0013328, 14.73, 1514, 49, -154, 3
49634.75, 78.917906, 340.071446, 28.5015, 0.0054924, -0.0006899, 24.04, 617, 33, 0, 0
49635.00, 78.916900, 340.072809, 30.0330, -0.0137316, 0.0266165, 213.66, 1792, 79, 111, 1
49635.00, 78.918045, 340.073010, 28.4636, -0.0001573, 0.0028390, 21.10, 977, 74, -17, 2
49635.00, 78.919190, 340.073210, 28.4174, 0.0001427, -0.0010887, 15.63, 1502, 62, -144, 3
49635.00, 78.917896, 340.072983, 28.4838, 0.0039664, 0.0008807, 21.01, 606, 45, 0, 0
49635.25, 78.916769, 340.074314, 30.0901, 0.0091010, -0.0483795, 229.93, 1783, 41, 124, 1
49635.25, 78.917921, 340.074526, 28.7450, 0.0022025, 0.0055171, 73.53, 950, 118, -4, 2
49635.25, 78.919074, 340.074738, 28.4544, -0.0011654, 0.0036234, 14.43, 1569, 48, -132, 3
49635.25, 78.917886, 340.074519, 28.4844, -0.0001953, -0.0027479, 21.90, 603, 67, 0, 0
49635.50, 78.916652, 340.075820, 28.3775, 0.0017936, 0.0000000, 24.87, 1572, 213, 136, 1
49635.50, 78.917807, 340.076041, 28.4459, 0.0011173, -0.0056342, 29.23, 940, 130, 8, 2
49635.50, 78.918963, 340.076263, 28.4700, -0.0004424, -0.0036404, 15.09, 1579, 24, -121, 3
49635.50, 78.917875, 340.076055, 28.3822, -0.0010406, -0.0041543, 16.60, 617, 58, 0, 0
49635.75, 78.916533, 340.077332, 28.8256, 0.0099235, 0.0182482, 51.43, 1665, 151, 148, 1
49635.75, 78.917688, 340.077556, 28.3451, -0.0019227, 0.0020275, 14.30, 984, 58, 20, 2
49635.75, 78.918844, 340.077780, 28.3055, -0.0005618, -0.0061596, 14.21, 1644, 4, -109, 3
49635.75, 78.917864, 340.077590, 28.3031, -0.0034994, -0.0001501, 9.22, 608, 22, 0, 0
49636.00, 78.916409, 340.078849, 28.6098, -0.0021360, -0.0017759, 42.66, 1576, 162, 161, 1
49636.00, 78.917566, 340.079071, 28.3901, -0.0020763, -0.0017034, 14.46, 876, 92, 32, 2
49636.00, 78.918723, 340.079292, 28.2666, -0.0007947, 0.0027419, 13.39, 1678, 5, -97, 3
49636.00, 78.917853, 340.079126, 28.3239, -0.0023550, 0.0011647, 8.39, 576, 7, 0, 0
49636.25, 78.916293, 340.080360, 28.3982, -0.0029365, -0.0113390, 23.05, 1557, 13, 172, 1
49636.25, 78.917450, 340.080584, 28.2881, 0.0012358, -0.0007633, 8.44, 872, 66, 44, 2
49636.25, 78.918608, 340.080807, 28.2807, 0.0003956, -0.0016278, 10.43, 1643, 15, -85, 3
49636.25, 78.917842, 340.080659, 28.3307, -0.0004280, -0.0002882, 7.03, 595, 0, 0, 0
49636.50, 78.916175, 340.081870, 28.2319, -0.0001569, -0.0033914, 11.45, 1548, 4, 184, 1
49636.50, 78.917333, 340.082095, 28.2913, 0.0004804, 0.0022183, 8.44, 990, 1, 56, 2
49636.50, 78.918490, 340.082320, 28.4508, 0.0018071, 0.0136371, 26.37, 1519, 109, -73, 3
49636.50, 78.917832, 340.082192, 28.3160, -0.0007367, -0.0001715, 8.31, 599, 26, 0, 0
49636.75, 78.916059, 340.083389, 28.1889, 0.0003137, 0.0009203, 12.52, 1580, 4, 196, 1
49636.75, 78.917217, 340.083610, 28.4245, 0.0008776, 0.0059459, 16.52, 924, 75, 67, 2
49636.75, 78.918374, 340.083831, 32.0967, 0.0254464, 0.2044431, 181.94, 1601, 0, -62, 3
49636.75, 78.917821, 340.083725, 29.0852, 0.0139288, 0.0458144, 84.90, 601, 72, 0, 0
49637.00, 78.915950, 340.084907, 28.2770, -0.0022020, 0.0053562, 16.38, 1436, 149, 207, 1
49637.00, 78.917102, 340.085124, 30.7423, 0.0494808, 0.1233361, 241.75, 1033, 0, 79, 2
49637.00, 78.918255, 340.085342, 37.2657, 0.0345756, 0.1420145, 185.51, 1575, 0, -50, 3
49637.00, 78.917810, 340.085258, 34.8470, 0.0524358, 0.2246546, 161.80, 732, 0, 0, 0
49637.25, 78.915824, 340.086437, 29.0281, -0.0250800, 0.0224889, 90.81, 1572, 3, 220, 1
49637.25, 78.916981, 340.086644, 34.5301, 0.0874477, 0.1639211, 218.35, 1060, 0, 91, 2
49637.25, 78.918139, 340.086850, 40.2660, 0.0068403, 0.0345125, 45.78, 1558, 38, -38, 3
49637.25, 78.917800, 340.086790, 40.0386, -0.0046515, 0.0232820, 26.50, 687, 75, 0, 0
49637.50, 78.915708, 340.087955, 29.0880, -0.0236002, -0.0364190, 106.39, 1482, 70, 232, 1
49637.50, 78.916869, 340.088159, 37.9576, 0.0652378, 0.1192778, 242.70, 1019, 0, 102, 2
49637.50, 78.918031, 340.088363, 40.9421, 0.0064965, 0.0098179, 37.72, 1620, 1, -27, 3
49637.50, 78.917790, 340.088321, 40.7487, -0.0063267, 0.0188229, 18.68, 765, 7, 0, 0
49637.75, 78.915597, 340.089493, 31.5614, 0.0724011, 0.0748684, 250.83, 1634, 0, 243, 1
49637.75, 78.916761, 340.089684, 40.3431, 0.0195351, 0.0175877, 65.96, 866, 48, 113, 2
49637.75, 78.917924, 340.089875, 41.2737, 0.0017480, 0.0119418, 29.97, 1588, 7, -16, 3
49637.75, 78.917780, 340.089852, 41.3622, 0.0028969, 0.0203092, 26.44, 732, 5, 0, 0
