# Filename: 20180418_134000_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134000.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49204.50, 79.003781, 337.453149, 548.9032, -0.0153825, -0.0016366, 9.23, 1838, 1, 130, 1
49204.50, 79.004523, 337.454794, 547.5031, -0.0157283, -0.0056545, 10.42, 988, 0, 41, 2
49204.50, 79.005264, 337.456440, 546.1263, -0.0123793, -0.0015378, 8.02, 1721, 14, -49, 3
49204.50, 79.004859, 337.455540, 546.8332, -0.0159280, -0.0062985, 7.00, 925, 2, 0, 0
49204.75, 79.003662, 337.454721, 548.9970, -0.0146826, -0.0040892, 8.24, 1873, 0, 129, 1
49204.75, 79.004403, 337.456358, 547.4781, -0.0148859, -0.0088244, 8.77, 977, 1, 40, 2
49204.75, 79.005144, 337.457995, 546.2392, -0.0100875, 0.0017767, 10.70, 1748, 0, -49, 3
49204.75, 79.004734, 337.457090, 546.8283, -0.0148350, -0.0070676, 6.65, 914, 8, 0, 0
49205.00, 79.003544, 337.456291, 549.0311, -0.0158059, -0.0044225, 7.92, 1830, 1, 129, 1
49205.00, 79.004284, 337.457923, 547.4047, -0.0149175, -0.0075370, 7.49, 959, 2, 39, 2
49205.00, 79.005023, 337.459555, 546.3051, -0.0063185, -0.0028772, 10.78, 1651, 1, -50, 3
49205.00, 79.004609, 337.458642, 546.8078, -0.0128578, -0.0060366, 8.06, 903, 0, 0, 0
49205.25, 79.003424, 337.457862, 549.0140, -0.0157931, -0.0077107, 9.24, 1727, 5, 128, 1
49205.25, 79.004163, 337.459487, 547.3649, -0.0158057, -0.0072388, 7.13, 962, 4, 39, 2
49205.25, 79.004902, 337.461113, 546.2693, -0.0065702, -0.0050429, 8.43, 1597, 4, -50, 3
49205.25, 79.004485, 337.460194, 546.7728, -0.0110457, -0.0063765, 6.16, 903, 4, 0, 0
49205.50, 79.003306, 337.459433, 548.9471, -0.0162231, -0.0085551, 8.92, 1761, 4, 127, 1
49205.50, 79.004044, 337.461052, 547.3114, -0.0150812, -0.0084904, 7.16, 931, 5, 38, 2
49205.50, 79.004782, 337.462671, 546.2872, -0.0078996, 0.0009180, 7.81, 1587, 45, -51, 3
49205.50, 79.004361, 337.461747, 546.7474, -0.0105990, -0.0042624, 7.61, 897, 4, 0, 0
49205.75, 79.003188, 337.461005, 548.8392, -0.0156258, -0.0105262, 8.17, 1810, 1, 126, 1
49205.75, 79.003925, 337.462619, 547.2103, -0.0136871, -0.0095043, 7.76, 919, 1, 38, 2
49205.75, 79.004662, 337.464233, 546.3594, -0.0040357, -0.0002162, 12.76, 1636, 5, -51, 3
49205.75, 79.004237, 337.463302, 546.7027, -0.0079164, -0.0061200, 8.52, 882, 1, 0, 0
49206.00, 79.003069, 337.462577, 548.7082, -0.0160634, -0.0100141, 8.20, 1731, 3, 126, 1
49206.00, 79.003805, 337.464186, 547.0706, -0.0123538, -0.0094264, 9.17, 954, 0, 37, 2
49206.00, 79.004542, 337.465795, 546.2845, -0.0005869, -0.0044896, 9.20, 1604, 18, -52, 3
49206.00, 79.004113, 337.464857, 546.5915, -0.0080713, -0.0072926, 8.80, 878, 1, 0, 0
49206.25, 79.002950, 337.464146, 548.5295, -0.0159850, -0.0126852, 8.48, 1751, 2, 125, 1
49206.25, 79.003686, 337.465751, 546.9166, -0.0113363, -0.0090917, 8.80, 968, 0, 37, 2
49206.25, 79.004422, 337.467357, 546.1550, -0.0009220, -0.0039864, 6.41, 1687, 6, -52, 3
49206.25, 79.003989, 337.466413, 546.4664, -0.0084548, -0.0071565, 9.33, 902, 0, 0, 0
49206.50, 79.002832, 337.465721, 548.2609, -0.0161506, -0.0150753, 8.23, 1887, 10, 124, 1
49206.50, 79.003568, 337.467322, 546.7083, -0.0096146, -0.0116377, 8.05, 1015, 3, 36, 2
49206.50, 79.004303, 337.468922, 546.0189, -0.0011044, -0.0051337, 7.92, 1785, 6, -53, 3
49206.50, 79.003865, 337.467970, 546.3142, -0.0056576, -0.0078637, 9.57, 954, 1, 0, 0
49206.75, 79.002714, 337.467294, 547.9418, -0.0155804, -0.0167009, 8.24, 1877, 9, 124, 1
49206.75, 79.003448, 337.468889, 546.4761, -0.0077645, -0.0096292, 10.27, 1015, 3, 35, 2
49206.75, 79.004183, 337.470485, 545.8498, -0.0011245, -0.0055174, 7.89, 1722, 6, -53, 3
49206.75, 79.003742, 337.469527, 546.1505, -0.0053761, -0.0069807, 8.18, 927, 5, 0, 0
49207.00, 79.002597, 337.468864, 547.5649, -0.0141451, -0.0181551, 7.08, 1830, 10, 123, 1
49207.00, 79.003331, 337.470459, 546.2521, -0.0052052, -0.0092398, 8.45, 881, 12, 35, 2
49207.00, 79.004064, 337.472054, 545.6945, 0.0002928, -0.0021356, 10.70, 1684, 4, -54, 3
49207.00, 79.003619, 337.471086, 545.9722, -0.0062078, -0.0086202, 7.37, 830, 9, 0, 0
49207.25, 79.002478, 337.470436, 547.1901, -0.0140489, -0.0161873, 7.07, 1713, 4, 123, 1
49207.25, 79.003211, 337.472026, 546.0166, -0.0044246, -0.0090194, 7.25, 792, 11, 34, 2
49207.25, 79.003944, 337.473616, 545.6686, 0.0009358, 0.0034548, 13.32, 1620, 9, -54, 3
49207.25, 79.003496, 337.472644, 545.7861, -0.0041692, -0.0055369, 9.26, 738, 20, 0, 0
49207.50, 79.002359, 337.472008, 546.8861, -0.0133516, -0.0140353, 8.04, 1593, 5, 122, 1
49207.50, 79.003092, 337.473594, 545.8596, -0.0045443, -0.0044569, 8.85, 826, 0, 34, 2
49207.50, 79.003824, 337.475180, 545.7131, 0.0009056, 0.0005134, 14.93, 1508, 16, -54, 3
49207.50, 79.003373, 337.474203, 545.7102, -0.0009428, -0.0001282, 7.09, 771, 20, 0, 0
49207.75, 79.002242, 337.473582, 546.6988, -0.0136778, -0.0089241, 8.30, 1590, 3, 121, 1
49207.75, 79.002973, 337.475166, 545.8544, -0.0049954, 0.0004654, 7.78, 933, 1, 33, 2
49207.75, 79.003705, 337.476750, 545.6092, -0.0005397, -0.0084506, 11.97, 1535, 2, -55, 3
49207.75, 79.003250, 337.475765, 545.7549, -0.0013944, 0.0016552, 6.75, 869, 23, 0, 0
49208.00, 79.002125, 337.475162, 546.6341, -0.0130849, -0.0065001, 9.48, 1592, 1, 121, 1
49208.00, 79.002855, 337.476739, 545.8922, -0.0050489, -0.0023154, 9.77, 1055, 0, 33, 2
49208.00, 79.003586, 337.478317, 545.3064, -0.0027229, -0.0128981, 6.71, 1557, 19, -55, 3
49208.00, 79.003127, 337.477327, 545.6997, -0.0041571, -0.0066050, 12.37, 957, 0, 0, 0
49208.25, 79.002007, 337.476736, 546.6528, -0.0122676, -0.0036935, 9.28, 1580, 4, 120, 1
49208.25, 79.002737, 337.478310, 545.7764, -0.0056524, -0.0089034, 9.82, 991, 3, 32, 2
49208.25, 79.003466, 337.479885, 544.9379, -0.0044736, -0.0124637, 6.41, 1543, 4, -55, 3
49208.25, 79.003005, 337.478889, 545.4734, -0.0061074, -0.0107668, 6.74, 901, 12, 0, 0
49208.50, 79.001890, 337.478312, 546.6007, -0.0121005, -0.0073736, 8.51, 1630, 33, 119, 1
49208.50, 79.002618, 337.479882, 545.5432, -0.0070704, -0.0102229, 6.79, 871, 6, 32, 2
49208.50, 79.003346, 337.481452, 544.5982, -0.0063510, -0.0136759, 6.23, 1564, 10, -56, 3
49208.50, 79.002882, 337.480452, 545.2080, -0.0070537, -0.0104012, 6.12, 833, 0, 0, 0
49208.75, 79.001771, 337.479890, 546.4301, -0.0128412, -0.0108150, 7.53, 1811, 2, 119, 1
49208.75, 79.002498, 337.481454, 545.2659, -0.0068173, -0.0122750, 5.46, 923, 5, 31, 2
49208.75, 79.003226, 337.483019, 544.2432, -0.0072601, -0.0137529, 6.10, 1647, 6, -56, 3
49208.75, 79.002760, 337.482016, 544.9109, -0.0071222, -0.0134144, 5.74, 855, 3, 0, 0
49209.00, 79.001654, 337.481472, 546.1981, -0.0136783, -0.0123195, 8.45, 1819, 2, 118, 1
49209.00, 79.002380, 337.483029, 544.9602, -0.0081401, -0.0116899, 5.99, 976, 3, 31, 2
49209.00, 79.003106, 337.484586, 543.9006, -0.0077612, -0.0129593, 6.67, 1684, 3, -56, 3
49209.00, 79.002637, 337.483581, 544.5837, -0.0076340, -0.0120609, 6.32, 902, 0, 0, 0
49209.25, 79.001535, 337.483049, 545.9271, -0.0123975, -0.0143069, 8.46, 1798, 0, 118, 1
49209.25, 79.002260, 337.484602, 544.6733, -0.0079995, -0.0121099, 6.66, 957, 1, 31, 2
49209.25, 79.002985, 337.486155, 543.5743, -0.0081269, -0.0129926, 6.45, 1717, 6, -57, 3
49209.25, 79.002515, 337.485147, 544.2948, -0.0082319, -0.0120772, 7.01, 919, 1, 0, 0
49209.50, 79.001418, 337.484619, 545.6601, -0.0122329, -0.0120563, 7.19, 1840, 3, 117, 1
49209.50, 79.002142, 337.486173, 544.3904, -0.0084540, -0.0115563, 7.02, 981, 1, 30, 2
49209.50, 79.002865, 337.487727, 543.2232, -0.0071205, -0.0135027, 6.82, 1719, 5, -57, 3
49209.50, 79.002393, 337.486713, 543.9960, -0.0099320, -0.0137734, 7.53, 917, 1, 0, 0
49209.75, 79.001299, 337.486203, 545.4245, -0.0132766, -0.0115534, 7.69, 1826, 18, 117, 1
49209.75, 79.002023, 337.487750, 544.0935, -0.0100068, -0.0131197, 7.52, 968, 2, 30, 2
49209.75, 79.002746, 337.489297, 542.8212, -0.0069856, -0.0169264, 8.85, 1646, 6, -57, 3
49209.75, 79.002271, 337.488281, 543.6596, -0.0108187, -0.0145142, 6.14, 895, 5, 0, 0
49210.00, 79.001181, 337.487784, 545.1780, -0.0134761, -0.0132196, 8.81, 1816, 6, 116, 1
49210.00, 79.001904, 337.489327, 543.7649, -0.0115438, -0.0151780, 6.31, 951, 12, 29, 2
49210.00, 79.002627, 337.490870, 542.3739, -0.0091655, -0.0177677, 7.54, 1671, 0, -57, 3
49210.00, 79.002149, 337.489850, 543.2912, -0.0103420, -0.0158498, 6.10, 902, 2, 0, 0
49210.25, 79.001064, 337.489365, 544.9282, -0.0138679, -0.0122695, 8.49, 1823, 2, 116, 1
49210.25, 79.001786, 337.490904, 543.4083, -0.0131128, -0.0159020, 6.84, 986, 5, 29, 2
49210.25, 79.002507, 337.492443, 541.9042, -0.0101641, -0.0189687, 8.05, 1745, 0, -58, 3
49210.25, 79.002027, 337.491419, 542.8922, -0.0116454, -0.0167610, 6.64, 948, 0, 0, 0
49210.50, 79.000947, 337.490949, 544.7047, -0.0138512, -0.0117579, 7.36, 1841, 2, 115, 1
49210.50, 79.001668, 337.492483, 543.0268, -0.0153079, -0.0179746, 8.11, 953, 3, 29, 2
49210.50, 79.002388, 337.494018, 541.4194, -0.0122832, -0.0204818, 7.75, 1698, 5, -58, 3
49210.50, 79.001906, 337.492989, 542.4711, -0.0119349, -0.0176985, 6.48, 918, 1, 0, 0
49210.75, 79.000830, 337.492534, 544.4301, -0.0141530, -0.0144022, 7.82, 1844, 7, 115, 1
49210.75, 79.001549, 337.494062, 542.6279, -0.0162295, -0.0181342, 6.96, 931, 4, 28, 2
49210.75, 79.002269, 337.495590, 540.9156, -0.0140861, -0.0218748, 6.80, 1660, 1, -58, 3
49210.75, 79.001784, 337.494560, 542.0507, -0.0131262, -0.0174729, 7.64, 898, 1, 0, 0
49211.00, 79.000700, 337.494089, 544.1027, -0.0163554, -0.0168558, 7.75, 1901, 5, 116, 1
49211.00, 79.001423, 337.495624, 542.2673, -0.0156941, -0.0175660, 6.57, 987, 1, 29, 2
49211.00, 79.002145, 337.497158, 540.4138, -0.0147697, -0.0204229, 7.02, 1657, 3, -58, 3
49211.00, 79.001662, 337.496132, 541.6576, -0.0159530, -0.0186154, 7.61, 934, 0, 0, 0
49211.25, 79.000544, 337.495593, 543.8299, -0.0173860, -0.0179205, 6.94, 1924, 7, 120, 1
49211.25, 79.001280, 337.497153, 541.8878, -0.0142546, -0.0208725, 5.84, 1015, 8, 31, 2
49211.25, 79.002016, 337.498712, 539.9157, -0.0141868, -0.0229006, 7.60, 1674, 1, -57, 3
49211.25, 79.001541, 337.497705, 541.2023, -0.0161798, -0.0223113, 5.56, 917, 4, 0, 0
49211.50, 79.000369, 337.497057, 543.5901, -0.0176136, -0.0188808, 7.60, 1890, 8, 126, 1
49211.50, 79.001121, 337.498648, 541.4914, -0.0152157, -0.0205422, 5.30, 1027, 7, 36, 2
49211.50, 79.001873, 337.500239, 539.4147, -0.0152795, -0.0234237, 7.10, 1638, 0, -54, 3
49211.50, 79.001420, 337.499280, 540.6771, -0.0166420, -0.0225046, 6.03, 918, 3, 0, 0
49211.75, 79.000181, 337.498495, 543.3496, -0.0182549, -0.0207120, 7.42, 1851, 4, 134, 1
49211.75, 79.000947, 337.500112, 541.1421, -0.0160251, -0.0214773, 5.87, 1073, 3, 42, 2
49211.75, 79.001713, 337.501729, 538.9761, -0.0165249, -0.0229231, 6.43, 1640, 2, -50, 3
49211.75, 79.001299, 337.500854, 540.1542, -0.0166860, -0.0224582, 6.00, 957, 2, 0, 0
49212.00, 78.999980, 337.499916, 543.1451, -0.0200727, -0.0201965, 8.28, 1762, 1, 144, 1
49212.00, 79.000758, 337.501551, 540.8332, -0.0169430, -0.0214368, 6.07, 1104, 3, 50, 2
49212.00, 79.001537, 337.503185, 538.5808, -0.0168468, -0.0240906, 6.35, 1684, 5, -43, 3
49212.00, 79.001178, 337.502431, 539.6315, -0.0176035, -0.0229367, 6.67, 971, 6, 0, 0
49212.25, 78.999783, 337.501340, 542.9528, -0.0200015, -0.0209462, 9.68, 1734, 6, 153, 1
49212.25, 79.000567, 337.502982, 540.5690, -0.0175734, -0.0204289, 6.38, 1026, 1, 59, 2
49212.25, 79.001351, 337.504624, 538.2248, -0.0177192, -0.0228144, 6.89, 1681, 10, -35, 3
49212.25, 79.001057, 337.504008, 539.1162, -0.0188569, -0.0226140, 6.78, 962, 7, 0, 0
49212.50, 78.999588, 337.502769, 542.7744, -0.0199371, -0.0194053, 9.55, 1723, 10, 162, 1
49212.50, 79.000373, 337.504410, 540.3383, -0.0188327, -0.0200800, 7.22, 1032, 0, 67, 2
49212.50, 79.001159, 337.506052, 537.9798, -0.0194168, -0.0196561, 7.74, 1727, 7, -27, 3
49212.50, 79.000937, 337.505588, 538.6529, -0.0183144, -0.0193068, 7.85, 1043, 0, 0, 0
49212.75, 78.999404, 337.504224, 542.5687, -0.0196017, -0.0199979, 8.50, 1723, 7, 169, 1
49212.75, 79.000183, 337.505848, 540.2001, -0.0198485, -0.0160901, 9.33, 1103, 2, 76, 2
49212.75, 79.000962, 337.507471, 537.8478, -0.0208796, -0.0176930, 7.47, 1742, 16, -17, 3
49212.75, 79.000817, 337.507168, 538.3002, -0.0198547, -0.0167456, 7.47, 1190, 14, 0, 0
49213.00, 78.999227, 337.505704, 542.3902, -0.0202082, -0.0163600, 9.18, 1737, 4, 176, 1
49213.00, 78.999999, 337.507304, 540.1716, -0.0201495, -0.0118568, 7.80, 1064, 1, 83, 2
49213.00, 79.000772, 337.508903, 537.8045, -0.0232030, -0.0169348, 7.39, 1661, 3, -9, 3
49213.00, 79.000697, 337.508749, 538.0545, -0.0232166, -0.0163513, 7.74, 1269, 0, 0, 0
49213.25, 78.999064, 337.507209, 542.2643, -0.0196013, -0.0146598, 9.74, 1716, 1, 181, 1
49213.25, 78.999827, 337.508783, 540.2132, -0.0217158, -0.0106555, 7.68, 989, 3, 90, 2
49213.25, 79.000590, 337.510357, 537.7752, -0.0257000, -0.0186608, 7.62, 1622, 11, -1, 3
49213.25, 79.000578, 337.510332, 537.8210, -0.0262867, -0.0185463, 7.54, 1417, 5, 0, 0
49213.50, 78.998913, 337.508747, 542.1403, -0.0182110, -0.0137510, 10.00, 1769, 3, 185, 1
49213.50, 78.999668, 337.510295, 540.2055, -0.0214716, -0.0133030, 8.68, 971, 0, 95, 2
49213.50, 79.000424, 337.511844, 537.6514, -0.0278060, -0.0230716, 8.31, 1641, 32, 4, 3
49213.50, 79.000460, 337.511918, 537.5152, -0.0281818, -0.0236166, 7.73, 1527, 35, 0, 0
49213.75, 78.998772, 337.510303, 541.9664, -0.0156508, -0.0146908, 10.19, 1793, 6, 187, 1
49213.75, 78.999519, 337.511827, 540.0265, -0.0202777, -0.0189764, 7.47, 1003, 7, 98, 2
49213.75, 79.000267, 337.513352, 537.3544, -0.0284539, -0.0271992, 7.00, 1696, 25, 9, 3
49213.75, 79.000341, 337.513505, 537.0392, -0.0290266, -0.0275429, 6.53, 1549, 11, 0, 0
49214.00, 78.998638, 337.511877, 541.6399, -0.0130345, -0.0184904, 9.19, 1723, 16, 189, 1
49214.00, 78.999380, 337.513382, 539.6514, -0.0194704, -0.0223178, 7.42, 993, 5, 101, 2
49214.00, 79.000122, 337.514887, 536.8892, -0.0277741, -0.0292528, 6.30, 1771, 8, 12, 3
49214.00, 79.000224, 337.515093, 536.4531, -0.0282119, -0.0295366, 6.07, 1590, 5, 0, 0
49214.25, 78.998509, 337.513467, 541.1288, -0.0125400, -0.0221489, 8.63, 1740, 8, 190, 1
49214.25, 78.999247, 337.514954, 539.0884, -0.0175316, -0.0273250, 8.90, 929, 4, 102, 2
49214.25, 78.999986, 337.516441, 536.2452, -0.0258030, -0.0342033, 8.68, 1761, 19, 14, 3
49214.25, 79.000107, 337.516685, 535.7208, -0.0257775, -0.0343533, 8.49, 1555, 20, 0, 0
49214.50, 78.998386, 337.515060, 540.4682, -0.0129856, -0.0257147, 9.50, 1776, 7, 191, 1
49214.50, 78.999121, 337.516535, 538.3182, -0.0181570, -0.0328339, 10.96, 945, 7, 104, 2
49214.50, 78.999857, 337.518011, 535.3846, -0.0241477, -0.0393705, 6.20, 1776, 27, 16, 3
49214.50, 78.999990, 337.518279, 534.7988, -0.0239329, -0.0393601, 6.24, 1540, 24, 0, 0
49214.75, 78.998263, 337.516670, 539.6725, -0.0119900, -0.0302890, 10.10, 1794, 2, 192, 1
49214.75, 78.998997, 337.518130, 537.3905, -0.0211092, -0.0384900, 10.27, 1017, 2, 104, 2
49214.75, 78.999731, 337.519589, 534.3345, -0.0226049, -0.0427027, 7.03, 1748, 21, 17, 3
49214.75, 78.999874, 337.519873, 533.7110, -0.0220834, -0.0426127, 6.72, 1506, 20, 0, 0
49215.00, 78.998142, 337.518282, 538.7193, -0.0106715, -0.0345911, 10.60, 1770, 1, 192, 1
49215.00, 78.998876, 337.519729, 536.2498, -0.0200616, -0.0456140, 9.48, 989, 2, 105, 2
49215.00, 78.999610, 337.521177, 533.1421, -0.0201745, -0.0430559, 9.92, 1745, 7, 18, 3
49215.00, 78.999759, 337.521471, 532.5287, -0.0195844, -0.0420788, 8.95, 1494, 1, 0, 0
49215.25, 78.998022, 337.519896, 537.5255, -0.0102144, -0.0422996, 11.07, 1772, 1, 193, 1
49215.25, 78.998756, 337.521332, 534.8879, -0.0178907, -0.0495263, 7.63, 970, 3, 106, 2
49215.25, 78.999490, 337.522768, 531.9789, -0.0176115, -0.0352581, 9.98, 1709, 50, 18, 3
49215.25, 78.999645, 337.523070, 531.4389, -0.0170124, -0.0340898, 8.64, 1459, 28, 0, 0
49215.50, 78.997904, 337.521514, 536.1267, -0.0107800, -0.0459011, 9.56, 1801, 2, 193, 1
49215.50, 78.998638, 337.522939, 533.4547, -0.0160711, -0.0476032, 10.28, 973, 2, 106, 2
49215.50, 78.999372, 337.524364, 530.9488, -0.0127004, -0.0325243, 12.59, 1759, 11, 19, 3
49215.50, 78.999531, 337.524673, 530.4827, -0.0107468, -0.0300428, 9.47, 1456, 29, 0, 0
49215.75, 78.997787, 337.523138, 534.7125, -0.0112740, -0.0443715, 9.84, 1815, 4, 193, 1
49215.75, 78.998521, 337.524551, 532.1421, -0.0146826, -0.0407068, 8.99, 913, 7, 106, 2
49215.75, 78.999255, 337.525964, 529.9854, -0.0103429, -0.0300657, 9.14, 1701, 26, 19, 3
49215.75, 78.999418, 337.526278, 529.5870, -0.0094457, -0.0294362, 8.64, 1440, 5, 0, 0
49216.00, 78.997673, 337.524764, 533.3512, -0.0112826, -0.0428988, 9.49, 1774, 3, 193, 1
49216.00, 78.998406, 337.526166, 531.0252, -0.0136712, -0.0355293, 7.82, 906, 6, 107, 2
49216.00, 78.999140, 337.527569, 529.1825, -0.0116115, -0.0246457, 7.39, 1636, 0, 20, 3
49216.00, 78.999306, 337.527886, 528.7980, -0.0114089, -0.0242208, 7.37, 1368, 0, 0, 0
49216.25, 78.997559, 337.526403, 532.0738, -0.0116335, -0.0392933, 9.85, 1714, 16, 193, 1
49216.25, 78.998293, 337.527791, 530.0347, -0.0121675, -0.0318766, 9.96, 944, 2, 107, 2
49216.25, 78.999026, 337.529178, 528.5082, -0.0095224, -0.0198052, 9.49, 1687, 7, 20, 3
49216.25, 78.999194, 337.529496, 528.1889, -0.0092428, -0.0183444, 7.73, 1391, 13, 0, 0
49216.50, 78.997446, 337.528047, 530.9845, -0.0115101, -0.0336664, 11.60, 1746, 0, 193, 1
49216.50, 78.998180, 337.529419, 529.1418, -0.0097972, -0.0265775, 10.68, 939, 24, 107, 2
49216.50, 78.998914, 337.530791, 527.9924, -0.0069618, -0.0130244, 9.11, 1728, 13, 20, 3
49216.50, 78.999084, 337.531108, 527.7682, -0.0067661, -0.0119840, 8.23, 1445, 2, 0, 0
49216.75, 78.997337, 337.529689, 530.0242, -0.0120854, -0.0303230, 11.62, 1770, 2, 193, 1
49216.75, 78.998071, 337.531049, 528.4239, -0.0065351, -0.0205749, 9.30, 950, 18, 107, 2
49216.75, 78.998804, 337.532409, 527.6552, -0.0040585, -0.0067117, 10.44, 1717, 6, 20, 3
49216.75, 78.998974, 337.532724, 527.5276, -0.0040332, -0.0051301, 7.95, 1444, 17, 0, 0
49217.00, 78.997229, 337.531339, 529.1578, -0.0113177, -0.0278288, 11.90, 1765, 6, 193, 1
49217.00, 78.997964, 337.532687, 527.8651, -0.0043744, -0.0159847, 10.81, 934, 17, 106, 2
49217.00, 78.998698, 337.534035, 527.4794, -0.0019181, -0.0025571, 7.94, 1751, 5, 20, 3
49217.00, 78.998865, 337.534342, 527.4356, -0.0031463, -0.0023139, 6.86, 1486, 3, 0, 0
49217.25, 78.997125, 337.532994, 528.4559, -0.0097636, -0.0210478, 12.52, 1685, 43, 192, 1
49217.25, 78.997860, 337.534330, 527.5504, -0.0032888, -0.0056678, 10.06, 934, 15, 106, 2
49217.25, 78.998594, 337.535667, 527.4884, -0.0033820, 0.0017182, 11.43, 1752, 4, 19, 3
49217.25, 78.998757, 337.535964, 527.4639, -0.0064064, 0.0008690, 8.77, 1473, 2, 0, 0
49217.50, 78.997023, 337.534644, 528.0777, -0.0072092, -0.0107645, 12.18, 1733, 1, 192, 1
49217.50, 78.997758, 337.535972, 527.4891, -0.0017839, 0.0006773, 11.47, 961, 10, 105, 2
49217.50, 78.998492, 337.537300, 527.6492, -0.0058372, 0.0035858, 13.33, 1739, 6, 19, 3
49217.50, 78.998650, 337.537587, 527.6010, -0.0093054, 0.0018925, 9.30, 1472, 2, 0, 0
49217.75, 78.996925, 337.536321, 527.8599, -0.0044054, -0.0073171, 10.65, 1707, 39, 190, 1
49217.75, 78.997658, 337.537631, 527.7171, -0.0006279, 0.0099054, 10.38, 989, 4, 104, 2
49217.75, 78.998391, 337.538942, 527.8515, -0.0088011, -0.0010478, 14.14, 1751, 32, 18, 3
49217.75, 78.998544, 337.539214, 527.7225, -0.0111506, -0.0026026, 11.38, 1498, 21, 0, 0
