ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along
79.17226099999999,341.72402400000004,528975.4805251468,-1050652.9656710138,29.0029,3318.3492626333696
79.17195,341.724113,528992.3932901877,-1050682.494534101,29.0674,3352.378593754569
79.17164,341.724199,529009.2020062387,-1050711.953470864,29.0751,3386.2955790346755
79.171328,341.724284,529026.090749656,-1050741.6167879773,29.1009,3420.4297559893057
79.171017,341.72436400000004,529042.8387580246,-1050771.2286499634,29.088,3454.449722988126
79.17070600000001,341.724441,529059.5318378661,-1050800.8681837171,29.0946,3488.4667904062876
79.170395,341.724516,529076.1883249723,-1050830.5261577452,29.1062,3522.4819926865503
79.170084,341.724588,529092.7898752711,-1050860.211808196,29.09,3556.4944803200233
79.16977299999999,341.724657,529109.3364840957,-1050889.9251376837,29.0794,3590.5043643662375
79.169461,341.72472400000004,529125.8956242519,-1050919.7545038764,29.1006,3624.621753043743
79.16915,341.724789,529142.369021837,-1050949.5047283755,29.1395,3658.628350723304
79.168839,341.724854,529158.8424951565,-1050979.2549318501,29.1556,3692.634966697106
79.16852800000001,341.724916,529175.2610135055,-1051009.0328218525,29.1374,3726.6392381607156
79.168217,341.724977,529191.661260385,-1051038.81992869,29.1436,3760.6427649110647
79.167905,341.725037,529208.0923703501,-1051068.7138432548,29.1888,3794.754749647997
79.16759499999999,341.725095,529224.3885883659,-1051098.4310330115,29.228,3828.6469034398533
79.167284,341.725152,529240.7156653039,-1051128.2550327813,29.1878,3862.6475564277844
79.166972,341.725208,529257.0735999742,-1051158.185843418,29.1035,3896.756726045967
79.166662,341.72526400000004,529273.3333280579,-1051187.9214581128,29.1413,3930.6475144498954
79.166351,341.725317,529289.5872173641,-1051217.7823605083,29.1666,3964.645490999334
79.16604,341.725371,529305.8595176543,-1051247.6340106078,29.0012,3998.6441493610523
79.165729,341.72542599999997,529322.1502304904,-1051277.4764075566,28.9648,4032.643502007134
79.165418,341.72548,529338.4226598904,-1051307.3280279003,28.9719,4066.6421960368375
79.16510699999999,341.725533,529354.6768042876,-1051337.1888724924,28.9868,4100.640243772537
79.164797,341.725585,529370.8635248255,-1051366.9613521344,28.9823,4134.52844918097
79.164486,341.725639,529387.136145428,-1051396.812929124,28.9707,4168.527196658608
79.164176,341.72569300000004,529403.3596927992,-1051426.5669013297,28.9694,4202.416757755088
79.163865,341.725748,529419.650793247,-1051456.4092087366,28.9683,4236.416217532758
79.163555,341.725805,529435.9295250634,-1051486.135429989,28.9805,4270.307888183504
79.16324399999999,341.72585899999996,529452.2024046975,-1051515.9869469071,29.0008,4304.306706896756
79.16293399999999,341.725914,529468.4445635634,-1051545.7316180693,29.0405,4338.197018007363
79.162624,341.725971,529484.7234944389,-1051575.4577914276,29.1123,4372.0887422623255
79.162314,341.726028,529501.0024924919,-1051605.1839483478,29.1488,4405.980484366435
79.16200400000001,341.726085,529517.2815577226,-1051634.9100888309,29.0761,4439.872244320808
79.161694,341.726144,529533.5974001529,-1051664.6177286713,28.9365,4473.765467523986
79.161384,341.726202,529549.8949563067,-1051694.3345933242,28.8731,4507.657979696805
79.161075,341.72626,529566.1434419443,-1051723.9538509268,28.8864,4541.441314441096
79.160765,341.72632200000004,529582.5145606649,-1051753.6337097422,28.8925,4575.33685319572
79.160455,341.726383,529598.867394665,-1051783.3227925168,28.9085,4609.231643589394
79.160146,341.726444,529615.1711608758,-1051812.9142665449,28.9362,4643.01726372297
79.159837,341.726504,529631.4566400404,-1051842.5149656844,28.9781,4676.802145270317
79.159527,341.726569,529647.8831217822,-1051872.1670162177,28.9909,4710.700130509058
79.15921800000001,341.726634,529664.2605394782,-1051901.721455737,29.0044,4744.488955668972
79.158909,341.726697,529680.6013130465,-1051931.294363616,29.0772,4778.276198250066
79.1586,341.726762,529696.9788801131,-1051960.848761737,29.0575,4812.065059599918
79.158291,341.726827,529713.35652238,-1051990.4031388762,28.9661,4845.853939047188
79.15798199999999,341.726892,529729.7342398514,-1052019.9574950316,28.9059,4879.642836592596
79.157674,341.726958,529746.0812540617,-1052049.404994412,28.8773,4913.323396168607
79.157365,341.727025,529762.4958467999,-1052078.9408161223,28.9738,4947.113980935115
79.15705600000001,341.72709100000003,529778.8921540459,-1052108.4858620893,29.2284,4980.903752057371
79.156748,341.72715800000003,529795.2577601975,-1052137.924049885,29.5181,5014.585200443759
79.156439,341.72722200000004,529811.617492718,-1052167.4875463792,29.6855,5048.3733814114585
79.156131,341.727288,529827.9648871429,-1052196.9349380461,29.7285,5082.054031352743
79.155823,341.727355,529844.3307223445,-1052226.3730606502,29.7159,5115.735534055202
79.15551500000001,341.727421,529860.6782692061,-1052255.8204089573,29.7171,5149.416220074252
79.15520699999999,341.727486,529877.0075261893,-1052285.2769838308,29.7738,5183.096101857073
79.154899,341.727552,529893.3552244613,-1052314.7242893516,29.8276,5216.7768239577745
79.154591,341.727616,529909.6662649541,-1052344.190070677,29.7553,5250.455931889545
79.15428299999999,341.72767799999997,529925.9406445832,-1052373.674329513,29.4969,5284.133475615495
79.153976,341.72774300000003,529942.2210579452,-1052403.0332315024,29.214,5317.704251377464
79.15366800000001,341.727804,529958.4772142704,-1052432.526700495,29.0655,5351.381058406787
79.15335999999999,341.727865,529974.7334414211,-1052462.020150801,29.0559,5385.057883258907
79.153053,341.72792799999996,529990.9773360669,-1052491.39749238,29.1915,5418.627099983826
79.152746,341.727985,530007.1110836129,-1052520.830316367,29.366,5452.191797773716
79.152438,341.728045,530023.3491514663,-1052550.3329618336,29.4413,5485.867915975367
79.15213100000001,341.728102,530039.483033587,-1052579.765752132,29.467,5519.432648910988
79.151824,341.728159,530055.6169821664,-1052609.1985260115,29.4275,5552.997399394275
79.151517,341.728215,530071.7326251945,-1052638.6405349683,29.2686,5586.561455192405
79.15120999999999,341.728269,530087.8115886035,-1052668.1010316235,29.0969,5620.124141727916
79.150903,341.72832400000004,530103.9089884267,-1052697.5522614853,29.024,5653.6875328175065
79.150596,341.72837799999996,530119.9880790997,-1052727.0127283938,29.1238,5687.250254211028
79.150289,341.728432,530136.0672331493,-1052756.4731805683,29.2303,5720.812993033713
79.149982,341.72848500000003,530152.1280759925,-1052785.9428709126,29.2165,5754.3750746411
79.149676,341.728537,530168.1214625831,-1052815.324210402,29.1105,5787.827302142916
79.149369,341.728591,530184.2008050999,-1052844.784619224,28.9758,5821.390093202798
79.149063,341.72864,530200.1391866525,-1052874.1936921435,28.8907,5854.840438141244
79.148756,341.728691,530216.1635233283,-1052903.6818349583,28.8739,5888.40127741203
79.14845,341.72874,530232.1020220463,-1052933.0908834403,28.9407,5921.851656692503
79.14814399999999,341.728789,530248.0405787827,-1052962.4999199794,28.9903,5955.302053117528
79.147837,341.728839,530264.0467158702,-1052991.9972796123,29.0165,5988.862307135942
79.147531,341.728886,530279.948631876,-1053021.4248022551,29.046,6022.311522695486
79.147225,341.72893500000004,530295.8873622554,-1053050.83380325,29.0429,6055.7619706091
79.146918,341.728982,530311.8385356915,-1053080.3588935896,29.0632,6089.320440382775
79.146612,341.72902799999997,530327.7222404857,-1053109.79563916,29.0592,6122.769118499746
79.14630600000001,341.72907299999997,530343.5876194669,-1053139.2416306979,29.0162,6156.217237547909
79.146,341.72912,530359.4898148832,-1053168.6690994783,29.0261,6189.666538555261
79.14569300000001,341.72916499999997,530375.4044475957,-1053198.2126609653,29.0275,6223.223915683237
79.145387,341.72920899999997,530391.2516071426,-1053227.6678798737,29.0134,6256.67152227393
79.145081,341.729254,530407.1172023771,-1053257.1138322651,29.0343,6290.11970943534
79.144775,341.729299,530422.9828515192,-1053286.5597749387,29.0852,6323.567913611945
79.144468,341.72934399999997,530438.8976998588,-1053316.103297872,29.0768,6357.125359059684
79.144162,341.729386,530454.7083038766,-1053345.5769956647,29.014,6390.571944251385
79.143856,341.72943100000003,530470.5741133088,-1053375.0229100217,29.041,6424.020199531113
79.143549,341.72947200000004,530486.4155807239,-1053404.6034396137,29.067,6457.575524306874
79.143243,341.729515,530502.2447242339,-1053434.067853677,29.0458,6491.022698781816
79.14293599999999,341.729558,530518.1230653714,-1053463.629849165,29.066,6524.579118354031
79.14263000000001,341.729599,530533.915538843,-1053493.1127651436,29.0553,6558.0252624211025
79.142323,341.72964,530549.7572080704,-1053522.693263681,29.034,6591.580655096837
79.142016,341.729681,530565.5989272862,-1053552.273754735,29.0602,6625.136064775694
79.14171,341.729723,530581.409938807,-1053581.7473878325,29.1007,6658.582785590684
79.141403,341.729767,530597.3069253726,-1053611.3000816305,29.1295,6692.13983988009
79.14109599999999,341.729809,530613.1671860167,-1053640.8712881813,29.1108,6725.69582480931
79.140789,341.729853,530629.0642777162,-1053670.4239642497,29.0437,6759.25291329008
79.14048199999999,341.729897,530644.9614224953,-1053699.9766311813,28.9499,6792.810018869977
79.140175,341.729944,530660.9137935074,-1053729.501503631,28.8962,6826.368866199367
79.139868,341.72999100000004,530676.8662206976,-1053759.0263652722,28.9033,6859.927730724174
79.139561,341.73003900000003,530692.8370961425,-1053788.5419537718,28.9275,6893.487212647351
79.139253,341.730089,530708.8939609483,-1053818.1365958261,28.9914,6927.157165806147
79.13894599999999,341.73014,530724.9201312758,-1053847.6243723573,29.082,6960.7185588063585
79.138638,341.730192,530741.0139027138,-1053877.20046283,29.045,6994.389831528827
79.13833000000001,341.730246,530757.144523988,-1053906.7580127916,28.9988,7028.062456945118
79.13802199999999,341.7303,530773.2752088822,-1053936.31554804,29.0113,7061.735099922938
79.137714,341.73035699999997,530789.4611429127,-1053965.8452764996,28.9575,7095.409857878166
79.137406,341.730414,530805.647143655,-1053995.3749885543,28.9494,7129.08463351303
79.137098,341.73047599999995,530821.9251921278,-1054024.858361254,28.9892,7162.763174571593
79.13679,341.730539,530838.2217091834,-1054054.3324498371,29.0454,7196.442520853108
79.136482,341.730602,530854.5182991293,-1054083.8065186136,29.0372,7230.12188507076
79.136173,341.73067000000003,530870.9560988921,-1054113.3318304922,28.9774,7263.914566269121
79.135865,341.730739,530887.3632268923,-1054142.750263836,28.9663,7297.5989553776535
79.13555600000001,341.73081099999996,530903.8747787599,-1054172.2384659948,28.9806,7331.3951890677545
79.13524699999999,341.730886,530920.4416109307,-1054201.6988442487,28.9658,7365.194209986045
79.134938,341.73096200000003,530937.0269284219,-1054231.149929189,28.9252,7398.994197566525
79.134629,341.731039,530953.6307327778,-1054260.5917199515,28.9499,7432.795164452031
79.13432,341.73112000000003,530970.3082280357,-1054289.996414126,28.9507,7466.600118047166
79.13401,341.731202,530987.0533655905,-1054319.4894006497,28.9422,7500.515245731163
79.133701,341.73128399999996,531003.7494467477,-1054348.8847663633,28.9617,7534.321260749878
79.133391,341.731369,531020.5499773348,-1054378.349887101,28.9757,7568.239562123818
79.133082,341.731456,531037.3382600468,-1054407.6988486217,29.0128,7602.050920847799
79.132772,341.731544,531054.1941939394,-1054437.136097715,29.0353,7635.972508982431
79.132462,341.731635,531071.1054387836,-1054466.5455056545,29.0547,7669.89747733222
79.132153,341.731726,531087.9676356058,-1054495.8572876384,29.0517,7703.713364792661
79.131842,341.73182099999997,531105.001855093,-1054525.3271350982,29.0413,7737.752115399042
79.13153199999999,341.731916,531121.987030669,-1054554.6993542358,29.0261,7771.681799252767
79.131221,341.732013,531139.0582754354,-1054584.1505844037,28.9577,7805.722985428839
79.130911,341.732109,531156.0620714858,-1054613.51345555,28.891,7839.653904692527
79.1306,341.732211,531173.2255681537,-1054642.9182529903,28.8665,7873.701338228384
79.130289,341.73231200000004,531190.3707712751,-1054672.3322787373,28.8604,7907.747525984442
79.129979,341.732414,531207.4853436978,-1054701.6394014491,28.852,7941.6859412517415
79.129667,341.73251600000003,531224.6983333833,-1054731.1416606458,28.8857,7975.842497161586
79.129356,341.73262,531241.8991034651,-1054760.5277436865,28.9203,8009.892583327091
79.12904499999999,341.732724,531259.0999895603,-1054789.9137828145,28.9649,8043.942690200568
79.128733,341.73283100000003,531276.4053743326,-1054819.3695498994,28.9947,8078.105807105677
79.128422,341.732936,531293.6249047766,-1054848.746227435,29.02,8112.157259523292
79.12810999999999,341.733044,531310.9489384178,-1054878.1926304332,29.1225,8146.321755584764
79.127798,341.73315,531328.2362693666,-1054907.6575338768,29.162,8180.483610719862
79.127486,341.73326000000003,531345.5973672906,-1054937.0852972013,29.1284,8214.650860761525
79.127174,341.733369,531362.9401751626,-1054966.5222869413,29.1713,8248.816769937745
79.126862,341.73348,531380.3199308974,-1054995.940680995,29.2336,8282.985437135838
79.126549,341.733592,531397.7673778367,-1055025.4473413073,29.3068,8317.264532915802
79.126237,341.733704,531415.1657957066,-1055054.8563636134,29.387,8351.434630038475
79.125924,341.733817,531432.6319072688,-1055084.353650868,29.4419,8385.715163996992
79.12561099999999,341.733929,531450.0797297215,-1055113.8601641404,29.4588,8419.994324340238
79.125298,341.734044,531467.5829244197,-1055143.338800908,29.3727,8454.277729222536
79.12498599999999,341.734157,531485.0002597877,-1055172.7383503648,29.3027,8488.449312147282
79.124672,341.734273,531502.5712815403,-1055202.3051986415,29.2737,8522.843197104452
79.124359,341.734389,531520.0932774749,-1055231.774406666,29.1833,8557.128099949843
79.12404599999999,341.734502,531537.5601492436,-1055261.2713945673,29.1197,8591.408763663361
79.123733,341.734618,531555.0824020101,-1055290.7405007721,29.1464,8625.693710251106
79.123419,341.734735,531572.6723588938,-1055320.2978665486,29.1269,8660.089123532765
79.123106,341.734851,531590.1948707725,-1055349.7668696607,29.1367,8694.374113936135
79.122792,341.734967,531607.7666684046,-1055379.3334099322,29.1565,8728.76813050367
79.122479,341.735084,531625.3078592448,-1055408.7930316464,29.1118,8763.054610166
79.122165,341.73520099999996,531642.8983373097,-1055438.3501898046,29.1184,8797.450111571567
79.121851,341.735319,531660.5073674337,-1055467.8980166514,29.0149,8831.84708837592
79.121537,341.735438,531678.1349511564,-1055497.4365112688,28.8886,8866.245553053368
79.121223,341.735554,531695.7074003478,-1055527.0027920967,28.8719,8900.639679478887
79.120909,341.735675,531713.3720938589,-1055556.5226207138,28.8758,8935.041157331214
79.120595,341.735792,531730.9632283502,-1055586.0795166118,28.9165,8969.436769083475
79.12028000000001,341.735909,531748.6036518692,-1055615.733948538,28.9541,9003.941404638786
79.119966,341.736027,531766.2134724034,-1055645.2814591487,28.9682,9038.338514437884
79.119651,341.736145,531783.8725834499,-1055674.9265050676,29.0091,9072.844643610655
79.119337,341.736262,531801.4642420853,-1055704.4831919174,29.0764,9107.240343793701
79.119022,341.736379,531819.1051906536,-1055734.137414586,29.1905,9141.745067940794
79.118708,341.73649700000004,531836.7155373987,-1055763.6847149169,29.2758,9176.14226650875
79.11839300000001,341.736616,531854.3936026284,-1055793.320267736,29.1352,9210.649946540294
79.118078,341.73673199999996,531872.01651828,-1055822.983615895,28.98,9245.153299711696
79.11776400000001,341.736847,531889.5719757464,-1055852.5586080074,28.9752,9279.546238598916
79.117449,341.736965,531907.2320080618,-1055882.20328632,28.9982,9314.052523441509
79.117134,341.737082,531924.8737433882,-1055911.857195669,29.1125,9348.55738056354
79.11681899999999,341.73719700000004,531942.4787505165,-1055941.5296211285,29.204,9383.059396571743
79.116504,341.737313,531960.1023168629,-1055971.1927111766,29.1077,9417.562860194512
79.116189,341.737427,531977.6891519089,-1056000.8743191792,29.0131,9452.063506863167
79.115874,341.73753999999997,531995.2576837504,-1056030.5651619115,28.9676,9486.562774293381
79.11555899999999,341.73765099999997,532012.7894791113,-1056060.2745256682,28.955,9521.059297935724
79.11524399999999,341.737759,532030.2661026249,-1056090.0116979617,28.9913,9555.55178676226
79.114928,341.737868,532047.8104428155,-1056119.8371248627,28.996,9590.154676273827
79.114613,341.737975,532065.2688773443,-1056149.5834897612,28.9665,9624.645880382577
79.114298,341.73807999999997,532082.6905650094,-1056179.3483817903,28.9576,9659.134487176749
79.113984,341.738181,532099.9894713131,-1056209.0527894273,29.006,9693.508954334366
79.11366899999999,341.73828399999996,532117.37452435,-1056238.8361674338,29.0836,9727.995033766098
79.113354,341.738384,532134.7043878845,-1056268.6473643202,29.1144,9762.477371707797
79.113039,341.738482,532151.9974931222,-1056298.47709501,29.0926,9796.95728356656
79.112724,341.738579,532169.2722733445,-1056328.3160732044,29.0651,9831.436011086753
79.112409,341.738672,532186.4734162043,-1056358.1921650302,29.0475,9865.910061885406
79.112094,341.738764,532203.6562277949,-1056388.0775079743,29.0726,9900.38298948156
79.11178000000001,341.738852,532220.7162285937,-1056417.902383038,29.0661,9934.742366656088
79.11146600000001,341.73893799999996,532237.7394530238,-1056447.7458021634,28.9996,9969.099605123172
79.111151,341.73902200000003,532254.7750623442,-1056477.7053539958,28.967,10003.56388708168
79.110837,341.7391,532271.6509666804,-1056507.6230261417,28.9952,10037.91302468066
79.110523,341.73918100000003,532288.582281383,-1056537.5127991047,29.0382,10072.265141723708
79.110209,341.739258,532305.4399270818,-1056567.4397036124,29.0763,10106.61335611571
79.109895,341.73933,532322.205456407,-1056597.4130339732,29.1227,10140.956965513604
79.10958199999999,341.7394,532338.8850212481,-1056627.3073345893,29.1529,10175.189655922257
79.109268,341.739469,532355.5953907705,-1056657.3084894328,29.2124,10209.530677187147
79.108954,341.739538,532372.3058410679,-1056687.3096209357,29.1115,10243.871717366483
79.108641,341.739599,532388.8196610057,-1056717.2874778572,28.9936,10278.09711954885
79.108328,341.73965899999996,532405.3151093578,-1056747.2746083178,29.0485,10312.321786232318
79.10801500000001,341.739719,532421.8106287933,-1056777.261720667,29.0434,10346.546471307369
79.107703,341.739777,532438.2201638472,-1056807.1698137557,29.0071,10380.660498816464
79.10739000000001,341.739831,532454.6051525514,-1056837.2126489836,28.9867,10414.880957658643
79.107078,341.73987999999997,532470.8488108244,-1056867.2043496398,28.9753,10448.98899985318
79.10676600000001,341.739932,532487.1478674429,-1056897.1681575042,28.9781,10483.098954827992
79.106454,341.739979,532503.3547522433,-1056927.1784215278,29.0026,10517.205831872103
79.106143,341.740026,532519.5125278002,-1056957.0910880724,29.0301,10551.203498420746
79.10583100000001,341.740071,532535.6826311704,-1056987.119919701,29.031,10585.309259986545
79.10552,341.740114,532551.7667261453,-1057017.069744527,29.0546,10619.304702596924
79.105209,341.740154,532567.7955271213,-1057047.0474460796,29.0832,10653.298599859456
79.10489799999999,341.740195,532583.8428272938,-1057077.0158455127,29.0704,10687.293023040522
79.104586,341.740236,532599.9393451926,-1057107.081824455,29.0499,10721.396702874536
79.104276,341.740273,532615.8637778419,-1057136.9898059731,29.0598,10755.279957052577
79.103965,341.74031099999996,532631.8558750781,-1057166.9860730583,29.093,10789.272944756793
79.103655,341.740348,532647.780401144,-1057196.8940440486,29.0911,10823.15623354606
79.10334499999999,341.740386,532663.7234257042,-1057226.7927131706,29.0833,10857.040012074967
79.10303499999999,341.74042000000003,532679.592687266,-1057256.7285646559,29.0569,10890.921993520304
79.102724,341.740455,532695.529612717,-1057286.752702332,28.991,10924.913675385622
79.10241500000001,341.74048999999997,532711.3682475123,-1057316.5816620896,28.9213,10958.686877667764
79.10210500000001,341.740526,532727.2745482891,-1057346.4989069302,28.8744,10992.569792879704
79.101795,341.740561,532743.1624397251,-1057376.4254453182,28.9068,11026.452277944574
79.101486,341.74059500000004,532758.9827524357,-1057406.2636910626,28.9808,11060.225095466381
79.101176,341.74062999999995,532774.8707318964,-1057436.1902216699,29.0688,11094.107614934837
79.10086700000001,341.74066600000003,532790.7280439528,-1057466.0098622432,29.1095,11127.881351914624
