# Filename: 20180418_133700_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133700.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49055.25, 79.080676, 336.525215, 765.2153, -0.0389738, -0.0440785, 10.27, 924, 19, 13, 2
49055.25, 79.081340, 336.526762, 760.7829, -0.0428695, -0.0457325, 12.56, 1636, 6, -68, 3
49055.25, 79.080780, 336.525457, 764.5456, -0.0377737, -0.0438028, 10.25, 918, 15, 0, 0
49055.50, 79.079884, 336.525214, 768.6507, -0.0392388, -0.0396005, 12.67, 1849, 1, 93, 1
49055.50, 79.080550, 336.526763, 764.4002, -0.0420931, -0.0408191, 10.85, 943, 30, 12, 2
49055.50, 79.081217, 336.528312, 759.8700, -0.0429059, -0.0473217, 12.15, 1713, 12, -69, 3
49055.50, 79.080651, 336.526998, 763.7320, -0.0415459, -0.0415013, 11.30, 922, 30, 0, 0
49055.75, 79.079758, 336.526757, 767.8785, -0.0377034, -0.0414155, 12.30, 1879, 0, 93, 1
49055.75, 79.080425, 336.528311, 763.6718, -0.0424116, -0.0399251, 15.46, 1012, 16, 12, 2
49055.75, 79.081093, 336.529864, 758.9585, -0.0437664, -0.0470531, 13.20, 1709, 13, -69, 3
49055.75, 79.080523, 336.528538, 763.0199, -0.0431467, -0.0397568, 14.89, 981, 17, 0, 0
49056.00, 79.079631, 336.528303, 767.0335, -0.0365767, -0.0419808, 12.75, 1886, 4, 93, 1
49056.00, 79.080300, 336.529859, 762.9029, -0.0407434, -0.0424448, 14.77, 979, 6, 11, 2
49056.00, 79.080969, 336.531415, 758.0920, -0.0445641, -0.0429188, 10.66, 1671, 30, -70, 3
49056.00, 79.080394, 336.530078, 762.2703, -0.0418480, -0.0436556, 15.60, 963, 2, 0, 0
49056.25, 79.079504, 336.529847, 766.2384, -0.0388072, -0.0382994, 13.54, 1810, 30, 93, 1
49056.25, 79.080175, 336.531406, 761.9679, -0.0395404, -0.0482187, 12.25, 971, 1, 11, 2
49056.25, 79.080846, 336.532966, 757.2544, -0.0424285, -0.0432153, 9.86, 1665, 17, -71, 3
49056.25, 79.080266, 336.531616, 761.3442, -0.0411104, -0.0489975, 12.28, 956, 2, 0, 0
49056.50, 79.079379, 336.531392, 765.5350, -0.0387762, -0.0387895, 15.21, 1768, 43, 92, 1
49056.50, 79.080051, 336.532955, 760.9500, -0.0401659, -0.0470008, 11.41, 999, 14, 10, 2
49056.50, 79.080723, 336.534519, 756.4249, -0.0409795, -0.0402654, 14.24, 1668, 2, -71, 3
49056.50, 79.080137, 336.533156, 760.3569, -0.0403576, -0.0467034, 11.35, 988, 6, 0, 0
49056.75, 79.079253, 336.532935, 764.7144, -0.0370823, -0.0439508, 16.58, 1832, 29, 92, 1
49056.75, 79.079927, 336.534504, 760.0028, -0.0395562, -0.0443839, 11.48, 970, 25, 10, 2
49056.75, 79.080602, 336.536074, 755.5253, -0.0396150, -0.0469341, 19.17, 1660, 1, -72, 3
49056.75, 79.080009, 336.534694, 759.4538, -0.0390237, -0.0437853, 10.45, 941, 19, 0, 0
49057.00, 79.079128, 336.534480, 763.7698, -0.0365960, -0.0453473, 14.83, 1894, 16, 92, 1
49057.00, 79.079803, 336.536053, 759.0850, -0.0388398, -0.0450546, 13.42, 949, 28, 9, 2
49057.00, 79.080479, 336.537627, 754.5489, -0.0427323, -0.0483472, 13.73, 1643, 21, -73, 3
49057.00, 79.079880, 336.536233, 758.5630, -0.0382106, -0.0451222, 12.19, 947, 5, 0, 0
49057.25, 79.079001, 336.536021, 762.7955, -0.0362260, -0.0462774, 13.05, 1859, 4, 91, 1
49057.25, 79.079678, 336.537598, 758.1229, -0.0396103, -0.0478438, 14.46, 959, 21, 9, 2
49057.25, 79.080356, 336.539176, 753.5284, -0.0423389, -0.0496690, 11.77, 1637, 22, -73, 3
49057.25, 79.079752, 336.537769, 757.6205, -0.0388965, -0.0472489, 13.66, 964, 0, 0, 0
49057.50, 79.078875, 336.537561, 761.7612, -0.0362636, -0.0488002, 11.89, 1799, 4, 91, 1
49057.50, 79.079554, 336.539144, 757.1001, -0.0397323, -0.0493607, 12.23, 974, 1, 8, 2
49057.50, 79.080233, 336.540727, 752.4490, -0.0420382, -0.0510190, 11.36, 1639, 3, -74, 3
49057.50, 79.079623, 336.539306, 756.6297, -0.0388591, -0.0490062, 12.09, 960, 1, 0, 0
49057.75, 79.078748, 336.539102, 760.6659, -0.0364608, -0.0495201, 12.92, 1825, 5, 91, 1
49057.75, 79.079429, 336.540689, 756.0360, -0.0387657, -0.0495578, 12.50, 1010, 2, 8, 2
49057.75, 79.080109, 336.542276, 751.3546, -0.0425410, -0.0515328, 11.97, 1666, 1, -75, 3
49057.75, 79.079495, 336.540843, 755.5872, -0.0382108, -0.0490368, 11.84, 964, 5, 0, 0
49058.00, 79.078621, 336.540637, 759.5909, -0.0384260, -0.0476552, 11.69, 1857, 11, 91, 1
49058.00, 79.079303, 336.542231, 754.9999, -0.0384918, -0.0472074, 12.81, 1019, 5, 8, 2
49058.00, 79.079985, 336.543824, 750.2915, -0.0425631, -0.0483455, 12.15, 1667, 0, -75, 3
49058.00, 79.079366, 336.542379, 754.5737, -0.0380108, -0.0470078, 12.36, 975, 9, 0, 0
49058.25, 79.078493, 336.542175, 758.5581, -0.0380467, -0.0494179, 11.48, 1808, 50, 91, 1
49058.25, 79.079176, 336.543772, 753.9499, -0.0362380, -0.0498869, 13.46, 991, 7, 7, 2
49058.25, 79.079860, 336.545368, 749.2564, -0.0407696, -0.0502709, 12.85, 1658, 7, -76, 3
49058.25, 79.079238, 336.543915, 753.5423, -0.0357469, -0.0498572, 13.33, 965, 10, 0, 0
49058.50, 79.078364, 336.543709, 757.5425, -0.0367004, -0.0485724, 13.61, 1842, 19, 91, 1
49058.50, 79.079050, 336.545312, 752.9074, -0.0391490, -0.0470265, 13.13, 944, 12, 7, 2
49058.50, 79.079735, 336.546916, 748.2628, -0.0413249, -0.0454127, 17.99, 1601, 37, -76, 3
49058.50, 79.079109, 336.545451, 752.5071, -0.0385382, -0.0472462, 13.36, 915, 11, 0, 0
49058.75, 79.078235, 336.545247, 756.5219, -0.0350063, -0.0472247, 13.40, 1853, 11, 91, 1
49058.75, 79.078922, 336.546851, 751.8944, -0.0388866, -0.0502654, 10.88, 948, 5, 7, 2
49058.75, 79.079609, 336.548455, 747.3715, -0.0396501, -0.0435696, 24.39, 1568, 28, -77, 3
49058.75, 79.078980, 336.546986, 751.5001, -0.0384269, -0.0495249, 10.17, 896, 9, 0, 0
49059.00, 79.078107, 336.546780, 755.4573, -0.0366543, -0.0475085, 13.37, 1860, 15, 91, 1
49059.00, 79.078796, 336.548390, 750.8221, -0.0375442, -0.0489557, 11.17, 978, 10, 7, 2
49059.00, 79.079485, 336.550000, 746.3305, -0.0363801, -0.0518361, 21.94, 1624, 17, -77, 3
49059.00, 79.078851, 336.548520, 750.4538, -0.0374910, -0.0487576, 11.04, 931, 7, 0, 0
49059.25, 79.077978, 336.548312, 754.3777, -0.0391085, -0.0498760, 10.33, 1862, 2, 91, 1
49059.25, 79.078669, 336.549928, 749.7980, -0.0379465, -0.0471227, 10.30, 1027, 13, 7, 2
49059.25, 79.079360, 336.551544, 745.2340, -0.0394715, -0.0460008, 12.63, 1636, 16, -78, 3
49059.25, 79.078723, 336.550054, 749.4478, -0.0381640, -0.0471924, 10.69, 977, 12, 0, 0
49059.50, 79.077850, 336.549846, 753.3143, -0.0392048, -0.0504427, 9.99, 1824, 10, 91, 1
49059.50, 79.078542, 336.551467, 748.7557, -0.0360198, -0.0488878, 10.39, 1032, 7, 6, 2
49059.50, 79.079234, 336.553089, 744.3533, -0.0391150, -0.0409029, 13.60, 1631, 9, -78, 3
49059.50, 79.078594, 336.551589, 748.4215, -0.0357282, -0.0484635, 10.59, 980, 7, 0, 0
49059.75, 79.077720, 336.551379, 752.2740, -0.0389911, -0.0492792, 9.41, 1856, 9, 91, 1
49059.75, 79.078415, 336.553004, 747.6988, -0.0351206, -0.0466116, 9.81, 974, 6, 6, 2
49059.75, 79.079110, 336.554629, 743.4170, -0.0349943, -0.0489767, 13.34, 1637, 5, -78, 3
49059.75, 79.078465, 336.553121, 747.3784, -0.0343900, -0.0462667, 9.54, 920, 4, 0, 0
49060.00, 79.077592, 336.552907, 751.2772, -0.0404132, -0.0476495, 10.92, 1891, 1, 91, 1
49060.00, 79.078288, 336.554540, 746.7061, -0.0356602, -0.0452210, 10.05, 971, 0, 6, 2
49060.00, 79.078984, 336.556172, 742.3624, -0.0370969, -0.0479804, 11.15, 1661, 5, -79, 3
49060.00, 79.078337, 336.554654, 746.3965, -0.0355031, -0.0449819, 9.86, 920, 0, 0, 0
49060.25, 79.077462, 336.554438, 750.2918, -0.0396019, -0.0490976, 10.58, 1908, 10, 91, 1
49060.25, 79.078159, 336.556074, 745.6999, -0.0348459, -0.0475600, 9.51, 1003, 2, 6, 2
49060.25, 79.078857, 336.557710, 741.3585, -0.0380212, -0.0462645, 12.45, 1699, 1, -79, 3
49060.25, 79.078208, 336.556187, 745.3958, -0.0347185, -0.0474226, 9.28, 944, 2, 0, 0
49060.50, 79.077331, 336.555966, 749.2546, -0.0383370, -0.0497022, 9.67, 1871, 11, 91, 1
49060.50, 79.078031, 336.557605, 744.7093, -0.0353343, -0.0440259, 10.55, 1004, 1, 6, 2
49060.50, 79.078731, 336.559244, 740.4253, -0.0392382, -0.0441789, 12.68, 1662, 0, -79, 3
49060.50, 79.078079, 336.557717, 744.4160, -0.0351768, -0.0436172, 10.24, 932, 1, 0, 0
49060.75, 79.077201, 336.557497, 748.2234, -0.0376942, -0.0480723, 9.83, 1744, 6, 91, 1
49060.75, 79.077903, 336.559140, 743.7601, -0.0339272, -0.0442842, 11.70, 993, 4, 6, 2
49060.75, 79.078604, 336.560783, 739.4670, -0.0383972, -0.0485206, 12.77, 1605, 13, -80, 3
49060.75, 79.077950, 336.559250, 743.4760, -0.0331279, -0.0441884, 11.87, 912, 1, 0, 0
49061.00, 79.077071, 336.559024, 747.2933, -0.0373641, -0.0447650, 9.51, 1763, 14, 91, 1
49061.00, 79.077774, 336.560672, 742.8191, -0.0357496, -0.0434231, 10.34, 999, 13, 6, 2
49061.00, 79.078477, 336.562321, 738.4555, -0.0388018, -0.0454682, 10.79, 1629, 35, -80, 3
49061.00, 79.077821, 336.560781, 742.5347, -0.0353072, -0.0432601, 10.78, 913, 15, 0, 0
49061.25, 79.076942, 336.560551, 746.3505, -0.0352275, -0.0472831, 9.79, 1896, 8, 91, 1
49061.25, 79.077646, 336.562205, 741.9015, -0.0357901, -0.0450151, 9.66, 1019, 0, 6, 2
49061.25, 79.078350, 336.563858, 737.5440, -0.0385272, -0.0419917, 9.57, 1715, 8, -80, 3
49061.25, 79.077692, 336.562312, 741.6190, -0.0358554, -0.0449677, 9.74, 942, 0, 0, 0
49061.50, 79.076813, 336.562079, 745.3917, -0.0354516, -0.0444748, 9.75, 1839, 80, 91, 1
49061.50, 79.077519, 336.563738, 741.0137, -0.0365158, -0.0424716, 10.89, 1006, 0, 5, 2
49061.50, 79.078224, 336.565398, 736.7669, -0.0384091, -0.0378089, 12.06, 1705, 26, -81, 3
49061.50, 79.077563, 336.563842, 740.7401, -0.0363803, -0.0423924, 10.94, 934, 0, 0, 0
49061.75, 79.076685, 336.563606, 744.5759, -0.0379958, -0.0398456, 11.34, 1800, 75, 91, 1
49061.75, 79.077391, 336.565271, 740.1976, -0.0377743, -0.0408299, 10.77, 1023, 0, 5, 2
49061.75, 79.078098, 336.566936, 736.0026, -0.0355641, -0.0424180, 12.54, 1675, 19, -81, 3
49061.75, 79.077434, 336.565371, 739.9341, -0.0377391, -0.0408741, 10.98, 945, 0, 0, 0
49062.00, 79.076555, 336.565132, 743.8479, -0.0376461, -0.0400086, 10.02, 1870, 32, 91, 1
49062.00, 79.077262, 336.566801, 739.4530, -0.0390972, -0.0393106, 9.90, 1027, 0, 5, 2
49062.00, 79.077970, 336.568470, 735.1671, -0.0364738, -0.0413684, 10.93, 1676, 19, -81, 3
49062.00, 79.077304, 336.566901, 739.1908, -0.0395755, -0.0394007, 9.66, 949, 1, 0, 0
49062.25, 79.076423, 336.566656, 743.1258, -0.0362447, -0.0402807, 10.21, 1967, 1, 92, 1
49062.25, 79.077132, 336.568328, 738.8018, -0.0389896, -0.0373896, 11.53, 1013, 1, 5, 2
49062.25, 79.077841, 336.570001, 734.4394, -0.0376599, -0.0366028, 10.59, 1735, 2, -81, 3
49062.25, 79.077175, 336.568430, 738.5402, -0.0396395, -0.0375982, 10.59, 943, 1, 0, 0
49062.50, 79.076290, 336.568176, 742.3936, -0.0345413, -0.0395449, 11.40, 1955, 12, 92, 1
49062.50, 79.077001, 336.569852, 738.1486, -0.0379266, -0.0395418, 10.33, 995, 13, 5, 2
49062.50, 79.077711, 336.571527, 733.7985, -0.0365287, -0.0368015, 10.70, 1695, 5, -81, 3
49062.50, 79.077046, 336.569957, 737.8703, -0.0378970, -0.0397986, 9.60, 934, 2, 0, 0
49062.75, 79.076157, 336.569696, 741.6583, -0.0346205, -0.0383184, 11.89, 1881, 12, 92, 1
49062.75, 79.076869, 336.571375, 737.4568, -0.0381493, -0.0388404, 9.85, 983, 1, 6, 2
49062.75, 79.077581, 336.573054, 733.1765, -0.0360907, -0.0339833, 12.86, 1650, 33, -81, 3
49062.75, 79.076916, 336.571486, 737.1646, -0.0382222, -0.0385413, 9.65, 909, 1, 0, 0
49063.00, 79.076023, 336.571210, 740.9413, -0.0343953, -0.0387694, 11.38, 1886, 16, 93, 1
49063.00, 79.076736, 336.572896, 736.8272, -0.0370155, -0.0360388, 11.81, 963, 9, 6, 2
49063.00, 79.077449, 336.574581, 732.6447, -0.0351720, -0.0310337, 14.13, 1666, 7, -81, 3
49063.00, 79.076786, 336.573015, 736.5323, -0.0376762, -0.0355633, 11.67, 872, 11, 0, 0
49063.25, 79.075888, 336.572726, 740.2207, -0.0306671, -0.0391568, 11.56, 1895, 2, 94, 1
49063.25, 79.076602, 336.574414, 736.1804, -0.0338913, -0.0366218, 11.72, 907, 16, 7, 2
49063.25, 79.077317, 336.576101, 732.1606, -0.0343025, -0.0312035, 12.89, 1650, 0, -80, 3
49063.25, 79.076657, 336.574542, 735.8698, -0.0335708, -0.0364872, 12.35, 828, 14, 0, 0
49063.50, 79.075753, 336.574241, 739.5250, -0.0296558, -0.0343032, 11.08, 1791, 12, 94, 1
49063.50, 79.076468, 336.575931, 735.5697, -0.0349240, -0.0328100, 10.48, 935, 10, 7, 2
49063.50, 79.077184, 336.577622, 731.6686, -0.0341213, -0.0303664, 9.74, 1651, 8, -80, 3
49063.50, 79.076527, 336.576070, 735.2354, -0.0340846, -0.0322071, 9.76, 843, 18, 0, 0
49063.75, 79.075619, 336.575754, 738.9115, -0.0290885, -0.0328749, 11.75, 1793, 5, 95, 1
49063.75, 79.076335, 336.577448, 735.0568, -0.0341333, -0.0315559, 9.71, 984, 7, 8, 2
49063.75, 79.077051, 336.579142, 731.2278, -0.0346486, -0.0281881, 8.76, 1623, 9, -80, 3
49063.75, 79.076398, 336.577597, 734.7119, -0.0335856, -0.0305998, 8.79, 876, 8, 0, 0
49064.00, 79.075483, 336.577266, 738.2970, -0.0284033, -0.0334124, 11.04, 1849, 4, 96, 1
49064.00, 79.076200, 336.578963, 734.5734, -0.0328352, -0.0303067, 8.97, 974, 7, 8, 2
49064.00, 79.076917, 336.580661, 730.8226, -0.0340827, -0.0293210, 9.84, 1649, 6, -79, 3
49064.00, 79.076268, 336.579124, 734.2183, -0.0327597, -0.0296333, 8.31, 889, 0, 0, 0
49064.25, 79.075349, 336.578783, 737.6468, -0.0280712, -0.0341757, 10.10, 1807, 5, 96, 1
49064.25, 79.076066, 336.580481, 734.0553, -0.0318225, -0.0317225, 9.48, 921, 3, 9, 2
49064.25, 79.076783, 336.582179, 730.4005, -0.0338801, -0.0280384, 10.13, 1618, 9, -79, 3
49064.25, 79.076138, 336.580651, 733.6901, -0.0319140, -0.0314252, 9.42, 840, 3, 0, 0
49064.50, 79.075214, 336.580297, 737.0224, -0.0279513, -0.0324958, 10.09, 1744, 7, 97, 1
49064.50, 79.075931, 336.581996, 733.5787, -0.0328944, -0.0273002, 10.88, 922, 8, 9, 2
49064.50, 79.076648, 336.583694, 730.0421, -0.0329741, -0.0242628, 10.02, 1552, 15, -78, 3
49064.50, 79.076008, 336.582178, 733.1992, -0.0337050, -0.0271414, 10.15, 850, 8, 0, 0
49064.75, 79.075080, 336.581814, 736.4704, -0.0264904, -0.0297240, 9.78, 1739, 7, 97, 1
49064.75, 79.075797, 336.583513, 733.1946, -0.0304353, -0.0258199, 12.75, 935, 16, 10, 2
49064.75, 79.076514, 336.585212, 729.7317, -0.0309402, -0.0235812, 8.92, 1573, 9, -78, 3
49064.75, 79.075878, 336.583705, 732.8143, -0.0319270, -0.0259021, 12.63, 852, 16, 0, 0
49065.00, 79.074945, 336.583330, 735.9428, -0.0238630, -0.0294546, 10.44, 1763, 26, 98, 1
49065.00, 79.075663, 336.585030, 732.7988, -0.0270872, -0.0254266, 11.72, 925, 10, 10, 2
49065.00, 79.076380, 336.586729, 729.4426, -0.0299603, -0.0212519, 9.64, 1623, 11, -77, 3
49065.00, 79.075748, 336.585232, 732.4157, -0.0280452, -0.0252123, 13.54, 842, 6, 0, 0
49065.25, 79.074811, 336.584844, 735.3724, -0.0229474, -0.0289849, 11.32, 1774, 22, 98, 1
49065.25, 79.075528, 336.586546, 732.3378, -0.0255473, -0.0260195, 10.14, 1004, 2, 11, 2
49065.25, 79.076246, 336.588248, 729.1808, -0.0278465, -0.0194190, 11.98, 1657, 13, -77, 3
49065.25, 79.075618, 336.586759, 731.9530, -0.0261331, -0.0255328, 10.41, 908, 6, 0, 0
49065.50, 79.074676, 336.586363, 734.8188, -0.0233550, -0.0273932, 11.69, 1788, 4, 99, 1
49065.50, 79.075395, 336.588064, 731.9078, -0.0265007, -0.0232436, 8.52, 984, 13, 11, 2
49065.50, 79.076113, 336.589766, 728.9601, -0.0262534, -0.0165362, 10.66, 1662, 1, -76, 3
49065.50, 79.075488, 336.588285, 731.5177, -0.0265280, -0.0231236, 8.52, 904, 9, 0, 0
49065.75, 79.074542, 336.587875, 734.3333, -0.0222035, -0.0269750, 13.22, 1853, 2, 100, 1
49065.75, 79.075260, 336.589579, 731.5704, -0.0257139, -0.0216165, 10.22, 939, 23, 12, 2
49065.75, 79.075978, 336.591283, 728.7715, -0.0245094, -0.0188068, 9.67, 1667, 11, -76, 3
49065.75, 79.075358, 336.589812, 731.1811, -0.0260997, -0.0204561, 9.52, 856, 22, 0, 0
49066.00, 79.074408, 336.589396, 733.8315, -0.0185110, -0.0266268, 12.56, 1859, 0, 100, 1
49066.00, 79.075126, 336.591098, 731.2344, -0.0243266, -0.0227934, 9.70, 938, 15, 12, 2
49066.00, 79.075844, 336.592800, 728.5510, -0.0251240, -0.0188429, 10.38, 1666, 5, -75, 3
49066.00, 79.075228, 336.591340, 730.8537, -0.0236050, -0.0229563, 10.68, 856, 8, 0, 0
49066.25, 79.074275, 336.590911, 733.3049, -0.0166201, -0.0243028, 8.50, 1822, 19, 100, 1
49066.25, 79.074993, 336.592616, 730.8589, -0.0237401, -0.0230317, 10.85, 998, 0, 13, 2
49066.25, 79.075711, 336.594322, 728.3261, -0.0251344, -0.0175978, 10.09, 1654, 5, -75, 3
49066.25, 79.075098, 336.592866, 730.4639, -0.0219030, -0.0213583, 10.94, 893, 8, 0, 0
49066.50, 79.074141, 336.592432, 732.8458, -0.0174946, -0.0212769, 9.19, 1818, 30, 101, 1
49066.50, 79.074860, 336.594137, 730.5339, -0.0248707, -0.0194921, 11.33, 1040, 2, 13, 2
49066.50, 79.075578, 336.595841, 728.1046, -0.0235263, -0.0164853, 10.55, 1690, 2, -75, 3
49066.50, 79.074968, 336.594392, 730.1388, -0.0231218, -0.0190076, 11.37, 920, 2, 0, 0
49066.75, 79.074008, 336.593952, 732.4654, -0.0179528, -0.0197276, 10.34, 1855, 12, 101, 1
49066.75, 79.074726, 336.595655, 730.2676, -0.0238985, -0.0201863, 11.38, 1016, 3, 14, 2
49066.75, 79.075444, 336.597358, 727.8748, -0.0220997, -0.0186746, 11.37, 1671, 10, -74, 3
49066.75, 79.074837, 336.595919, 729.8713, -0.0236469, -0.0193940, 11.33, 907, 2, 0, 0
49067.00, 79.073875, 336.595469, 732.0637, -0.0164601, -0.0213315, 11.42, 1883, 1, 102, 1
49067.00, 79.074593, 336.597175, 729.9281, -0.0206711, -0.0218617, 10.67, 1007, 0, 14, 2
49067.00, 79.075311, 336.598882, 727.6117, -0.0228229, -0.0193364, 11.58, 1686, 7, -74, 3
49067.00, 79.074707, 336.597446, 729.5482, -0.0208225, -0.0210144, 10.43, 910, 1, 0, 0
49067.25, 79.073742, 336.596990, 731.6140, -0.0167757, -0.0215947, 11.59, 1872, 0, 102, 1
49067.25, 79.074460, 336.598696, 729.5491, -0.0192777, -0.0200062, 9.25, 1017, 7, 14, 2
49067.25, 79.075179, 336.600402, 727.3466, -0.0220551, -0.0164365, 11.82, 1715, 4, -73, 3
49067.25, 79.074577, 336.598973, 729.1840, -0.0198687, -0.0195895, 9.08, 919, 6, 0, 0
49067.50, 79.073609, 336.598512, 731.1179, -0.0158786, -0.0239691, 10.09, 1836, 3, 102, 1
49067.50, 79.074328, 336.600217, 729.1875, -0.0180177, -0.0198999, 8.45, 986, 5, 14, 2
49067.50, 79.075046, 336.601921, 727.0645, -0.0193877, -0.0183693, 9.72, 1678, 19, -73, 3
49067.50, 79.074447, 336.600499, 728.8356, -0.0188732, -0.0193419, 8.69, 922, 0, 0, 0
49067.75, 79.073477, 336.600033, 730.6697, -0.0163093, -0.0196040, 8.98, 1812, 16, 102, 1
49067.75, 79.074196, 336.601739, 728.8261, -0.0167084, -0.0190153, 10.28, 908, 2, 15, 2
49067.75, 79.074914, 336.603445, 726.7933, -0.0196903, -0.0154791, 11.30, 1651, 47, -73, 3
49067.75, 79.074316, 336.602026, 728.4919, -0.0174322, -0.0183526, 9.27, 860, 1, 0, 0
49068.00, 79.073345, 336.601552, 730.3065, -0.0163829, -0.0189138, 11.21, 1789, 4, 103, 1
49068.00, 79.074063, 336.603261, 728.4571, -0.0141923, -0.0189607, 10.60, 870, 1, 15, 2
49068.00, 79.074782, 336.604969, 726.5203, -0.0169993, -0.0167084, 13.81, 1561, 36, -73, 3
49068.00, 79.074186, 336.603553, 728.1356, -0.0153924, -0.0190644, 9.65, 802, 2, 0, 0
49068.25, 79.073213, 336.603073, 729.9002, -0.0151138, -0.0207059, 12.08, 1643, 2, 103, 1
49068.25, 79.073931, 336.604783, 728.0929, -0.0146778, -0.0172532, 9.41, 853, 1, 15, 2
49068.25, 79.074650, 336.606493, 726.1781, -0.0149702, -0.0168543, 12.06, 1465, 11, -72, 3
49068.25, 79.074056, 336.605079, 727.7656, -0.0158624, -0.0186572, 9.93, 791, 1, 0, 0
49068.50, 79.073080, 336.604596, 729.5340, -0.0155612, -0.0166830, 9.09, 1518, 9, 103, 1
49068.50, 79.073799, 336.606307, 727.7155, -0.0144385, -0.0185532, 9.67, 921, 0, 15, 2
49068.50, 79.074519, 336.608017, 725.9551, -0.0166231, -0.0116397, 9.99, 1491, 5, -72, 3
49068.50, 79.073925, 336.606606, 727.3982, -0.0144500, -0.0174152, 11.17, 855, 1, 0, 0
49068.75, 79.072948, 336.606119, 729.2492, -0.0165109, -0.0152734, 9.52, 1565, 7, 103, 1
49068.75, 79.073667, 336.607829, 727.3986, -0.0147382, -0.0138202, 9.89, 969, 5, 16, 2
49068.75, 79.074386, 336.609538, 725.7785, -0.0159713, -0.0152233, 9.59, 1516, 7, -72, 3
49068.75, 79.073795, 336.608133, 727.1124, -0.0141147, -0.0127795, 9.44, 898, 3, 0, 0
49069.00, 79.072814, 336.607636, 729.0092, -0.0156642, -0.0153182, 10.16, 1604, 4, 104, 1
49069.00, 79.073534, 336.609348, 727.1837, -0.0138869, -0.0128657, 10.96, 930, 3, 16, 2
49069.00, 79.074253, 336.611060, 725.5581, -0.0177463, -0.0134534, 9.95, 1448, 21, -72, 3
49069.00, 79.073665, 336.609659, 726.8973, -0.0130115, -0.0127451, 10.12, 870, 10, 0, 0
49069.25, 79.072681, 336.609155, 728.7547, -0.0143266, -0.0159235, 9.09, 1628, 17, 104, 1
49069.25, 79.073401, 336.610868, 727.0116, -0.0145976, -0.0110958, 11.89, 894, 1, 16, 2
49069.25, 79.074120, 336.612580, 725.4385, -0.0184577, -0.0103510, 11.35, 1452, 8, -72, 3
49069.25, 79.073534, 336.611185, 726.7216, -0.0134487, -0.0101246, 10.86, 825, 5, 0, 0
49069.50, 79.072549, 336.610677, 728.5194, -0.0143850, -0.0132072, 9.50, 1733, 19, 104, 1
49069.50, 79.073268, 336.612389, 726.9164, -0.0155975, -0.0091953, 11.92, 885, 0, 17, 2
49069.50, 79.073987, 336.614102, 725.3330, -0.0165862, -0.0110406, 10.02, 1550, 23, -71, 3
49069.50, 79.073404, 336.612713, 726.6224, -0.0156689, -0.0093833, 12.01, 792, 0, 0, 0
49069.75, 79.072414, 336.612198, 728.3326, -0.0135139, -0.0117817, 8.96, 1788, 4, 105, 1
49069.75, 79.073134, 336.613909, 726.7978, -0.0151999, -0.0114633, 11.17, 966, 2, 17, 2
49069.75, 79.073854, 336.615620, 725.2352, -0.0156460, -0.0087978, 9.45, 1610, 27, -71, 3
49069.75, 79.073273, 336.614239, 726.4871, -0.0153386, -0.0115961, 10.88, 861, 2, 0, 0
49070.00, 79.072282, 336.613715, 728.1789, -0.0148668, -0.0100546, 8.94, 1805, 7, 105, 1
49070.00, 79.073001, 336.615429, 726.6453, -0.0155468, -0.0107680, 10.44, 1007, 7, 17, 2
49070.00, 79.073720, 336.617144, 725.1675, -0.0147418, -0.0101634, 10.27, 1618, 9, -70, 3
49070.00, 79.073143, 336.615768, 726.3412, -0.0149635, -0.0099071, 10.93, 916, 4, 0, 0
49070.25, 79.072148, 336.615238, 728.0919, -0.0139416, -0.0096849, 10.22, 1871, 17, 105, 1
49070.25, 79.072868, 336.616949, 726.5372, -0.0150570, -0.0093627, 11.07, 984, 10, 18, 2
49070.25, 79.073587, 336.618660, 725.1050, -0.0160317, -0.0082291, 10.83, 1662, 10, -70, 3
49070.25, 79.073013, 336.617293, 726.2544, -0.0138207, -0.0085029, 12.83, 912, 0, 0, 0
49070.50, 79.072014, 336.616761, 727.9777, -0.0139493, -0.0100488, 12.16, 1899, 12, 106, 1
49070.50, 79.072734, 336.618468, 726.4918, -0.0137413, -0.0062739, 9.56, 1018, 5, 18, 2
49070.50, 79.073454, 336.620175, 725.0967, -0.0164045, -0.0069106, 10.58, 1680, 3, -70, 3
49070.50, 79.072882, 336.618819, 726.2297, -0.0135039, -0.0051157, 9.03, 933, 0, 0, 0
49070.75, 79.071882, 336.618279, 727.9579, -0.0167978, -0.0054496, 12.46, 1901, 6, 106, 1
49070.75, 79.072601, 336.619988, 726.5475, -0.0142727, -0.0028766, 9.31, 1019, 0, 18, 2
49070.75, 79.073320, 336.621696, 725.1309, -0.0166636, -0.0073881, 10.45, 1698, 3, -69, 3
