# Filename: 20180418_133800_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133800.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49084.25, 79.064836, 336.701324, 703.6213, 0.0072901, -0.0173889, 10.98, 1874, 13, 115, 1
49084.25, 79.065543, 336.702931, 703.3357, 0.0056881, -0.0174070, 9.09, 964, 9, 29, 2
49084.25, 79.066250, 336.704537, 703.0754, 0.0016442, -0.0185985, 8.71, 1654, 19, -57, 3
49084.25, 79.065783, 336.703476, 703.2851, 0.0063576, -0.0167951, 9.48, 919, 6, 0, 0
49084.50, 79.064709, 336.702884, 703.0005, 0.0047518, -0.0145147, 12.84, 1871, 7, 115, 1
49084.50, 79.065415, 336.704489, 702.7885, 0.0034991, -0.0116326, 9.93, 994, 8, 29, 2
49084.50, 79.066122, 336.706095, 702.5234, 0.0003626, -0.0145071, 9.36, 1699, 16, -57, 3
49084.50, 79.065656, 336.705035, 702.7283, 0.0030447, -0.0125068, 9.66, 941, 10, 0, 0
49084.75, 79.064583, 336.704449, 702.5353, 0.0036135, -0.0097785, 11.73, 1822, 38, 114, 1
49084.75, 79.065290, 336.706053, 702.4081, 0.0018772, -0.0082884, 8.29, 974, 8, 29, 2
49084.75, 79.065998, 336.707657, 702.1303, -0.0018377, -0.0107170, 9.14, 1735, 6, -57, 3
49084.75, 79.065528, 336.706593, 702.3543, 0.0008345, -0.0077600, 7.80, 947, 15, 0, 0
49085.00, 79.064460, 336.706015, 702.2547, 0.0029297, -0.0056439, 9.45, 1838, 2, 114, 1
49085.00, 79.065168, 336.707621, 702.1585, 0.0016041, -0.0048138, 8.18, 991, 2, 28, 2
49085.00, 79.065875, 336.709227, 701.8963, -0.0047078, -0.0066036, 9.28, 1646, 38, -57, 3
49085.00, 79.065402, 336.708152, 702.1296, 0.0007028, -0.0047094, 8.72, 942, 3, 0, 0
49085.25, 79.064338, 336.707595, 702.1328, 0.0000000, 0.0000000, 9.40, 1830, 21, 113, 1
49085.25, 79.065046, 336.709195, 702.0621, 0.0008018, -0.0002433, 8.12, 976, 3, 28, 2
49085.25, 79.065753, 336.710795, 701.8344, -0.0056713, -0.0002564, 8.73, 1624, 17, -58, 3
49085.25, 79.065274, 336.709712, 702.0448, -0.0014607, -0.0004564, 8.55, 911, 1, 0, 0
49085.50, 79.064219, 336.709171, 702.2205, -0.0024005, 0.0041305, 9.12, 1798, 7, 112, 1
49085.50, 79.064926, 336.710770, 702.1487, -0.0010007, 0.0043321, 10.09, 1016, 1, 27, 2
49085.50, 79.065632, 336.712370, 701.9432, -0.0055011, 0.0034750, 8.02, 1614, 24, -59, 3
49085.50, 79.065148, 336.711272, 702.1214, -0.0034519, 0.0026865, 9.66, 956, 4, 0, 0
49085.75, 79.064102, 336.710760, 702.4634, -0.0041079, 0.0072557, 10.03, 1758, 2, 111, 1
49085.75, 79.064807, 336.712353, 702.3906, -0.0029121, 0.0080747, 8.23, 1019, 3, 26, 2
49085.75, 79.065512, 336.713945, 702.2048, -0.0075659, 0.0056721, 8.81, 1623, 12, -60, 3
49085.75, 79.065020, 336.712834, 702.3649, -0.0044669, 0.0079340, 10.13, 965, 0, 0, 0
49086.00, 79.063987, 336.712345, 702.7883, -0.0052887, 0.0093584, 9.29, 1860, 7, 110, 1
49086.00, 79.064690, 336.713936, 702.7638, -0.0037405, 0.0113932, 7.77, 954, 9, 25, 2
49086.00, 79.065393, 336.715528, 702.5564, -0.0104686, 0.0064131, 7.92, 1663, 13, -61, 3
49086.00, 79.064894, 336.714397, 702.7636, -0.0049910, 0.0114760, 8.58, 907, 10, 0, 0
49086.25, 79.063870, 336.713937, 703.2244, -0.0067049, 0.0121965, 8.89, 1842, 10, 108, 1
49086.25, 79.064572, 336.715520, 703.2128, -0.0042320, 0.0113851, 8.59, 988, 12, 24, 2
49086.25, 79.065274, 336.717104, 702.9675, -0.0111479, 0.0104169, 8.47, 1677, 12, -61, 3
49086.25, 79.064766, 336.715959, 703.2002, -0.0056368, 0.0099098, 7.89, 936, 10, 0, 0
49086.50, 79.063755, 336.715525, 703.6938, -0.0050440, 0.0105017, 8.32, 1769, 14, 107, 1
49086.50, 79.064455, 336.717105, 703.6591, -0.0051409, 0.0111205, 9.11, 1009, 7, 22, 2
49086.50, 79.065155, 336.718685, 703.4710, -0.0093252, 0.0129143, 7.12, 1698, 7, -62, 3
49086.50, 79.064640, 336.717522, 703.6359, -0.0058349, 0.0113009, 8.62, 967, 8, 0, 0
49086.75, 79.063640, 336.717119, 704.1896, -0.0052888, 0.0147813, 7.40, 1817, 21, 106, 1
49086.75, 79.064337, 336.718691, 704.2098, -0.0067553, 0.0169484, 7.06, 974, 4, 21, 2
49086.75, 79.065034, 336.720263, 704.0289, -0.0088691, 0.0132564, 6.80, 1664, 13, -63, 3
49086.75, 79.064513, 336.719087, 704.1941, -0.0078071, 0.0164204, 7.94, 935, 6, 0, 0
49087.00, 79.063525, 336.718715, 704.8038, -0.0058248, 0.0167674, 8.87, 1912, 3, 104, 1
49087.00, 79.064219, 336.720276, 704.8520, -0.0062432, 0.0163325, 6.97, 969, 3, 20, 2
49087.00, 79.064914, 336.721838, 704.6232, -0.0097315, 0.0146971, 6.68, 1682, 10, -64, 3
49087.00, 79.064386, 336.720651, 704.8318, -0.0077965, 0.0155817, 8.28, 925, 1, 0, 0
49087.25, 79.063409, 336.720305, 705.4114, -0.0065850, 0.0147180, 9.46, 1903, 0, 103, 1
49087.25, 79.064100, 336.721860, 705.4387, -0.0062848, 0.0142303, 8.21, 1005, 13, 19, 2
49087.25, 79.064792, 336.723414, 705.2260, -0.0084495, 0.0140639, 9.75, 1717, 5, -64, 3
49087.25, 79.064259, 336.722217, 705.4127, -0.0077773, 0.0133108, 9.15, 972, 7, 0, 0
49087.50, 79.063293, 336.721896, 705.9552, -0.0065398, 0.0125519, 8.06, 1887, 0, 101, 1
49087.50, 79.063982, 336.723444, 705.9219, -0.0055538, 0.0111147, 8.08, 961, 27, 18, 2
49087.50, 79.064671, 336.724992, 705.7532, -0.0066109, 0.0113987, 9.17, 1678, 3, -65, 3
49087.50, 79.064132, 336.723782, 705.8959, -0.0072413, 0.0104884, 8.41, 954, 17, 0, 0
49087.75, 79.063175, 336.723483, 706.4041, -0.0043629, 0.0096057, 7.42, 1838, 8, 100, 1
49087.75, 79.063861, 336.725026, 706.3490, -0.0036334, 0.0109104, 8.64, 899, 9, 17, 2
49087.75, 79.064548, 336.726569, 706.2363, -0.0070979, 0.0121396, 6.65, 1627, 44, -66, 3
49087.75, 79.064005, 336.725349, 706.3448, -0.0059152, 0.0107672, 9.20, 901, 4, 0, 0
49088.00, 79.063057, 336.725067, 706.7826, -0.0040025, 0.0095801, 7.85, 1832, 4, 99, 1
49088.00, 79.063741, 336.726607, 706.7043, -0.0030167, 0.0076204, 9.59, 912, 7, 17, 2
49088.00, 79.064425, 336.728147, 706.6628, -0.0039292, 0.0101406, 8.29, 1693, 6, -66, 3
49088.00, 79.063879, 336.726917, 706.6966, -0.0037909, 0.0065678, 8.95, 903, 6, 0, 0
49088.25, 79.062940, 336.726657, 707.0683, -0.0017944, 0.0047698, 7.74, 1813, 14, 98, 1
49088.25, 79.063621, 336.728191, 707.0326, -0.0042659, 0.0088274, 8.51, 991, 6, 16, 2
49088.25, 79.064303, 336.729724, 706.9957, -0.0029217, 0.0070498, 8.52, 1638, 9, -67, 3
49088.25, 79.063752, 336.728484, 707.0267, -0.0048955, 0.0093360, 8.33, 944, 10, 0, 0
49088.50, 79.062820, 336.728246, 707.3001, -0.0016025, 0.0067615, 8.47, 1732, 21, 97, 1
49088.50, 79.063500, 336.729773, 707.2879, -0.0024865, 0.0041909, 9.42, 1035, 1, 15, 2
49088.50, 79.064180, 336.731300, 707.2614, -0.0031795, 0.0049687, 9.30, 1617, 6, -67, 3
49088.50, 79.063625, 336.730053, 707.2812, -0.0017330, 0.0032045, 9.02, 983, 0, 0, 0
49088.75, 79.062700, 336.729828, 707.4951, -0.0008589, 0.0036038, 11.59, 1762, 2, 97, 1
49088.75, 79.063379, 336.731354, 707.4292, -0.0018882, 0.0032849, 9.12, 1000, 3, 14, 2
49088.75, 79.064058, 336.732879, 707.4015, -0.0009895, 0.0017601, 9.27, 1630, 5, -68, 3
49088.75, 79.063498, 336.731622, 707.4180, -0.0016649, 0.0044412, 8.69, 968, 2, 0, 0
49089.00, 79.062581, 336.731417, 707.5911, -0.0019014, 0.0014100, 9.87, 1790, 2, 96, 1
49089.00, 79.063258, 336.732940, 707.5574, 0.0007488, 0.0041689, 6.83, 972, 17, 14, 2
49089.00, 79.063936, 336.734462, 707.4961, -0.0018164, 0.0019226, 10.34, 1611, 0, -68, 3
49089.00, 79.063371, 336.733193, 707.5800, 0.0000000, 0.0044430, 7.77, 961, 3, 0, 0
49089.25, 79.062462, 336.733003, 707.6724, -0.0031697, 0.0018075, 8.27, 1804, 10, 95, 1
49089.25, 79.063138, 336.734523, 707.6576, -0.0006131, 0.0017133, 10.32, 960, 0, 13, 2
49089.25, 79.063814, 336.736042, 707.5159, 0.0000000, -0.0016763, 9.28, 1568, 2, -69, 3
49089.25, 79.063244, 336.734762, 707.6522, -0.0006171, -0.0004452, 9.96, 933, 0, 0, 0
49089.50, 79.062343, 336.734591, 707.7272, -0.0007015, -0.0009928, 8.84, 1845, 20, 94, 1
49089.50, 79.063018, 336.736108, 707.6127, -0.0003237, -0.0048339, 8.65, 940, 0, 12, 2
49089.50, 79.063693, 336.737625, 707.4294, 0.0000000, -0.0044281, 9.71, 1629, 4, -70, 3
49089.50, 79.063117, 336.736331, 707.5868, -0.0003077, -0.0040614, 8.78, 915, 0, 0, 0
49089.75, 79.062225, 336.736183, 707.6359, 0.0008795, -0.0045552, 7.62, 1876, 14, 93, 1
49089.75, 79.062899, 336.737698, 707.4809, 0.0010391, -0.0028666, 9.43, 983, 0, 11, 2
49089.75, 79.063573, 336.739213, 707.2615, -0.0006942, -0.0075669, 8.53, 1706, 15, -71, 3
49089.75, 79.062990, 336.737903, 707.4704, 0.0012357, -0.0026785, 9.51, 966, 0, 0, 0
49090.00, 79.062106, 336.737769, 707.4693, -0.0002276, -0.0048532, 8.16, 1824, 4, 92, 1
49090.00, 79.062779, 336.739285, 707.3055, 0.0022963, -0.0056898, 10.28, 1005, 2, 10, 2
49090.00, 79.063452, 336.740801, 707.0140, -0.0007234, -0.0082390, 8.01, 1652, 14, -71, 3
49090.00, 79.062863, 336.739473, 707.2879, 0.0024570, -0.0063260, 10.27, 991, 1, 0, 0
49090.25, 79.061988, 336.739361, 707.2694, 0.0007238, -0.0067041, 9.55, 1752, 4, 90, 1
49090.25, 79.062660, 336.740874, 707.0385, 0.0012219, -0.0080290, 8.79, 970, 4, 9, 2
49090.25, 79.063332, 336.742388, 706.7678, -0.0013411, -0.0080868, 8.39, 1614, 5, -72, 3
49090.25, 79.062735, 336.741044, 707.0095, 0.0020422, -0.0080022, 7.51, 962, 2, 0, 0
49090.50, 79.061869, 336.740948, 707.0607, -0.0005650, -0.0051317, 10.12, 1754, 13, 89, 1
49090.50, 79.062541, 336.742462, 706.8122, 0.0003020, -0.0052731, 8.27, 987, 6, 8, 2
49090.50, 79.063212, 336.743977, 706.5479, -0.0026399, -0.0086612, 8.24, 1657, 4, -73, 3
49090.50, 79.062608, 336.742615, 706.7928, 0.0006839, -0.0046199, 7.50, 972, 3, 0, 0
49090.75, 79.061751, 336.742544, 706.8702, -0.0019260, -0.0068325, 9.21, 1821, 17, 88, 1
49090.75, 79.062421, 336.744054, 706.6000, 0.0008065, -0.0076709, 8.32, 1006, 0, 7, 2
49090.75, 79.063092, 336.745564, 706.2701, -0.0023007, -0.0109008, 8.10, 1682, 7, -74, 3
49090.75, 79.062480, 336.744187, 706.5800, 0.0012840, -0.0081088, 8.25, 982, 1, 0, 0
49091.00, 79.061632, 336.744136, 706.6038, -0.0001623, -0.0101147, 8.55, 1799, 4, 87, 1
49091.00, 79.062302, 336.745644, 706.2444, -0.0003347, -0.0129508, 8.51, 971, 5, 6, 2
49091.00, 79.062971, 336.747151, 705.8518, 0.0004091, -0.0140394, 8.78, 1653, 10, -75, 3
49091.00, 79.062353, 336.745758, 706.2113, 0.0000000, -0.0132495, 8.57, 961, 4, 0, 0
49091.25, 79.061514, 336.745724, 706.2511, 0.0001676, -0.0103991, 7.57, 1785, 15, 86, 1
49091.25, 79.062182, 336.747234, 705.8262, -0.0013101, -0.0127857, 7.43, 969, 4, 5, 2
49091.25, 79.062851, 336.748744, 705.3668, 0.0009943, -0.0139358, 7.34, 1662, 22, -76, 3
49091.25, 79.062225, 336.747331, 705.7934, -0.0011251, -0.0125602, 7.44, 975, 3, 0, 0
49091.50, 79.061394, 336.747313, 705.8259, 0.0000000, -0.0136575, 7.65, 1821, 33, 85, 1
49091.50, 79.062062, 336.748822, 705.3778, 0.0002140, -0.0146972, 7.24, 1017, 0, 4, 2
49091.50, 79.062730, 336.750331, 704.8745, 0.0002336, -0.0155242, 7.48, 1686, 28, -77, 3
49091.50, 79.062097, 336.748902, 705.3521, 0.0002578, -0.0147627, 7.27, 1010, 0, 0, 0
49091.75, 79.061275, 336.748903, 705.3142, 0.0009145, -0.0163332, 6.76, 1798, 24, 84, 1
49091.75, 79.061942, 336.750412, 704.8382, 0.0006108, -0.0167807, 7.51, 1027, 4, 3, 2
49091.75, 79.062609, 336.751920, 704.3240, -0.0002973, -0.0181591, 8.49, 1726, 7, -77, 3
49091.75, 79.061970, 336.750474, 704.8201, 0.0006199, -0.0165646, 7.79, 1018, 2, 0, 0
49092.00, 79.061154, 336.750485, 704.7595, 0.0009411, -0.0161904, 7.19, 1788, 21, 83, 1
49092.00, 79.061820, 336.751997, 704.2795, 0.0004496, -0.0160840, 7.55, 979, 12, 3, 2
49092.00, 79.062487, 336.753509, 703.7454, -0.0009629, -0.0170148, 9.45, 1695, 1, -78, 3
49092.00, 79.061842, 336.752046, 704.2667, 0.0005829, -0.0160638, 7.75, 965, 11, 0, 0
49092.25, 79.061033, 336.752077, 704.1977, 0.0007968, -0.0165689, 9.57, 1831, 4, 82, 1
49092.25, 79.061699, 336.753585, 703.7201, 0.0007325, -0.0166469, 7.06, 965, 18, 2, 2
49092.25, 79.062365, 336.755093, 703.1651, -0.0006423, -0.0177951, 9.08, 1674, 11, -79, 3
49092.25, 79.061713, 336.753618, 703.7101, 0.0006758, -0.0166488, 7.08, 964, 14, 0, 0
49092.50, 79.060910, 336.753657, 703.6260, 0.0006085, -0.0170526, 9.52, 1785, 13, 82, 1
49092.50, 79.061576, 336.755167, 703.1626, 0.0006935, -0.0163830, 7.94, 945, 1, 1, 2
49092.50, 79.062241, 336.756678, 702.6057, -0.0015978, -0.0163296, 7.79, 1654, 40, -79, 3
49092.50, 79.061585, 336.755189, 703.1566, 0.0006336, -0.0163542, 7.92, 933, 1, 0, 0
49092.75, 79.060788, 336.755244, 703.0767, -0.0001274, -0.0150884, 7.62, 1704, 40, 81, 1
49092.75, 79.061453, 336.756754, 702.6269, 0.0000000, -0.0160245, 9.20, 889, 1, 0, 2
49092.75, 79.062117, 336.758263, 702.0675, -0.0010194, -0.0171509, 8.04, 1597, 14, -80, 3
49092.75, 79.061456, 336.756762, 702.6246, 0.0000000, -0.0160439, 9.22, 882, 1, 0, 0
49093.00, 79.060664, 336.756822, 702.6041, -0.0003849, -0.0134585, 7.33, 1689, 3, 80, 1
49093.00, 79.061327, 336.758330, 702.0665, 0.0003307, -0.0175933, 8.14, 954, 9, 0, 2
49093.00, 79.061990, 336.759837, 701.5117, -0.0011259, -0.0174086, 7.95, 1560, 0, -80, 3
49093.00, 79.061328, 336.758332, 702.0658, 0.0003375, -0.0175987, 8.15, 951, 9, 0, 0
49093.25, 79.060538, 336.758399, 702.0934, 0.0001026, -0.0162438, 7.45, 1631, 13, 80, 1
49093.25, 79.061200, 336.759907, 701.5073, -0.0002959, -0.0156624, 6.98, 968, 17, -0, 2
49093.25, 79.061862, 336.761414, 700.9518, -0.0008885, -0.0165983, 7.59, 1538, 2, -80, 3
49093.25, 79.061199, 336.759905, 701.5080, -0.0002996, -0.0156626, 6.98, 966, 17, 0, 0
49093.50, 79.060410, 336.759971, 701.5476, 0.0000000, -0.0161775, 6.51, 1604, 12, 80, 1
49093.50, 79.061071, 336.761479, 700.9490, 0.0002150, -0.0174227, 7.59, 940, 8, -0, 2
49093.50, 79.061733, 336.762987, 700.4007, -0.0012971, -0.0175597, 8.59, 1514, 7, -80, 3
49093.50, 79.061070, 336.761475, 700.9502, 0.0002182, -0.0174174, 7.60, 937, 8, 0, 0
49093.75, 79.060279, 336.761536, 701.0047, 0.0000000, -0.0166660, 7.77, 1626, 15, 80, 1
49093.75, 79.060941, 336.763047, 700.3763, -0.0004226, -0.0173484, 8.11, 893, 5, 0, 2
49093.75, 79.061603, 336.764557, 699.8349, -0.0021018, -0.0185416, 7.97, 1528, 6, -80, 3
49093.75, 79.060941, 336.763047, 700.3758, -0.0003883, -0.0173513, 8.09, 890, 5, 0, 0
49094.00, 79.060146, 336.763097, 700.4328, -0.0007203, -0.0179047, 8.92, 1724, 0, 81, 1
49094.00, 79.060809, 336.764612, 699.7679, 0.0005054, -0.0195785, 7.94, 908, 10, 0, 2
49094.00, 79.061471, 336.766127, 699.2029, -0.0009850, -0.0199140, 7.56, 1567, 3, -80, 3
49094.00, 79.060812, 336.764619, 699.7645, 0.0005732, -0.0195138, 7.88, 904, 10, 0, 0
49094.25, 79.060012, 336.764654, 699.8319, 0.0001254, -0.0197541, 9.33, 1736, 3, 81, 1
49094.25, 79.060675, 336.766173, 699.1452, -0.0007178, -0.0181512, 7.87, 947, 6, 1, 2
49094.25, 79.061339, 336.767691, 698.5792, -0.0008558, -0.0177846, 7.55, 1627, 2, -80, 3
49094.25, 79.060682, 336.766189, 699.1381, -0.0006510, -0.0181397, 7.84, 942, 6, 0, 0
49094.50, 79.059877, 336.766210, 699.1861, 0.0003105, -0.0198240, 9.29, 1815, 6, 82, 1
49094.50, 79.060541, 336.767733, 698.5494, -0.0004091, -0.0189343, 8.22, 957, 3, 1, 2
49094.50, 79.061205, 336.769256, 697.9853, 0.0003397, -0.0187933, 7.82, 1652, 3, -79, 3
49094.50, 79.060553, 336.767761, 698.5381, -0.0004347, -0.0189224, 8.20, 951, 3, 0, 0
49094.75, 79.059742, 336.767768, 698.5322, -0.0005879, -0.0190404, 7.99, 1844, 13, 83, 1
49094.75, 79.060406, 336.769291, 697.8993, 0.0010689, -0.0198809, 7.28, 988, 12, 2, 2
49094.75, 79.061070, 336.770814, 697.3185, 0.0010988, -0.0209627, 7.58, 1667, 7, -78, 3
49094.75, 79.060423, 336.769331, 697.8834, 0.0010536, -0.0199050, 7.21, 978, 13, 0, 0
49095.00, 79.059605, 336.769326, 697.8943, -0.0009757, -0.0198258, 6.72, 1795, 15, 83, 1
49095.00, 79.060270, 336.770849, 697.2698, 0.0005079, -0.0174222, 7.34, 1005, 19, 3, 2
49095.00, 79.060935, 336.772372, 696.6606, -0.0006215, -0.0185452, 7.52, 1684, 12, -78, 3
49095.00, 79.060293, 336.770902, 697.2508, 0.0005073, -0.0173445, 7.44, 996, 16, 0, 0
49095.25, 79.059469, 336.770877, 697.2912, -0.0014342, -0.0185708, 6.70, 1812, 15, 84, 1
49095.25, 79.060134, 336.772403, 696.6842, 0.0009388, -0.0181492, 8.45, 1012, 8, 4, 2
49095.25, 79.060799, 336.773930, 696.0676, -0.0007544, -0.0187742, 8.66, 1677, 20, -77, 3
49095.25, 79.060164, 336.772471, 696.6622, 0.0008476, -0.0182318, 8.80, 1004, 6, 0, 0
49095.50, 79.059332, 336.772428, 696.7497, -0.0027766, -0.0164555, 6.88, 1875, 5, 85, 1
49095.50, 79.059998, 336.773958, 696.0981, -0.0008081, -0.0184020, 8.23, 945, 10, 4, 2
49095.50, 79.060663, 336.775488, 695.4400, -0.0002845, -0.0200831, 7.04, 1639, 32, -76, 3
49095.50, 79.060034, 336.774041, 696.0663, -0.0008416, -0.0185785, 8.03, 934, 11, 0, 0
49095.75, 79.059195, 336.773980, 696.2666, -0.0042020, -0.0157738, 6.45, 1853, 5, 86, 1
49095.75, 79.059861, 336.775512, 695.5593, -0.0030594, -0.0167028, 7.73, 951, 7, 5, 2
49095.75, 79.060526, 336.777044, 694.8425, -0.0015884, -0.0166312, 7.51, 1672, 5, -76, 3
49095.75, 79.059904, 336.775611, 695.5141, -0.0030193, -0.0167067, 7.34, 937, 8, 0, 0
49096.00, 79.059058, 336.775531, 695.8071, -0.0048735, -0.0159749, 6.37, 1810, 13, 87, 1
49096.00, 79.059723, 336.777065, 695.0315, -0.0032075, -0.0175889, 8.04, 994, 3, 6, 2
49096.00, 79.060388, 336.778598, 694.3285, -0.0021672, -0.0160368, 7.84, 1685, 5, -75, 3
49096.00, 79.059774, 336.777181, 694.9735, -0.0031500, -0.0176204, 7.99, 983, 2, 0, 0
49096.25, 79.058921, 336.777087, 695.3461, -0.0046184, -0.0160064, 7.42, 1809, 4, 88, 1
49096.25, 79.059587, 336.778619, 694.5470, -0.0037281, -0.0149884, 7.92, 1007, 1, 7, 2
49096.25, 79.060252, 336.780152, 693.8576, -0.0022167, -0.0142709, 8.49, 1646, 6, -74, 3
49096.25, 79.059643, 336.778750, 694.4792, -0.0037675, -0.0150767, 7.96, 995, 1, 0, 0
49096.50, 79.058785, 336.778640, 694.9582, -0.0069857, -0.0119886, 7.79, 1782, 2, 88, 1
49096.50, 79.059450, 336.780174, 694.1359, -0.0036896, -0.0139041, 6.29, 986, 2, 8, 2
49096.50, 79.060115, 336.781708, 693.4195, -0.0015058, -0.0144048, 8.69, 1623, 8, -73, 3
49096.50, 79.059513, 336.780320, 694.0632, -0.0037469, -0.0137865, 6.55, 969, 2, 0, 0
49096.75, 79.058647, 336.780190, 694.6288, -0.0066701, -0.0137988, 7.98, 1839, 2, 89, 1
49096.75, 79.059312, 336.781725, 693.7502, -0.0044353, -0.0134051, 6.76, 991, 5, 9, 2
49096.75, 79.059977, 336.783261, 693.0167, -0.0023654, -0.0123328, 8.14, 1689, 12, -72, 3
49096.75, 79.059383, 336.781888, 693.6681, -0.0041940, -0.0137111, 6.92, 973, 1, 0, 0
49097.00, 79.058509, 336.781742, 694.2767, -0.0070796, -0.0135442, 7.48, 1850, 16, 90, 1
49097.00, 79.059175, 336.783278, 693.3829, -0.0050528, -0.0132181, 7.27, 1023, 5, 9, 2
49097.00, 79.059840, 336.784813, 692.6226, -0.0020804, -0.0140860, 8.40, 1689, 4, -71, 3
49097.00, 79.059252, 336.783457, 693.2951, -0.0049937, -0.0130313, 7.62, 1009, 0, 0, 0
49097.25, 79.058368, 336.783285, 693.9616, -0.0096175, -0.0124658, 8.19, 1870, 8, 92, 1
49097.25, 79.059035, 336.784826, 693.0421, -0.0058377, -0.0123325, 7.09, 963, 8, 11, 2
49097.25, 79.059703, 336.786367, 692.2240, -0.0035223, -0.0128231, 7.57, 1607, 0, -71, 3
49097.25, 79.059122, 336.785026, 692.9361, -0.0058080, -0.0133423, 7.85, 957, 5, 0, 0
49097.50, 79.058225, 336.784823, 693.7125, -0.0101751, -0.0116441, 6.94, 1838, 21, 93, 1
49097.50, 79.058894, 336.786370, 692.7314, -0.0064608, -0.0125718, 6.79, 914, 10, 12, 2
49097.50, 79.059563, 336.787917, 691.8783, -0.0045070, -0.0122116, 7.69, 1654, 5, -69, 3
49097.50, 79.058992, 336.786595, 692.5955, -0.0067272, -0.0128456, 7.04, 911, 10, 0, 0
