# Filename: 20180418_134500_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134500.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49505.25, 78.918437, 339.291120, 42.2472, 0.2790680, -0.0012664, 618.84, 1520, 0, 315, 1
49505.25, 78.919659, 339.291574, 68.5634, 0.0803413, -0.0094802, 95.39, 926, 60, 179, 2
49505.25, 78.920880, 339.292029, 75.4406, 0.0322747, -0.0553228, 98.10, 1771, 33, 43, 3
49505.25, 78.921265, 339.292172, 76.6337, 0.0246731, -0.0554204, 85.08, 1135, 7, 0, 0
49505.50, 78.918454, 339.292670, 44.6620, 0.3067848, 0.0792670, 590.72, 1542, 0, 311, 1
49505.50, 78.919678, 339.293097, 68.7872, 0.0623921, 0.0038534, 163.96, 988, 26, 175, 2
49505.50, 78.920902, 339.293524, 74.0744, 0.0290726, -0.0382533, 84.37, 1734, 56, 38, 3
49505.50, 78.921246, 339.293643, 75.1403, 0.0225583, -0.0347224, 79.75, 1191, 7, 0, 0
49505.75, 78.918492, 339.294211, 48.7252, 0.3269034, 0.0786031, 605.35, 1546, 0, 305, 1
49505.75, 78.919713, 339.294616, 68.8211, 0.0378623, -0.0244877, 135.62, 970, 28, 169, 2
49505.75, 78.920934, 339.295021, 73.2826, 0.0298215, -0.0166852, 136.22, 1687, 67, 33, 3
49505.75, 78.921227, 339.295118, 73.9885, 0.0514936, -0.0276863, 122.31, 1192, 23, 0, 0
49506.00, 78.918539, 339.295747, 53.4504, 0.3090433, 0.1329658, 747.47, 1553, 0, 298, 1
49506.00, 78.919754, 339.296131, 68.8338, 0.0250636, 0.0121384, 93.65, 968, 23, 162, 2
49506.00, 78.920968, 339.296516, 71.9002, 0.0379995, -0.0606367, 201.17, 1733, 1, 27, 3
49506.00, 78.921210, 339.296592, 72.0002, 0.0959420, -0.0606206, 138.93, 1258, 3, 0, 0
49506.25, 78.918576, 339.297303, 58.6152, 0.1884299, 0.1720370, 706.43, 1577, 0, 292, 1
49506.25, 78.919787, 339.297657, 69.4619, 0.0213584, 0.0182694, 83.22, 990, 25, 157, 2
49506.25, 78.920998, 339.298012, 69.7488, 0.0339483, -0.0825002, 177.88, 1732, 21, 22, 3
49506.25, 78.921193, 339.298069, 69.5291, 0.0862690, -0.0897692, 117.43, 1187, 12, 0, 0
49506.50, 78.918652, 339.298851, 62.6980, 0.0716775, 0.0515457, 103.85, 1610, 55, 281, 1
49506.50, 78.919848, 339.299179, 69.9467, 0.0062816, 0.0077953, 112.67, 1039, 21, 148, 2
49506.50, 78.921044, 339.299508, 67.8735, 0.0112188, -0.0614291, 151.04, 1755, 12, 15, 3
49506.50, 78.921178, 339.299545, 67.0868, 0.0515802, -0.0768052, 71.65, 1005, 65, 0, 0
49506.75, 78.918760, 339.300405, 64.3519, 0.0609372, 0.0109449, 134.58, 1742, 32, 268, 1
49506.75, 78.919923, 339.300705, 69.6701, -0.0186001, -0.0158537, 132.23, 1023, 5, 138, 2
49506.75, 78.921087, 339.301004, 66.5424, -0.0083256, -0.0348331, 134.52, 1731, 10, 9, 3
49506.75, 78.921163, 339.301024, 65.8923, 0.0079352, -0.0318099, 96.07, 991, 3, 0, 0
49507.00, 78.918821, 339.301942, 64.4357, 0.0545904, -0.0179547, 175.02, 1774, 3, 259, 1
49507.00, 78.919968, 339.302219, 69.3093, -0.0317358, 0.0021642, 119.78, 1003, 16, 132, 2
49507.00, 78.921115, 339.302496, 66.0251, -0.0236403, -0.0053798, 103.89, 1632, 15, 4, 3
49507.00, 78.921149, 339.302504, 65.5250, -0.0268792, -0.0032461, 106.20, 901, 3, 0, 0
49507.25, 78.918866, 339.303463, 64.2802, 0.0623973, -0.0232585, 179.04, 1755, 0, 253, 1
49507.25, 78.920001, 339.303723, 69.1927, -0.0298020, -0.0053597, 98.78, 996, 24, 126, 2
49507.25, 78.921137, 339.303984, 65.6634, -0.0252671, -0.0149331, 98.85, 1592, 25, -0, 3
49507.25, 78.921136, 339.303984, 65.6131, -0.0532702, -0.0051656, 79.50, 838, 15, 0, 0
49507.50, 78.918885, 339.304978, 64.1222, 0.0754364, -0.0183081, 133.12, 1740, 13, 249, 1
49507.50, 78.920013, 339.305224, 68.8841, -0.0250100, -0.0098053, 101.90, 1014, 6, 124, 2
49507.50, 78.921142, 339.305470, 65.1598, -0.0263226, -0.0204219, 112.41, 1638, 4, -2, 3
49507.50, 78.921124, 339.305466, 65.3142, -0.0464910, -0.0191815, 101.57, 831, 0, 0, 0
49507.75, 78.918906, 339.306505, 63.8718, 0.0735824, -0.0076431, 128.77, 1741, 10, 246, 1
49507.75, 78.920022, 339.306730, 68.4710, -0.0113095, -0.0154816, 127.17, 1003, 1, 121, 2
49507.75, 78.921139, 339.306954, 64.6976, -0.0320999, -0.0205552, 94.33, 1664, 11, -3, 3
49507.75, 78.921113, 339.306949, 64.9370, -0.0329565, -0.0086734, 95.86, 843, 0, 0, 0
49508.00, 78.918907, 339.308041, 63.4339, 0.0597130, -0.0019544, 127.22, 1769, 5, 244, 1
49508.00, 78.920019, 339.308240, 67.7309, 0.0117046, -0.0332081, 143.54, 998, 0, 121, 2
49508.00, 78.921131, 339.308438, 64.2702, -0.0462953, -0.0207730, 84.95, 1710, 9, -3, 3
49508.00, 78.921102, 339.308433, 64.6923, -0.0395540, -0.0106330, 78.34, 868, 1, 0, 0
49508.25, 78.918894, 339.309550, 62.9929, 0.0344901, 0.0093247, 128.49, 1784, 21, 245, 1
49508.25, 78.920007, 339.309736, 66.7453, 0.0483463, -0.0403125, 119.19, 956, 24, 121, 2
49508.25, 78.921120, 339.309921, 64.0337, -0.0582998, -0.0115586, 104.33, 1715, 13, -3, 3
49508.25, 78.921093, 339.309917, 64.5335, -0.0586834, -0.0075331, 106.72, 860, 2, 0, 0
49508.50, 78.918877, 339.311063, 62.2585, 0.0044014, -0.0205787, 96.97, 1739, 64, 246, 1
49508.50, 78.919991, 339.311235, 65.3464, 0.0575629, -0.0397867, 133.89, 939, 12, 122, 2
49508.50, 78.921104, 339.311406, 63.8804, -0.0693285, -0.0212043, 126.76, 1738, 10, -2, 3
49508.50, 78.921084, 339.311403, 64.2924, -0.0823962, -0.0212493, 150.40, 871, 2, 0, 0
49508.75, 78.918867, 339.312585, 61.5903, 0.0062085, -0.0198958, 88.26, 1724, 49, 246, 1
49508.75, 78.919978, 339.312738, 64.6588, 0.0377729, 0.0044706, 149.57, 933, 0, 122, 2
49508.75, 78.921088, 339.312891, 63.7804, -0.0699301, 0.0000000, 136.79, 1720, 36, -1, 3
49508.75, 78.921076, 339.312889, 63.9161, -0.1070628, -0.0185810, 151.42, 888, 11, 0, 0
49509.00, 78.918858, 339.314103, 61.9189, 0.0133277, 0.0279972, 89.83, 1647, 83, 246, 1
49509.00, 78.919967, 339.314240, 65.0099, 0.0024490, 0.0107367, 149.54, 991, 6, 123, 2
49509.00, 78.921075, 339.314377, 63.2179, -0.0542686, -0.0268003, 122.40, 1660, 41, -1, 3
49509.00, 78.921069, 339.314376, 63.2766, -0.0795072, -0.0228677, 152.42, 878, 14, 0, 0
49509.25, 78.918854, 339.315620, 63.1879, 0.0076795, 0.0514597, 92.36, 1666, 92, 246, 1
49509.25, 78.919959, 339.315742, 64.3359, -0.0232848, -0.0503766, 119.43, 960, 8, 123, 2
49509.25, 78.921064, 339.315864, 62.3445, -0.0441260, -0.0241453, 137.54, 1632, 46, -0, 3
49509.25, 78.921062, 339.315864, 62.5648, -0.0238439, -0.0131113, 126.44, 881, 3, 0, 0
49509.50, 78.918854, 339.317124, 64.1755, -0.0125663, 0.0338778, 118.42, 1716, 35, 245, 1
49509.50, 78.919960, 339.317238, 63.2733, -0.0163401, -0.0131460, 122.23, 925, 18, 122, 2
49509.50, 78.921066, 339.317353, 61.5682, -0.0354800, -0.0222100, 146.82, 1577, 125, -1, 3
49509.50, 78.921057, 339.317352, 62.0597, -0.0136768, -0.0213325, 103.38, 890, 4, 0, 0
49509.75, 78.918858, 339.318644, 64.3551, -0.0307288, -0.0058177, 98.65, 1727, 26, 244, 1
49509.75, 78.919962, 339.318744, 63.4294, -0.0017383, 0.0199233, 134.48, 936, 35, 121, 2
49509.75, 78.921067, 339.318844, 59.8319, -0.0787769, -0.0856457, 294.61, 1673, 42, -2, 3
49509.75, 78.921051, 339.318843, 61.0205, -0.0320831, -0.0517332, 90.40, 892, 12, 0, 0
49510.00, 78.918855, 339.320162, 64.2707, -0.0186965, -0.0104327, 134.59, 1708, 20, 244, 1
49510.00, 78.919960, 339.320248, 64.0434, -0.0008194, 0.0262772, 156.35, 954, 15, 121, 2
49510.00, 78.921066, 339.320334, 57.3545, -0.1103029, -0.0773624, 300.08, 1713, 0, -2, 3
49510.00, 78.921047, 339.320333, 58.9765, -0.0398820, -0.0785259, 118.00, 862, 12, 0, 0
49510.25, 78.918854, 339.321682, 64.0075, 0.0083176, -0.0270015, 129.68, 1730, 1, 244, 1
49510.25, 78.919960, 339.321755, 64.3375, -0.0107140, -0.0006652, 226.00, 970, 2, 121, 2
49510.25, 78.921066, 339.321827, 55.2972, -0.1063250, -0.0417889, 248.59, 1721, 8, -3, 3
49510.25, 78.921043, 339.321825, 56.7464, -0.0575351, -0.0626551, 159.68, 843, 27, 0, 0
49510.50, 78.918859, 339.323205, 64.0616, 0.0311382, 0.0066456, 104.07, 1743, 37, 243, 1
49510.50, 78.919971, 339.323262, 64.9068, -0.0512109, 0.0151533, 218.38, 940, 34, 119, 2
49510.50, 78.921084, 339.323318, 53.5427, -0.0961694, -0.0516534, 184.69, 1538, 169, -5, 3
49510.50, 78.921040, 339.323316, 54.1868, -0.0918754, -0.0849733, 192.37, 823, 36, 0, 0
49510.75, 78.918867, 339.324725, 65.3342, 0.0485942, 0.0489511, 122.48, 1708, 45, 241, 1
49510.75, 78.919977, 339.324768, 64.7884, -0.0891318, -0.0536042, 116.29, 904, 50, 118, 2
49510.75, 78.921088, 339.324812, 49.6998, -0.1658593, -0.0866444, 510.87, 1666, 0, -6, 3
49510.75, 78.921037, 339.324810, 51.6711, -0.0880159, -0.0771438, 150.86, 780, 59, 0, 0
49511.00, 78.918872, 339.326243, 66.2035, 0.0377119, 0.0265243, 172.21, 1709, 2, 241, 1
49511.00, 78.919981, 339.326274, 62.8091, -0.0950261, -0.0655672, 81.05, 936, 29, 117, 2
49511.00, 78.921090, 339.326306, 48.9152, -0.1458300, 0.0509287, 384.58, 1635, 27, -6, 3
49511.00, 78.921035, 339.326304, 50.4944, -0.0834266, -0.0013465, 108.71, 791, 54, 0, 0
49511.25, 78.918892, 339.327763, 66.8189, 0.0146521, 0.0345514, 168.42, 1658, 46, 238, 1
49511.25, 78.919996, 339.327781, 61.0151, -0.0882923, -0.0328952, 83.72, 947, 35, 116, 2
49511.25, 78.921100, 339.327799, 48.7958, -0.1584706, -0.0300446, 507.64, 1685, 0, -7, 3
49511.25, 78.921034, 339.327798, 50.5963, -0.1042678, 0.0085444, 115.29, 777, 46, 0, 0
49511.50, 78.918902, 339.329290, 66.8699, -0.0048044, 0.0009458, 178.26, 1641, 60, 237, 1
49511.50, 78.920003, 339.329291, 60.8626, -0.0680519, 0.0146169, 100.28, 971, 35, 115, 2
49511.50, 78.921104, 339.329292, 47.2096, -0.2064585, -0.1096893, 517.71, 1695, 0, -8, 3
49511.50, 78.921034, 339.329292, 49.8977, -0.1201154, -0.0428059, 131.38, 795, 24, 0, 0
49511.75, 78.918903, 339.330814, 67.6287, -0.0073791, 0.0413121, 178.36, 1639, 80, 237, 1
49511.75, 78.920006, 339.330801, 61.6461, -0.0793632, 0.0340157, 152.81, 985, 56, 114, 2
49511.75, 78.921109, 339.330788, 44.4471, -0.2365823, -0.0864720, 375.60, 1667, 1, -8, 3
49511.75, 78.921034, 339.330788, 47.9881, -0.1256670, -0.0766016, 94.95, 752, 55, 0, 0
49512.00, 78.918928, 339.332337, 68.4008, 0.0040704, -0.0116707, 213.81, 1674, 47, 234, 1
49512.00, 78.920026, 339.332310, 61.1041, -0.1293004, -0.0331219, 236.70, 987, 26, 112, 2
49512.00, 78.921124, 339.332282, 41.8450, -0.2344026, -0.0443816, 277.68, 1670, 3, -10, 3
49512.00, 78.921035, 339.332284, 44.5583, -0.2350086, -0.0967747, 259.88, 792, 0, 0, 0
49512.25, 78.918932, 339.333860, 68.6215, 0.0201249, 0.0136259, 238.28, 1696, 23, 234, 1
49512.25, 78.920033, 339.333819, 60.0049, -0.1348779, -0.0420788, 239.65, 966, 17, 112, 2
49512.25, 78.921134, 339.333779, 40.6846, -0.2172181, 0.0018846, 248.26, 1617, 65, -11, 3
49512.25, 78.921037, 339.333782, 42.2699, -0.3059534, -0.0517995, 266.59, 819, 1, 0, 0
49512.50, 78.918941, 339.335385, 68.3290, 0.0217518, -0.0351499, 215.44, 1691, 38, 233, 1
49512.50, 78.920045, 339.335329, 58.5963, -0.1291116, -0.0436140, 183.27, 961, 19, 111, 2
49512.50, 78.921149, 339.335274, 39.2241, -0.1953637, -0.0164222, 364.44, 1697, 18, -12, 3
49512.50, 78.921039, 339.335280, 40.6938, -0.3328856, -0.0469162, 328.07, 840, 1, 0, 0
49512.75, 78.918946, 339.336918, 67.1288, 0.0249148, -0.0367803, 237.55, 1664, 11, 233, 1
49512.75, 78.920056, 339.336844, 58.1915, -0.1243269, 0.0300106, 124.00, 990, 20, 110, 2
49512.75, 78.921166, 339.336770, 37.8891, -0.1797044, -0.0188083, 417.99, 1761, 2, -14, 3
49512.75, 78.921042, 339.336779, 39.3139, -0.3429839, -0.0248652, 386.10, 808, 0, 0, 0
49513.00, 78.918986, 339.338438, 66.7731, 0.0096453, 0.0023540, 193.27, 1655, 39, 229, 1
49513.00, 78.920100, 339.338352, 59.3602, -0.1287297, 0.0751565, 97.58, 967, 31, 105, 2
49513.00, 78.921214, 339.338265, 37.8979, -0.1938331, 0.0528623, 400.40, 1735, 19, -19, 3
49513.00, 78.921046, 339.338278, 40.6798, -0.3262211, 0.1305808, 432.14, 785, 0, 0, 0
49513.25, 78.919037, 339.339950, 67.0713, 0.0167630, -0.0084274, 98.57, 1637, 68, 224, 1
49513.25, 78.920162, 339.339853, 61.0298, -0.1248749, 0.0927964, 116.87, 945, 25, 99, 2
49513.25, 78.921288, 339.339757, 39.7145, -0.2254629, 0.1208096, 360.67, 1748, 20, -26, 3
49513.25, 78.921050, 339.339777, 45.7327, -0.2148108, 0.1966891, 388.91, 774, 3, 0, 0
49513.50, 78.919084, 339.341458, 67.4070, 0.0252219, 0.0121587, 91.17, 1644, 73, 219, 1
49513.50, 78.920227, 339.341353, 62.6720, -0.1199454, 0.0707010, 116.60, 1032, 13, 92, 2
49513.50, 78.921371, 339.341249, 42.1160, -0.2417109, 0.1300163, 378.23, 1753, 4, -35, 3
49513.50, 78.921056, 339.341278, 49.9433, -0.1164836, 0.0806634, 33.37, 739, 27, 0, 0
49513.75, 78.919157, 339.342974, 67.6504, 0.0189875, 0.0009633, 100.61, 1698, 68, 212, 1
49513.75, 78.920311, 339.342856, 63.3599, -0.1120062, 0.0465188, 114.11, 1086, 17, 83, 2
49513.75, 78.921465, 339.342738, 43.0601, -0.2525013, 0.0655691, 366.38, 1713, 1, -45, 3
49513.75, 78.921061, 339.342779, 52.4477, -0.1382750, 0.0725764, 72.02, 761, 9, 0, 0
49514.00, 78.919249, 339.344484, 67.8805, 0.0177542, 0.0083066, 139.89, 1699, 55, 202, 1
49514.00, 78.920408, 339.344353, 62.9715, -0.1007441, 0.0024355, 103.15, 1043, 26, 73, 2
49514.00, 78.921567, 339.344223, 42.0284, -0.2612439, 0.0420266, 332.48, 1665, 0, -56, 3
49514.00, 78.921067, 339.344279, 54.0189, -0.1530458, 0.0256049, 78.71, 717, 5, 0, 0
49514.25, 78.919346, 339.345983, 67.9405, 0.0173919, -0.0080347, 210.61, 1666, 62, 192, 1
49514.25, 78.920505, 339.345848, 61.3337, -0.1007723, -0.0335786, 93.29, 1008, 30, 63, 2
49514.25, 78.921663, 339.345714, 40.1267, -0.2580042, 0.0074240, 369.39, 1611, 8, -66, 3
49514.25, 78.921074, 339.345782, 54.3610, -0.1306509, 0.0009902, 83.79, 683, 2, 0, 0
49514.50, 78.919453, 339.347485, 67.0071, -0.0112823, -0.0238706, 257.87, 1689, 39, 181, 1
49514.50, 78.920602, 339.347343, 58.7892, -0.0891204, -0.0507612, 87.98, 1015, 15, 53, 2
49514.50, 78.921752, 339.347201, 36.8841, -0.2064367, -0.0277663, 522.51, 1617, 0, -75, 3
49514.50, 78.921080, 339.347284, 53.9591, -0.1110976, -0.0235704, 60.74, 682, 2, 0, 0
49514.75, 78.919545, 339.348991, 64.5254, -0.0370416, -0.0943474, 225.99, 1679, 44, 172, 1
49514.75, 78.920685, 339.348841, 56.3985, -0.0741889, -0.0477956, 66.73, 1006, 18, 45, 2
49514.75, 78.921824, 339.348691, 32.6539, -0.1008243, -0.0587090, 532.47, 1582, 0, -82, 3
49514.75, 78.921087, 339.348788, 52.9834, -0.0996300, -0.0328865, 41.77, 611, 46, 0, 0
49515.00, 78.919632, 339.350493, 61.0100, -0.0407620, -0.0978040, 197.50, 1757, 42, 163, 1
49515.00, 78.920760, 339.350337, 54.3375, -0.0618758, -0.0389160, 69.16, 921, 104, 37, 2
49515.00, 78.921889, 339.350181, 28.7051, 0.0040183, -0.0061799, 62.20, 1475, 62, -88, 3
49515.00, 78.921095, 339.350291, 46.7673, -0.3386512, -0.2008658, 561.32, 624, 0, 0, 0
49515.25, 78.919719, 339.351995, 57.6435, -0.0334472, -0.0970466, 133.92, 1828, 48, 154, 1
49515.25, 78.920834, 339.351835, 45.6412, -0.2501972, -0.2033921, 603.15, 1005, 0, 30, 2
49515.25, 78.921948, 339.351674, 28.5147, -0.0012794, -0.0108992, 53.12, 1523, 46, -94, 3
49515.25, 78.921102, 339.351796, 38.6025, -0.3617526, -0.2929314, 598.94, 622, 0, 0, 0
49515.50, 78.919785, 339.353494, 54.6582, -0.0161745, -0.0969070, 91.87, 1764, 60, 147, 1
49515.50, 78.920891, 339.353333, 38.8191, -0.2706488, -0.1493470, 568.71, 1017, 0, 24, 2
49515.50, 78.921997, 339.353172, 28.4374, -0.0016990, 0.0023113, 54.58, 1458, 170, -99, 3
49515.50, 78.921110, 339.353301, 29.2814, -0.0266958, -0.0065047, 215.42, 588, 76, 0, 0
49515.75, 78.919833, 339.354997, 51.5565, -0.0112565, -0.0988922, 65.92, 1678, 80, 143, 1
49515.75, 78.920936, 339.354833, 33.6924, -0.1623828, -0.1222570, 574.53, 1014, 0, 20, 2
49515.75, 78.922040, 339.354670, 29.4302, -0.0237814, 0.0061419, 113.47, 1598, 76, -103, 3
49515.75, 78.921118, 339.354806, 28.9180, 0.0107286, 0.0092664, 99.57, 627, 41, 0, 0
49516.00, 78.919868, 339.356501, 48.6198, -0.0063868, -0.0859016, 51.88, 1613, 134, 140, 1
49516.00, 78.920973, 339.356335, 30.7359, -0.0512622, -0.0049173, 351.52, 914, 52, 17, 2
49516.00, 78.922078, 339.356169, 29.2284, -0.0179196, 0.0021590, 77.63, 1559, 93, -106, 3
49516.00, 78.921127, 339.356312, 29.2746, 0.0114411, -0.0006944, 112.10, 622, 6, 0, 0
49516.25, 78.919908, 339.358005, 46.4922, 0.0030039, -0.0563739, 61.72, 1694, 133, 137, 1
49516.25, 78.921011, 339.357838, 31.7770, -0.0482670, 0.0502994, 458.74, 922, 26, 14, 2
49516.25, 78.922115, 339.357670, 30.0480, -0.0322800, 0.0283281, 116.18, 1496, 91, -109, 3
49516.25, 78.921135, 339.357819, 30.0488, 0.0288458, 0.0455415, 158.25, 584, 22, 0, 0
49516.50, 78.919947, 339.359509, 44.8569, 0.0113523, -0.0615341, 59.12, 1702, 130, 133, 1
49516.50, 78.921047, 339.359340, 30.3778, 0.0189327, -0.0200293, 244.55, 912, 63, 11, 2
49516.50, 78.922148, 339.359172, 30.2769, -0.0344946, -0.0384497, 170.62, 1581, 22, -112, 3
49516.50, 78.921143, 339.359326, 30.6822, 0.0281798, -0.0268812, 255.69, 623, 1, 0, 0
49516.75, 78.919981, 339.361011, 42.9622, 0.0143504, -0.0607099, 98.71, 1631, 216, 130, 1
49516.75, 78.921074, 339.360846, 29.1031, -0.0127538, -0.0274275, 129.50, 916, 42, 9, 2
49516.75, 78.922168, 339.360682, 28.4983, 0.0009708, -0.0021385, 44.23, 1368, 207, -113, 3
49516.75, 78.921152, 339.360835, 29.0053, -0.0256998, -0.0214234, 115.56, 573, 38, 0, 0
49517.00, 78.920007, 339.362514, 36.4067, -0.0913575, -0.0882727, 335.31, 1921, 0, 128, 1
49517.00, 78.921096, 339.362352, 28.4601, -0.0031862, -0.0018498, 63.19, 917, 42, 7, 2
49517.00, 78.922185, 339.362190, 29.4880, 0.0401780, 0.0598076, 170.26, 1572, 1, -114, 3
49517.00, 78.921160, 339.362342, 28.2972, -0.0027026, 0.0033709, 55.94, 580, 39, 0, 0
49517.25, 78.920026, 339.364020, 33.2931, -0.0810001, -0.0993091, 298.37, 1917, 0, 127, 1
49517.25, 78.921112, 339.363861, 28.4713, 0.0007613, 0.0044096, 43.61, 895, 29, 6, 2
49517.25, 78.922197, 339.363701, 30.8024, 0.0817071, 0.0515764, 182.77, 1651, 13, -115, 3
49517.25, 78.921168, 339.363852, 28.4028, 0.0040290, 0.0057910, 35.08, 586, 19, 0, 0
49517.50, 78.920037, 339.365527, 30.3549, -0.0344698, -0.1076403, 243.47, 1914, 0, 127, 1
49517.50, 78.921121, 339.365371, 28.6447, -0.0016646, 0.0044503, 41.87, 832, 57, 6, 2
49517.50, 78.922206, 339.365214, 32.7078, 0.1420443, 0.1033111, 284.38, 1651, 6, -115, 3
49517.50, 78.921176, 339.365363, 28.6898, -0.0016296, 0.0089964, 46.29, 530, 41, 0, 0
49517.75, 78.920043, 339.367035, 28.6659, 0.0008204, -0.0054074, 77.00, 1797, 55, 127, 1
49517.75, 78.921124, 339.366881, 28.6244, -0.0010676, -0.0039489, 26.09, 846, 78, 7, 2
49517.75, 78.922205, 339.366727, 35.6619, 0.2191582, 0.1864578, 180.25, 1517, 52, -114, 3
49517.75, 78.921184, 339.366873, 28.6628, -0.0022314, -0.0039495, 28.24, 547, 60, 0, 0
49518.00, 78.920048, 339.368543, 28.6105, 0.0016912, 0.0046169, 47.38, 1734, 42, 127, 1
49518.00, 78.921124, 339.368395, 28.5300, -0.0014496, -0.0021859, 22.71, 873, 51, 8, 2
49518.00, 78.922200, 339.368246, 38.9987, 0.2037313, 0.0205583, 247.43, 1633, 0, -112, 3
49518.00, 78.921192, 339.368385, 28.4935, 0.0013453, -0.0054351, 22.67, 594, 31, 0, 0
