# Filename: 20180418_134400_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134400.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49458.25, 78.926646, 339.011490, 82.1061, -0.0128192, -0.0224543, 75.09, 1881, 11, 187, 1
49458.25, 78.927744, 339.012541, 84.6978, 0.0448120, 0.0222810, 42.39, 1025, 13, 62, 2
49458.25, 78.928842, 339.013592, 88.7884, 0.0211857, 0.0257795, 66.45, 1641, 73, -62, 3
49458.25, 78.928295, 339.013069, 87.4002, 0.0250400, 0.0186986, 49.90, 685, 9, 0, 0
49458.50, 78.926566, 339.012942, 82.8055, -0.0208445, 0.0490532, 82.26, 1762, 74, 190, 1
49458.50, 78.927657, 339.013979, 85.6327, 0.0212639, 0.0588160, 72.31, 1011, 4, 66, 2
49458.50, 78.928748, 339.015016, 89.0329, 0.0196128, -0.0019259, 78.12, 1711, 25, -57, 3
49458.50, 78.928243, 339.014536, 87.7360, 0.0283017, 0.0141869, 48.05, 703, 8, 0, 0
49458.75, 78.926495, 339.014394, 85.0958, -0.0062148, 0.0645584, 120.44, 1704, 133, 192, 1
49458.75, 78.927585, 339.015429, 88.1083, 0.0023344, 0.1032127, 83.59, 898, 53, 69, 2
49458.75, 78.928675, 339.016463, 89.8893, -0.0036084, 0.0464960, 65.55, 1722, 3, -55, 3
49458.75, 78.928192, 339.016005, 89.3741, -0.0054370, 0.0889775, 77.92, 668, 20, 0, 0
49459.00, 78.926417, 339.015859, 87.7495, -0.0096869, 0.0975523, 117.92, 1731, 101, 195, 1
49459.00, 78.927506, 339.016880, 90.3567, 0.0334067, 0.0484447, 204.47, 960, 14, 72, 2
49459.00, 78.928595, 339.017901, 91.6725, -0.0130932, 0.0539434, 40.82, 1653, 41, -51, 3
49459.00, 78.928140, 339.017475, 92.4909, -0.0409586, 0.0652785, 89.65, 657, 31, 0, 0
49459.25, 78.926344, 339.017316, 89.8688, 0.0000000, 0.0335606, 119.00, 1813, 11, 197, 1
49459.25, 78.927429, 339.018329, 91.5714, 0.0390619, 0.0304493, 180.58, 1017, 15, 75, 2
49459.25, 78.928513, 339.019342, 93.6620, -0.0155639, 0.0628438, 61.89, 1719, 48, -48, 3
49459.25, 78.928089, 339.018946, 93.9217, -0.0025972, 0.0174799, 117.40, 732, 10, 0, 0
49459.50, 78.926276, 339.018776, 91.1418, 0.0052526, 0.0399402, 99.32, 1789, 18, 199, 1
49459.50, 78.927356, 339.019782, 93.0801, 0.0224114, 0.0629823, 150.84, 996, 14, 77, 2
49459.50, 78.928437, 339.020789, 95.3698, 0.0058211, 0.0659344, 134.58, 1755, 28, -45, 3
49459.50, 78.928039, 339.020418, 94.1363, 0.0321934, 0.0094161, 94.58, 728, 14, 0, 0
49459.75, 78.926213, 339.020248, 92.7730, -0.0094237, 0.0693183, 94.30, 1714, 63, 201, 1
49459.75, 78.927287, 339.021241, 93.8245, 0.0123409, 0.0114481, 170.30, 978, 0, 79, 2
49459.75, 78.928361, 339.022235, 95.7944, 0.0472224, 0.0034925, 139.09, 1755, 27, -42, 3
49459.75, 78.927988, 339.021890, 93.7109, 0.0408692, -0.0155697, 90.68, 716, 19, 0, 0
49460.00, 78.926140, 339.021721, 93.5085, -0.0179940, 0.0066888, 161.50, 1790, 23, 203, 1
49460.00, 78.927212, 339.022700, 94.7943, -0.0196275, 0.0586341, 110.37, 986, 6, 82, 2
49460.00, 78.928284, 339.023679, 95.0421, 0.0306911, -0.0526639, 185.23, 1745, 9, -39, 3
49460.00, 78.927938, 339.023363, 94.4692, -0.0017640, 0.0658334, 114.07, 737, 2, 0, 0
49460.25, 78.926063, 339.023179, 94.5950, -0.0179469, 0.0551720, 173.80, 1788, 30, 206, 1
49460.25, 78.927138, 339.024156, 96.7275, -0.0148289, 0.0473057, 124.48, 1033, 4, 85, 2
49460.25, 78.928214, 339.025133, 96.3276, -0.0400802, 0.0797298, 186.06, 1726, 1, -37, 3
49460.25, 78.927888, 339.024837, 96.9428, 0.0003536, 0.0809299, 114.96, 739, 5, 0, 0
49460.50, 78.926010, 339.024660, 96.6486, -0.0060964, 0.0527502, 109.58, 1753, 36, 207, 1
49460.50, 78.927080, 339.025626, 98.1846, 0.0155713, 0.0440183, 164.96, 1052, 9, 86, 2
49460.50, 78.928150, 339.026593, 99.6994, -0.0343141, 0.1224169, 162.54, 1764, 0, -35, 3
49460.50, 78.927839, 339.026312, 99.9249, 0.0003700, 0.0993517, 103.36, 751, 9, 0, 0
49460.75, 78.925959, 339.026150, 97.4987, -0.0196016, 0.0198881, 89.62, 1848, 39, 207, 1
49460.75, 78.927020, 339.027100, 99.1647, 0.0171134, 0.0300052, 223.34, 1033, 0, 87, 2
49460.75, 78.928081, 339.028050, 102.0324, -0.0024585, 0.0292986, 84.05, 1562, 183, -33, 3
49460.75, 78.927790, 339.027789, 100.5353, 0.0099116, -0.0724147, 237.39, 774, 1, 0, 0
49461.00, 78.925881, 339.027604, 98.0637, -0.0328540, 0.0163044, 83.78, 1808, 89, 210, 1
49461.00, 78.926946, 339.028555, 99.7430, 0.0050651, 0.0132976, 221.27, 994, 0, 90, 2
49461.00, 78.928011, 339.029507, 99.8627, 0.0460525, -0.0440968, 188.19, 1657, 35, -30, 3
49461.00, 78.927742, 339.029266, 99.0845, 0.0145393, -0.0279856, 298.41, 766, 0, 0, 0
49461.25, 78.925782, 339.029058, 99.3383, 0.0099390, -0.0011792, 124.95, 1810, 32, 216, 1
49461.25, 78.926861, 339.030010, 100.1044, 0.0049843, 0.0123922, 189.24, 941, 8, 94, 2
49461.25, 78.927940, 339.030962, 98.8122, 0.0138538, -0.0581108, 235.28, 1617, 14, -28, 3
49461.25, 78.927693, 339.030744, 99.0582, -0.0325979, 0.0017636, 327.32, 714, 0, 0, 0
49461.50, 78.925687, 339.030511, 100.1195, 0.0007915, 0.0579798, 144.64, 1778, 7, 221, 1
49461.50, 78.926780, 339.031466, 100.6396, -0.0093778, 0.0381068, 155.55, 930, 21, 98, 2
49461.50, 78.927872, 339.032422, 99.5970, -0.0363551, 0.0328675, 251.41, 1579, 6, -26, 3
49461.50, 78.927646, 339.032224, 100.4590, -0.0264040, 0.0359044, 345.46, 678, 0, 0, 0
49461.75, 78.925568, 339.031952, 100.3984, 0.0023131, -0.0230713, 185.76, 1692, 2, 229, 1
49461.75, 78.926676, 339.032909, 101.7443, -0.0052105, 0.0397811, 123.44, 999, 15, 104, 2
49461.75, 78.927785, 339.033865, 101.0000, -0.0244721, 0.0338130, 237.46, 1582, 30, -21, 3
49461.75, 78.927598, 339.033704, 101.2722, 0.0276529, -0.0205298, 298.97, 711, 0, 0, 0
49462.00, 78.925422, 339.033391, 99.6718, 0.0214537, -0.0103269, 171.11, 1624, 1, 240, 1
49462.00, 78.926550, 339.034342, 102.3355, -0.0067006, 0.0032334, 109.16, 990, 21, 113, 2
49462.00, 78.927678, 339.035293, 100.0461, 0.0110399, -0.0984155, 233.31, 1610, 23, -14, 3
49462.00, 78.927551, 339.035186, 99.8761, 0.0156184, -0.0820543, 265.75, 764, 5, 0, 0
49462.25, 78.925307, 339.034828, 99.8797, 0.0449626, 0.0413129, 95.38, 1527, 50, 248, 1
49462.25, 78.926439, 339.035776, 102.1809, -0.0162236, -0.0131882, 136.27, 1025, 32, 120, 2
49462.25, 78.927571, 339.036725, 99.9460, -0.0337599, 0.0409317, 284.72, 1648, 2, -7, 3
49462.25, 78.927505, 339.036669, 100.2479, -0.0488571, 0.1071711, 205.28, 858, 9, 0, 0
49462.50, 78.925180, 339.036275, 99.9264, 0.0495959, 0.0065802, 119.48, 1545, 19, 257, 1
49462.50, 78.926322, 339.037215, 100.9545, 0.0106978, -0.0632435, 204.43, 1079, 23, 128, 2
49462.50, 78.927463, 339.038155, 101.6690, -0.0423258, 0.0224105, 207.19, 1714, 1, -0, 3
49462.50, 78.927459, 339.038152, 101.9516, -0.0293671, -0.0004620, 202.02, 958, 4, 0, 0
49462.75, 78.925081, 339.037730, 98.9605, 0.0173040, -0.0109386, 165.08, 1566, 0, 263, 1
49462.75, 78.926212, 339.038655, 99.4239, 0.0191342, -0.0169292, 185.12, 1054, 14, 135, 2
49462.75, 78.927344, 339.039580, 100.9718, 0.0107748, -0.0627979, 165.84, 1645, 5, 8, 3
49462.75, 78.927414, 339.039638, 100.6226, 0.0308681, -0.0575013, 122.16, 995, 3, 0, 0
49463.00, 78.924977, 339.039188, 98.1631, -0.0146676, -0.0109515, 142.78, 1574, 0, 269, 1
49463.00, 78.926102, 339.040099, 99.0726, 0.0322598, 0.0042430, 157.85, 955, 12, 143, 2
49463.00, 78.927228, 339.041010, 99.3059, 0.0286216, -0.0282378, 156.27, 1626, 0, 16, 3
49463.00, 78.927370, 339.041125, 99.2005, 0.0490379, -0.0249862, 152.60, 1158, 0, 0, 0
49463.25, 78.924861, 339.040658, 97.5439, 0.0106551, -0.0477908, 176.22, 1639, 0, 277, 1
49463.25, 78.925989, 339.041553, 98.4804, 0.0507029, -0.0134168, 127.74, 903, 6, 150, 2
49463.25, 78.927117, 339.042447, 99.7393, -0.0059871, 0.0420098, 140.24, 1655, 47, 24, 3
49463.25, 78.927326, 339.042613, 99.6777, 0.0117523, 0.0370570, 162.12, 1298, 12, 0, 0
49463.50, 78.924782, 339.042149, 96.6334, 0.0065407, -0.0074731, 165.27, 1630, 8, 281, 1
49463.50, 78.925901, 339.043023, 97.9467, 0.0372527, -0.0009500, 129.67, 933, 6, 156, 2
49463.50, 78.927019, 339.043896, 101.0982, -0.0030991, 0.0428587, 100.75, 1719, 8, 30, 3
49463.50, 78.927283, 339.044102, 101.2804, -0.0122018, 0.0521318, 93.46, 1284, 2, 0, 0
49463.75, 78.924683, 339.043642, 95.1159, 0.0097142, -0.0799824, 172.41, 1516, 9, 288, 1
49463.75, 78.925803, 339.044496, 96.6941, 0.0266267, -0.0577719, 141.29, 889, 11, 162, 2
49463.75, 78.926923, 339.045351, 100.8963, 0.0240078, -0.0244143, 121.83, 1655, 2, 36, 3
49463.75, 78.927241, 339.045593, 101.6810, 0.0205721, -0.0232460, 131.83, 1203, 0, 0, 0
49464.00, 78.924613, 339.045165, 93.5090, 0.0149120, -0.0139830, 189.38, 1553, 1, 291, 1
49464.00, 78.925726, 339.045992, 94.4663, 0.0188177, -0.0574685, 157.76, 869, 38, 166, 2
49464.00, 78.926838, 339.046819, 99.4928, 0.0243788, -0.0590268, 128.36, 1610, 1, 41, 3
49464.00, 78.927199, 339.047087, 100.1963, 0.0158941, -0.0722751, 117.64, 1084, 1, 0, 0
49464.25, 78.924538, 339.046672, 92.9354, 0.0070068, -0.0085097, 163.99, 1564, 3, 294, 1
49464.25, 78.925650, 339.047482, 94.4970, 0.0299676, 0.0409322, 189.14, 949, 0, 169, 2
49464.25, 78.926763, 339.048292, 98.2134, 0.0108829, -0.0247091, 147.60, 1654, 1, 44, 3
49464.25, 78.927159, 339.048580, 98.4193, -0.0295135, -0.0405439, 92.22, 1015, 2, 0, 0
49464.50, 78.924484, 339.048210, 92.2301, -0.0028034, -0.0212408, 123.93, 1510, 7, 296, 1
49464.50, 78.925590, 339.048993, 94.1907, 0.0460464, -0.0370896, 143.87, 980, 4, 172, 2
49464.50, 78.926696, 339.049776, 96.6711, 0.0134656, -0.0518444, 174.93, 1639, 0, 47, 3
49464.50, 78.927119, 339.050075, 96.8396, 0.0042055, -0.0576601, 160.55, 998, 0, 0, 0
49464.75, 78.924419, 339.049734, 91.3943, -0.0169482, -0.0200100, 123.12, 1503, 22, 299, 1
49464.75, 78.925525, 339.050499, 93.1379, 0.0355325, -0.0051834, 105.30, 981, 25, 175, 2
49464.75, 78.926632, 339.051263, 95.4625, 0.0135986, 0.0109353, 172.80, 1674, 1, 50, 3
49464.75, 78.927080, 339.051573, 96.2576, 0.0145471, 0.0349127, 130.62, 1007, 8, 0, 0
49465.00, 78.924376, 339.051287, 91.0829, -0.0314516, 0.0077160, 100.71, 1513, 26, 299, 1
49465.00, 78.925476, 339.052023, 93.1257, 0.0261094, 0.0125536, 80.74, 957, 16, 176, 2
49465.00, 78.926576, 339.052759, 94.9437, 0.0086626, -0.0306348, 198.90, 1701, 3, 52, 3
49465.00, 78.927043, 339.053071, 95.2412, 0.0316077, -0.0660962, 159.57, 995, 0, 0, 0
49465.25, 78.924336, 339.052838, 91.4014, -0.0359523, 0.0075915, 88.91, 1561, 12, 299, 1
49465.25, 78.925432, 339.053550, 92.9550, 0.0369285, -0.0164481, 72.68, 931, 5, 177, 2
49465.25, 78.926528, 339.054261, 94.1618, -0.0029550, -0.0152282, 161.22, 1664, 10, 54, 3
49465.25, 78.927006, 339.054571, 94.1909, 0.0256138, 0.0264873, 108.44, 938, 16, 0, 0
49465.50, 78.924295, 339.054397, 91.1540, -0.0325359, -0.0275610, 124.70, 1608, 14, 300, 1
49465.50, 78.925388, 339.055082, 92.3018, 0.0451020, -0.0060262, 79.84, 817, 63, 177, 2
49465.50, 78.926482, 339.055767, 92.4799, 0.0332117, -0.0300337, 90.30, 1558, 78, 55, 3
49465.50, 78.926971, 339.056074, 94.1776, 0.0363474, -0.0183354, 73.50, 960, 8, 0, 0
49465.75, 78.924243, 339.055940, 90.2565, -0.0064408, -0.0607222, 158.93, 1616, 19, 302, 1
49465.75, 78.925342, 339.056608, 91.6843, 0.0183552, -0.0349783, 148.17, 871, 22, 179, 2
49465.75, 78.926441, 339.057276, 91.4974, 0.0334424, -0.0194032, 72.71, 1645, 28, 56, 3
49465.75, 78.926937, 339.057578, 93.2039, 0.0292418, -0.0306490, 73.84, 983, 9, 0, 0
49466.00, 78.924202, 339.057512, 89.3234, 0.0258289, -0.0283153, 217.26, 1650, 0, 302, 1
49466.00, 78.925308, 339.058155, 90.6627, 0.0007455, -0.0223343, 105.30, 897, 14, 179, 2
49466.00, 78.926414, 339.058799, 91.2788, 0.0243483, 0.0015252, 76.13, 1693, 59, 55, 3
49466.00, 78.926903, 339.059084, 92.6538, 0.0274727, -0.0027424, 85.03, 1003, 17, 0, 0
49466.25, 78.924172, 339.059067, 88.7569, 0.0023896, 0.0105927, 237.61, 1656, 0, 302, 1
49466.25, 78.925283, 339.059694, 89.8350, 0.0024535, -0.0266465, 109.95, 924, 8, 178, 2
49466.25, 78.926394, 339.060320, 91.0842, 0.0159945, -0.0194710, 105.85, 1741, 42, 53, 3
49466.25, 78.926872, 339.060590, 91.8573, 0.0140489, -0.0312645, 111.11, 1055, 6, 0, 0
49466.50, 78.924177, 339.060641, 87.7500, -0.0113659, -0.0544558, 173.76, 1650, 3, 298, 1
49466.50, 78.925281, 339.061245, 88.5095, 0.0045987, -0.0483262, 155.59, 929, 6, 174, 2
49466.50, 78.926384, 339.061848, 90.2743, -0.0040502, -0.0550658, 112.85, 1741, 34, 51, 3
49466.50, 78.926841, 339.062098, 89.6741, -0.0279656, -0.0758225, 99.75, 1054, 22, 0, 0
49466.75, 78.924174, 339.062208, 86.1635, 0.0149487, -0.0607010, 131.77, 1651, 8, 295, 1
49466.75, 78.925275, 339.062792, 87.3355, 0.0127513, -0.0238385, 164.72, 936, 13, 172, 2
49466.75, 78.926376, 339.063376, 88.6442, -0.0044437, -0.0382820, 118.65, 1690, 57, 49, 3
49466.75, 78.926811, 339.063607, 88.2128, -0.0370376, -0.0209913, 87.76, 1040, 59, 0, 0
49467.00, 78.924151, 339.063786, 84.8612, 0.0174784, -0.0197648, 72.66, 1715, 33, 294, 1
49467.00, 78.925258, 339.064347, 85.9068, 0.0130063, -0.0556547, 170.54, 964, 25, 170, 2
49467.00, 78.926365, 339.064907, 86.9604, 0.0120523, -0.0416400, 98.67, 1684, 90, 47, 3
49467.00, 78.926782, 339.065117, 87.3224, 0.0001274, -0.0472670, 69.10, 1107, 42, 0, 0
49467.25, 78.924151, 339.065349, 83.7612, 0.0114747, -0.0389762, 79.58, 1740, 32, 291, 1
49467.25, 78.925256, 339.065892, 84.0474, 0.0066919, -0.0555895, 137.66, 940, 27, 167, 2
49467.25, 78.926361, 339.066436, 85.8219, 0.0072393, -0.0389362, 65.27, 1685, 98, 44, 3
49467.25, 78.926754, 339.066629, 85.9458, 0.0069296, -0.0397188, 52.50, 1165, 16, 0, 0
49467.50, 78.924148, 339.066929, 82.3868, -0.0026869, -0.0220754, 84.13, 1683, 22, 288, 1
49467.50, 78.925252, 339.067448, 82.4551, 0.0040039, -0.0478006, 102.24, 959, 5, 165, 2
49467.50, 78.926357, 339.067968, 84.7614, 0.0019233, -0.0353401, 75.19, 1717, 28, 41, 3
49467.50, 78.926727, 339.068142, 84.6630, -0.0085509, -0.0422011, 55.85, 1168, 28, 0, 0
49467.75, 78.924147, 339.068491, 81.1689, -0.0111678, -0.0411725, 105.07, 1622, 36, 285, 1
49467.75, 78.925249, 339.068994, 81.0982, 0.0086600, -0.0380131, 115.25, 916, 45, 162, 2
49467.75, 78.926351, 339.069497, 83.2868, -0.0050471, -0.0600991, 83.07, 1704, 18, 39, 3
49467.75, 78.926701, 339.069656, 82.9086, -0.0198031, -0.0641080, 67.52, 1152, 30, 0, 0
49468.00, 78.924152, 339.070057, 79.1390, -0.0082281, -0.0806574, 115.20, 1597, 33, 282, 1
49468.00, 78.925250, 339.070542, 79.3100, 0.0366927, -0.0521425, 176.09, 902, 19, 159, 2
49468.00, 78.926349, 339.071027, 81.1716, -0.0250993, -0.0829155, 155.93, 1608, 81, 37, 3
49468.00, 78.926677, 339.071171, 79.9809, -0.0643337, -0.1073423, 163.85, 1111, 46, 0, 0
49468.25, 78.924148, 339.071634, 76.4680, -0.0144601, -0.0777617, 104.33, 1629, 21, 280, 1
49468.25, 78.925246, 339.072096, 78.0635, 0.0581351, -0.0269052, 156.73, 899, 13, 157, 2
49468.25, 78.926344, 339.072558, 78.9032, -0.0289041, -0.0609497, 195.12, 1585, 61, 34, 3
49468.25, 78.926653, 339.072688, 77.6280, -0.0385319, -0.0544330, 231.85, 1136, 39, 0, 0
49468.50, 78.924128, 339.073191, 73.7034, -0.0238307, -0.0806712, 77.01, 1621, 34, 279, 1
49468.50, 78.925233, 339.073639, 76.5507, 0.0604940, -0.0651996, 151.18, 967, 2, 156, 2
49468.50, 78.926338, 339.074087, 77.0295, -0.0180518, -0.0624307, 139.28, 1571, 49, 33, 3
49468.50, 78.926630, 339.074206, 76.1555, -0.0107444, -0.0578733, 163.59, 1143, 29, 0, 0
49468.75, 78.924128, 339.074775, 70.9792, -0.0208585, -0.0805780, 70.76, 1564, 52, 277, 1
49468.75, 78.925233, 339.075198, 74.3141, 0.0439204, -0.0675437, 130.41, 954, 9, 153, 2
49468.75, 78.926338, 339.075621, 74.6737, -0.0218168, -0.0965250, 143.57, 1540, 47, 30, 3
49468.75, 78.926608, 339.075724, 73.9111, -0.0343816, -0.1032148, 158.69, 1138, 34, 0, 0
49469.00, 78.924110, 339.076353, 68.3320, -0.0110472, -0.0874070, 93.94, 1542, 34, 276, 1
49469.00, 78.925222, 339.076753, 71.6653, 0.0204252, -0.0901371, 93.30, 922, 19, 152, 2
49469.00, 78.926335, 339.077154, 70.7166, -0.0254654, -0.1421283, 190.74, 1518, 119, 28, 3
49469.00, 78.926586, 339.077244, 69.2174, -0.0081975, -0.1586596, 259.77, 1170, 44, 0, 0
49469.25, 78.924098, 339.077915, 65.6645, 0.0036146, -0.0873907, 128.25, 1568, 17, 275, 1
49469.25, 78.925219, 339.078301, 68.0268, 0.0138033, -0.1297290, 79.23, 844, 76, 150, 2
49469.25, 78.926341, 339.078687, 62.2461, -0.0181494, -0.2922951, 423.22, 1649, 21, 25, 3
49469.25, 78.926566, 339.078765, 60.9503, 0.0044488, -0.2744977, 427.59, 1249, 4, 0, 0
49469.50, 78.924094, 339.079466, 62.6802, 0.0119677, -0.1030476, 140.91, 1392, 174, 273, 1
49469.50, 78.925217, 339.079842, 59.9971, -0.0269637, -0.3003739, 319.73, 879, 15, 148, 2
49469.50, 78.926339, 339.080219, 53.2370, -0.0143288, -0.2300834, 460.89, 1648, 1, 23, 3
49469.50, 78.926548, 339.080289, 52.9242, -0.0363409, -0.1989560, 454.40, 1262, 0, 0, 0
49469.75, 78.924053, 339.081033, 53.2631, 0.0198668, -0.2959842, 428.35, 1487, 31, 276, 1
49469.75, 78.925192, 339.081391, 47.2542, -0.0180945, -0.4411242, 449.97, 848, 18, 149, 2
49469.75, 78.926332, 339.081748, 52.9344, 0.0381040, 0.2644338, 503.66, 1619, 4, 22, 3
49469.75, 78.926529, 339.081810, 55.0976, -0.0230528, 0.3542370, 349.07, 1227, 11, 0, 0
49470.00, 78.924038, 339.082599, 45.3565, -0.0491213, -0.1111085, 357.93, 1526, 49, 276, 1
49470.00, 78.925183, 339.082939, 44.3212, 0.1465798, 0.3448618, 599.68, 794, 20, 148, 2
49470.00, 78.926328, 339.083279, 63.8927, 0.0519774, 0.3817237, 353.75, 1614, 16, 20, 3
49470.00, 78.926512, 339.083334, 66.4794, 0.0113027, 0.3225283, 249.52, 1147, 8, 0, 0
49470.25, 78.924080, 339.084180, 53.5007, -0.0836326, 0.5472550, 516.33, 1580, 0, 269, 1
49470.25, 78.925213, 339.084498, 60.1387, 0.1404541, 0.5312418, 491.72, 880, 4, 143, 2
49470.25, 78.926345, 339.084817, 74.7824, -0.0009481, 0.2034094, 265.69, 1624, 33, 17, 3
49470.25, 78.926495, 339.084859, 74.6999, 0.0139230, 0.1916039, 233.70, 1035, 17, 0, 0
49470.50, 78.924138, 339.085733, 68.8314, 0.0127004, 0.1771543, 291.47, 1561, 66, 261, 1
49470.50, 78.925250, 339.086042, 74.1992, 0.0854305, 0.2780945, 321.33, 968, 6, 137, 2
49470.50, 78.926362, 339.086350, 79.8545, -0.0155603, 0.0923753, 171.23, 1587, 94, 13, 3
49470.50, 78.926481, 339.086383, 79.2973, 0.0141793, 0.1036405, 144.89, 968, 65, 0, 0
49470.75, 78.924205, 339.087331, 72.7556, 0.0414050, 0.0267329, 90.66, 1691, 25, 252, 1
49470.75, 78.925292, 339.087610, 80.6054, 0.0711157, 0.0660841, 152.53, 963, 19, 131, 2
49470.75, 78.926380, 339.087889, 82.0802, -0.0075959, 0.0521234, 141.27, 1606, 103, 9, 3
49470.75, 78.926465, 339.087911, 82.1408, -0.0072776, 0.0611039, 132.45, 976, 69, 0, 0
49471.00, 78.924228, 339.088881, 74.4808, 0.0545685, 0.0513576, 84.66, 1633, 37, 248, 1
49471.00, 78.925310, 339.089152, 82.1375, 0.0336711, 0.0279171, 153.08, 929, 34, 127, 2
49471.00, 78.926393, 339.089423, 83.5573, 0.0037491, 0.0489504, 126.16, 1651, 66, 7, 3
49471.00, 78.926452, 339.089438, 83.6823, -0.0082385, 0.0333445, 141.33, 976, 30, 0, 0
49471.25, 78.924247, 339.090466, 76.5765, 0.0620165, 0.0540529, 71.60, 1609, 18, 244, 1
49471.25, 78.925328, 339.090712, 82.5498, 0.0150349, 0.0087298, 149.88, 940, 38, 124, 2
49471.25, 78.926408, 339.090958, 84.4551, 0.0158829, 0.0209513, 125.64, 1587, 62, 3, 3
49471.25, 78.926438, 339.090965, 84.2097, 0.0209993, 0.0188088, 149.64, 888, 23, 0, 0
49471.50, 78.924272, 339.092035, 78.6779, 0.0617616, 0.0560939, 71.23, 1639, 23, 240, 1
49471.50, 78.925346, 339.092263, 83.3613, 0.0166209, 0.0311937, 128.46, 912, 37, 120, 2
49471.50, 78.926421, 339.092491, 84.8285, 0.0229621, 0.0162451, 135.02, 1587, 56, 1, 3
49471.50, 78.926425, 339.092492, 84.7166, 0.0535574, 0.0256418, 151.09, 826, 29, 0, 0
49471.75, 78.924293, 339.093584, 80.4076, 0.0509237, 0.0486792, 59.99, 1704, 29, 236, 1
49471.75, 78.925364, 339.093804, 84.3123, 0.0247115, 0.0265286, 84.88, 872, 69, 117, 2
49471.75, 78.926434, 339.094025, 85.2437, 0.0125141, 0.0066566, 183.22, 1661, 65, -2, 3
49471.75, 78.926414, 339.094020, 85.6391, 0.0340156, 0.0242209, 182.46, 876, 36, 0, 0
49472.00, 78.924322, 339.095139, 81.7134, 0.0405583, 0.0326133, 44.27, 1696, 27, 232, 1
49472.00, 78.925387, 339.095348, 84.6590, -0.0025406, 0.0279999, 134.13, 954, 32, 113, 2
49472.00, 78.926451, 339.095557, 85.5294, -0.0030512, -0.0059288, 164.22, 1730, 70, -5, 3
49472.00, 78.926403, 339.095547, 85.7631, -0.0260434, -0.0320718, 149.68, 915, 41, 0, 0
49472.25, 78.924349, 339.096713, 82.6605, 0.0383887, 0.0190433, 39.99, 1689, 23, 227, 1
49472.25, 78.925407, 339.096901, 85.0310, -0.0075492, -0.0070564, 123.36, 907, 71, 110, 2
49472.25, 78.926466, 339.097090, 85.4944, -0.0072110, -0.0135171, 95.57, 1728, 85, -8, 3
49472.25, 78.926392, 339.097077, 85.3960, -0.0237264, 0.0103907, 139.80, 907, 16, 0, 0
49472.50, 78.924376, 339.098268, 83.3467, 0.0373475, 0.0160809, 49.88, 1700, 43, 223, 1
49472.50, 78.925443, 339.098448, 85.1407, -0.0093812, 0.0242924, 137.11, 916, 59, 105, 2
49472.50, 78.926510, 339.098628, 85.2365, -0.0102866, -0.0002935, 109.00, 1726, 70, -14, 3
49472.50, 78.926382, 339.098606, 85.4129, -0.0002744, -0.0062667, 117.74, 887, 9, 0, 0
49472.75, 78.924407, 339.099823, 83.6095, 0.0255179, 0.0084285, 69.65, 1614, 92, 219, 1
49472.75, 78.925490, 339.099995, 85.5123, -0.0016740, -0.0026556, 121.60, 1004, 21, 98, 2
49472.75, 78.926573, 339.100167, 85.0011, -0.0217578, 0.0003537, 196.12, 1715, 61, -22, 3
49472.75, 78.926373, 339.100135, 85.6681, 0.0135899, 0.0199822, 118.43, 830, 18, 0, 0
49473.00, 78.924459, 339.101384, 83.4252, 0.0280415, -0.0226961, 112.51, 1553, 90, 212, 1
49473.00, 78.925560, 339.101546, 85.2416, -0.0058964, -0.0150449, 102.98, 1024, 20, 89, 2
49473.00, 78.926661, 339.101708, 84.8062, -0.0196459, 0.0032824, 201.74, 1676, 101, -33, 3
49473.00, 78.926364, 339.101664, 85.3360, -0.0184722, -0.0456450, 196.85, 751, 44, 0, 0
49473.25, 78.924533, 339.102938, 83.7875, 0.0353529, 0.0211828, 121.80, 1604, 57, 203, 1
49473.25, 78.925655, 339.103095, 84.1592, -0.0108011, -0.0527098, 147.65, 978, 70, 78, 2
49473.25, 78.926776, 339.103252, 84.1727, -0.0126293, -0.0401169, 143.49, 1651, 106, -47, 3
49473.25, 78.926356, 339.103193, 83.4098, 0.0029628, -0.0520659, 274.78, 742, 20, 0, 0
49473.50, 78.924623, 339.104488, 83.1582, 0.0187046, -0.0631077, 134.40, 1639, 77, 192, 1
49473.50, 78.925761, 339.104642, 80.6389, -0.0153564, -0.1208947, 225.98, 990, 60, 65, 2
49473.50, 78.926899, 339.104796, 81.8522, -0.0288518, -0.1065557, 141.45, 1731, 34, -61, 3
49473.50, 78.926348, 339.104722, 81.5890, 0.0706914, -0.0727278, 167.57, 731, 11, 0, 0
49473.75, 78.924740, 339.106043, 79.6042, -0.0276655, -0.1041969, 188.54, 1561, 171, 178, 1
49473.75, 78.925887, 339.106192, 77.2000, 0.0337486, -0.1104382, 262.74, 1034, 25, 50, 2
