# Filename: 20180418_134100_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134100.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49264.25, 78.983382, 337.849089, 426.3321, -0.0213952, -0.0467111, 6.70, 973, 4, 5, 2
49264.25, 78.984019, 337.850091, 424.3479, -0.0076200, -0.0323875, 12.58, 1584, 15, -69, 3
49264.25, 78.983422, 337.849152, 426.1879, -0.0204184, -0.0462988, 7.70, 1054, 2, 0, 0
49264.50, 78.982650, 337.849665, 427.3667, -0.0184925, -0.0477494, 6.54, 1777, 2, 79, 1
49264.50, 78.983292, 337.850673, 424.8990, -0.0188577, -0.0501085, 7.38, 932, 12, 5, 2
49264.50, 78.983933, 337.851682, 423.2953, -0.0005095, -0.0247125, 13.38, 1563, 44, -70, 3
49264.50, 78.983331, 337.850736, 424.7640, -0.0177981, -0.0494760, 8.16, 1004, 17, 0, 0
49264.75, 78.982561, 337.851249, 425.8463, -0.0189499, -0.0519849, 6.43, 1772, 4, 79, 1
49264.75, 78.983208, 337.852268, 423.4533, -0.0151431, -0.0452443, 11.73, 899, 46, 4, 2
49264.75, 78.983856, 337.853286, 422.5042, 0.0010205, -0.0189560, 8.86, 1538, 13, -71, 3
49264.75, 78.983241, 337.852318, 423.3734, -0.0140820, -0.0436511, 14.16, 965, 44, 0, 0
49265.00, 78.982475, 337.852835, 424.3248, -0.0192775, -0.0491347, 6.96, 1720, 35, 78, 1
49265.00, 78.983132, 337.853870, 422.3780, -0.0077225, -0.0253609, 14.88, 913, 20, 2, 2
49265.00, 78.983788, 337.854904, 421.8045, -0.0003464, -0.0230180, 9.14, 1574, 10, -74, 3
49265.00, 78.983150, 337.853898, 422.3515, -0.0071154, -0.0246170, 14.69, 956, 25, 0, 0
49265.25, 78.982392, 337.854424, 423.0712, -0.0178169, -0.0390184, 11.69, 1703, 63, 77, 1
49265.25, 78.983061, 337.855480, 421.6642, -0.0046857, -0.0200917, 8.10, 903, 5, -0, 2
49265.25, 78.983731, 337.856536, 420.9571, -0.0024379, -0.0280959, 10.91, 1608, 7, -78, 3
49265.25, 78.983059, 337.855476, 421.6690, -0.0047899, -0.0201910, 8.24, 933, 5, 0, 0
49265.50, 78.982319, 337.856024, 422.2384, -0.0155777, -0.0244937, 10.52, 1792, 2, 75, 1
49265.50, 78.982999, 337.857100, 420.9422, -0.0047431, -0.0238692, 7.09, 989, 1, -4, 2
49265.50, 78.983679, 337.858177, 419.9102, -0.0063042, -0.0371354, 10.15, 1555, 23, -83, 3
49265.50, 78.982968, 337.857052, 420.9855, -0.0050753, -0.0236765, 7.07, 1005, 1, 0, 0
49265.75, 78.982253, 337.857632, 421.5824, -0.0164640, -0.0210426, 6.68, 1793, 26, 73, 1
49265.75, 78.982943, 337.858728, 420.0727, -0.0078453, -0.0284336, 10.98, 999, 2, -8, 2
49265.75, 78.983632, 337.859823, 418.6654, -0.0097283, -0.0377579, 7.55, 1597, 1, -88, 3
49265.75, 78.982877, 337.858624, 420.1953, -0.0082556, -0.0272389, 10.95, 1007, 0, 0, 0
49266.00, 78.982195, 337.859253, 420.7899, -0.0182666, -0.0289506, 11.71, 1772, 2, 69, 1
49266.00, 78.982893, 337.860363, 419.0004, -0.0086044, -0.0344491, 8.26, 947, 4, -12, 2
49266.00, 78.983591, 337.861473, 417.4617, -0.0127440, -0.0349931, 7.89, 1625, 4, -94, 3
49266.00, 78.982786, 337.860194, 419.2389, -0.0096565, -0.0352264, 8.06, 928, 17, 0, 0
49266.25, 78.982140, 337.860875, 419.6956, -0.0173648, -0.0391843, 11.56, 1763, 21, 65, 1
49266.25, 78.982847, 337.862003, 417.9409, -0.0099280, -0.0285773, 7.69, 949, 13, -18, 2
49266.25, 78.983554, 337.863132, 416.2246, -0.0158630, -0.0411066, 12.05, 1567, 10, -100, 3
49266.25, 78.982695, 337.861761, 418.2687, -0.0108040, -0.0291892, 8.70, 969, 7, 0, 0
49266.50, 78.982088, 337.862500, 418.5607, -0.0118445, -0.0358709, 15.14, 1776, 2, 60, 1
49266.50, 78.982803, 337.863646, 416.9468, -0.0117100, -0.0315376, 9.94, 988, 2, -23, 2
49266.50, 78.983518, 337.864791, 414.7790, -0.0217246, -0.0494651, 15.21, 1520, 10, -106, 3
49266.50, 78.982603, 337.863326, 417.4145, -0.0114045, -0.0295171, 9.30, 990, 0, 0, 0
49266.75, 78.982036, 337.864119, 417.4665, -0.0072844, -0.0347228, 7.90, 1760, 6, 55, 1
49266.75, 78.982761, 337.865288, 415.7271, -0.0125418, -0.0412871, 10.96, 1023, 6, -29, 2
49266.75, 78.983486, 337.866458, 412.9729, -0.0255627, -0.0615897, 12.92, 1484, 21, -113, 3
49266.75, 78.982512, 337.864887, 416.4056, -0.0112537, -0.0381171, 8.97, 1001, 5, 0, 0
49267.00, 78.981986, 337.865740, 416.2165, -0.0063649, -0.0391059, 8.60, 1807, 4, 51, 1
49267.00, 78.982719, 337.866930, 414.1798, -0.0162026, -0.0521767, 12.45, 975, 16, -35, 2
49267.00, 78.983453, 337.868121, 410.7687, -0.0304921, -0.0722366, 15.25, 1497, 13, -120, 3
49267.00, 78.982420, 337.866445, 415.1455, -0.0124137, -0.0443971, 11.48, 992, 9, 0, 0
49267.25, 78.981939, 337.867369, 414.7942, -0.0094758, -0.0425793, 14.06, 1811, 12, 45, 1
49267.25, 78.982681, 337.868577, 412.2429, -0.0190855, -0.0624855, 10.09, 953, 20, -41, 2
49267.25, 78.983423, 337.869785, 408.2125, -0.0364577, -0.0831038, 16.90, 1564, 24, -128, 3
49267.25, 78.982327, 337.868001, 413.6260, -0.0140881, -0.0553836, 12.19, 975, 11, 0, 0
49267.50, 78.981887, 337.868988, 413.1614, -0.0150743, -0.0510292, 12.74, 1867, 24, 41, 1
49267.50, 78.982639, 337.870217, 409.9826, -0.0226708, -0.0704918, 12.55, 996, 7, -47, 2
49267.50, 78.983392, 337.871447, 405.3054, -0.0409206, -0.0932104, 13.24, 1546, 26, -135, 3
49267.50, 78.982234, 337.869556, 411.8352, -0.0176540, -0.0620255, 12.74, 1026, 0, 0, 0
49267.75, 78.981834, 337.870600, 411.2923, -0.0191815, -0.0588506, 12.72, 1897, 32, 36, 1
49267.75, 78.982596, 337.871855, 407.4430, -0.0267691, -0.0828149, 14.43, 996, 13, -53, 2
49267.75, 78.983358, 337.873109, 402.1269, -0.0429494, -0.0973054, 10.61, 1534, 3, -142, 3
49267.75, 78.982142, 337.871106, 409.8799, -0.0219006, -0.0686478, 11.79, 1036, 13, 0, 0
49268.00, 78.981781, 337.872214, 409.1033, -0.0229052, -0.0697645, 13.83, 1863, 37, 31, 1
49268.00, 78.982549, 337.873484, 404.5763, -0.0294851, -0.0912164, 11.23, 939, 45, -58, 2
49268.00, 78.983317, 337.874753, 398.9568, -0.0416373, -0.0941331, 12.68, 1523, 14, -148, 3
49268.00, 78.982048, 337.872656, 407.6598, -0.0251583, -0.0801005, 13.46, 1052, 26, 0, 0
49268.25, 78.981723, 337.873815, 406.4816, -0.0253797, -0.0879898, 12.18, 1897, 81, 27, 1
49268.25, 78.982494, 337.875099, 401.5018, -0.0308317, -0.0963588, 11.10, 955, 47, -63, 2
49268.25, 78.983265, 337.876383, 395.8957, -0.0372408, -0.0942750, 12.37, 1461, 75, -153, 3
49268.25, 78.981954, 337.874200, 405.0662, -0.0271625, -0.0922544, 11.95, 1106, 28, 0, 0
49268.50, 78.981658, 337.875405, 403.4633, -0.0250336, -0.0984283, 11.37, 1972, 61, 24, 1
49268.50, 78.982429, 337.876696, 398.4097, -0.0315466, -0.0991736, 11.09, 1033, 6, -66, 2
49268.50, 78.983200, 337.877986, 392.7529, -0.0326881, -0.1049957, 13.44, 1451, 103, -157, 3
49268.50, 78.981860, 337.875743, 402.1918, -0.0255458, -0.0993931, 10.38, 1133, 24, 0, 0
49268.75, 78.981572, 337.876956, 400.4913, -0.0253729, -0.0974249, 10.39, 1963, 75, 23, 1
49268.75, 78.982346, 337.878265, 395.3720, -0.0322640, -0.1007001, 11.65, 1005, 14, -68, 2
49268.75, 78.983121, 337.879574, 389.4613, -0.0328789, -0.1076022, 14.13, 1484, 71, -158, 3
49268.75, 78.981766, 337.877283, 399.2632, -0.0260309, -0.0963647, 9.93, 1146, 4, 0, 0
49269.00, 78.981463, 337.878469, 397.8079, -0.0265409, -0.0911475, 9.84, 1895, 77, 24, 1
49269.00, 78.982245, 337.879799, 392.4173, -0.0345423, -0.1024464, 15.64, 1015, 1, -67, 2
49269.00, 78.983027, 337.881128, 386.3354, -0.0332138, -0.1007206, 16.93, 1538, 35, -159, 3
49269.00, 78.981670, 337.878821, 396.4852, -0.0289969, -0.0918898, 10.52, 1100, 12, 0, 0
49269.25, 78.981349, 337.879971, 395.3130, -0.0282430, -0.0876608, 11.96, 1817, 87, 26, 1
49269.25, 78.982139, 337.881322, 389.4375, -0.0361662, -0.1067727, 13.42, 947, 10, -66, 2
49269.25, 78.982929, 337.882674, 383.4593, -0.0291519, -0.0898625, 21.70, 1551, 32, -159, 3
49269.25, 78.981575, 337.880356, 393.7867, -0.0333390, -0.0926239, 15.36, 1006, 58, 0, 0
49269.50, 78.981234, 337.881465, 392.6485, -0.0292910, -0.0981723, 20.06, 1805, 37, 29, 1
49269.50, 78.982031, 337.882842, 386.4178, -0.0372662, -0.1073149, 11.95, 839, 85, -65, 2
49269.50, 78.982828, 337.884219, 380.7757, -0.0236705, -0.0875325, 20.14, 1508, 53, -158, 3
49269.50, 78.981479, 337.881888, 390.8599, -0.0351445, -0.1056535, 17.44, 953, 42, 0, 0
49269.75, 78.981116, 337.882956, 389.6847, -0.0297829, -0.1086907, 17.59, 1805, 17, 31, 1
49269.75, 78.981920, 337.884353, 383.5351, -0.0349662, -0.1016351, 21.52, 905, 42, -63, 2
49269.75, 78.982725, 337.885751, 378.2176, -0.0211102, -0.0812802, 19.43, 1530, 22, -157, 3
49269.75, 78.981382, 337.883418, 387.6876, -0.0323051, -0.1103691, 15.97, 960, 5, 0, 0
49270.00, 78.980998, 337.884444, 386.6262, -0.0299752, -0.1087755, 12.13, 1854, 5, 34, 1
49270.00, 78.981809, 337.885863, 380.7776, -0.0296268, -0.0952631, 20.34, 913, 14, -62, 2
49270.00, 78.982621, 337.887282, 375.9775, -0.0203957, -0.0654216, 23.47, 1579, 16, -157, 3
49270.00, 78.981284, 337.884945, 384.5134, -0.0298865, -0.1061869, 14.46, 968, 0, 0, 0
49270.25, 78.980878, 337.885925, 383.6685, -0.0304346, -0.1051513, 10.79, 1836, 0, 36, 1
49270.25, 78.981695, 337.887366, 378.3008, -0.0222542, -0.0802088, 31.26, 940, 1, -60, 2
49270.25, 78.982512, 337.888807, 374.0719, -0.0205835, -0.0672325, 26.11, 1589, 2, -156, 3
49270.25, 78.981187, 337.886469, 381.4518, -0.0279897, -0.1032873, 12.09, 939, 21, 0, 0
49270.50, 78.980760, 337.887407, 380.7754, -0.0306308, -0.1032031, 11.73, 1853, 1, 39, 1
49270.50, 78.981582, 337.888867, 376.1681, -0.0158440, -0.0666531, 27.87, 963, 14, -58, 2
49270.50, 78.982405, 337.890326, 372.0117, -0.0230616, -0.0796256, 24.96, 1545, 6, -155, 3
49270.50, 78.981088, 337.887990, 378.5178, -0.0234302, -0.0983456, 16.73, 895, 48, 0, 0
49270.75, 78.980641, 337.888887, 378.0763, -0.0344644, -0.0939327, 14.25, 1824, 48, 41, 1
49270.75, 78.981470, 337.890367, 374.0639, -0.0113527, -0.0735344, 37.47, 928, 12, -56, 2
49270.75, 78.982299, 337.891847, 369.6646, -0.0221133, -0.0830144, 24.77, 1591, 0, -154, 3
49270.75, 78.980989, 337.889509, 375.9855, -0.0136353, -0.0806002, 32.00, 896, 10, 0, 0
49271.00, 78.980522, 337.890359, 375.7295, -0.0373576, -0.0866879, 16.82, 1817, 51, 43, 1
49271.00, 78.981356, 337.891865, 371.7183, -0.0083606, -0.0804312, 34.11, 971, 3, -55, 2
49271.00, 78.982191, 337.893371, 367.3833, -0.0233008, -0.0749369, 28.71, 1648, 4, -153, 3
49271.00, 78.980890, 337.891024, 373.5293, -0.0132209, -0.0782059, 24.68, 902, 25, 0, 0
49271.25, 78.980402, 337.891834, 373.4091, -0.0341503, -0.0939789, 17.16, 1834, 37, 46, 1
49271.25, 78.981243, 337.893359, 369.5808, -0.0095904, -0.0607551, 34.35, 957, 19, -53, 2
49271.25, 78.982085, 337.894884, 365.2344, -0.0275592, -0.0850318, 40.20, 1636, 12, -152, 3
49271.25, 78.980790, 337.892538, 371.1807, -0.0103066, -0.0748133, 37.77, 907, 3, 0, 0
49271.50, 78.980280, 337.893297, 370.8808, -0.0276998, -0.1004364, 23.29, 1829, 85, 48, 1
49271.50, 78.981128, 337.894846, 367.5463, -0.0063755, -0.0740115, 47.04, 969, 11, -52, 2
49271.50, 78.981977, 337.896395, 362.5822, -0.0291734, -0.1104198, 28.94, 1609, 25, -152, 3
49271.50, 78.980690, 337.894047, 368.9364, -0.0026921, -0.0702986, 37.34, 892, 5, 0, 0
49271.75, 78.980159, 337.894767, 368.0786, -0.0186680, -0.1079314, 29.20, 1861, 76, 51, 1
49271.75, 78.981015, 337.896337, 364.8047, -0.0025538, -0.1009562, 39.28, 1019, 5, -50, 2
49271.75, 78.981872, 337.897908, 359.3095, -0.0296875, -0.1125520, 30.37, 1626, 1, -151, 3
49271.75, 78.980589, 337.895556, 366.3111, 0.0059790, -0.0905891, 28.90, 874, 33, 0, 0
49272.00, 78.980037, 337.896228, 365.2756, -0.0119286, -0.0992217, 39.07, 1879, 22, 53, 1
49272.00, 78.980901, 337.897822, 361.4599, -0.0067678, -0.1118343, 38.78, 1009, 3, -49, 2
49272.00, 78.981765, 337.899417, 355.7827, -0.0233706, -0.1227547, 33.19, 1602, 1, -151, 3
49272.00, 78.980489, 337.897062, 363.3494, -0.0021735, -0.0911561, 34.03, 842, 31, 0, 0
49272.25, 78.979912, 337.897688, 362.5652, -0.0098304, -0.0899839, 26.93, 1887, 1, 56, 1
49272.25, 78.980785, 337.899302, 358.0662, -0.0167646, -0.1116576, 30.43, 1008, 2, -47, 2
49272.25, 78.981658, 337.900916, 351.7258, -0.0174843, -0.1428180, 38.20, 1620, 2, -150, 3
49272.25, 78.980387, 337.898565, 360.4023, -0.0103755, -0.0981245, 27.65, 844, 5, 0, 0
49272.50, 78.979791, 337.899147, 360.1476, -0.0167557, -0.0757693, 28.15, 1872, 28, 58, 1
49272.50, 78.980672, 337.900787, 354.8410, -0.0256701, -0.1101379, 31.11, 959, 27, -46, 2
49272.50, 78.981552, 337.902426, 347.5802, -0.0290285, -0.1340404, 39.35, 1651, 2, -150, 3
49272.50, 78.980285, 337.900067, 357.4571, -0.0226719, -0.0933188, 36.76, 807, 7, 0, 0
49272.75, 78.979666, 337.900599, 358.0579, -0.0272433, -0.0748845, 49.09, 1849, 52, 61, 1
49272.75, 78.980561, 337.902271, 351.5979, -0.0318310, -0.1187819, 40.85, 924, 23, -45, 2
49272.75, 78.981456, 337.903943, 343.5297, -0.0302859, -0.1387229, 45.72, 1547, 66, -150, 3
49272.75, 78.980183, 337.901566, 354.5898, -0.0328563, -0.1026289, 47.19, 759, 31, 0, 0
49273.00, 78.979545, 337.902060, 355.3188, -0.0286403, -0.1155121, 46.17, 1708, 115, 63, 1
49273.00, 78.980447, 337.903751, 347.8774, -0.0295635, -0.1435941, 37.53, 891, 20, -43, 2
49273.00, 78.981349, 337.905442, 339.1593, -0.0241117, -0.1567291, 48.13, 1490, 94, -150, 3
49273.00, 78.980080, 337.903063, 351.1195, -0.0271685, -0.1352662, 48.17, 711, 42, 0, 0
49273.25, 78.979415, 337.903497, 351.6154, -0.0228157, -0.1444486, 46.89, 1718, 100, 67, 1
49273.25, 78.980324, 337.905211, 343.4906, -0.0306726, -0.1627543, 49.84, 919, 26, -41, 2
49273.25, 78.981234, 337.906925, 334.2934, -0.0202780, -0.1697945, 47.75, 1521, 88, -149, 3
49273.25, 78.979978, 337.904557, 346.8473, -0.0246676, -0.1522513, 47.90, 692, 41, 0, 0
49273.50, 78.979283, 337.904929, 347.0981, -0.0163722, -0.1675294, 43.96, 1767, 79, 70, 1
49273.50, 78.980201, 337.906669, 338.4360, -0.0284285, -0.1871834, 43.73, 929, 51, -39, 2
49273.50, 78.981119, 337.908409, 329.0215, -0.0149844, -0.1703470, 43.82, 1565, 73, -147, 3
49273.50, 78.979875, 337.906051, 341.8462, -0.0202438, -0.1796862, 41.73, 714, 32, 0, 0
49273.75, 78.979151, 337.906360, 341.9076, -0.0152209, -0.1838106, 43.58, 1777, 54, 73, 1
49273.75, 78.980079, 337.908126, 333.0296, -0.0254452, -0.1832410, 42.75, 962, 44, -36, 2
49273.75, 78.981008, 337.909893, 323.9552, -0.0122996, -0.1483799, 42.64, 1630, 28, -146, 3
49273.75, 78.979772, 337.907541, 336.1721, -0.0186438, -0.1851489, 42.21, 767, 9, 0, 0
49274.00, 78.979014, 337.907782, 336.4496, -0.0123269, -0.1906941, 38.27, 1835, 31, 77, 1
49274.00, 78.979955, 337.909574, 327.8683, -0.0209676, -0.1714355, 31.62, 1018, 18, -34, 2
49274.00, 78.980895, 337.911366, 319.7958, -0.0118229, -0.1149704, 46.10, 1629, 9, -145, 3
49274.00, 78.979668, 337.909028, 330.5234, -0.0172057, -0.1780993, 28.20, 772, 6, 0, 0
49274.25, 78.978877, 337.909201, 331.0507, -0.0113891, -0.1804197, 37.95, 1900, 10, 81, 1
49274.25, 78.979827, 337.911018, 322.9953, -0.0166187, -0.1613654, 23.95, 983, 18, -31, 2
49274.25, 78.980777, 337.912835, 316.4163, -0.0058584, -0.0957735, 44.20, 1631, 24, -144, 3
49274.25, 78.979564, 337.910515, 325.2280, -0.0176825, -0.1671768, 21.80, 749, 5, 0, 0
49274.50, 78.978739, 337.910618, 326.1992, -0.0129841, -0.1591576, 33.47, 1886, 0, 85, 1
49274.50, 78.979699, 337.912457, 318.5347, -0.0149204, -0.1470848, 34.89, 976, 9, -28, 2
49274.50, 78.980658, 337.914295, 313.3233, 0.0035682, -0.0951779, 44.24, 1636, 42, -142, 3
49274.50, 78.979460, 337.912000, 320.3445, -0.0211373, -0.1550343, 25.37, 716, 4, 0, 0
49274.75, 78.978598, 337.912030, 321.7605, -0.0039486, -0.1568944, 33.95, 1827, 11, 90, 1
49274.75, 78.979567, 337.913888, 314.5876, -0.0170774, -0.1255824, 35.98, 1009, 18, -25, 2
49274.75, 78.980535, 337.915746, 310.0177, 0.0147907, -0.1069491, 43.21, 1597, 54, -140, 3
49274.75, 78.979356, 337.913484, 316.0541, -0.0231771, -0.1310852, 27.31, 722, 0, 0, 0
49275.00, 78.978462, 337.913446, 317.6217, -0.0083961, -0.1306617, 32.63, 1849, 11, 94, 1
49275.00, 78.979437, 337.915322, 311.3041, -0.0175274, -0.1075066, 39.22, 995, 36, -22, 2
49275.00, 78.980413, 337.917199, 306.5456, 0.0135027, -0.1094619, 50.52, 1622, 32, -138, 3
49275.00, 78.979252, 337.914966, 312.4453, -0.0196077, -0.1134225, 34.76, 697, 25, 0, 0
49275.25, 78.978321, 337.914855, 314.1659, -0.0118536, -0.1146894, 42.88, 1750, 143, 98, 1
49275.25, 78.979308, 337.916754, 308.3244, -0.0145435, -0.1052125, 41.94, 967, 48, -19, 2
49275.25, 78.980296, 337.918654, 303.2084, 0.0064461, -0.0997861, 46.69, 1667, 20, -136, 3
49275.25, 78.979148, 337.916447, 309.2874, -0.0134965, -0.1021779, 43.26, 659, 38, 0, 0
49275.50, 78.978198, 337.916292, 310.8564, -0.0233083, -0.1031808, 88.32, 1680, 197, 100, 1
49275.50, 78.979186, 337.918200, 305.1240, -0.0094976, -0.1144479, 47.18, 964, 51, -17, 2
49275.50, 78.980173, 337.920108, 300.0848, 0.0088764, -0.0880693, 56.52, 1685, 14, -134, 3
49275.50, 78.979044, 337.917927, 305.9631, -0.0044307, -0.1131135, 50.98, 661, 23, 0, 0
49275.75, 78.978066, 337.917714, 307.8192, -0.0177162, -0.1198568, 73.36, 1694, 160, 104, 1
49275.75, 78.979059, 337.919635, 301.7317, -0.0071294, -0.1180123, 43.72, 961, 41, -14, 2
49275.75, 78.980051, 337.921556, 297.2038, 0.0197772, -0.0686356, 81.22, 1698, 14, -132, 3
49275.75, 78.978940, 337.919404, 302.4189, -0.0061154, -0.1185722, 44.93, 656, 19, 0, 0
49276.00, 78.977939, 337.919142, 304.2867, -0.0048373, -0.1337516, 49.33, 1744, 111, 106, 1
49276.00, 78.978935, 337.921071, 298.2479, -0.0084501, -0.1172572, 42.92, 984, 14, -12, 2
49276.00, 78.979931, 337.923000, 294.7720, 0.0299589, -0.0555526, 71.01, 1675, 59, -130, 3
49276.00, 78.978835, 337.920878, 298.8015, -0.0113150, -0.1188168, 44.09, 667, 11, 0, 0
49276.25, 78.977814, 337.920577, 300.7120, -0.0090399, -0.1124332, 40.33, 1793, 89, 109, 1
49276.25, 78.978815, 337.922520, 294.6771, -0.0046129, -0.1160744, 55.18, 991, 9, -10, 2
49276.25, 78.979816, 337.924462, 292.6113, 0.0323697, -0.0558310, 55.38, 1665, 72, -129, 3
49276.25, 78.978730, 337.922355, 295.0523, -0.0082762, -0.1240828, 44.13, 656, 12, 0, 0
49276.50, 78.977697, 337.922021, 297.6227, -0.0182285, -0.1007760, 55.15, 1665, 167, 110, 1
49276.50, 78.978702, 337.923977, 291.3771, -0.0027331, -0.0968226, 57.33, 997, 14, -9, 2
49276.50, 78.979706, 337.925932, 290.5205, 0.0349456, -0.0437961, 57.26, 1675, 27, -128, 3
49276.50, 78.978626, 337.923828, 291.4927, -0.0063071, -0.1047250, 40.86, 656, 16, 0, 0
49276.75, 78.977573, 337.923450, 294.1044, -0.0234082, -0.1114908, 126.44, 1626, 131, 113, 1
49276.75, 78.978585, 337.925427, 288.6485, 0.0050436, -0.0851657, 62.89, 946, 9, -8, 2
49276.75, 78.979597, 337.927403, 288.6869, 0.0382274, -0.0349421, 50.56, 1631, 54, -128, 3
49276.75, 78.978521, 337.925301, 288.6079, 0.0014293, -0.0853680, 46.56, 627, 9, 0, 0
49277.00, 78.977459, 337.924903, 291.1192, -0.0201749, -0.1143336, 52.08, 1556, 153, 114, 1
49277.00, 78.978474, 337.926888, 286.3548, 0.0126632, -0.0594659, 48.12, 865, 7, -7, 2
49277.00, 78.979490, 337.928873, 287.2122, 0.0373523, -0.0262202, 52.89, 1576, 50, -128, 3
49277.00, 78.978415, 337.926772, 286.2334, 0.0114909, -0.0633690, 37.39, 564, 6, 0, 0
49277.25, 78.977340, 337.926340, 288.0740, -0.0158669, -0.1094208, 42.07, 1576, 44, 115, 1
49277.25, 78.978361, 337.928342, 284.5122, 0.0147552, -0.0483915, 46.51, 790, 39, -6, 2
49277.25, 78.979383, 337.930343, 286.0110, 0.0391332, -0.0076962, 56.81, 1484, 46, -127, 3
49277.25, 78.978310, 337.928242, 284.4970, 0.0122297, -0.0423123, 50.78, 530, 26, 0, 0
49277.50, 78.977226, 337.927791, 285.5837, -0.0177817, -0.0781885, 58.04, 1472, 59, 116, 1
49277.50, 78.978251, 337.929802, 282.9949, 0.0131841, -0.0393981, 61.66, 824, 32, -6, 2
49277.50, 78.979277, 337.931814, 285.3272, 0.0433340, 0.0022412, 60.24, 1417, 29, -127, 3
49277.50, 78.978205, 337.929711, 282.9099, 0.0127585, -0.0480587, 63.13, 546, 22, 0, 0
