# Filename: 20180418_133500_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133500.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48905.25, 79.152778, 335.612068, 881.2514, 0.0130163, 0.0140555, 6.78, 1829, 0, 92, 1
48905.25, 79.153393, 335.613467, 882.5934, 0.0136187, 0.0136610, 4.80, 992, 9, 18, 2
48905.25, 79.154009, 335.614866, 883.7073, 0.0099018, 0.0076314, 5.45, 1673, 5, -57, 3
48905.25, 79.153539, 335.613800, 882.8917, 0.0127096, 0.0128564, 6.09, 1081, 1, 0, 0
48905.50, 79.152657, 335.613586, 881.5224, 0.0133812, 0.0138748, 6.57, 1784, 0, 92, 1
48905.50, 79.153274, 335.614989, 882.8429, 0.0130978, 0.0133073, 5.27, 1007, 5, 17, 2
48905.50, 79.153891, 335.616393, 883.8720, 0.0084208, 0.0095901, 5.59, 1699, 6, -57, 3
48905.50, 79.153418, 335.615316, 883.1208, 0.0114457, 0.0121448, 6.08, 1108, 1, 0, 0
48905.75, 79.152538, 335.615110, 881.8256, 0.0120609, 0.0159369, 6.20, 1829, 4, 92, 1
48905.75, 79.153156, 335.616513, 883.0986, 0.0111511, 0.0130905, 6.04, 1037, 0, 17, 2
48905.75, 79.153773, 335.617917, 884.0498, 0.0082744, 0.0075438, 6.57, 1689, 1, -58, 3
48905.75, 79.153296, 335.616831, 883.3404, 0.0102322, 0.0111621, 6.52, 1116, 1, 0, 0
48906.00, 79.152418, 335.616633, 882.1485, 0.0118124, 0.0147675, 6.29, 1896, 1, 91, 1
48906.00, 79.153036, 335.618035, 883.3634, 0.0095500, 0.0124183, 5.47, 1004, 4, 17, 2
48906.00, 79.153654, 335.619437, 884.1930, 0.0069399, 0.0071460, 6.45, 1724, 1, -58, 3
48906.00, 79.153173, 335.618347, 883.5694, 0.0082506, 0.0111333, 6.15, 1115, 0, 0, 0
48906.25, 79.152292, 335.618135, 882.4539, 0.0111152, 0.0153734, 6.15, 1876, 3, 92, 1
48906.25, 79.152912, 335.619542, 883.6015, 0.0086997, 0.0104635, 6.81, 960, 2, 17, 2
48906.25, 79.153531, 335.620950, 884.3685, 0.0055810, 0.0087856, 5.63, 1683, 8, -58, 3
48906.25, 79.153052, 335.619861, 883.7939, 0.0076937, 0.0094830, 5.93, 1047, 11, 0, 0
48906.50, 79.152161, 335.619628, 882.7633, 0.0104375, 0.0152426, 6.27, 1843, 9, 93, 1
48906.50, 79.152784, 335.621043, 883.7909, 0.0077072, 0.0088463, 5.62, 948, 11, 18, 2
48906.50, 79.153407, 335.622458, 884.5556, 0.0052435, 0.0069459, 6.63, 1634, 2, -58, 3
48906.50, 79.152930, 335.621374, 883.9868, 0.0078318, 0.0089449, 5.53, 1018, 10, 0, 0
48906.75, 79.152024, 335.621108, 883.0499, 0.0095960, 0.0142785, 5.96, 1774, 8, 95, 1
48906.75, 79.152652, 335.622532, 883.9842, 0.0067053, 0.0099093, 5.41, 970, 1, 19, 2
48906.75, 79.153279, 335.623956, 884.6697, 0.0046277, 0.0028548, 5.89, 1624, 26, -57, 3
48906.75, 79.152808, 335.622888, 884.1834, 0.0074677, 0.0095888, 5.69, 1039, 10, 0, 0
48907.00, 79.151888, 335.622592, 883.3389, 0.0083765, 0.0137922, 6.30, 1758, 7, 97, 1
48907.00, 79.152518, 335.624019, 884.1697, 0.0067853, 0.0083650, 5.89, 1036, 0, 20, 2
48907.00, 79.153148, 335.625446, 884.6681, 0.0041817, 0.0001968, 6.42, 1637, 4, -56, 3
48907.00, 79.152687, 335.624401, 884.3387, 0.0060516, 0.0062004, 8.15, 1113, 0, 0, 0
48907.25, 79.151749, 335.624065, 883.5595, 0.0079743, 0.0100282, 6.71, 1793, 4, 99, 1
48907.25, 79.152382, 335.625497, 884.2933, 0.0056146, 0.0058387, 6.76, 1009, 1, 22, 2
48907.25, 79.153014, 335.626929, 884.6374, 0.0022952, 0.0000000, 6.91, 1630, 3, -54, 3
48907.25, 79.152565, 335.625913, 884.4337, 0.0043193, 0.0042689, 6.76, 1068, 7, 0, 0
48907.50, 79.151610, 335.625537, 883.7277, 0.0064405, 0.0093609, 6.41, 1836, 0, 101, 1
48907.50, 79.152244, 335.626971, 884.3600, 0.0034428, 0.0033536, 6.75, 962, 10, 24, 2
48907.50, 79.152879, 335.628405, 884.6283, 0.0012616, 0.0000000, 6.79, 1654, 9, -53, 3
48907.50, 79.152444, 335.627423, 884.4739, 0.0033862, 0.0021076, 6.80, 1031, 3, 0, 0
48907.75, 79.151471, 335.627009, 883.8833, 0.0057029, 0.0075656, 6.60, 1838, 5, 103, 1
48907.75, 79.152107, 335.628446, 884.4114, 0.0030013, 0.0031650, 6.03, 1019, 2, 26, 2
48907.75, 79.152742, 335.629883, 884.6389, -0.0002879, 0.0007352, 6.99, 1674, 2, -51, 3
48907.75, 79.152323, 335.628935, 884.5203, 0.0025441, 0.0035543, 5.99, 1092, 1, 0, 0
48908.00, 79.151332, 335.628485, 884.0289, 0.0053218, 0.0074931, 6.24, 1820, 12, 105, 1
48908.00, 79.151970, 335.629923, 884.4853, 0.0029042, 0.0044420, 5.23, 1032, 3, 28, 2
48908.00, 79.152607, 335.631362, 884.6803, -0.0017379, 0.0011732, 6.15, 1627, 2, -49, 3
48908.00, 79.152202, 335.630447, 884.5998, 0.0027436, 0.0037762, 5.23, 1111, 1, 0, 0
48908.25, 79.151194, 335.629960, 884.1980, 0.0042497, 0.0083737, 6.28, 1838, 8, 107, 1
48908.25, 79.151833, 335.631398, 884.6016, 0.0017784, 0.0052336, 5.24, 979, 6, 30, 2
48908.25, 79.152471, 335.632836, 884.7201, -0.0012610, 0.0004836, 6.41, 1713, 1, -47, 3
48908.25, 79.152081, 335.631958, 884.6887, 0.0014110, 0.0035800, 6.02, 1076, 14, 0, 0
48908.50, 79.151058, 335.631438, 884.3631, 0.0034922, 0.0069303, 6.20, 1844, 0, 109, 1
48908.50, 79.151697, 335.632876, 884.7057, 0.0012418, 0.0033638, 5.31, 947, 12, 32, 2
48908.50, 79.152336, 335.634314, 884.7377, -0.0009354, -0.0003748, 6.02, 1809, 6, -45, 3
48908.50, 79.151961, 335.633469, 884.7445, 0.0004514, 0.0011048, 7.19, 1054, 2, 0, 0
48908.75, 79.150927, 335.632925, 884.5254, 0.0023763, 0.0069090, 6.62, 1828, 3, 110, 1
48908.75, 79.151565, 335.634360, 884.7846, 0.0001138, 0.0028790, 5.84, 907, 7, 33, 2
48908.75, 79.152202, 335.635794, 884.7466, -0.0011232, -0.0003985, 5.78, 1756, 8, -44, 3
48908.75, 79.151841, 335.634980, 884.7823, -0.0012428, 0.0009989, 6.93, 1010, 1, 0, 0
48909.00, 79.150798, 335.634424, 884.6807, 0.0021504, 0.0056062, 6.10, 1726, 6, 111, 1
48909.00, 79.151434, 335.635850, 884.8788, -0.0002945, 0.0028573, 5.55, 932, 5, 34, 2
48909.00, 79.152071, 335.637276, 884.7480, -0.0020626, -0.0021187, 7.05, 1666, 12, -42, 3
48909.00, 79.151720, 335.636490, 884.8523, -0.0027008, 0.0012314, 5.99, 1044, 2, 0, 0
48909.25, 79.150674, 335.635927, 884.8323, 0.0015213, 0.0061349, 6.26, 1686, 0, 112, 1
48909.25, 79.151309, 335.637348, 884.9525, -0.0002611, 0.0015459, 6.42, 986, 4, 35, 2
48909.25, 79.151943, 335.638768, 884.7102, -0.0046171, -0.0052179, 7.73, 1668, 3, -41, 3
48909.25, 79.151600, 335.638001, 884.9017, -0.0029368, -0.0010310, 6.43, 1103, 1, 0, 0
48909.50, 79.150553, 335.637434, 884.9636, 0.0002392, 0.0041395, 7.14, 1754, 2, 112, 1
48909.50, 79.151186, 335.638852, 884.9760, -0.0019360, -0.0012188, 7.44, 1019, 0, 36, 2
48909.50, 79.151820, 335.640270, 884.6291, -0.0059433, -0.0053629, 6.18, 1667, 14, -41, 3
48909.50, 79.151481, 335.639511, 884.8563, -0.0027951, -0.0042761, 5.29, 1108, 4, 0, 0
48909.75, 79.150433, 335.638951, 885.0414, -0.0004777, 0.0016134, 6.35, 1765, 5, 112, 1
48909.75, 79.151068, 335.640368, 884.9303, -0.0020593, -0.0028433, 6.51, 1008, 2, 35, 2
48909.75, 79.151703, 335.641785, 884.5557, -0.0062026, -0.0041860, 5.83, 1683, 6, -41, 3
48909.75, 79.151361, 335.641022, 884.7892, -0.0036883, -0.0025194, 6.10, 1092, 8, 0, 0
48910.00, 79.150314, 335.640469, 885.1023, -0.0005267, 0.0016826, 7.28, 1760, 3, 112, 1
48910.00, 79.150950, 335.641885, 884.9156, -0.0036690, 0.0000000, 6.66, 916, 1, 35, 2
48910.00, 79.151586, 335.643301, 884.4988, -0.0068141, -0.0053412, 6.15, 1718, 3, -42, 3
48910.00, 79.151241, 335.642533, 884.7707, -0.0044439, -0.0018473, 6.86, 1028, 3, 0, 0
48910.25, 79.150196, 335.641985, 885.1559, -0.0009201, 0.0011940, 7.23, 1813, 3, 112, 1
48910.25, 79.150834, 335.643402, 884.9535, -0.0044129, -0.0014804, 6.41, 949, 0, 35, 2
48910.25, 79.151471, 335.644819, 884.4059, -0.0076279, -0.0074970, 6.96, 1706, 8, -42, 3
48910.25, 79.151122, 335.644044, 884.7551, -0.0061744, -0.0042282, 6.64, 1039, 7, 0, 0
48910.50, 79.150079, 335.643502, 885.1984, -0.0033238, 0.0013297, 7.47, 1810, 10, 111, 1
48910.50, 79.150718, 335.644919, 884.9114, -0.0040002, -0.0047193, 6.44, 990, 4, 34, 2
48910.50, 79.151357, 335.646336, 884.2427, -0.0086639, -0.0107779, 7.63, 1745, 3, -43, 3
48910.50, 79.151004, 335.645553, 884.6674, -0.0060861, -0.0069811, 5.42, 1054, 2, 0, 0
48910.75, 79.149963, 335.645022, 885.2335, -0.0032781, -0.0009881, 7.31, 1792, 5, 111, 1
48910.75, 79.150602, 335.646439, 884.8205, -0.0064248, -0.0051997, 7.00, 997, 1, 34, 2
48910.75, 79.151242, 335.647855, 884.0289, -0.0094872, -0.0101306, 7.21, 1755, 8, -43, 3
48910.75, 79.150885, 335.647065, 884.5184, -0.0071751, -0.0085368, 7.14, 1031, 5, 0, 0
48911.00, 79.149846, 335.646546, 885.2213, -0.0027976, -0.0018691, 6.22, 1838, 2, 111, 1
48911.00, 79.150487, 335.647959, 884.7114, -0.0081520, -0.0071892, 6.39, 1023, 6, 34, 2
48911.00, 79.151128, 335.649373, 883.8495, -0.0096167, -0.0077657, 6.50, 1746, 1, -44, 3
48911.00, 79.150767, 335.648576, 884.3569, -0.0086121, -0.0082208, 6.65, 1097, 2, 0, 0
48911.25, 79.149730, 335.648066, 885.1770, -0.0046453, -0.0025773, 7.74, 1836, 7, 111, 1
48911.25, 79.150372, 335.649479, 884.5925, -0.0081280, -0.0065587, 7.53, 993, 2, 33, 2
48911.25, 79.151013, 335.650891, 883.7258, -0.0103662, -0.0080850, 6.51, 1739, 1, -44, 3
48911.25, 79.150648, 335.650087, 884.2449, -0.0089052, -0.0061635, 7.41, 1105, 3, 0, 0
48911.50, 79.149615, 335.649588, 885.0765, -0.0052254, -0.0060311, 7.62, 1846, 0, 110, 1
48911.50, 79.150257, 335.650998, 884.4401, -0.0064411, -0.0089445, 7.54, 979, 0, 33, 2
48911.50, 79.150899, 335.652407, 883.5600, -0.0088554, -0.0090386, 7.90, 1714, 2, -44, 3
48911.50, 79.150530, 335.651598, 884.0882, -0.0080190, -0.0113583, 7.31, 1059, 9, 0, 0
48911.75, 79.149499, 335.651105, 884.9657, -0.0062904, -0.0052135, 7.16, 1881, 1, 110, 1
48911.75, 79.150142, 335.652516, 884.2265, -0.0088316, -0.0100776, 8.32, 995, 0, 33, 2
48911.75, 79.150786, 335.653928, 883.3398, -0.0064589, -0.0091350, 6.24, 1661, 22, -45, 3
48911.75, 79.150413, 335.653110, 883.8314, -0.0086948, -0.0116386, 6.56, 1057, 2, 0, 0
48912.00, 79.149384, 335.652622, 884.7867, -0.0050687, -0.0100583, 6.64, 1863, 8, 110, 1
48912.00, 79.150028, 335.654035, 884.0036, -0.0094519, -0.0109059, 7.90, 963, 18, 32, 2
48912.00, 79.150672, 335.655448, 883.1908, -0.0081535, -0.0063782, 7.38, 1659, 12, -45, 3
48912.00, 79.150296, 335.654622, 883.6436, -0.0083178, -0.0064516, 9.79, 1049, 1, 0, 0
48912.25, 79.149268, 335.654141, 884.5649, -0.0065855, -0.0078528, 6.55, 1870, 15, 110, 1
48912.25, 79.149914, 335.655553, 883.8111, -0.0074138, -0.0081783, 8.11, 998, 1, 32, 2
48912.25, 79.150559, 335.656966, 883.0305, -0.0080613, -0.0118348, 7.93, 1632, 16, -46, 3
48912.25, 79.150178, 335.656133, 883.5006, -0.0069506, -0.0082370, 10.10, 1035, 1, 0, 0
48912.50, 79.149153, 335.655663, 884.4099, -0.0080713, -0.0073759, 7.68, 1815, 3, 109, 1
48912.50, 79.149799, 335.657074, 883.6200, -0.0067961, -0.0094142, 6.96, 977, 0, 31, 2
48912.50, 79.150446, 335.658484, 882.7379, -0.0079029, -0.0120338, 6.47, 1622, 15, -46, 3
48912.50, 79.150061, 335.657644, 883.2866, -0.0080947, -0.0120368, 6.34, 1016, 18, 0, 0
48912.75, 79.149038, 335.657181, 884.2486, -0.0080864, -0.0087416, 8.42, 1767, 1, 109, 1
48912.75, 79.149686, 335.658593, 883.4015, -0.0081511, -0.0104566, 7.03, 948, 2, 31, 2
48912.75, 79.150334, 335.660005, 882.4661, -0.0072424, -0.0104564, 6.77, 1671, 3, -47, 3
48912.75, 79.149945, 335.659157, 883.0246, -0.0087634, -0.0121774, 6.18, 1015, 4, 0, 0
48913.00, 79.148924, 335.658704, 884.0677, -0.0087815, -0.0088897, 8.85, 1850, 5, 109, 1
48913.00, 79.149573, 335.660115, 883.0936, -0.0073514, -0.0149165, 6.81, 933, 11, 31, 2
48913.00, 79.150222, 335.661526, 882.2054, -0.0063751, -0.0113593, 7.27, 1671, 1, -47, 3
48913.00, 79.149828, 335.660669, 882.7232, -0.0066773, -0.0135370, 6.68, 1002, 1, 0, 0
48913.25, 79.148810, 335.660223, 883.7934, -0.0089803, -0.0137212, 7.73, 1871, 9, 108, 1
48913.25, 79.149461, 335.661635, 882.7453, -0.0075436, -0.0122347, 6.10, 933, 11, 30, 2
48913.25, 79.150111, 335.663048, 881.9143, -0.0056034, -0.0114508, 7.39, 1635, 33, -48, 3
48913.25, 79.149712, 335.662180, 882.4076, -0.0065982, -0.0117634, 5.95, 1031, 0, 0, 0
48913.50, 79.148697, 335.661747, 883.4401, -0.0086751, -0.0146525, 7.48, 1831, 6, 108, 1
48913.50, 79.149348, 335.663157, 882.5081, -0.0079461, -0.0093502, 6.03, 993, 1, 30, 2
48913.50, 79.149999, 335.664568, 881.7301, -0.0059939, -0.0043218, 8.86, 1702, 4, -49, 3
48913.50, 79.149595, 335.663692, 882.1885, -0.0079983, -0.0086949, 6.50, 1052, 0, 0, 0
48913.75, 79.148584, 335.663266, 883.1233, -0.0069190, -0.0125731, 8.97, 1827, 3, 108, 1
48913.75, 79.149236, 335.664678, 882.2905, -0.0073838, -0.0107398, 6.01, 990, 3, 29, 2
48913.75, 79.149889, 335.666090, 881.5769, -0.0051335, -0.0113467, 12.00, 1659, 1, -49, 3
48913.75, 79.149479, 335.665204, 882.0050, -0.0061694, -0.0093404, 7.08, 1013, 0, 0, 0
48914.00, 79.148470, 335.664784, 882.8657, -0.0082301, -0.0093334, 7.98, 1834, 8, 107, 1
48914.00, 79.149123, 335.666196, 882.0184, -0.0065177, -0.0117798, 5.63, 946, 9, 29, 2
48914.00, 79.149776, 335.667609, 881.3144, -0.0064584, -0.0100338, 10.42, 1598, 0, -50, 3
48914.00, 79.149364, 335.666716, 881.7490, -0.0047529, -0.0114930, 6.44, 991, 1, 0, 0
48914.25, 79.148357, 335.666306, 882.6649, -0.0104907, -0.0100059, 8.42, 1869, 2, 107, 1
48914.25, 79.149011, 335.667717, 881.7345, -0.0058008, -0.0104257, 6.24, 956, 13, 28, 2
48914.25, 79.149665, 335.669127, 881.0968, -0.0053868, -0.0072544, 8.28, 1631, 2, -50, 3
48914.25, 79.149248, 335.668227, 881.4828, -0.0053734, -0.0095626, 6.69, 1003, 11, 0, 0
48914.50, 79.148244, 335.667824, 882.4565, -0.0077445, -0.0121310, 10.91, 1896, 0, 107, 1
48914.50, 79.148898, 335.669235, 881.5536, -0.0063833, -0.0061031, 6.77, 963, 5, 28, 2
48914.50, 79.149553, 335.670645, 881.0009, -0.0046004, -0.0012453, 16.41, 1694, 0, -50, 3
48914.50, 79.149132, 335.669739, 881.3209, -0.0061047, -0.0057506, 6.85, 1024, 5, 0, 0
48914.75, 79.148130, 335.669344, 882.1832, -0.0069926, -0.0111298, 10.28, 1860, 2, 106, 1
48914.75, 79.148786, 335.670754, 881.3874, -0.0053360, -0.0092120, 8.10, 948, 2, 28, 2
48914.75, 79.149442, 335.672165, 880.8078, 0.0000000, -0.0118034, 20.12, 1711, 1, -51, 3
48914.75, 79.149017, 335.671251, 881.1485, -0.0044136, -0.0102736, 9.57, 990, 14, 0, 0
48915.00, 79.148016, 335.670867, 881.8791, -0.0065895, -0.0131566, 8.88, 1840, 7, 106, 1
48915.00, 79.148673, 335.672275, 881.0510, -0.0054638, -0.0153196, 7.03, 926, 14, 27, 2
48915.00, 79.149330, 335.673682, 880.3583, -0.0007603, -0.0172751, 9.39, 1659, 20, -51, 3
48915.00, 79.148902, 335.672764, 880.7753, -0.0031075, -0.0167899, 7.27, 967, 18, 0, 0
48915.25, 79.147901, 335.672378, 881.4988, -0.0045551, -0.0160080, 8.77, 1832, 5, 106, 1
48915.25, 79.148560, 335.673788, 880.6321, -0.0065959, -0.0158458, 6.40, 971, 5, 27, 2
48915.25, 79.149218, 335.675198, 879.9404, -0.0024077, -0.0093326, 9.71, 1631, 5, -52, 3
48915.25, 79.148787, 335.674275, 880.3353, -0.0047042, -0.0145715, 7.98, 997, 19, 0, 0
48915.50, 79.147787, 335.673894, 881.0595, -0.0044850, -0.0155105, 8.80, 1862, 0, 106, 1
48915.50, 79.148446, 335.675304, 880.2423, -0.0051014, -0.0133598, 8.84, 991, 6, 27, 2
48915.50, 79.149106, 335.676714, 879.7298, -0.0022555, -0.0039505, 7.99, 1671, 7, -52, 3
48915.50, 79.148672, 335.675786, 880.0209, -0.0040412, -0.0093082, 9.50, 1049, 1, 0, 0
48915.75, 79.147672, 335.675405, 880.6917, -0.0056457, -0.0119237, 8.02, 1868, 4, 106, 1
48915.75, 79.148333, 335.676818, 879.9407, -0.0032465, -0.0085078, 7.20, 997, 12, 27, 2
48915.75, 79.148995, 335.678231, 879.5603, -0.0007402, -0.0075157, 9.51, 1757, 8, -52, 3
48915.75, 79.148557, 335.677297, 879.7837, -0.0022892, -0.0076135, 7.64, 1060, 5, 0, 0
48916.00, 79.147558, 335.676922, 880.3539, -0.0068535, -0.0128415, 8.46, 1843, 5, 106, 1
48916.00, 79.148220, 335.678334, 879.6803, -0.0024702, -0.0099085, 8.05, 1030, 6, 27, 2
48916.00, 79.148883, 335.679746, 879.3057, -0.0006746, -0.0101810, 8.93, 1771, 7, -53, 3
48916.00, 79.148443, 335.678808, 879.5292, -0.0013604, -0.0092588, 8.37, 1059, 5, 0, 0
48916.25, 79.147443, 335.678433, 879.9687, -0.0068266, -0.0160720, 9.37, 1802, 2, 106, 1
48916.25, 79.148107, 335.679848, 879.3443, -0.0010699, -0.0126702, 7.38, 994, 16, 27, 2
48916.25, 79.148772, 335.681263, 878.9419, -0.0002850, -0.0137618, 8.69, 1736, 0, -53, 3
48916.25, 79.148329, 335.680320, 879.2071, -0.0001327, -0.0116261, 7.55, 1002, 10, 0, 0
48916.50, 79.147329, 335.679943, 879.5496, -0.0054185, -0.0164920, 11.51, 1809, 0, 106, 1
48916.50, 79.147995, 335.681361, 879.0008, -0.0002176, -0.0099356, 7.14, 968, 7, 26, 2
48916.50, 79.148661, 335.682779, 878.6094, -0.0027841, -0.0084657, 9.44, 1716, 4, -53, 3
48916.50, 79.148215, 335.681829, 878.8999, -0.0004551, -0.0082623, 7.33, 974, 6, 0, 0
48916.75, 79.147215, 335.681457, 879.1984, -0.0059361, -0.0112574, 10.85, 1845, 0, 106, 1
48916.75, 79.147883, 335.682876, 878.7413, -0.0001687, -0.0072374, 7.58, 996, 2, 26, 2
48916.75, 79.148550, 335.684295, 878.3758, -0.0030795, -0.0096710, 10.12, 1727, 3, -54, 3
48916.75, 79.148101, 335.683340, 878.6597, -0.0002106, -0.0070481, 7.32, 992, 4, 0, 0
48917.00, 79.147101, 335.682975, 878.9207, -0.0052793, -0.0112331, 8.76, 1836, 15, 106, 1
48917.00, 79.147770, 335.684392, 878.5062, -0.0005985, -0.0078631, 9.16, 1027, 3, 26, 2
48917.00, 79.148439, 335.685810, 878.0861, -0.0039873, -0.0122380, 9.95, 1736, 8, -54, 3
48917.00, 79.147987, 335.684851, 878.4173, -0.0001325, -0.0080921, 9.26, 1019, 4, 0, 0
48917.25, 79.146988, 335.684483, 878.6005, -0.0015429, -0.0133374, 11.26, 1829, 0, 106, 1
48917.25, 79.147658, 335.685905, 878.2076, 0.0000000, -0.0107385, 11.13, 1000, 7, 26, 2
48917.25, 79.148328, 335.687328, 877.7988, -0.0050406, -0.0093043, 12.33, 1655, 33, -55, 3
48917.25, 79.147873, 335.686362, 878.1089, 0.0016299, -0.0108587, 11.66, 1004, 15, 0, 0
48917.50, 79.146875, 335.685994, 878.1936, 0.0003866, -0.0137720, 9.46, 1772, 11, 106, 1
48917.50, 79.147546, 335.687417, 877.7948, 0.0001246, -0.0139128, 9.70, 963, 24, 26, 2
48917.50, 79.148218, 335.688841, 877.4715, -0.0004581, -0.0095748, 14.39, 1603, 44, -55, 3
48917.50, 79.147760, 335.687870, 877.6893, 0.0022030, -0.0135648, 11.42, 1005, 16, 0, 0
48917.75, 79.146762, 335.687507, 877.8121, -0.0025093, -0.0103058, 10.49, 1792, 29, 106, 1
48917.75, 79.147435, 335.688933, 877.3914, -0.0005577, -0.0117527, 8.38, 991, 8, 25, 2
48917.75, 79.148109, 335.690359, 877.1477, 0.0019654, -0.0077825, 12.80, 1634, 35, -55, 3
