# Filename: 20180418_134600_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134600.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49563.50, 78.912700, 339.639858, 28.1491, 0.0019308, 0.0068653, 20.10, 1512, 135, 38, 3
49563.50, 78.913041, 339.639984, 28.2224, 0.0049278, 0.0070622, 14.34, 1117, 19, 0, 0
49563.75, 78.910616, 339.640733, 56.6695, -0.0426646, -0.0450219, 443.62, 1612, 39, 268, 1
49563.75, 78.911647, 339.641091, 42.8425, -0.2487545, -0.0497690, 358.68, 976, 11, 153, 2
49563.75, 78.912677, 339.641450, 28.3698, 0.0039958, 0.0088044, 25.37, 1504, 131, 38, 3
49563.75, 78.913020, 339.641569, 28.5393, 0.0115029, 0.0117278, 13.04, 1106, 20, 0, 0
49564.00, 78.910593, 339.642366, 54.7160, -0.0734857, -0.0283325, 517.23, 1673, 13, 268, 1
49564.00, 78.911621, 339.642703, 41.7848, -0.2007132, -0.0340000, 440.31, 997, 0, 154, 2
49564.00, 78.912649, 339.643039, 28.4800, 0.0047561, -0.0016052, 27.49, 1516, 134, 39, 3
49564.00, 78.913000, 339.643154, 28.6717, 0.0092780, -0.0009345, 15.39, 1093, 11, 0, 0
49564.25, 78.910516, 339.643974, 54.1020, -0.1128984, -0.0121903, 492.90, 1617, 2, 275, 1
49564.25, 78.911562, 339.644299, 41.7193, -0.1853922, -0.0491417, 491.99, 960, 0, 158, 2
49564.25, 78.912607, 339.644624, 28.5104, -0.0005909, -0.0049724, 31.93, 1475, 126, 42, 3
49564.25, 78.912982, 339.644740, 28.4900, 0.0011615, -0.0074973, 19.23, 1044, 14, 0, 0
49564.50, 78.910379, 339.645579, 51.6829, 0.0464682, -0.3045823, 970.51, 1582, 0, 288, 1
49564.50, 78.911466, 339.645893, 41.4144, -0.1544874, -0.0648053, 495.78, 981, 2, 167, 2
49564.50, 78.912553, 339.646207, 28.6397, -0.0103922, -0.0101586, 32.96, 1491, 147, 46, 3
49564.50, 78.912964, 339.646326, 28.1423, -0.0046588, -0.0118849, 20.54, 1062, 2, 0, 0
49564.75, 78.910339, 339.647204, 38.7156, 0.1035319, -0.4586504, 798.49, 1647, 0, 291, 1
49564.75, 78.911427, 339.647499, 36.2657, -0.0572520, -0.2355916, 646.10, 967, 0, 169, 2
49564.75, 78.912516, 339.647795, 28.3111, -0.0075813, -0.0070479, 34.88, 1571, 124, 48, 3
49564.75, 78.912947, 339.647913, 27.9267, -0.0012103, 0.0010694, 11.16, 1011, 62, 0, 0
49565.00, 78.910300, 339.648826, 29.3602, 0.0112830, 0.0016046, 147.40, 1628, 35, 293, 1
49565.00, 78.911390, 339.649105, 32.4742, 0.0859331, 0.0511355, 614.94, 870, 3, 172, 2
49565.00, 78.912479, 339.649383, 28.0792, -0.0047814, -0.0019625, 40.66, 1550, 126, 50, 3
49565.00, 78.912932, 339.649499, 27.7816, -0.0065376, -0.0054233, 20.16, 993, 33, 0, 0
49565.25, 78.910258, 339.650456, 28.2047, -0.0003706, -0.0064594, 36.89, 1428, 207, 296, 1
49565.25, 78.911350, 339.650714, 35.7152, 0.1608998, 0.1572391, 537.12, 880, 0, 175, 2
49565.25, 78.912442, 339.650973, 33.5288, -0.1462948, 0.0755939, 476.72, 1644, 0, 53, 3
49565.25, 78.912917, 339.651086, 27.7657, -0.0171240, 0.0080447, 32.84, 910, 49, 0, 0
49565.50, 78.910227, 339.652089, 28.0382, 0.0000000, -0.0018367, 21.37, 1545, 43, 298, 1
49565.50, 78.911317, 339.652327, 39.9400, 0.1737738, 0.1283649, 546.58, 911, 0, 177, 2
49565.50, 78.912408, 339.652565, 38.6541, -0.2025976, 0.1393077, 520.32, 1617, 2, 55, 3
49565.50, 78.912904, 339.652673, 28.6915, -0.0120887, 0.0315388, 77.22, 840, 76, 0, 0
49565.75, 78.910201, 339.653737, 28.0303, -0.0001222, 0.0008826, 15.88, 1540, 28, 300, 1
49565.75, 78.911288, 339.653949, 44.5951, 0.1196042, 0.1612881, 522.90, 893, 0, 179, 2
49565.75, 78.912375, 339.654160, 44.8631, -0.1246095, 0.2487175, 680.71, 1614, 0, 57, 3
49565.75, 78.912892, 339.654260, 36.8001, -0.2430641, 0.3678629, 629.09, 880, 1, 0, 0
49566.00, 78.910180, 339.655367, 28.0548, 0.0000000, 0.0007813, 20.90, 1389, 191, 301, 1
49566.00, 78.911263, 339.655559, 49.5244, 0.0252873, 0.0528765, 262.91, 882, 35, 180, 2
49566.00, 78.912346, 339.655751, 49.9578, -0.0027326, 0.0365587, 343.62, 1597, 117, 60, 3
49566.00, 78.912881, 339.655846, 50.7847, 0.0663325, 0.0308358, 276.46, 819, 96, 0, 0
49566.25, 78.910164, 339.657014, 36.4660, 0.1936417, 0.0882489, 513.59, 1549, 0, 301, 1
49566.25, 78.911244, 339.657182, 51.1503, 0.0128056, 0.0360956, 204.56, 957, 8, 181, 2
49566.25, 78.912324, 339.657350, 50.5970, -0.0221546, -0.0145192, 313.54, 1683, 70, 61, 3
49566.25, 78.912871, 339.657435, 50.2104, 0.0810105, -0.0456757, 331.38, 931, 46, 0, 0
49566.50, 78.910153, 339.658656, 40.6832, 0.2606100, 0.1120354, 478.15, 1579, 1, 302, 1
49566.50, 78.911230, 339.658802, 52.4658, -0.0031785, 0.0341570, 193.95, 935, 11, 182, 2
49566.50, 78.912308, 339.658948, 51.1645, -0.0190325, 0.0550472, 377.14, 1693, 14, 62, 3
49566.50, 78.912863, 339.659023, 53.4619, 0.2526328, 0.1185953, 351.74, 942, 2, 0, 0
49566.75, 78.910145, 339.660307, 47.3617, 0.2359562, 0.3029674, 637.99, 1573, 0, 302, 1
49566.75, 78.911221, 339.660427, 53.4850, -0.0039291, 0.0295890, 177.56, 944, 3, 182, 2
49566.75, 78.912297, 339.660548, 51.7229, 0.0098226, 0.0005571, 367.44, 1706, 0, 62, 3
49566.75, 78.912856, 339.660610, 57.2007, 0.3544035, 0.0253812, 220.78, 882, 3, 0, 0
49567.00, 78.910139, 339.661939, 55.5664, 0.0061570, 0.0443316, 226.00, 1465, 142, 302, 1
49567.00, 78.911213, 339.662042, 54.6797, 0.0044474, 0.0466443, 161.77, 972, 24, 182, 2
49567.00, 78.912288, 339.662144, 51.7667, 0.0218901, 0.0126467, 349.53, 1740, 0, 62, 3
49567.00, 78.912850, 339.662198, 57.6266, 0.3250706, 0.0495860, 196.88, 862, 2, 0, 0
49567.25, 78.910188, 339.663602, 57.0107, -0.0067210, 0.0312016, 182.78, 1690, 14, 296, 1
49567.25, 78.911239, 339.663674, 55.0581, 0.0055754, -0.0062337, 229.11, 976, 6, 179, 2
49567.25, 78.912290, 339.663746, 51.3917, 0.0302857, -0.0391608, 325.00, 1744, 0, 62, 3
49567.25, 78.912845, 339.663785, 55.4471, 0.1705641, -0.0309256, 312.57, 886, 0, 0, 0
49567.50, 78.910154, 339.665235, 57.9440, -0.0065410, 0.0139525, 140.46, 1703, 22, 299, 1
49567.50, 78.911209, 339.665289, 54.3746, -0.0049112, -0.0477683, 303.70, 996, 0, 182, 2
49567.50, 78.912264, 339.665342, 50.5288, -0.0101534, -0.0604149, 330.43, 1747, 0, 64, 3
49567.50, 78.912842, 339.665371, 46.8397, -0.1712198, -0.1405860, 268.24, 841, 10, 0, 0
49567.75, 78.910105, 339.666892, 58.0844, -0.0146629, -0.0038244, 136.91, 1638, 79, 304, 1
49567.75, 78.911165, 339.666918, 53.4617, -0.0289633, -0.0274162, 336.88, 986, 0, 186, 2
49567.75, 78.912225, 339.666943, 49.6051, -0.0524105, -0.0348266, 290.28, 1722, 0, 68, 3
49567.75, 78.912840, 339.666958, 41.7780, -0.2528213, -0.0629584, 270.34, 777, 0, 0, 0
49568.00, 78.910027, 339.668539, 55.2310, -0.0369990, -0.1091914, 389.47, 1598, 3, 313, 1
49568.00, 78.911103, 339.668541, 53.1017, -0.0581523, -0.0239803, 258.33, 929, 22, 193, 2
49568.00, 78.912179, 339.668543, 48.9197, -0.0444584, -0.0135542, 273.24, 1760, 0, 73, 3
49568.00, 78.912839, 339.668545, 43.5684, -0.1622952, 0.0287098, 221.73, 757, 1, 0, 0
49568.25, 78.909999, 339.670185, 53.9604, -0.0162569, -0.0077275, 471.61, 1553, 0, 316, 1
49568.25, 78.911073, 339.670165, 52.1401, -0.0502124, -0.0370973, 194.52, 941, 4, 197, 2
49568.25, 78.912146, 339.670144, 46.5982, -0.0678652, -0.1783870, 456.23, 1819, 0, 77, 3
49568.25, 78.912840, 339.670131, 34.7921, -0.3140154, -0.3388655, 489.14, 719, 0, 0, 0
49568.50, 78.909978, 339.671843, 54.4527, -0.0307406, -0.0291845, 276.61, 1496, 75, 319, 1
49568.50, 78.911049, 339.671796, 50.4419, -0.0435998, -0.0632960, 198.20, 929, 10, 199, 2
49568.50, 78.912120, 339.671748, 39.9003, -0.1338540, -0.3054373, 473.29, 1767, 0, 80, 3
49568.50, 78.912842, 339.671717, 23.0725, -0.3425842, -0.3493211, 518.81, 620, 0, 0, 0
49568.75, 78.909978, 339.673490, 52.8970, -0.0445969, -0.0679365, 64.64, 1503, 105, 319, 1
49568.75, 78.911040, 339.673420, 46.7830, -0.0961593, -0.1303174, 348.96, 927, 5, 201, 2
49568.75, 78.912102, 339.673351, 32.0842, -0.0886825, -0.1337091, 400.60, 1727, 0, 83, 3
49568.75, 78.912845, 339.673302, 27.8430, -0.0063917, 0.0000000, 23.10, 530, 33, 0, 0
49569.00, 78.909998, 339.675134, 51.2031, -0.0362165, -0.0305654, 71.93, 1475, 133, 317, 1
49569.00, 78.911049, 339.675043, 39.1014, -0.1542911, -0.2800428, 425.72, 923, 0, 200, 2
49569.00, 78.912100, 339.674952, 28.3090, -0.0051541, 0.0038955, 41.77, 1668, 71, 83, 3
49569.00, 78.912849, 339.674887, 28.2780, 0.0072966, 0.0016671, 42.22, 560, 6, 0, 0
49569.25, 78.909958, 339.676798, 46.4904, -0.1069931, -0.1535629, 439.28, 1567, 1, 322, 1
49569.25, 78.911024, 339.676678, 31.4880, -0.0839239, -0.1570811, 463.22, 906, 1, 204, 2
49569.25, 78.912090, 339.676557, 28.3843, -0.0059822, 0.0033972, 35.61, 1704, 39, 85, 3
49569.25, 78.912855, 339.676471, 28.5286, 0.0143476, 0.0079322, 35.24, 554, 0, 0, 0
49569.50, 78.909956, 339.678449, 38.2942, -0.1748734, -0.2624300, 497.47, 1552, 0, 323, 1
49569.50, 78.911024, 339.678304, 28.4405, 0.0002678, 0.0000000, 53.20, 884, 33, 205, 2
49569.50, 78.912092, 339.678160, 28.2352, -0.0008044, 0.0012166, 18.62, 1555, 125, 86, 3
49569.50, 78.912862, 339.678055, 27.9425, -0.0072752, 0.0030702, 19.73, 491, 27, 0, 0
49569.75, 78.909913, 339.680108, 31.5049, -0.0899277, -0.2063348, 499.99, 1510, 0, 329, 1
49569.75, 78.911001, 339.679935, 28.4705, -0.0035187, 0.0009702, 39.20, 893, 38, 208, 2
49569.75, 78.912089, 339.679762, 28.2122, 0.0007792, -0.0008850, 20.62, 1602, 56, 87, 3
49569.75, 78.912871, 339.679637, 27.9508, -0.0104007, 0.0058236, 14.52, 494, 15, 0, 0
49570.00, 78.909924, 339.681771, 28.5540, 0.0000000, -0.0066929, 42.20, 1545, 36, 329, 1
49570.00, 78.911011, 339.681568, 28.4424, -0.0031984, -0.0010764, 30.35, 882, 34, 208, 2
49570.00, 78.912098, 339.681365, 28.1839, 0.0006726, -0.0028172, 31.43, 1511, 155, 87, 3
49570.00, 78.912881, 339.681219, 30.4123, 0.0499955, 0.0183552, 84.82, 502, 8, 0, 0
49570.25, 78.909936, 339.683436, 28.3994, -0.0010379, -0.0026971, 36.08, 1540, 37, 329, 1
49570.25, 78.911023, 339.683202, 28.4033, -0.0018302, -0.0015529, 33.54, 867, 43, 208, 2
49570.25, 78.912110, 339.682968, 28.2096, -0.0019321, 0.0012618, 35.17, 1430, 184, 87, 3
49570.25, 78.912893, 339.682800, 30.5812, 0.0556891, -0.0305063, 90.24, 486, 2, 0, 0
49570.50, 78.909950, 339.685103, 28.3705, 0.0006147, -0.0023116, 31.95, 1518, 41, 329, 1
49570.50, 78.911036, 339.684838, 28.3191, 0.0009796, -0.0022994, 40.79, 912, 47, 208, 2
49570.50, 78.912123, 339.684572, 28.3003, 0.0058235, 0.0116582, 58.40, 1513, 106, 87, 3
49570.50, 78.912906, 339.684380, 27.3973, -0.0360885, 0.0273253, 31.24, 485, 14, 0, 0
49570.75, 78.909965, 339.686766, 28.3002, 0.0014166, -0.0023432, 25.56, 1464, 121, 329, 1
49570.75, 78.911052, 339.686469, 28.3458, 0.0045060, 0.0052163, 36.99, 914, 30, 208, 2
49570.75, 78.912138, 339.686172, 28.3956, 0.0069574, -0.0046887, 60.95, 1597, 90, 87, 3
49570.75, 78.912921, 339.685958, 27.2754, -0.0512752, -0.0072055, 54.53, 510, 3, 0, 0
49571.00, 78.909981, 339.688429, 28.2837, 0.0015882, 0.0004582, 29.53, 1433, 153, 330, 1
49571.00, 78.911068, 339.688101, 28.3376, 0.0014098, -0.0047304, 30.86, 864, 16, 208, 2
49571.00, 78.912154, 339.687773, 28.1488, 0.0007257, -0.0047975, 15.22, 1506, 167, 87, 3
49571.00, 78.912938, 339.687536, 28.4369, 0.0029111, -0.0100387, 17.97, 453, 46, 0, 0
49571.25, 78.909996, 339.690083, 28.2213, -0.0011845, -0.0006590, 27.53, 1501, 68, 330, 1
49571.25, 78.911083, 339.689726, 28.2619, -0.0023952, 0.0027370, 18.93, 879, 46, 209, 2
49571.25, 78.912170, 339.689369, 28.0763, 0.0002801, 0.0000000, 10.12, 1637, 33, 88, 3
49571.25, 78.912956, 339.689111, 28.2170, 0.0031822, -0.0038104, 6.19, 477, 45, 0, 0
49571.50, 78.910013, 339.691736, 28.2328, -0.0004983, 0.0021184, 20.35, 1545, 22, 330, 1
49571.50, 78.911100, 339.691350, 28.2976, -0.0016486, 0.0009185, 18.16, 850, 60, 209, 2
49571.50, 78.912188, 339.690964, 28.0819, -0.0009415, -0.0010193, 11.75, 1567, 84, 88, 3
49571.50, 78.912976, 339.690684, 28.5853, 0.0168854, -0.0032075, 14.67, 509, 17, 0, 0
49571.75, 78.910027, 339.693391, 28.2688, -0.0012225, 0.0011065, 21.33, 1510, 88, 331, 1
49571.75, 78.911116, 339.692975, 28.3206, -0.0010568, 0.0015142, 19.26, 777, 59, 210, 2
49571.75, 78.912205, 339.692558, 28.0545, 0.0002281, 0.0008062, 15.26, 1566, 65, 88, 3
49571.75, 78.912998, 339.692255, 28.2035, 0.0041613, 0.0039602, 15.63, 483, 25, 0, 0
49572.00, 78.910047, 339.695029, 28.2863, -0.0006884, -0.0016997, 25.32, 1504, 95, 332, 1
49572.00, 78.911137, 339.694588, 28.2714, -0.0020531, -0.0051382, 23.98, 785, 56, 210, 2
49572.00, 78.912226, 339.694146, 28.0667, 0.0027263, 0.0015545, 16.91, 1566, 57, 89, 3
49572.00, 78.913021, 339.693824, 28.1066, -0.0062758, 0.0056615, 23.61, 464, 14, 0, 0
49572.25, 78.910069, 339.696680, 28.2200, -0.0013765, -0.0022440, 25.48, 1468, 50, 332, 1
49572.25, 78.911158, 339.696209, 28.4635, 0.0026531, 0.0110095, 47.49, 815, 78, 211, 2
49572.25, 78.912247, 339.695737, 28.1020, 0.0036751, -0.0001104, 20.91, 1431, 155, 89, 3
49572.25, 78.913045, 339.695391, 28.3708, 0.0001275, -0.0018026, 15.44, 405, 21, 0, 0
49572.50, 78.910093, 339.698351, 28.1815, -0.0024821, 0.0023293, 23.69, 1449, 42, 333, 1
49572.50, 78.911182, 339.697841, 30.3327, 0.0411635, 0.0551521, 213.92, 974, 0, 211, 2
49572.50, 78.912272, 339.697330, 29.2518, -0.0255623, 0.0097063, 110.58, 1564, 81, 89, 3
49572.50, 78.913071, 339.696956, 27.9592, -0.0084477, -0.0073726, 12.88, 440, 3, 0, 0
49572.75, 78.910119, 339.699960, 28.2905, -0.0029798, 0.0041379, 24.16, 1454, 113, 333, 1
49572.75, 78.911208, 339.699433, 30.8927, 0.0529106, -0.0298306, 234.91, 947, 0, 211, 2
49572.75, 78.912296, 339.698906, 30.0094, -0.0449689, 0.0103840, 123.05, 1657, 47, 90, 3
49572.75, 78.913098, 339.698518, 27.8737, -0.0056132, -0.0029355, 18.94, 450, 1, 0, 0
49573.00, 78.910145, 339.701591, 28.4782, -0.0056040, 0.0068636, 51.28, 1506, 98, 333, 1
49573.00, 78.911234, 339.701039, 29.4371, 0.0328566, -0.0659499, 148.72, 943, 1, 212, 2
49573.00, 78.912323, 339.700486, 30.4977, -0.0550720, 0.0128918, 132.46, 1679, 29, 90, 3
49573.00, 78.913127, 339.700078, 28.0708, 0.0033028, -0.0018173, 14.36, 442, 0, 0, 0
49573.25, 78.910176, 339.703219, 28.5086, -0.0102265, 0.0005450, 65.11, 1555, 19, 333, 1
49573.25, 78.911265, 339.702641, 28.1226, 0.0001737, 0.0012077, 19.94, 829, 82, 212, 2
49573.25, 78.912353, 339.702063, 29.3330, -0.0285764, -0.0209309, 130.93, 1669, 44, 90, 3
49573.25, 78.913157, 339.701636, 28.1215, 0.0058227, -0.0009875, 9.91, 474, 0, 0, 0
49573.50, 78.910209, 339.704846, 28.3521, -0.0092205, -0.0068227, 56.70, 1598, 38, 333, 1
49573.50, 78.911298, 339.704242, 28.1137, -0.0022807, -0.0017462, 15.97, 860, 40, 211, 2
49573.50, 78.912387, 339.703637, 28.1805, -0.0021795, -0.0007568, 32.88, 1528, 149, 90, 3
49573.50, 78.913188, 339.703192, 27.8983, -0.0013542, 0.0008442, 3.67, 466, 28, 0, 0
49573.75, 78.910244, 339.706460, 28.2600, -0.0029987, 0.0000000, 43.78, 1594, 80, 333, 1
49573.75, 78.911333, 339.705832, 28.0582, -0.0026878, -0.0010367, 17.38, 890, 39, 211, 2
49573.75, 78.912422, 339.705204, 28.0035, -0.0005576, -0.0013800, 18.48, 1579, 160, 89, 3
49573.75, 78.913220, 339.704744, 27.9499, 0.0005024, -0.0016915, 13.79, 489, 26, 0, 0
49574.00, 78.910280, 339.708082, 28.3716, 0.0027438, -0.0005540, 42.69, 1643, 45, 333, 1
49574.00, 78.911371, 339.707427, 28.1989, -0.0058937, 0.0079703, 37.18, 924, 17, 211, 2
49574.00, 78.912461, 339.706772, 28.1187, 0.0040449, 0.0097948, 26.03, 1785, 42, 89, 3
49574.00, 78.913254, 339.706295, 27.3136, -0.0274896, 0.0193314, 27.10, 534, 3, 0, 0
49574.25, 78.910322, 339.709687, 28.2924, 0.0048875, -0.0042712, 33.12, 1651, 56, 332, 1
49574.25, 78.911411, 339.709009, 28.8519, 0.0071211, 0.0302876, 99.08, 908, 41, 210, 2
49574.25, 78.912501, 339.708332, 28.5638, 0.0155163, 0.0196773, 70.65, 1780, 31, 88, 3
49574.25, 78.913289, 339.707843, 29.2786, -0.0013555, 0.0584579, 66.73, 536, 5, 0, 0
49574.50, 78.910363, 339.711323, 28.2872, 0.0047295, 0.0044540, 41.63, 1552, 105, 332, 1
49574.50, 78.911452, 339.710613, 30.7807, 0.0247776, 0.0448868, 209.24, 963, 8, 210, 2
49574.50, 78.912540, 339.709902, 28.6581, 0.0150428, -0.0154781, 95.96, 1750, 5, 88, 3
49574.50, 78.913325, 339.709389, 29.6881, -0.0093354, -0.0251042, 135.82, 516, 0, 0, 0
49574.75, 78.910407, 339.712915, 28.1819, -0.0001707, 0.0005383, 32.80, 1507, 145, 332, 1
49574.75, 78.911494, 339.712186, 30.0186, -0.0068775, -0.0662596, 174.33, 964, 40, 210, 2
49574.75, 78.912582, 339.711456, 28.1770, 0.0023264, -0.0031621, 22.93, 1562, 175, 88, 3
49574.75, 78.913363, 339.710933, 28.3503, -0.0169784, -0.0262050, 72.99, 502, 12, 0, 0
49575.00, 78.910453, 339.714527, 28.1494, -0.0014061, 0.0004730, 20.43, 1672, 44, 331, 1
49575.00, 78.911539, 339.713771, 28.4174, 0.0028842, 0.0024770, 35.84, 917, 64, 209, 2
49575.00, 78.912625, 339.713015, 28.1430, 0.0041734, 0.0012166, 25.30, 1691, 54, 87, 3
49575.00, 78.913402, 339.712474, 28.4143, -0.0024637, 0.0073780, 30.31, 509, 21, 0, 0
49575.25, 78.910497, 339.716143, 28.1323, -0.0018753, -0.0013736, 19.96, 1612, 85, 331, 1
49575.25, 78.911582, 339.715358, 28.4464, 0.0035588, 0.0001558, 40.21, 882, 65, 209, 2
49575.25, 78.912668, 339.714573, 28.1868, 0.0058791, 0.0013232, 29.57, 1731, 29, 87, 3
49575.25, 78.913442, 339.714012, 28.1509, -0.0161047, 0.0004139, 31.94, 545, 10, 0, 0
49575.50, 78.910542, 339.717749, 28.0421, -0.0005124, -0.0056392, 18.37, 1594, 76, 331, 1
49575.50, 78.911627, 339.716938, 28.3029, -0.0010541, -0.0076264, 36.31, 878, 67, 209, 2
49575.50, 78.912712, 339.716127, 28.2792, 0.0070598, 0.0030138, 30.17, 1788, 14, 87, 3
49575.50, 78.913484, 339.715550, 29.3950, 0.0217238, 0.0014828, 34.02, 571, 0, 0, 0
49575.75, 78.910587, 339.719344, 27.9627, 0.0017559, -0.0018222, 16.91, 1647, 13, 331, 1
49575.75, 78.911672, 339.718510, 28.1404, 0.0002276, 0.0001098, 22.99, 901, 56, 209, 2
49575.75, 78.912756, 339.717675, 28.3656, 0.0031414, -0.0022215, 31.21, 1725, 27, 87, 3
49575.75, 78.913527, 339.717083, 29.5644, 0.0291175, -0.0148363, 32.26, 533, 3, 0, 0
49576.00, 78.910634, 339.720943, 28.0590, 0.0037332, 0.0024105, 26.98, 1478, 164, 331, 1
49576.00, 78.911719, 339.720082, 28.4248, 0.0070079, 0.0115770, 54.47, 893, 67, 208, 2
49576.00, 78.912804, 339.719222, 28.4896, -0.0031335, 0.0015304, 28.57, 1685, 50, 86, 3
49576.00, 78.913571, 339.718614, 27.9959, -0.0100902, -0.0057269, 15.10, 551, 9, 0, 0
49576.25, 78.910690, 339.722538, 28.4038, 0.0068382, -0.0013701, 53.93, 1472, 191, 330, 1
49576.25, 78.911783, 339.721643, 28.8428, 0.0031382, 0.0076599, 81.98, 940, 22, 206, 2
49576.25, 78.912876, 339.720748, 28.4777, -0.0039354, -0.0017292, 27.04, 1741, 53, 83, 3
49576.25, 78.913617, 339.720142, 27.9403, -0.0093714, 0.0040869, 17.97, 633, 2, 0, 0
49576.50, 78.910754, 339.724102, 28.2961, 0.0032633, 0.0003872, 32.28, 1495, 177, 328, 1
49576.50, 78.911858, 339.723179, 29.0839, -0.0070021, 0.0099953, 62.98, 996, 8, 203, 2
49576.50, 78.912963, 339.722255, 28.4286, -0.0012792, 0.0021513, 32.02, 1773, 49, 79, 3
49576.50, 78.913664, 339.721669, 28.7693, 0.0144092, -0.0004248, 29.43, 660, 40, 0, 0
49576.75, 78.910840, 339.725658, 28.3161, 0.0035099, -0.0035861, 35.34, 1413, 188, 324, 1
49576.75, 78.911954, 339.724701, 29.0584, -0.0094817, -0.0085148, 50.04, 1033, 4, 198, 2
49576.75, 78.913069, 339.723744, 28.5555, 0.0148019, 0.0076880, 114.64, 1808, 26, 73, 3
49576.75, 78.913712, 339.723191, 33.4075, 0.1627986, -0.0003191, 112.29, 774, 6, 0, 0
49577.00, 78.910950, 339.727218, 28.1231, -0.0003560, -0.0012807, 26.27, 1463, 165, 317, 1
49577.00, 78.912067, 339.726223, 28.6161, -0.0061707, -0.0128766, 40.24, 1018, 6, 191, 2
49577.00, 78.913184, 339.725227, 28.4693, 0.0087930, -0.0248786, 132.93, 1635, 141, 65, 3
49577.00, 78.913760, 339.724713, 38.8251, 0.3550246, 0.0426978, 488.50, 846, 0, 0, 0
49577.25, 78.911071, 339.728720, 28.1205, -0.0015595, 0.0028926, 23.99, 1591, 58, 309, 1
49577.25, 78.912190, 339.727704, 28.2697, -0.0009777, -0.0033045, 23.33, 992, 36, 183, 2
49577.25, 78.913310, 339.726688, 32.4317, 0.1761336, 0.1493612, 540.76, 1720, 0, 57, 3
49577.25, 78.913811, 339.726232, 42.7051, 0.2829247, 0.2417372, 515.21, 914, 0, 0, 0
49577.50, 78.911207, 339.730220, 28.2006, -0.0033276, 0.0037641, 22.68, 1576, 69, 300, 1
49577.50, 78.912323, 339.729181, 28.1520, -0.0011013, -0.0056065, 29.77, 927, 79, 174, 2
49577.50, 78.913439, 339.728142, 39.1277, 0.1712370, 0.1222244, 490.13, 1736, 17, 48, 3
49577.50, 78.913862, 339.727748, 46.3768, 0.0848525, -0.0059704, 100.71, 998, 57, 0, 0
49577.75, 78.911350, 339.731680, 28.1491, -0.0033024, -0.0051363, 26.23, 1547, 64, 290, 1
49577.75, 78.912465, 339.730629, 34.7687, 0.2114906, 0.1777906, 677.06, 1007, 0, 164, 2
49577.75, 78.913579, 339.729579, 46.1922, -0.0090085, -0.0023738, 147.49, 1736, 65, 38, 3
49577.75, 78.913915, 339.729263, 45.9267, 0.0196598, -0.0192858, 151.93, 1213, 0, 0, 0
