# Filename: 20180418_134200_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_134200.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
49345.00, 78.953633, 338.340694, 261.9747, 0.0127850, 0.0355252, 11.98, 851, 12, 0, 0
49345.25, 78.951601, 338.338814, 254.2100, 0.0501702, 0.0250524, 135.46, 1721, 0, 227, 1
49345.25, 78.952612, 338.340569, 260.6595, 0.0150504, 0.0348831, 24.21, 1029, 2, 109, 2
49345.25, 78.953622, 338.342323, 263.0577, 0.0052952, 0.0219916, 64.84, 1718, 0, -10, 3
49345.25, 78.953538, 338.342178, 263.0589, 0.0165107, 0.0428666, 13.42, 872, 3, 0, 0
49345.50, 78.951511, 338.340314, 255.0418, 0.0528413, 0.0492380, 102.62, 1707, 0, 227, 1
49345.50, 78.952524, 338.342069, 261.5392, 0.0144243, 0.0279863, 21.73, 1024, 9, 108, 2
49345.50, 78.953538, 338.343825, 263.8760, -0.0062302, 0.0177602, 92.64, 1688, 0, -11, 3
49345.50, 78.953444, 338.343662, 264.1969, 0.0198428, 0.0415472, 15.80, 835, 15, 0, 0
49345.75, 78.951426, 338.341842, 256.1343, 0.0624417, 0.0446685, 73.11, 1661, 15, 225, 1
49345.75, 78.952442, 338.343585, 262.4764, 0.0094839, 0.0357407, 21.62, 951, 25, 106, 2
49345.75, 78.953457, 338.345328, 264.4951, -0.0148667, 0.0032078, 99.03, 1680, 0, -12, 3
49345.75, 78.953350, 338.345145, 265.1061, 0.0191535, 0.0304544, 22.38, 768, 36, 0, 0
49346.00, 78.951347, 338.343374, 257.2718, 0.0647827, 0.0518374, 79.82, 1673, 8, 224, 1
49346.00, 78.952362, 338.345103, 263.3652, 0.0102396, 0.0217884, 26.85, 941, 33, 105, 2
49346.00, 78.953377, 338.346831, 264.6268, -0.0184946, -0.0131785, 71.29, 1678, 0, -14, 3
49346.00, 78.953257, 338.346627, 265.1799, 0.0045134, -0.0125725, 59.16, 793, 0, 0, 0
49346.25, 78.951270, 338.344912, 258.1426, 0.0709583, 0.0339596, 72.76, 1690, 34, 222, 1
49346.25, 78.952284, 338.346624, 263.3882, 0.0182782, -0.0121748, 24.74, 936, 8, 103, 2
49346.25, 78.953298, 338.348337, 264.4484, -0.0178189, -0.0034533, 49.79, 1678, 0, -16, 3
49346.25, 78.953165, 338.348111, 264.8334, -0.0150170, -0.0168015, 47.57, 796, 0, 0, 0
49346.50, 78.951193, 338.346432, 258.6597, 0.0572191, 0.0389969, 97.76, 1754, 1, 220, 1
49346.50, 78.952207, 338.348138, 262.8783, 0.0226039, -0.0056336, 30.02, 931, 4, 101, 2
49346.50, 78.953220, 338.349845, 264.3205, -0.0081652, 0.0058539, 33.41, 1664, 49, -17, 3
49346.50, 78.953073, 338.349597, 264.4889, -0.0134595, -0.0081746, 28.98, 804, 26, 0, 0
49346.75, 78.951115, 338.347966, 258.9906, 0.0343335, 0.0264588, 92.15, 1781, 0, 218, 1
49346.75, 78.952128, 338.349655, 262.7282, 0.0267274, 0.0121698, 22.18, 994, 13, 100, 2
49346.75, 78.953141, 338.351345, 264.6231, -0.0047131, 0.0165691, 22.37, 1732, 30, -19, 3
49346.75, 78.952982, 338.351080, 264.6216, -0.0097913, 0.0102592, 21.76, 828, 18, 0, 0
49347.00, 78.951042, 338.349501, 259.2916, 0.0346425, 0.0140751, 48.64, 1805, 25, 216, 1
49347.00, 78.952050, 338.351170, 263.1343, 0.0251103, 0.0268148, 24.43, 1031, 9, 98, 2
49347.00, 78.953057, 338.352839, 265.2281, -0.0035004, 0.0230048, 14.46, 1723, 48, -19, 3
49347.00, 78.952891, 338.352564, 265.1813, -0.0042071, 0.0192135, 18.65, 835, 7, 0, 0
49347.25, 78.950963, 338.351017, 259.7732, 0.0365851, 0.0292675, 31.41, 1836, 5, 214, 1
49347.25, 78.951966, 338.352671, 263.6218, 0.0308900, 0.0173281, 33.99, 990, 14, 97, 2
49347.25, 78.952969, 338.354326, 265.8514, 0.0028544, 0.0258247, 21.77, 1705, 33, -20, 3
49347.25, 78.952801, 338.354048, 265.6732, 0.0044471, 0.0174466, 19.67, 809, 24, 0, 0
49347.50, 78.950863, 338.352509, 260.0269, 0.0346740, 0.0157778, 27.60, 1805, 57, 215, 1
49347.50, 78.951870, 338.354157, 263.9141, 0.0296647, 0.0254754, 25.58, 930, 39, 98, 2
49347.50, 78.952877, 338.355805, 266.6381, 0.0067736, 0.0353339, 18.08, 1676, 39, -19, 3
49347.50, 78.952711, 338.355533, 266.3207, 0.0043577, 0.0285713, 11.70, 811, 33, 0, 0
49347.75, 78.950762, 338.353984, 260.1606, 0.0318308, 0.0187949, 25.69, 1793, 55, 217, 1
49347.75, 78.951772, 338.355631, 264.6589, 0.0258037, 0.0423232, 21.05, 967, 3, 99, 2
49347.75, 78.952782, 338.357277, 267.7338, 0.0096310, 0.0445568, 23.98, 1787, 1, -19, 3
49347.75, 78.952622, 338.357017, 267.2932, 0.0044269, 0.0356239, 11.96, 861, 2, 0, 0
49348.00, 78.950659, 338.355469, 260.7945, 0.0371917, 0.0327243, 44.17, 1760, 2, 218, 1
49348.00, 78.951671, 338.357105, 265.7362, 0.0246583, 0.0450399, 25.14, 1002, 2, 101, 2
49348.00, 78.952682, 338.358742, 268.9225, 0.0149739, 0.0461655, 24.05, 1809, 0, -17, 3
49348.00, 78.952534, 338.358501, 268.3987, 0.0079633, 0.0386886, 11.66, 837, 0, 0, 0
49348.25, 78.950557, 338.356953, 261.6759, 0.0434387, 0.0423928, 40.30, 1742, 0, 220, 1
49348.25, 78.951569, 338.358579, 266.8219, 0.0247751, 0.0420962, 25.00, 1038, 0, 102, 2
49348.25, 78.952581, 338.360204, 270.0563, 0.0191172, 0.0418620, 20.16, 1705, 2, -16, 3
49348.25, 78.952446, 338.359987, 269.5184, 0.0119060, 0.0397921, 13.02, 836, 2, 0, 0
49348.50, 78.950457, 338.358434, 262.5843, 0.0446739, 0.0443283, 35.95, 1764, 2, 221, 1
49348.50, 78.951469, 338.360049, 267.7836, 0.0272465, 0.0368044, 24.60, 1032, 2, 104, 2
49348.50, 78.952481, 338.361665, 271.0996, 0.0215366, 0.0440591, 16.20, 1649, 52, -14, 3
49348.50, 78.952359, 338.361469, 270.6183, 0.0164540, 0.0397197, 14.29, 858, 2, 0, 0
49348.75, 78.950357, 338.359924, 263.3555, 0.0438902, 0.0370482, 36.75, 1743, 0, 223, 1
49348.75, 78.951368, 338.361525, 268.4782, 0.0294503, 0.0272474, 24.33, 1010, 10, 105, 2
49348.75, 78.952380, 338.363126, 272.1177, 0.0264049, 0.0460953, 15.47, 1657, 56, -13, 3
49348.75, 78.952272, 338.362955, 271.6369, 0.0239763, 0.0403363, 11.57, 820, 23, 0, 0
49349.00, 78.950258, 338.361415, 263.9922, 0.0404090, 0.0351549, 30.21, 1747, 0, 224, 1
49349.00, 78.951270, 338.363002, 269.1515, 0.0274615, 0.0348503, 26.15, 1006, 0, 106, 2
49349.00, 78.952281, 338.364590, 273.3041, 0.0273843, 0.0524307, 10.62, 1684, 18, -11, 3
49349.00, 78.952185, 338.364439, 272.8264, 0.0255706, 0.0516322, 9.82, 843, 3, 0, 0
49349.25, 78.950165, 338.362899, 264.7061, 0.0361343, 0.0382713, 23.09, 1785, 8, 225, 1
49349.25, 78.951174, 338.364476, 269.9574, 0.0340711, 0.0354655, 30.77, 970, 0, 108, 2
49349.25, 78.952183, 338.366054, 274.6072, 0.0268687, 0.0477979, 12.30, 1699, 0, -10, 3
49349.25, 78.952100, 338.365925, 274.2125, 0.0259804, 0.0505132, 10.63, 872, 0, 0, 0
49349.50, 78.950066, 338.364385, 265.2958, 0.0355314, 0.0280647, 20.82, 1801, 27, 226, 1
49349.50, 78.951076, 338.365952, 270.6077, 0.0457869, 0.0334980, 27.71, 961, 0, 109, 2
49349.50, 78.952086, 338.367520, 275.7567, 0.0262392, 0.0414422, 8.97, 1626, 28, -8, 3
49349.50, 78.952015, 338.367411, 275.4561, 0.0266741, 0.0429530, 8.29, 855, 6, 0, 0
49349.75, 78.949968, 338.365880, 265.5762, 0.0346132, 0.0180642, 19.44, 1779, 20, 228, 1
49349.75, 78.950979, 338.367434, 271.3651, 0.0523172, 0.0473037, 24.05, 984, 17, 110, 2
49349.75, 78.951991, 338.368988, 276.8112, 0.0225020, 0.0377752, 23.64, 1635, 35, -7, 3
49349.75, 78.951931, 338.368896, 276.6415, 0.0236945, 0.0456043, 13.92, 850, 20, 0, 0
49350.00, 78.949873, 338.367353, 265.6265, 0.0349149, 0.0114367, 15.83, 1732, 50, 229, 1
49350.00, 78.950883, 338.368903, 272.1073, 0.0601442, 0.0383489, 25.12, 977, 4, 112, 2
49350.00, 78.951894, 338.370452, 277.6350, 0.0179889, 0.0168317, 28.14, 1663, 44, -5, 3
49350.00, 78.951848, 338.370381, 277.5879, 0.0234126, 0.0267139, 18.86, 877, 17, 0, 0
49350.25, 78.949776, 338.368854, 265.6493, 0.0348444, 0.0131676, 17.08, 1655, 111, 230, 1
49350.25, 78.950789, 338.370388, 272.3690, 0.0613283, 0.0194894, 30.64, 975, 0, 113, 2
49350.25, 78.951802, 338.371922, 277.8230, 0.0199771, 0.0069671, 26.70, 1722, 16, -4, 3
49350.25, 78.951765, 338.371866, 277.8516, 0.0261690, 0.0053369, 16.09, 905, 3, 0, 0
49350.50, 78.949684, 338.370355, 266.2494, 0.0382473, 0.0310253, 39.30, 1731, 37, 231, 1
49350.50, 78.950697, 338.371875, 272.2741, 0.0565870, 0.0124977, 26.26, 996, 1, 114, 2
49350.50, 78.951710, 338.373395, 277.7970, 0.0219970, 0.0050492, 43.12, 1807, 2, -3, 3
49350.50, 78.951682, 338.373353, 277.8725, 0.0265001, 0.0109023, 23.68, 941, 5, 0, 0
49350.75, 78.949590, 338.371844, 266.7980, 0.0376645, 0.0270057, 49.86, 1767, 38, 233, 1
49350.75, 78.950604, 338.373354, 272.4229, 0.0519930, 0.0313799, 34.60, 991, 0, 115, 2
49350.75, 78.951618, 338.374865, 277.5894, 0.0206563, -0.0118563, 42.26, 1822, 9, -2, 3
49350.75, 78.951601, 338.374839, 277.6664, 0.0265815, -0.0102218, 32.13, 966, 0, 0, 0
49351.00, 78.949496, 338.373335, 267.0632, 0.0426302, 0.0129410, 40.24, 1771, 4, 234, 1
49351.00, 78.950512, 338.374835, 273.0932, 0.0482062, 0.0432449, 31.93, 942, 14, 117, 2
49351.00, 78.951527, 338.376335, 277.2449, 0.0170576, 0.0023195, 28.50, 1804, 0, -1, 3
49351.00, 78.951520, 338.376324, 277.2191, 0.0216896, -0.0024029, 23.92, 957, 0, 0, 0
49351.25, 78.949406, 338.374837, 267.4399, 0.0446973, 0.0326527, 22.02, 1701, 13, 235, 1
49351.25, 78.950422, 338.376323, 273.7246, 0.0441165, 0.0280709, 39.93, 939, 8, 118, 2
49351.25, 78.951438, 338.377809, 277.1916, 0.0208965, 0.0124908, 30.45, 1744, 2, 0, 3
49351.25, 78.951440, 338.377811, 277.2024, 0.0266402, 0.0212893, 22.37, 921, 15, 0, 0
49351.50, 78.949319, 338.376339, 268.2795, 0.0414844, 0.0453951, 23.46, 1683, 18, 236, 1
49351.50, 78.950335, 338.377813, 274.0228, 0.0411305, 0.0178108, 42.54, 978, 0, 118, 2
49351.50, 78.951351, 338.379286, 277.5278, 0.0174773, 0.0180886, 38.55, 1730, 1, 1, 3
49351.50, 78.951360, 338.379299, 277.7535, 0.0203410, 0.0240744, 32.34, 939, 0, 0, 0
49351.75, 78.949235, 338.377852, 268.9702, 0.0339145, 0.0305026, 36.15, 1710, 1, 236, 1
49351.75, 78.950249, 338.379306, 274.1499, 0.0419851, 0.0152229, 37.24, 947, 2, 119, 2
49351.75, 78.951263, 338.380760, 278.0758, 0.0112606, 0.0186773, 54.45, 1743, 14, 2, 3
49351.75, 78.951281, 338.380785, 278.4431, 0.0126608, 0.0246921, 40.44, 966, 11, 0, 0
49352.00, 78.949151, 338.379353, 269.1402, 0.0286609, 0.0090595, 19.72, 1695, 21, 237, 1
49352.00, 78.950164, 338.380794, 274.5786, 0.0393256, 0.0342650, 38.89, 968, 0, 120, 2
49352.00, 78.951178, 338.382235, 278.8535, 0.0056749, 0.0365624, 52.27, 1709, 26, 3, 3
49352.00, 78.951203, 338.382271, 279.2004, 0.0103257, 0.0293516, 39.59, 975, 15, 0, 0
49352.25, 78.949071, 338.380860, 269.1181, 0.0242040, 0.0100830, 15.72, 1564, 133, 237, 1
49352.25, 78.950082, 338.382287, 275.7532, 0.0294871, 0.0566732, 28.79, 969, 24, 120, 2
49352.25, 78.951094, 338.383714, 280.0216, 0.0035353, 0.0406612, 43.22, 1782, 0, 4, 3
49352.25, 78.951126, 338.383759, 280.3178, 0.0029295, 0.0447067, 24.50, 993, 3, 0, 0
49352.50, 78.948992, 338.382368, 270.2727, 0.0373873, 0.0422328, 62.46, 1693, 0, 237, 1
49352.50, 78.950003, 338.383782, 277.2702, 0.0277158, 0.0521325, 24.72, 969, 17, 121, 2
49352.50, 78.951014, 338.385197, 281.2675, -0.0001611, 0.0291116, 38.75, 1805, 24, 4, 3
49352.50, 78.951049, 338.385246, 281.5398, -0.0024715, 0.0272065, 27.74, 1000, 16, 0, 0
49352.75, 78.948915, 338.383884, 271.6678, 0.0399483, 0.0573969, 43.76, 1760, 1, 237, 1
49352.75, 78.949927, 338.385285, 278.3349, 0.0368126, 0.0317271, 26.66, 971, 2, 120, 2
49352.75, 78.950938, 338.386686, 282.1579, 0.0000000, 0.0270652, 31.42, 1776, 5, 4, 3
49352.75, 78.950973, 338.386734, 282.3334, -0.0061477, 0.0204207, 20.27, 977, 11, 0, 0
49353.00, 78.948843, 338.385405, 272.8511, 0.0392574, 0.0399577, 34.14, 1798, 0, 236, 1
49353.00, 78.949854, 338.386791, 279.0405, 0.0418155, 0.0331145, 21.32, 956, 4, 120, 2
49353.00, 78.950865, 338.388178, 283.0998, 0.0001499, 0.0386983, 22.33, 1718, 22, 4, 3
49353.00, 78.950897, 338.388222, 283.2019, -0.0059236, 0.0339551, 16.48, 963, 17, 0, 0
49353.25, 78.948777, 338.386932, 273.7489, 0.0385374, 0.0345049, 32.89, 1756, 5, 235, 1
49353.25, 78.949786, 338.388302, 279.8824, 0.0459013, 0.0395811, 18.74, 1013, 1, 119, 2
49353.25, 78.950795, 338.389672, 284.1451, 0.0035601, 0.0290928, 22.87, 1730, 2, 3, 3
49353.25, 78.950823, 338.389710, 284.1846, -0.0020663, 0.0258901, 21.43, 980, 1, 0, 0
49353.50, 78.948706, 338.388438, 274.4805, 0.0371510, 0.0313315, 48.43, 1745, 0, 235, 1
49353.50, 78.949715, 338.389801, 280.6896, 0.0485131, 0.0343481, 18.84, 1022, 0, 119, 2
49353.50, 78.950725, 338.391163, 284.8910, 0.0070576, 0.0231384, 20.17, 1756, 8, 3, 3
49353.50, 78.950749, 338.391196, 284.9062, 0.0036792, 0.0220667, 23.20, 960, 2, 0, 0
49353.75, 78.948642, 338.389974, 275.1943, 0.0387872, 0.0280477, 50.97, 1757, 0, 233, 1
49353.75, 78.949650, 338.391318, 281.3625, 0.0475536, 0.0287928, 20.23, 969, 0, 118, 2
49353.75, 78.950657, 338.392661, 285.6842, 0.0053591, 0.0289071, 17.04, 1777, 2, 2, 3
49353.75, 78.950676, 338.392686, 285.7390, 0.0036311, 0.0337286, 12.54, 971, 7, 0, 0
49354.00, 78.948574, 338.391486, 275.6701, 0.0473920, 0.0171433, 40.56, 1769, 5, 233, 1
49354.00, 78.949581, 338.392821, 281.9735, 0.0512043, 0.0319688, 27.89, 971, 0, 117, 2
49354.00, 78.950589, 338.394156, 286.5902, 0.0000000, 0.0193686, 25.19, 1766, 25, 2, 3
49354.00, 78.950603, 338.394175, 286.6878, 0.0004891, 0.0244888, 15.92, 997, 1, 0, 0
49354.25, 78.948508, 338.393009, 276.0272, 0.0534166, 0.0248731, 25.21, 1713, 52, 232, 1
49354.25, 78.949514, 338.394330, 282.7267, 0.0574820, 0.0424683, 22.42, 962, 13, 117, 2
49354.25, 78.950521, 338.395650, 287.1808, -0.0018958, 0.0128814, 20.36, 1762, 20, 1, 3
49354.25, 78.950531, 338.395664, 287.2481, 0.0026766, 0.0104840, 12.99, 971, 15, 0, 0
49354.50, 78.948438, 338.394525, 276.5962, 0.0536900, 0.0332645, 21.88, 1684, 35, 232, 1
49354.50, 78.949446, 338.395835, 283.6352, 0.0595270, 0.0423446, 16.75, 927, 10, 116, 2
49354.50, 78.950454, 338.397145, 287.5418, 0.0010504, 0.0110477, 21.16, 1765, 0, 1, 3
49354.50, 78.950460, 338.397153, 287.5648, 0.0061193, 0.0121675, 13.55, 962, 2, 0, 0
49354.75, 78.948372, 338.396057, 277.2671, 0.0568290, 0.0291439, 26.92, 1621, 73, 231, 1
49354.75, 78.949380, 338.397348, 284.5098, 0.0591321, 0.0394254, 17.94, 886, 45, 116, 2
49354.75, 78.950388, 338.398640, 287.7405, 0.0014482, -0.0023475, 24.12, 1742, 0, 0, 3
49354.75, 78.950389, 338.398642, 287.7990, 0.0056810, 0.0044018, 16.75, 906, 25, 0, 0
49355.00, 78.948307, 338.397576, 278.0865, 0.0504424, 0.0421255, 47.00, 1627, 5, 230, 1
49355.00, 78.949315, 338.398856, 285.0930, 0.0556514, 0.0279533, 33.55, 921, 28, 115, 2
49355.00, 78.950322, 338.400135, 287.5786, -0.0012702, -0.0156119, 14.74, 1717, 35, -0, 3
49355.00, 78.950320, 338.400131, 287.6337, 0.0011172, -0.0143647, 13.01, 930, 16, 0, 0
49355.25, 78.948243, 338.399105, 278.7733, 0.0471254, 0.0245920, 41.15, 1612, 9, 230, 1
49355.25, 78.949251, 338.400368, 285.4197, 0.0450797, 0.0192571, 46.44, 954, 2, 114, 2
49355.25, 78.950258, 338.401631, 287.0399, -0.0019866, -0.0210059, 10.58, 1743, 40, -1, 3
49355.25, 78.950251, 338.401621, 287.0825, -0.0016850, -0.0228407, 6.68, 959, 36, 0, 0
49355.50, 78.948187, 338.400642, 279.2696, 0.0518567, 0.0218594, 33.95, 1676, 5, 228, 1
49355.50, 78.949197, 338.401892, 285.5806, 0.0340745, 0.0027421, 42.05, 986, 15, 113, 2
49355.50, 78.950207, 338.403142, 286.5287, 0.0014330, -0.0047156, 37.37, 1831, 0, -3, 3
49355.50, 78.950182, 338.403111, 286.3963, -0.0012541, -0.0208552, 11.31, 944, 65, 0, 0
49355.75, 78.948130, 338.402154, 279.8505, 0.0538464, 0.0311308, 20.11, 1712, 4, 227, 1
49355.75, 78.949148, 338.403410, 285.3024, 0.0272699, -0.0092545, 35.00, 1005, 3, 111, 2
49355.75, 78.950166, 338.404666, 286.3120, 0.0134185, 0.0119236, 35.88, 1779, 33, -6, 3
49355.75, 78.950114, 338.404602, 286.1692, 0.0130580, 0.0072256, 41.64, 979, 0, 0, 0
49356.00, 78.948088, 338.403688, 280.3811, 0.0501816, 0.0214808, 23.14, 1719, 1, 224, 1
49356.00, 78.949111, 338.404944, 284.9431, 0.0209740, -0.0047999, 30.09, 987, 0, 107, 2
49356.00, 78.950135, 338.406200, 286.5891, 0.0168998, 0.0118891, 26.25, 1778, 0, -10, 3
49356.00, 78.950048, 338.406093, 286.4115, 0.0226638, 0.0199453, 21.20, 936, 9, 0, 0
49356.25, 78.948059, 338.405262, 280.7259, 0.0450252, 0.0148925, 14.25, 1721, 1, 219, 1
49356.25, 78.949084, 338.406501, 285.0450, 0.0166278, 0.0156098, 26.61, 953, 0, 102, 2
49356.25, 78.950110, 338.407740, 287.1973, 0.0108922, 0.0251772, 24.84, 1785, 0, -15, 3
49356.25, 78.949981, 338.407584, 287.0092, 0.0193474, 0.0274528, 15.90, 901, 5, 0, 0
49356.50, 78.948039, 338.406821, 281.0940, 0.0457633, 0.0130058, 14.70, 1724, 31, 214, 1
49356.50, 78.949061, 338.408049, 285.7993, 0.0144690, 0.0311021, 30.50, 961, 0, 97, 2
49356.50, 78.950084, 338.409277, 288.2052, 0.0057916, 0.0342148, 27.94, 1749, 1, -19, 3
49356.50, 78.949915, 338.409074, 287.9826, 0.0163987, 0.0413696, 15.70, 866, 0, 0, 0
49356.75, 78.948020, 338.408382, 281.7410, 0.0505703, 0.0240349, 24.34, 1730, 65, 209, 1
49356.75, 78.949035, 338.409594, 286.7145, 0.0152002, 0.0250925, 30.42, 1032, 0, 93, 2
49356.75, 78.950051, 338.410806, 289.2763, 0.0018976, 0.0243833, 24.75, 1711, 33, -23, 3
49356.75, 78.949850, 338.410566, 289.0436, 0.0148644, 0.0317221, 18.60, 841, 1, 0, 0
49357.00, 78.947998, 338.409958, 282.9212, 0.0535691, 0.0423483, 23.18, 1805, 31, 204, 1
49357.00, 78.949006, 338.411143, 287.5000, 0.0224093, 0.0267403, 30.34, 985, 0, 89, 2
49357.00, 78.950013, 338.412327, 290.0752, -0.0009971, 0.0211209, 23.60, 1735, 7, -26, 3
49357.00, 78.949784, 338.412058, 289.9158, 0.0106158, 0.0283426, 13.74, 830, 14, 0, 0
49357.25, 78.947971, 338.411504, 283.8944, 0.0453464, 0.0360911, 34.64, 1808, 18, 199, 1
49357.25, 78.948971, 338.412674, 288.3476, 0.0301295, 0.0355560, 12.44, 932, 37, 85, 2
49357.25, 78.949972, 338.413844, 290.6881, -0.0057825, 0.0064964, 26.55, 1722, 24, -29, 3
49357.25, 78.949720, 338.413550, 290.6632, 0.0049385, 0.0201647, 18.98, 823, 2, 0, 0
49357.50, 78.947940, 338.413053, 284.6093, 0.0370858, 0.0263029, 28.42, 1757, 0, 196, 1
49357.50, 78.948934, 338.414206, 289.3087, 0.0307077, 0.0317375, 10.72, 1024, 17, 82, 2
49357.50, 78.949928, 338.415359, 291.0066, -0.0124522, -0.0008697, 18.18, 1724, 48, -31, 3
49357.50, 78.949656, 338.415043, 291.2015, -0.0021364, 0.0096719, 12.80, 791, 31, 0, 0
49357.75, 78.947902, 338.414583, 285.2617, 0.0399404, 0.0219379, 36.22, 1739, 0, 193, 1
49357.75, 78.948892, 338.415726, 290.0764, 0.0295044, 0.0256118, 14.10, 987, 50, 80, 2
49357.75, 78.949882, 338.416869, 291.0642, -0.0127306, -0.0004711, 17.99, 1723, 6, -33, 3
49357.75, 78.949592, 338.416535, 291.3773, -0.0023826, 0.0000000, 10.63, 807, 13, 0, 0
49358.00, 78.947861, 338.416111, 285.9395, 0.0476175, 0.0246301, 31.86, 1756, 0, 190, 1
49358.00, 78.948848, 338.417245, 290.4501, 0.0242456, 0.0102143, 27.27, 1008, 0, 78, 2
49358.00, 78.949836, 338.418379, 291.0045, -0.0122648, -0.0099441, 29.96, 1712, 0, -35, 3
49358.00, 78.949530, 338.418028, 291.3348, -0.0009894, -0.0026825, 9.41, 795, 3, 0, 0
49358.25, 78.947815, 338.417641, 286.5861, 0.0454720, 0.0300184, 23.73, 1751, 12, 188, 1
49358.25, 78.948801, 338.418763, 290.4792, 0.0206187, 0.0003471, 21.12, 1014, 1, 76, 2
49358.25, 78.949787, 338.419884, 290.7453, -0.0165657, -0.0170266, 31.32, 1736, 2, -36, 3
49358.25, 78.949467, 338.419520, 291.2284, 0.0004974, -0.0037101, 11.78, 783, 4, 0, 0
49358.50, 78.947769, 338.419168, 286.9616, 0.0391579, 0.0132746, 20.60, 1683, 61, 186, 1
49358.50, 78.948753, 338.420278, 290.3198, 0.0199979, -0.0027465, 17.18, 1039, 0, 74, 2
49358.50, 78.949737, 338.421388, 290.5008, -0.0204760, -0.0066796, 21.77, 1736, 6, -38, 3
49358.50, 78.949405, 338.421013, 291.0663, 0.0000000, -0.0067034, 15.95, 797, 2, 0, 0
49358.75, 78.947726, 338.420693, 286.9361, 0.0356796, 0.0026927, 17.23, 1743, 2, 184, 1
49358.75, 78.948708, 338.421794, 290.2061, 0.0193462, 0.0022629, 17.53, 999, 0, 72, 2
49358.75, 78.949689, 338.422895, 290.4266, -0.0199681, -0.0052457, 18.10, 1725, 22, -39, 3
49358.75, 78.949343, 338.422507, 290.9327, -0.0016758, -0.0027046, 16.76, 776, 1, 0, 0
49359.00, 78.947680, 338.422223, 286.8500, 0.0337141, 0.0042028, 15.53, 1799, 2, 182, 1
49359.00, 78.948660, 338.423311, 290.2229, 0.0179956, 0.0053110, 19.03, 947, 0, 71, 2
49359.00, 78.949639, 338.424399, 290.3067, -0.0190638, -0.0092680, 16.21, 1701, 19, -41, 3
49359.00, 78.949282, 338.424001, 290.8562, -0.0027469, -0.0039630, 14.89, 759, 4, 0, 0
49359.25, 78.947634, 338.423745, 286.8676, 0.0363987, 0.0047859, 17.53, 1832, 1, 180, 1
49359.25, 78.948612, 338.424824, 290.2476, 0.0148476, 0.0010926, 19.35, 966, 8, 69, 2
49359.25, 78.949590, 338.425903, 290.0361, -0.0151653, -0.0092856, 16.34, 1720, 5, -42, 3
49359.25, 78.949221, 338.425495, 290.6020, -0.0053483, -0.0138937, 14.19, 786, 0, 0, 0
49359.50, 78.947588, 338.425263, 286.9591, 0.0403826, 0.0082501, 15.46, 1794, 0, 179, 1
49359.50, 78.948565, 338.426336, 290.1898, 0.0101331, -0.0012069, 14.12, 959, 15, 68, 2
49359.50, 78.949542, 338.427409, 289.7766, -0.0105930, -0.0041029, 8.44, 1645, 54, -43, 3
49359.50, 78.949160, 338.426990, 290.2784, -0.0086304, -0.0092308, 10.51, 759, 5, 0, 0
49359.75, 78.947542, 338.426783, 287.1179, 0.0425121, 0.0117460, 12.54, 1708, 12, 177, 1
49359.75, 78.948519, 338.427850, 290.1105, 0.0070209, -0.0008465, 11.64, 935, 7, 66, 2
49359.75, 78.949496, 338.428917, 289.7285, -0.0097903, -0.0007079, 8.73, 1663, 3, -45, 3
49359.75, 78.949100, 338.428485, 290.1306, -0.0081671, -0.0036607, 8.28, 738, 11, 0, 0
49360.00, 78.947498, 338.428304, 287.4267, 0.0421344, 0.0189552, 15.85, 1696, 6, 175, 1
49360.00, 78.948474, 338.429364, 290.0610, 0.0048145, 0.0001264, 12.08, 909, 0, 64, 2
49360.00, 78.949450, 338.430424, 289.7521, -0.0088275, 0.0005768, 9.90, 1652, 3, -46, 3
49360.00, 78.949040, 338.429980, 290.0766, -0.0058350, -0.0016710, 10.21, 712, 4, 0, 0
49360.25, 78.947455, 338.429830, 287.9137, 0.0383967, 0.0256189, 17.24, 1724, 11, 173, 1
49360.25, 78.948430, 338.430881, 290.1671, 0.0021286, 0.0070131, 8.69, 954, 7, 63, 2
49360.25, 78.949406, 338.431932, 289.8345, -0.0094429, 0.0014745, 10.69, 1631, 4, -48, 3
49360.25, 78.948981, 338.431474, 290.1916, -0.0060977, 0.0061764, 8.93, 742, 5, 0, 0
49360.50, 78.947415, 338.431357, 288.4797, 0.0349659, 0.0239309, 17.98, 1694, 14, 171, 1
49360.50, 78.948390, 338.432401, 290.3903, 0.0021671, 0.0067792, 8.35, 978, 6, 60, 2
49360.50, 78.949364, 338.433444, 289.9281, -0.0110516, -0.0009102, 10.53, 1639, 11, -50, 3
49360.50, 78.948922, 338.432970, 290.3765, -0.0068487, 0.0019977, 10.98, 775, 3, 0, 0
49360.75, 78.947378, 338.432881, 289.0563, 0.0298691, 0.0252624, 20.78, 1603, 33, 169, 1
