# Filename: 20180418_133300_smooth_nadir3seg_50pt.csv
# Input filename: 20180418_133300.atm6AT6.filt.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 180418_aa_l12_cfm_itrf14_14may18_b897
# International Terrestrial Reference Frame: ITRF14
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48805.75, 79.201553, 334.994527, 884.0643, 0.0079597, -0.0074534, 5.93, 920, 16, 0, 0
48806.00, 79.200664, 334.994469, 883.3788, 0.0066635, -0.0081193, 6.92, 1788, 8, 92, 1
48806.00, 79.201362, 334.995937, 883.6501, 0.0074711, -0.0091082, 6.34, 952, 10, 9, 2
48806.00, 79.202060, 334.997405, 883.9704, 0.0075634, -0.0071166, 8.67, 1703, 22, -74, 3
48806.00, 79.201437, 334.996095, 883.6824, 0.0079273, -0.0096173, 6.37, 909, 6, 0, 0
48806.25, 79.200547, 334.996035, 883.0163, 0.0066843, -0.0085321, 7.23, 1819, 15, 93, 1
48806.25, 79.201246, 334.997506, 883.2749, 0.0065210, -0.0087773, 6.16, 979, 4, 9, 2
48806.25, 79.201944, 334.998976, 883.6062, 0.0089416, -0.0083283, 7.99, 1610, 24, -75, 3
48806.25, 79.201321, 334.997665, 883.3004, 0.0066983, -0.0085150, 6.10, 945, 5, 0, 0
48806.50, 79.200430, 334.997602, 882.6322, 0.0056517, -0.0091855, 7.43, 1858, 23, 93, 1
48806.50, 79.201129, 334.999073, 882.8963, 0.0073343, -0.0093930, 6.39, 962, 2, 9, 2
48806.50, 79.201829, 335.000545, 883.2484, 0.0078521, -0.0076222, 6.23, 1608, 3, -75, 3
48806.50, 79.201205, 334.999233, 882.9292, 0.0074349, -0.0092506, 6.24, 924, 3, 0, 0
48806.75, 79.200313, 334.999162, 882.2532, 0.0064686, -0.0096240, 7.35, 1827, 17, 93, 1
48806.75, 79.201013, 335.000640, 882.5174, 0.0069914, -0.0077251, 5.62, 940, 2, 9, 2
48806.75, 79.201713, 335.002119, 882.8890, 0.0073585, -0.0097596, 7.26, 1668, 14, -75, 3
48806.75, 79.201089, 335.000801, 882.5549, 0.0072878, -0.0074911, 5.82, 889, 2, 0, 0
48807.00, 79.200195, 335.000729, 881.8678, 0.0078570, -0.0089886, 6.82, 1796, 16, 93, 1
48807.00, 79.200896, 335.002207, 882.1401, 0.0072596, -0.0091213, 6.28, 1001, 9, 9, 2
48807.00, 79.201597, 335.003685, 882.4601, 0.0070010, -0.0114454, 6.85, 1700, 5, -75, 3
48807.00, 79.200973, 335.002369, 882.1744, 0.0080726, -0.0092032, 6.28, 962, 7, 0, 0
48807.25, 79.200077, 335.002287, 881.4864, 0.0078396, -0.0086080, 7.42, 1842, 4, 93, 1
48807.25, 79.200779, 335.003770, 881.7690, 0.0067999, -0.0082458, 7.12, 1004, 16, 9, 2
48807.25, 79.201480, 335.005253, 881.9924, 0.0073021, -0.0109225, 6.60, 1672, 1, -75, 3
48807.25, 79.200857, 335.003935, 881.7971, 0.0071365, -0.0081540, 6.62, 956, 21, 0, 0
48807.50, 79.199959, 335.003849, 881.0881, 0.0073066, -0.0096115, 6.76, 1856, 4, 94, 1
48807.50, 79.200661, 335.005335, 881.3712, 0.0089779, -0.0103548, 7.08, 973, 16, 9, 2
48807.50, 79.201363, 335.006821, 881.5673, 0.0076586, -0.0084762, 8.66, 1680, 13, -75, 3
48807.50, 79.200740, 335.005503, 881.4048, 0.0084640, -0.0103715, 7.17, 913, 19, 0, 0
48807.75, 79.199839, 335.005409, 880.6712, 0.0071769, -0.0100085, 6.65, 1843, 2, 94, 1
48807.75, 79.200543, 335.006896, 880.9220, 0.0087317, -0.0100717, 6.79, 947, 7, 10, 2
48807.75, 79.201246, 335.008383, 881.1654, 0.0083817, -0.0090586, 8.04, 1640, 20, -74, 3
48807.75, 79.200624, 335.007069, 880.9538, 0.0085500, -0.0105202, 6.97, 896, 8, 0, 0
48808.00, 79.199719, 335.006968, 880.2389, 0.0072370, -0.0106318, 6.85, 1773, 1, 94, 1
48808.00, 79.200423, 335.008457, 880.4742, 0.0081160, -0.0108167, 5.84, 965, 8, 10, 2
48808.00, 79.201127, 335.009946, 880.7776, 0.0080013, -0.0085811, 6.91, 1619, 8, -74, 3
48808.00, 79.200508, 335.008635, 880.5046, 0.0082079, -0.0103089, 5.67, 919, 5, 0, 0
48808.25, 79.199599, 335.008526, 879.7870, 0.0060990, -0.0112051, 7.40, 1762, 7, 95, 1
48808.25, 79.200304, 335.010017, 880.0364, 0.0078418, -0.0098647, 6.71, 1026, 8, 10, 2
48808.25, 79.201009, 335.011507, 880.3714, 0.0082529, -0.0106756, 6.81, 1673, 11, -74, 3
48808.25, 79.200391, 335.010201, 880.0753, 0.0083870, -0.0094906, 6.16, 971, 8, 0, 0
48808.50, 79.199480, 335.010082, 879.3503, 0.0063964, -0.0109365, 8.04, 1871, 6, 95, 1
48808.50, 79.200185, 335.011576, 879.6394, 0.0074253, -0.0086917, 7.04, 1008, 5, 11, 2
48808.50, 79.200890, 335.013071, 879.9434, 0.0069440, -0.0100444, 6.76, 1654, 7, -74, 3
48808.50, 79.200275, 335.011767, 879.6806, 0.0079569, -0.0087480, 7.25, 957, 4, 0, 0
48808.75, 79.199358, 335.011639, 878.9327, 0.0081496, -0.0098941, 7.29, 1874, 11, 96, 1
48808.75, 79.200064, 335.013133, 879.2516, 0.0070514, -0.0094645, 6.54, 1003, 3, 11, 2
48808.75, 79.200769, 335.014627, 879.5049, 0.0077597, -0.0108752, 6.96, 1603, 1, -73, 3
48808.75, 79.200158, 335.013334, 879.2823, 0.0072697, -0.0100697, 6.89, 941, 1, 0, 0
48809.00, 79.199238, 335.013198, 878.5099, 0.0086935, -0.0094511, 6.39, 1829, 15, 96, 1
48809.00, 79.199945, 335.014694, 878.7909, 0.0074549, -0.0126954, 5.37, 923, 3, 12, 2
48809.00, 79.200651, 335.016190, 879.0320, 0.0082687, -0.0113351, 7.65, 1627, 1, -73, 3
48809.00, 79.200042, 335.014900, 878.8093, 0.0074827, -0.0127808, 5.51, 889, 6, 0, 0
48809.25, 79.199118, 335.014754, 878.0991, 0.0071581, -0.0087352, 7.36, 1774, 11, 97, 1
48809.25, 79.199824, 335.016251, 878.2943, 0.0069889, -0.0119805, 5.78, 909, 16, 12, 2
48809.25, 79.200530, 335.017748, 878.5507, 0.0076888, -0.0126100, 7.36, 1641, 5, -72, 3
48809.25, 79.199925, 335.016466, 878.3151, 0.0073156, -0.0118540, 5.80, 890, 11, 0, 0
48809.50, 79.198999, 335.016312, 877.6573, 0.0075818, -0.0115311, 7.70, 1710, 0, 97, 1
48809.50, 79.199705, 335.017810, 877.8305, 0.0072126, -0.0108117, 6.91, 999, 12, 12, 2
48809.50, 79.200411, 335.019309, 878.0677, 0.0067116, -0.0116091, 6.88, 1579, 9, -72, 3
48809.50, 79.199809, 335.018031, 877.8575, 0.0075289, -0.0104979, 6.68, 961, 4, 0, 0
48809.75, 79.198879, 335.017871, 877.1945, 0.0066502, -0.0101800, 8.27, 1670, 13, 97, 1
48809.75, 79.199585, 335.019370, 877.3866, 0.0072218, -0.0103037, 6.97, 977, 14, 13, 2
48809.75, 79.200291, 335.020868, 877.5901, 0.0073864, -0.0118513, 7.35, 1612, 5, -72, 3
48809.75, 79.199693, 335.019598, 877.4186, 0.0073697, -0.0101572, 6.98, 945, 7, 0, 0
48810.00, 79.198761, 335.019429, 876.7348, 0.0062051, -0.0120021, 8.66, 1749, 11, 98, 1
48810.00, 79.199467, 335.020929, 876.9262, 0.0072566, -0.0119545, 6.73, 993, 17, 13, 2
48810.00, 79.200172, 335.022429, 877.0766, 0.0085065, -0.0123308, 7.32, 1653, 8, -71, 3
48810.00, 79.199576, 335.021162, 876.9529, 0.0070145, -0.0121190, 6.76, 953, 12, 0, 0
48810.25, 79.198643, 335.020997, 876.2238, 0.0064314, -0.0136037, 7.27, 1836, 9, 98, 1
48810.25, 79.199349, 335.022494, 876.4209, 0.0080868, -0.0126519, 6.55, 1015, 7, 13, 2
48810.25, 79.200054, 335.023991, 876.5751, 0.0079382, -0.0118344, 8.03, 1634, 1, -71, 3
48810.25, 79.199459, 335.022729, 876.4518, 0.0069253, -0.0125410, 5.93, 950, 12, 0, 0
48810.50, 79.198527, 335.022559, 875.7523, 0.0051376, -0.0109929, 6.89, 1836, 4, 98, 1
48810.50, 79.199232, 335.024058, 875.9018, 0.0077602, -0.0123068, 6.48, 999, 8, 13, 2
48810.50, 79.199937, 335.025557, 876.1081, 0.0065117, -0.0120087, 7.38, 1647, 7, -71, 3
48810.50, 79.199343, 335.024293, 875.9412, 0.0080257, -0.0124280, 6.31, 932, 10, 0, 0
48810.75, 79.198410, 335.024125, 875.2976, 0.0057063, -0.0125319, 6.93, 1829, 4, 98, 1
48810.75, 79.199116, 335.025626, 875.4185, 0.0063812, -0.0114206, 6.21, 963, 2, 13, 2
48810.75, 79.199821, 335.027127, 875.6229, 0.0065322, -0.0124302, 6.89, 1650, 11, -71, 3
48810.75, 79.199226, 335.025860, 875.4513, 0.0075765, -0.0111148, 6.70, 918, 3, 0, 0
48811.00, 79.198294, 335.025690, 874.8071, 0.0057569, -0.0124140, 6.48, 1830, 6, 98, 1
48811.00, 79.199000, 335.027193, 874.9423, 0.0062578, -0.0125957, 6.28, 949, 0, 13, 2
48811.00, 79.199706, 335.028696, 875.0947, 0.0076874, -0.0133761, 6.62, 1678, 14, -72, 3
48811.00, 79.199109, 335.027425, 874.9661, 0.0069993, -0.0127685, 6.76, 902, 0, 0, 0
48811.25, 79.198178, 335.027257, 874.3240, 0.0051371, -0.0124021, 7.73, 1822, 6, 98, 1
48811.25, 79.198884, 335.028761, 874.4672, 0.0065121, -0.0115590, 6.85, 960, 12, 13, 2
48811.25, 79.199591, 335.030265, 874.5790, 0.0071539, -0.0123591, 6.41, 1707, 18, -72, 3
48811.25, 79.198992, 335.028990, 874.4891, 0.0066594, -0.0111869, 7.25, 899, 8, 0, 0
48811.50, 79.198062, 335.028822, 873.8562, 0.0049651, -0.0120855, 8.36, 1864, 1, 97, 1
48811.50, 79.198769, 335.030328, 873.9835, 0.0074014, -0.0125924, 6.38, 967, 13, 13, 2
48811.50, 79.199476, 335.031833, 874.0853, 0.0062640, -0.0134835, 6.63, 1709, 5, -72, 3
48811.50, 79.198875, 335.030554, 874.0022, 0.0076729, -0.0127962, 6.55, 904, 13, 0, 0
48811.75, 79.197945, 335.030387, 873.3862, 0.0058751, -0.0122312, 7.17, 1858, 2, 97, 1
48811.75, 79.198653, 335.031894, 873.4777, 0.0071395, -0.0120958, 5.64, 982, 2, 13, 2
48811.75, 79.199360, 335.033402, 873.5674, 0.0055796, -0.0134440, 6.20, 1688, 2, -72, 3
48811.75, 79.198758, 335.032119, 873.4944, 0.0072061, -0.0118787, 5.55, 913, 4, 0, 0
48812.00, 79.197828, 335.031955, 872.9066, 0.0060120, -0.0121208, 6.60, 1836, 2, 97, 1
48812.00, 79.198535, 335.033460, 873.0242, 0.0059207, -0.0108417, 6.37, 984, 12, 13, 2
48812.00, 79.199243, 335.034964, 873.0552, 0.0056172, -0.0130290, 6.33, 1691, 8, -72, 3
48812.00, 79.198641, 335.033684, 873.0387, 0.0054778, -0.0114456, 6.66, 917, 9, 0, 0
48812.25, 79.197709, 335.033513, 872.4332, 0.0059631, -0.0122905, 6.82, 1851, 11, 98, 1
48812.25, 79.198418, 335.035023, 872.5819, 0.0054884, -0.0122488, 5.55, 989, 16, 13, 2
48812.25, 79.199126, 335.036532, 872.5651, 0.0057107, -0.0116165, 6.82, 1699, 11, -72, 3
48812.25, 79.198524, 335.035249, 872.5846, 0.0045882, -0.0126794, 5.62, 939, 13, 0, 0
48812.50, 79.197591, 335.035075, 871.9585, 0.0056231, -0.0120792, 7.14, 1854, 23, 98, 1
48812.50, 79.198300, 335.036585, 872.1070, 0.0050629, -0.0126407, 5.78, 977, 8, 13, 2
48812.50, 79.199009, 335.038096, 872.1055, 0.0067447, -0.0106891, 7.65, 1705, 13, -72, 3
48812.50, 79.198406, 335.036813, 872.1019, 0.0043367, -0.0129655, 5.65, 913, 11, 0, 0
48812.75, 79.197471, 335.036629, 871.4756, 0.0059893, -0.0132262, 6.71, 1822, 20, 98, 1
48812.75, 79.198180, 335.038144, 871.5921, 0.0049185, -0.0146803, 6.50, 999, 2, 13, 2
48812.75, 79.198890, 335.039659, 871.6463, 0.0072611, -0.0131027, 7.62, 1759, 12, -72, 3
48812.75, 79.198290, 335.038377, 871.5897, 0.0052853, -0.0142534, 7.22, 930, 8, 0, 0
48813.00, 79.197351, 335.038185, 870.9858, 0.0061597, -0.0128131, 6.51, 1733, 13, 98, 1
48813.00, 79.198061, 335.039702, 871.0691, 0.0047135, -0.0132896, 6.06, 920, 5, 13, 2
48813.00, 79.198772, 335.041220, 871.1488, 0.0059710, -0.0136741, 6.77, 1687, 5, -72, 3
48813.00, 79.198172, 335.039940, 871.0747, 0.0058286, -0.0128295, 6.99, 876, 7, 0, 0
48813.25, 79.197230, 335.039744, 870.4950, 0.0069199, -0.0127004, 6.41, 1729, 10, 99, 1
48813.25, 79.197941, 335.041261, 870.5859, 0.0051941, -0.0122351, 5.70, 900, 2, 14, 2
48813.25, 79.198652, 335.042778, 870.6554, 0.0048821, -0.0131794, 6.34, 1572, 6, -72, 3
48813.25, 79.198055, 335.041504, 870.5931, 0.0062100, -0.0116691, 5.73, 844, 5, 0, 0
48813.50, 79.197110, 335.041301, 870.0076, 0.0064952, -0.0115505, 6.23, 1691, 7, 99, 1
48813.50, 79.197821, 335.042820, 870.1222, 0.0056724, -0.0120234, 6.52, 949, 8, 14, 2
48813.50, 79.198533, 335.044339, 870.1645, 0.0044403, -0.0133384, 5.97, 1540, 4, -71, 3
48813.50, 79.197938, 335.043069, 870.1346, 0.0062370, -0.0115728, 6.41, 879, 7, 0, 0
48813.75, 79.196989, 335.042857, 869.5480, 0.0047690, -0.0108349, 7.52, 1660, 2, 100, 1
48813.75, 79.197701, 335.044377, 869.6462, 0.0066061, -0.0123638, 6.40, 952, 6, 14, 2
48813.75, 79.198413, 335.045897, 869.6833, 0.0039724, -0.0126962, 6.52, 1519, 6, -71, 3
48813.75, 79.197821, 335.044633, 869.6687, 0.0064508, -0.0120054, 6.55, 881, 6, 0, 0
48814.00, 79.196869, 335.044418, 869.1058, 0.0043755, -0.0116366, 7.63, 1695, 4, 100, 1
48814.00, 79.197581, 335.045936, 869.1754, 0.0063280, -0.0110503, 5.67, 976, 1, 15, 2
48814.00, 79.198294, 335.047453, 869.2145, 0.0050467, -0.0119787, 8.43, 1544, 2, -71, 3
48814.00, 79.197703, 335.046196, 869.2006, 0.0060164, -0.0114177, 5.82, 898, 2, 0, 0
48814.25, 79.196750, 335.045975, 868.6735, 0.0042175, -0.0112588, 8.74, 1716, 13, 100, 1
48814.25, 79.197462, 335.047495, 868.7295, 0.0050826, -0.0118186, 7.14, 880, 1, 15, 2
48814.25, 79.198174, 335.049015, 868.7309, 0.0068791, -0.0118928, 7.25, 1583, 6, -70, 3
48814.25, 79.197586, 335.047761, 868.7307, 0.0049302, -0.0130820, 6.16, 799, 2, 0, 0
48814.50, 79.196631, 335.047533, 868.2518, 0.0039942, -0.0109751, 9.31, 1767, 13, 100, 1
48814.50, 79.197343, 335.049055, 868.2739, 0.0043223, -0.0126324, 6.29, 909, 7, 15, 2
48814.50, 79.198055, 335.050576, 868.2719, 0.0063553, -0.0115867, 8.11, 1669, 3, -70, 3
48814.50, 79.197469, 335.049325, 868.2629, 0.0038441, -0.0122530, 5.79, 829, 8, 0, 0
48814.75, 79.196512, 335.049094, 867.8432, 0.0046150, -0.0110641, 8.06, 1791, 13, 101, 1
48814.75, 79.197225, 335.050615, 867.8476, 0.0043375, -0.0104403, 6.34, 986, 2, 15, 2
48814.75, 79.197937, 335.052136, 867.8267, 0.0047048, -0.0137624, 9.58, 1691, 1, -70, 3
48814.75, 79.197352, 335.050887, 867.8509, 0.0042706, -0.0104126, 6.34, 915, 2, 0, 0
48815.00, 79.196395, 335.050660, 867.4396, 0.0040276, -0.0103466, 7.58, 1852, 7, 101, 1
48815.00, 79.197107, 335.052180, 867.4125, 0.0052277, -0.0125042, 6.56, 923, 0, 15, 2
48815.00, 79.197820, 335.053699, 867.3588, 0.0031900, -0.0133317, 8.07, 1672, 2, -70, 3
48815.00, 79.197234, 335.052451, 867.4143, 0.0054400, -0.0125468, 6.34, 866, 0, 0, 0
48815.25, 79.196277, 335.052218, 867.0517, 0.0030470, -0.0099546, 7.44, 1868, 6, 101, 1
48815.25, 79.196990, 335.053742, 866.9691, 0.0031769, -0.0110614, 7.12, 939, 2, 15, 2
48815.25, 79.197703, 335.055265, 866.8603, 0.0038615, -0.0137539, 7.06, 1718, 4, -70, 3
48815.25, 79.197117, 335.054014, 866.9597, 0.0036391, -0.0117485, 6.87, 890, 6, 0, 0
48815.50, 79.196160, 335.053778, 866.6652, 0.0035978, -0.0107533, 7.40, 1847, 2, 101, 1
48815.50, 79.196873, 335.055305, 866.5663, 0.0026543, -0.0114771, 6.27, 962, 8, 15, 2
48815.50, 79.197586, 335.056832, 866.3784, 0.0040155, -0.0118228, 7.51, 1676, 8, -70, 3
48815.50, 79.197000, 335.055577, 866.5428, 0.0021639, -0.0118477, 6.55, 913, 5, 0, 0
48815.75, 79.196042, 335.055341, 866.2412, 0.0038852, -0.0118808, 6.91, 1845, 6, 101, 1
48815.75, 79.196755, 335.056868, 866.1354, 0.0034632, -0.0124724, 6.40, 976, 5, 15, 2
48815.75, 79.197469, 335.058394, 865.9555, 0.0038823, -0.0112134, 7.66, 1640, 3, -70, 3
48815.75, 79.196883, 335.057140, 866.1069, 0.0027139, -0.0126645, 6.88, 913, 5, 0, 0
48816.00, 79.195924, 335.056900, 865.8140, 0.0036655, -0.0114709, 7.69, 1853, 16, 101, 1
48816.00, 79.196638, 335.058429, 865.6881, 0.0030874, -0.0124933, 6.19, 995, 7, 15, 2
48816.00, 79.197351, 335.059958, 865.5217, 0.0041354, -0.0121689, 7.71, 1691, 1, -70, 3
48816.00, 79.196765, 335.058703, 865.6576, 0.0032693, -0.0123760, 6.79, 928, 4, 0, 0
48816.25, 79.195804, 335.058460, 865.3919, 0.0038237, -0.0113816, 7.56, 1855, 20, 101, 1
48816.25, 79.196519, 335.059989, 865.2586, 0.0029554, -0.0117879, 6.65, 992, 1, 15, 2
48816.25, 79.197233, 335.061518, 865.0866, 0.0040136, -0.0108745, 7.27, 1689, 3, -70, 3
48816.25, 79.196648, 335.060265, 865.2262, 0.0030188, -0.0120292, 6.84, 919, 1, 0, 0
48816.50, 79.195685, 335.060017, 864.9681, 0.0022330, -0.0109834, 7.28, 1867, 13, 101, 1
48816.50, 79.196400, 335.061548, 864.8670, 0.0027650, -0.0097989, 6.30, 997, 2, 16, 2
48816.50, 79.197115, 335.063080, 864.7198, 0.0032496, -0.0090588, 6.70, 1687, 2, -70, 3
48816.50, 79.196531, 335.061827, 864.8359, 0.0016677, -0.0101127, 6.93, 927, 2, 0, 0
48816.75, 79.195564, 335.061576, 864.5798, 0.0020679, -0.0110685, 7.50, 1853, 3, 102, 1
48816.75, 79.196280, 335.063107, 864.4941, 0.0030469, -0.0109692, 6.59, 1003, 2, 16, 2
48816.75, 79.196997, 335.064638, 864.3319, 0.0042601, -0.0115744, 7.08, 1686, 0, -70, 3
48816.75, 79.196413, 335.063391, 864.4580, 0.0019300, -0.0115804, 7.18, 933, 4, 0, 0
48817.00, 79.195443, 335.063128, 864.2312, 0.0028753, -0.0094840, 7.97, 1796, 5, 102, 1
48817.00, 79.196160, 335.064663, 864.0972, 0.0030145, -0.0118473, 6.02, 993, 5, 16, 2
48817.00, 79.196877, 335.066198, 863.9206, 0.0027974, -0.0110951, 8.09, 1701, 0, -70, 3
48817.00, 79.196296, 335.064953, 864.0676, 0.0026540, -0.0110954, 6.76, 927, 2, 0, 0
48817.25, 79.195323, 335.064685, 863.8837, 0.0029634, -0.0093924, 8.13, 1821, 1, 103, 1
48817.25, 79.196040, 335.066219, 863.7095, 0.0028892, -0.0102735, 6.37, 990, 2, 17, 2
48817.25, 79.196757, 335.067754, 863.5554, 0.0012426, -0.0104716, 7.55, 1708, 0, -69, 3
48817.25, 79.196178, 335.066516, 863.6920, 0.0031593, -0.0103052, 6.01, 925, 2, 0, 0
48817.50, 79.195200, 335.066238, 863.5539, 0.0014661, -0.0082495, 7.71, 1831, 2, 103, 1
48817.50, 79.195919, 335.067774, 863.3538, 0.0025267, -0.0097661, 7.44, 980, 1, 17, 2
48817.50, 79.196637, 335.069310, 863.2139, 0.0011051, -0.0093955, 7.13, 1679, 2, -69, 3
48817.50, 79.196061, 335.068078, 863.3297, 0.0032138, -0.0097712, 6.89, 901, 1, 0, 0
48817.75, 79.195079, 335.067793, 863.2533, 0.0007831, -0.0087779, 7.56, 1845, 2, 104, 1
48817.75, 79.195798, 335.069329, 863.0268, 0.0019440, -0.0084706, 8.51, 937, 3, 18, 2
48817.75, 79.196516, 335.070865, 862.8885, 0.0016610, -0.0092071, 6.69, 1672, 8, -69, 3
48817.75, 79.195944, 335.069641, 862.9989, 0.0025252, -0.0081687, 7.75, 862, 8, 0, 0
48818.00, 79.194958, 335.069344, 862.9467, 0.0008062, -0.0094378, 7.03, 1881, 13, 104, 1
48818.00, 79.195676, 335.070881, 862.7010, 0.0016554, -0.0093213, 7.74, 956, 7, 18, 2
48818.00, 79.196395, 335.072418, 862.5446, 0.0022782, -0.0104342, 5.97, 1690, 14, -68, 3
48818.00, 79.195826, 335.071202, 862.6652, 0.0023016, -0.0097073, 7.46, 885, 9, 0, 0
48818.25, 79.194836, 335.070904, 862.6334, 0.0010885, -0.0094010, 6.80, 1833, 9, 105, 1
48818.25, 79.195555, 335.072438, 862.3955, 0.0012692, -0.0084193, 6.38, 1011, 0, 18, 2
48818.25, 79.196274, 335.073972, 862.2147, 0.0015297, -0.0086563, 6.63, 1692, 7, -68, 3
48818.25, 79.195709, 335.072766, 862.3523, 0.0011563, -0.0079962, 6.65, 924, 2, 0, 0
48818.50, 79.194716, 335.072462, 862.3320, 0.0011016, -0.0086303, 7.33, 1793, 3, 105, 1
48818.50, 79.195435, 335.073994, 862.1046, 0.0023996, -0.0083836, 5.84, 966, 5, 19, 2
48818.50, 79.196154, 335.075525, 861.9024, 0.0008820, -0.0096607, 7.85, 1612, 9, -67, 3
48818.50, 79.195592, 335.074327, 862.0730, 0.0016322, -0.0081170, 6.52, 874, 3, 0, 0
48818.75, 79.194597, 335.074018, 862.0484, 0.0007776, -0.0079967, 7.97, 1847, 6, 105, 1
48818.75, 79.195315, 335.075551, 861.8298, 0.0012695, -0.0068038, 6.83, 970, 5, 19, 2
48818.75, 79.196034, 335.077083, 861.6047, -0.0003588, -0.0080885, 6.86, 1571, 11, -67, 3
48818.75, 79.195474, 335.075890, 861.7932, 0.0010357, -0.0074529, 6.67, 875, 3, 0, 0
48819.00, 79.194479, 335.075575, 861.7639, 0.0000000, -0.0080927, 8.10, 1855, 6, 105, 1
48819.00, 79.195197, 335.077109, 861.5411, 0.0010679, -0.0093550, 8.03, 1011, 5, 19, 2
48819.00, 79.195914, 335.078643, 861.3023, 0.0015182, -0.0091582, 7.05, 1606, 0, -67, 3
48819.00, 79.195357, 335.077453, 861.4823, 0.0014638, -0.0095981, 7.11, 917, 4, 0, 0
48819.25, 79.194360, 335.077139, 861.4894, -0.0002361, -0.0083767, 8.37, 1854, 4, 105, 1
48819.25, 79.195078, 335.078670, 861.2438, 0.0001862, -0.0081807, 8.11, 1008, 4, 19, 2
48819.25, 79.195796, 335.080201, 861.0121, 0.0008687, -0.0072425, 6.72, 1645, 6, -67, 3
48819.25, 79.195240, 335.079015, 861.1860, 0.0006461, -0.0073969, 6.87, 929, 3, 0, 0
48819.50, 79.194242, 335.078702, 861.2306, 0.0004798, -0.0079436, 8.55, 1852, 0, 106, 1
48819.50, 79.194960, 335.080232, 861.0194, -0.0004443, -0.0060951, 7.69, 978, 1, 19, 2
48819.50, 79.195678, 335.081761, 860.7802, -0.0001497, -0.0074503, 6.38, 1632, 6, -67, 3
48819.50, 79.195123, 335.080578, 860.9662, 0.0000000, -0.0062244, 7.08, 918, 0, 0, 0
48819.75, 79.194124, 335.080258, 860.9990, 0.0006173, -0.0064802, 7.59, 1820, 1, 106, 1
48819.75, 79.194842, 335.081791, 860.8174, 0.0003674, -0.0060086, 8.20, 937, 1, 20, 2
48819.75, 79.195560, 335.083324, 860.5509, -0.0008456, -0.0077096, 6.99, 1626, 4, -66, 3
48819.75, 79.195006, 335.082140, 860.7655, 0.0001713, -0.0053439, 7.72, 861, 2, 0, 0
48820.00, 79.194006, 335.081818, 860.7640, 0.0005744, -0.0074071, 7.09, 1817, 10, 106, 1
48820.00, 79.194724, 335.083351, 860.5807, 0.0016962, -0.0080080, 8.74, 944, 3, 20, 2
48820.00, 79.195443, 335.084884, 860.2930, -0.0007064, -0.0086982, 7.28, 1715, 5, -66, 3
48820.00, 79.194889, 335.083702, 860.5355, 0.0011748, -0.0081525, 9.98, 884, 1, 0, 0
48820.25, 79.193886, 335.083378, 860.4956, 0.0000000, -0.0083856, 8.68, 1824, 4, 106, 1
48820.25, 79.194606, 335.084911, 860.3061, 0.0010342, -0.0082969, 7.91, 976, 6, 20, 2
48820.25, 79.195325, 335.086444, 860.0337, -0.0002814, -0.0062964, 6.55, 1684, 37, -66, 3
48820.25, 79.194771, 335.085264, 860.2558, 0.0003524, -0.0090820, 8.72, 933, 3, 0, 0
48820.50, 79.193768, 335.084937, 860.2639, 0.0000000, -0.0067029, 10.24, 1826, 5, 106, 1
48820.50, 79.194487, 335.086470, 860.0558, -0.0003514, -0.0066365, 6.75, 1001, 2, 20, 2
48820.50, 79.195207, 335.088003, 859.8400, 0.0001049, -0.0057999, 6.72, 1699, 11, -66, 3
48820.50, 79.194654, 335.086826, 860.0096, -0.0008891, -0.0061755, 6.85, 948, 1, 0, 0
48820.75, 79.193649, 335.086493, 860.0819, 0.0000000, -0.0046654, 7.73, 1818, 22, 106, 1
48820.75, 79.194368, 335.088028, 859.8643, -0.0006147, -0.0052517, 6.72, 1000, 2, 20, 2
48820.75, 79.195088, 335.089563, 859.6300, -0.0001943, -0.0077164, 7.34, 1715, 3, -66, 3
48820.75, 79.194537, 335.088389, 859.8203, -0.0011227, -0.0060462, 6.66, 930, 2, 0, 0
48821.00, 79.193530, 335.088051, 859.9544, -0.0011424, -0.0035968, 7.25, 1846, 7, 107, 1
48821.00, 79.194250, 335.089586, 859.6989, -0.0009877, -0.0055037, 6.81, 976, 5, 20, 2
48821.00, 79.194970, 335.091122, 859.4230, -0.0016903, -0.0064543, 6.93, 1657, 8, -66, 3
48821.00, 79.194421, 335.089951, 859.6409, -0.0011973, -0.0060242, 6.97, 899, 5, 0, 0
48821.25, 79.193409, 335.089610, 859.7972, -0.0002034, -0.0064118, 7.16, 1851, 12, 107, 1
48821.25, 79.194130, 335.091143, 859.5233, -0.0006746, -0.0056358, 6.99, 974, 4, 21, 2
48821.25, 79.194851, 335.092677, 859.2365, -0.0014954, -0.0064621, 6.77, 1659, 9, -66, 3
48821.25, 79.194303, 335.091512, 859.4716, -0.0011110, -0.0054194, 7.23, 897, 2, 0, 0
48821.50, 79.193289, 335.091168, 859.6028, 0.0000000, -0.0059794, 7.28, 1840, 3, 107, 1
